,sentence,start,end
42,Thank you @kayleighmcenany for your nice words - great knowledge and style! We are doing really well in South Carolina. @CNN @donlemon,4748,4882
43,"""@Good2bqueen67: @brithume @megynkelly They're too lame to get it, Sir. When you win the election they'll get it.""",4883,4997
44,".@brithume thinks that when Republicans drop out of the race, someone will pick up ALL of that vote. The fact is I will get much of it!",4998,5133
45,"Explain to @brithume and @megynkelly, who know nothing, that I will beat Hillary and win states (and dem-indie votes) that no other R can!",5134,5272
46,Will be interviewed by @StephenAtHome tonight by phone- a late show first @CBS @colbertlateshow. Enjoy! #Colbert #LSSC,5273,5391
47,"Thank you, South Carolina! #MakeAmericaGreatAgain #Trump2016 https://t.co/pIDqnY4IL3",5392,5476
48,"Thank you to the 2,500+ in North Augusta, South Carolina. Lines down the block! Don't forget to VOTE on Saturday! https://t.co/KayUN9rfIV",5477,5614
49,#TeamTrump is thinking of Captain Andrew Maitner. A true American hero. #MaitnerStrong https://t.co/v96l7tUFWy https://t.co/uLuDOHEIB2,5615,5749
50,Just sat down for a great interview with @PHussionWYFF in Greenville today. Watch at 5pm. An amazing day in South Carolina! #VoteTrumpSC,5750,5886
51,Thank you! #MakeAmericaGreatAgain https://t.co/tIBB3BMUvp,5887,5944
52,"New PPP Poll just out - Trump up big, Cruz, Rubio and Bush down. The debate results, even with a stacked RNC audience, were wonderful!",5945,6079
53,Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.,6080,6214
54,New South Carolina poll from PPP. Thank you! #VoteTrumpSC https://t.co/6618Oi6vle,6215,6296
55,"What a night! 10,000 amazing supporters in Greenville, South Carolina! THANK YOU! VOTE on Saturday! #VoteTrumpSC https://t.co/jXYLRDayB7",6297,6433
56,Thank you for your continued support! #MakeAmericaGreatAgain https://t.co/cykncrrSRE,6434,6518
57,RESPONSE TO THE LIES OF SENATOR CRUZ: https://t.co/9PGo56YTqt #Trump2016 #VoteTrumpSC,6519,6604
58,"JEB is a hypocrite! Used massive private ""Eminent Domain"" --- Just another clueless politician! https://t.co/yZT3lSutt9",6605,6724
59,Jeb used Eminent Domain &amp; took advantage of a disabled vet in the process. (2/2) https://t.co/eiBCld77tV,6725,6833
60,"I'd like to call JEB a liar, but the truth is he has no clue &amp; never revealed that he used Eminent Domain- when criticizing me! (1/2)",6834,6971
61,"Now that George Bush is campaigning for Jeb(!), is he fair game for questions about World Trade Center, Iraq War and eco collapse? Careful!",6972,7111
62,"I will be in South Carolina all week. Saturday is BIG, BIG, BIG! Get out and vote - MAKE AMERICA GREAT AGAIN",7112,7220
63,"Jeb Bush and Ted Cruz are not electable presidential candidates, Hillary would destroy them. Ted may not be eligible to run - born in Canada",7221,7361
64,"Funny that Jeb(!) didn't want help from his family in his failed campaign and didn't even want to use his last name.Then mommy, now brother!",7362,7502
65,"Ted Cruz, along with Jeb Bush, pushed Justice John Roberts onto the Supreme Court. Roberts could have killed ObamaCare twice, but didn't!",7503,7640
66,"Wow, in the new CBS Poll I went way up into the forties! Thank you!",7641,7708
67,Tickets for future debates should be put out to the general public instead of being given to the lobbyists &amp; special interests - the bosses!,7709,7853
68,"Loved the debate last night, and almost everyone said I won, but the RNC did a terrible job of ticket distrbution. All donors &amp; special ints",7854,7998
69,Thank you for your support! TOGETHER we will MAKE AMERICA GREAT AGAIN! https://t.co/fFN9pisyQ4 https://t.co/VxyuDwZmC9,7999,8117
70,I will be on Face the Nation with John Dickerson on CBS this morning. Enjoy!,8118,8194
71,This shows what a complete &amp; total liar Ted Cruz is- he said he wouldn't have nominated John Roberts. Really? https://t.co/gBnsNgomom,8195,8332
72,"""@autumnandews08: @realDonaldTrump @JebBush Jeb is incompetent and will lose, don't waste your energy on that cry baby!""",8333,8453
73,"Even though every poll, Time, Drudge etc., has me winning the debate by a lot, @FoxNews only puts negative people on. Biased - a total joke!",8454,8594
74,"""@jeffpaine: @realDonaldTrump you crushed the debate! Thank you!",8595,8659
75,#GOPDebate #GoogleTrends https://t.co/yVxFubckNs,8660,8708
76,Hey @glennbeck- see how I beat your boy Ted- in your own Blaze poll? Your endorsement means nothing! #GOPDebate,8709,8820
77,#MakeAmericaGreatAgain! https://t.co/Cwp6Ub5GqJ,8821,8868
78,"All polls have me winning debate big- Drudge, TIME, etc. Dopey Charles Krauthammer still nasty. He has zero cred- totally dishonest!",8869,9001
79,How can @JebBush beat Hillary Clinton- if he can't beat anyone else on the #GOPDebate stage with $150M? I am the only one who can!,9002,9132
80,Thank you! I miss my father. https://t.co/1IPVwX0avU,9133,9185
81,Lightweight @JebBush said tonight he didn't know his family used private eminent domain in Texas- Lie! #GOPDebate,9186,9299
82,On the way to the #GOPDebate with my wonderful wife @MelaniaTrump. https://t.co/SnOnu6IHTC https://t.co/f0C429tvHO,9300,9414
83,Ted Cruz is a cheater! He holds the Bible high and then lies and misrepresents the facts!,9415,9504
84,Nasty Ted Cruz is at it again- same dirty tricks he used w/ @RealBenCarson- saying I may not be on ballot &amp; I hold liberal positions. LIES!,9505,9648
85,Wow! Honored to be chosen by the highly respected + accurate Washington &amp; Lee Mock Convention. I hope you are right - I will make you proud!,9649,9793
86,The totally unexpected loss of Supreme Court Justice Antonin Scalia is a massive setback for the Conservative movement and our COUNTRY!,9794,9929
87,Love the people of South Carolina - look very much forward to the debate tonight.,9930,10011
88,"""@AmFree: #Trump On #Ford, #Carrier, Shipping #Jobs To #Mexico: ‘I’m The Only One Who Understands What’s Going On’ https://t.co/JsuiHpQpXX""",10012,10151
89,"""@ThtsWhtKelSaid: I'm fed up w/ DC playing 3 card Monty w/ our tax $'s. It's time we the people play the Trump card, &amp; take back our country",10152,10296
90,"""@BrandonSawyer84: @realDonaldTrump will rule #SouthCarolinaPrimary! https://t.co/y0YNO1eyft""",10297,10390
91,"""@wino911: #Trump2016 We know better than to trust the RNC https://t.co/EMcgtK25fE"" So cute!",10391,10483
92,Nevada: Reminder that today is the LAST day to register to vote in the February 23rd caucus!https://t.co/SDQGGhkyjI https://t.co/qYX7a2VpG9…,10484,10624
93,"Thank you, South Carolina! We will MAKE AMERICA SAFE &amp; GREAT AGAIN! https://t.co/8pfvTZngrZ https://t.co/QiO0nwcFSA",10625,10744
94,"""Get on Trump's List"" email from the RNC was not authorized. I am self funding my campaign! Do not pay. Email: https://t.co/6hKW7Ssxz4",10745,10879
95,"""@grammies28: @realDonaldTrump was right! Vote trump! Bring our jobs back. https://t.co/eUcpgNWqnr"" I told you so, only going to get worse",10880,11018
96,"""@Elvisfan1976: @NRSC stop sending me emails asking me to donate and get a free DonaldTrump sticker. I support him and he's self funding!",11019,11156
97,"""@dj4k4000: @realDonaldTrump @CNN Trump will be our next POTUS..every American will benefit positivey from this.""",11157,11270
98,"""@nellalda: @DonaldJTrump45 @realDonaldTrump @Reince They are all going crazy! We the people do not care at all! We are with Trump!!""",11271,11404
99,"""@Bonfiredesigns: @StellaDean Let's Get United In America With @realDonaldTrump https://t.co/a04Hne16Gp""",11405,11509
100,"A very big thank you to Bill Donohue, head of The Catholic League, for the wonderful interview on @CNN and article in Newsmax! Great insight",11510,11650
101,"Totally unauthorized, do not pay. I am self funding my campaign! Notice has just been withdrawn. #Trump2016 #MakeAmericaGreatAgain",11651,11781
102,"The RNC, which is probably not on my side, just illegally put out a fundraising notice saying Trump wants you to contribute to the RNC.",11782,11917
103,"Now an additional 600-700 jobs in America (2,000) being eliminated for move to Mexico- via Hartford Courant. https://t.co/bOIYQLqGRG",11918,12050
104,"""@jd4160: Nice column by Bill Donahue, head of Catholic League. He's a blue collar New Yorker and gets it https://t.co/cbUPNuGnUB""",12051,12181
105,I am the only one who can fix this. Very sad. Will not happen under my watch! #MakeAmericaGreatAgain https://t.co/8MQ4imuTTi,12182,12306
106,Just got back from Tampa. It was an amazing evening with an even more amazing crowd - fantastic people! Will be in South Carolina tomorrow.,12307,12446
107,Word is that little Morty Zuckerman’s @NYDailyNews loses more than $50 million per year---can that be possible?,12447,12558
108,When little Morty Zuckerman closes his failing @NYDailyNews will I at least be given some credit? Will happen soon.,12559,12674
109,"11,000 inside venue tonight in Tampa! Broke record set by Elton John in 1988 w/out musical instruments! Another 5,000 outside. Will be back!",12675,12815
110,I will end illegal immigration and protect our borders! We need to MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016 https://t.co/wd3LlMz01I,12816,12954
111,#MakeAmericaGreatAgain! https://t.co/7zuMD4oxUq,12955,13002
112,"Millions of $'s of false ads, paid for by lobbyists-special interests of cheater @SenTedCruz and sleepy @JebBush, are now running in S.C.",13003,13140
113,"""@copyover2001: @realDonaldTrump Do Americans really want a Canadian-born president? First non native born in history?""",13141,13260
114,"""@by @tedcruz good I want to see the court decide what I was always told ""natural born"" means - born on American soil""",13261,13379
115,"""@hillx123: @tedcruz you have just been put on notice @realDonaldTrump We Stand with you... #MakeAmericaGreatAgain"" Thankyou.",13380,13505
116,"Last time lightweight @JebBush tried to knock off @marcorubio he made a total fool of himself. If he doesn't do better this time, he is out!",13506,13646
117,"If @TedCruz doesn’t clean up his act, stop cheating, &amp; doing negative ads, I have standing to sue him for not being a natural born citizen.",13647,13790
118,Lightweight @JebBush is spending a fortune of special interest against me in SC. False advertising- desperate and sad!,13791,13909
119,"After hearing the news that they would not be able to extort $1M from me, they went hostile w/ a series of incorrect &amp; ill-informed ads.",13910,14050
120,"Nothing conservative about the Club for Growth coming into my office and demanding a $1M contribution, which naturally, they did not get.",14051,14188
121,You must be registered Republican by February 16th to vote TRUMP in the Florida primary. https://t.co/xZzUkjV3lL https://t.co/lPuprzJBQ5,14189,14325
122,"The failing @NYDailyNews, destroyed by little Morty Zuckerman, is preparing to close and save face by going online. It's dead!",14326,14452
123,NEVADA! Tomorrow is the deadline to register Republican. Visit: https://t.co/bHZ4JVckOp Message from @IvankaTrump: https://t.co/SZTq1QOXEg,14453,14591
124,How can Ted Cruz be an Evangelical Christian when he lies so much and is so dishonest?,14592,14678
125,"Lying Cruz put out a statement, “Trump &amp; Rubio are w/Obama on gay marriage."" Cruz is the worst liar, crazy or very dishonest. Perhaps all 3?",14679,14823
126,Weak JEB getting thrown out by management during speech. Do you think he will be this tough on Putin &amp; others? https://t.co/Tqej1euLVL,14824,14962
127,"THANK YOU- Baton Rouge, Louisiana! WE will #MakeAmericaGreatAgain! #Trump2016 https://t.co/XV7EIe7A2l",14963,15064
128,"Just landed in Baton Rouge, Louisiana. Reports are out that lines are three quarters of a mile to get in. Wow! #MakeAmericaGreatAgain",15065,15198
129,Cruz caught cold in lie after denial of push polls like lies w/ @RealBenCarson. How can he preach Christian values? https://t.co/p3yGL02ABA,15199,15338
130,"""@truthinvest: @CNN @tedcruz @realDonaldTrump Ted Cruz is the definition of sleaze. Just ask @RealBenCarson""",15339,15447
131,"Heading to Baton Rouge, Louisiana for a speech. Expecting a very large crowd! See you soon. #Trump2016 #MakeAmericaGreatAgain",15448,15573
132,"We are getting reports from many voters that the Cruz people are back to doing very sleazy and dishonest ""pushpolls"" on me. We are watching!",15574,15714
133,Jeb failed as Jeb! He gave up and enlisted Mommy and his brother (who got us into the quicksand of Iraq). Spent $120 million.Weak-no chance!,15715,15855
134,He (or she) who hesitates is lost: MAKE AMERICA GREAT AGAIN!,15856,15916
135,"Remember, it was the Republican Party, with the help of Conservatives, that made so many promises to their base, BUT DIDN'T KEEP THEM! Hi DT",15917,16057
136,".@MarkHalperin showed a focus group on @Morning_Joe me using a very bad word. I never said the word, left an open blank. Please apologize!",16058,16196
137,"Jeb Bush spent more than $40,000,000 in New Hampshire to come in 4 or 5, I spent $3,000,000 to come in 1st. Big difference in capability!",16197,16334
138,There are no buyers for the worthless @NYDailyNews but little Mort Zuckerman is frantically looking. It is bleeding red ink - a total loser!,16335,16475
139,I have been consistent in my opposition to Common Core. Get rid of Common Core--- keep education local!,16476,16579
140,"THANK YOU- Clemson, South Carolina! #MakeAmericaGreatAgain #SCPrimary https://t.co/FgACmaFxxc",16580,16673
141,"""@HARyder: Which is it @realDonaldTrump ?Are you planning on getting rid of Common Core or keeping it? Get rid of it fast.",16674,16796
142,I was referring to the fact that Jeb Bush wants to keep common core.,16797,16865
143,Big speech tonight in South Carolina - 7:00 P.M. Tremendous crowd!,16866,16932
144,"So funny, Jeb Bush called me a ""highly gifted politician and a great entertainer"" - I assume that is a compliment!",16933,17047
145,Such a great experience in New Hampshire - amazing people! Will be leaving for a big event in South Carolina today.,17048,17163
146,"Like the worthless @NYDailyNews, looks like @politico will be going out of business. Bad reporting- no money, no cred!",17164,17282
147,"Worthless @NYDailyNews, which dopey Mort Zuckerman, is desperately trying to sell, has no buyer! Liabilities are massive!",17283,17404
148,"Dopey Mort Zuckerman, owner of the worthless @NYDailyNews, has a major inferiority complex. Paper will close soon!",17405,17519
149,"""@MarkHalperin: My report card grades for the 2 New Hampshire winners: DonaldTrump A: v strong energy/close. BernieSanders B+: went too long",17520,17660
150,"Thank you to the people of New Hampshire, I love you! Now, off to South Carolina.",17661,17742
151,"Thank you, New Hampshire! Departing with my amazing family now! #FITN #NHPrimary https://t.co/rbFfcq8gQq https://t.co/73aoZk8uMG",17743,17871
152,We will stop heroin and other drugs from coming into New Hampshire from our open southern border. We will build a WALL and have security.,17872,18009
153,We will immediately repeal and replace ObamaCare - and nobody can do that like me. We will save $'s and have much better healthcare!,18010,18142
154,"ISIS is making big threats today - no respect for U.S.A. or our ""leader"" - If I win it will be a very different story,with very fast results",18143,18283
155,New Hampshire vote today - MAKE AMERICA GREAT AGAIN!,18284,18336
156,You can find your polling locations at: https://t.co/BmZyKQOZJJ #FITN #NHPrimary #VoteTrumpNH https://t.co/8lREIqhIuN,18337,18454
157,A message to the great people of New Hampshire on this important day! #VoteTrumpNH Video: https://t.co/7S2f2GSMB8 https://t.co/9WwRWnvqiv,18455,18592
158,Thank you for a great night at the Verizon Wireless Arena- New Hampshire! #VoteTrumpNH #MakeAmericaGreatAgain #FITN https://t.co/pbt7gDaw7y,18593,18732
159,MAKE AMERICA GREAT AGAIN!,18733,18758
160,I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!,18759,18819
161,The polls are now showing that I am the best to win the GENERAL ELECTION. States that are never in play for Repubs will be won by me. Great!,18820,18960
162,No-one has done more for people with disabilities than me. I have spent many millions of dollars to help out-and am happy to have done so!,18961,19099
163,"I know the ""Governors"" and Jeb Bush, who has gone nasty with lies, is by far the weakest of the lot. His family used private eminent domain!",19100,19240
164,"Remember @JebBush wants COMMON CORE (education from D.C.) and is very weak on ILLEGAL IMMIGRATION (""come as act of love""). Not a leader!",19241,19377
165,"Thank you, New Hampshire! #FITN https://t.co/uZItWkqQZa",19378,19433
166,"Thank you, New Hampshire! #FITN #NHPrimary #VoteTrumpNH Voting questions? https://t.co/BmZyKQOZJJ https://t.co/1tZfqVETrX",19434,19555
167,#VoteTrumpNH #NHPrimary #FITN https://t.co/p4XCxNkXQO,19556,19609
168,"Now that Bush has wasted $120 million of special interest money on his failed campaign, he says he would end super PACs. Sad!",19610,19735
169,"Today's third stop- Londonderry, New Hampshire! Thank you! #FITN #VoteTrumpNH https://t.co/pRpcxaZ7ov",19736,19837
170,"""Jeb is a weak guy."" @EricTrump https://t.co/w8YuC5bApY",19838,19893
171,.@DonaldJTrumpJr: Trump has had a lot more responsibility to deal with than any of the other GOP candidates https://t.co/9XLCf5ch4q,19894,20025
172,America needs strong leadership. Politicians can talk but they don’t get things done. Video: https://t.co/YwZdQdzKcz https://t.co/lBXXyuZAcO,20026,20166
173,Everybody is laughing at Jeb Bush-spent $100 million and is at bottom of pack. A pathetic figure!,20167,20264
174,Jeb Bush is desperate - strongly in favor of #CommonCore and very weak on illegal immigration.,20265,20359
175,"Thank you for your support at this mornings Town Hall- in Salem, New Hampshire. #FITN #NHPrimary https://t.co/4m6dabtxCV",20360,20480
176,Jeb Bush has zero communication skills so he spent a fortune of special interest money on a Super Bowl ad. He is a weak candidate!,20481,20611
177,"My two wonderful sons, Don and Eric, will be on @foxandfriends at 7:02 - now! Enjoy.",20612,20696
178,So far the Super Bowl is very boring - not nearly as exciting as politics - MAKE AMERICA GREAT AGAIN!,20697,20798
179,I am in New Hampshire having a great time! Loved the #GOPDebate last night! Everybody enjoy the Super Bowl. #SuperBowlSunday #SB50,20799,20929
180,"Thank you- Plymouth, New Hampshire! #FITN #NHPrimary https://t.co/1hzn6iZIEw",20930,21006
181,Thank you Newt! https://t.co/6FkwdpI0Oj,21007,21046
182,"We are going to have a big event at the Verizon Wireless Arena in Manchester, New Hampshire! 5K+! Join us tomorrow: https://t.co/HVfhtIPcIp",21047,21186
183,Great to meet everyone while having breakfast @ChezVachon this morning! #FITN #VoteTrumpNH https://t.co/25UwkinUOd https://t.co/bmZvSmWe7Y,21187,21325
184,.@ABCPolitics #GOPDebate #MakeAmericaGreatAgain #FITN https://t.co/jM6wrUGQox,21326,21403
185,I will be on Meet the Press with Chuck Todd on NBC this morning. Enjoy! https://t.co/EIYyfFtnPs,21404,21499
186,I am on @foxandfriends now! Tune in!,21500,21536
187,I will be on State of the Union @CNN with @jaketapper at 9am. Enjoy!,21537,21605
188,"""@JoeNBC: @jonkarl: ""This has been a great debate for Donald Trump.""""",21606,21675
189,"""@JoeNBC: Trump just talked on MSNBC like a man who knows he had a very good night.""",21676,21760
190,"""@piersmorgan: Trump won that debate. People can huff &amp; puff all they like but he was the best candidate on the night. #GOPDebate",21761,21894
191,"""@piersmorgan: Jeb Bush was as ineffectual as ever. As always, @David_Gergen calls it right: Trump held them off. #GOPDebate""",21895,22020
192,"""@newtgingrich: Trump shows courage in defending eminent domain as a necessity for construction of infrastructure""",22021,22135
193,"""@newtgingrich: Trump hits it out of the park in describing effective deal making""",22136,22218
194,"""@JoeNBC: Trump, Kasich, Jeb and Christie all had good nights.""",22219,22282
195,"""@JoeNBC: Latest UMass Tracking Poll. NH GOP Trump 35 (+1) Rubio 14 (-1) Cruz 13 (-1) Jeb 10 (+2) Kasich 10 (+2)""",22283,22396
196,"""@JoeNBC: Cokie Roberts says Donald Trump had a really good night.""",22397,22464
197,"""@GOP_Left_Me: @JoeNBC Donald Trump won that debate hands down, Christi beat up Rubio.",22465,22551
198,"""@MarkHalperin: My debate report card: Christie A-, Trump A-, Bush B+, Kasich B+, Cruz B, Carson C, Rubio D. Full report cards here.",22552,22684
199,"""@JoeNBC: Cruz really seems out of his element in New Hampshire. It is such a different battlefield then Iowa and the South.""",22685,22810
200,"""@ABC:DonaldTrump: ""The police in this country have done an unbelievable job of keeping law and order."" #GOPDebate https://t.co/t2ocHFI6H3""",22811,22950
201,"""@ABCPolitics: .@realDonaldTrump dominating @Google searches throughout #GPLFers. https://t.co/IF35C2jcon""",22951,23057
202,"""@ABCPolitics: .@realDonaldTrump led in @twitter conversation during the #GOPDebate. https://t.co/ZuMwroT8dl""",23058,23167
203,"Come join us at the Verizon Wireless Center- Manchester, New Hampshire on 2/8! Register now: https://t.co/xK5HYX226k https://t.co/zjRpnoV2ih",23168,23308
204,Debate ready!!! @realDonaldTrump #MakeAmericaGreatAgain #TrumpTrain https://t.co/qE6suiO315,23309,23400
205,I love New Hampshire - will be an exciting evening!,23401,23452
206,"""@realOllieTaylor: @paintonmy: IA caucus hasn't picked nominee in 16 years! Cruz dirty tricks stole it. Trump way ahead in primary states.",23453,23591
207,"""@paintonmyjeans: If I owned a big company that was failing, I'd hire DonaldTrump to make it great again-Rubio/Cruz wouldnt be considered""",23592,23730
208,"""@big_carsonrocks: AMERICA...Stop being duped...WAKE UP Cruz &amp; Rubio establishment phonies. DonaldTrump only truthful &amp; not owned candidate""",23731,23879
209,"""@Enlighten2881: @ukcatwoman52 @ericnlin @AC360 How come Rubio&amp;Cruz are going to turn America around but did nothing in the Senate for USA?""",23880,24024
210,"Join me tomorrow in Plymouth, New Hampshire! #FITN #NHPrimary https://t.co/zQscD1mCwM",24025,24110
211,The New Hampshire drug epidemic must stop. If elected POTUS- I will create borders &amp; the drugs will stop pouring in. https://t.co/YdEnhqdTbS,24111,24255
212,"""@lisabrossman: @ukcatwoman52 @ericnlin @AC360 He is for America! Security for America! Jobs for America! There is no other leader!""",24256,24388
213,"Wow, Jeb Bush, whose campaign is a total disaster, had to bring in mommy to take a slap at me. Not nice!",24389,24493
214,"""@billrey16929057: @seanhannity #Hannity @realDonaldTrump is the only hope to #MAKEAMERICAGREATAGAIN""",24494,24595
215,"""@ukcatwoman52: @ericnlin @AC360 all candidates liars. Trump is the only one that speak the truth people need to hear what Trump is saying.""",24596,24736
216,"""@autumnandews08: @realDonaldTrump Trump Will WIN the Debate like he has WON ALL the others! He is heads above the rest! #VoteTrump"" Thanks!",24737,24877
217,"""@ericnlin: @AC360 DonaldTrump: no raise in 8 years, home not worth what I paid for it, healthcare is a joke Obama is a liar. TRUMP 2016""",24878,25015
218,"Border agent: ""We might as well abolish our immigration laws altogether"" https://t.co/LsrIXzCyJr",25016,25112
219,I said this was happening long ago- I will stop this immediately! https://t.co/IWXGbBVwvT,25113,25202
220,It never ends! https://t.co/vdErsfh5H6,25203,25241
221,"I told you so. Our country totally lost control of illegal immigration, even with criminals. https://t.co/IZgZqr6BgB",25242,25358
222,"10,000 people in South Carolina, unbelievable evening! Will be in New Hampshire tomorrow- love it. https://t.co/tF033Yjhu3",25359,25481
223,"Really dumb @CheriJacobus. Begged my people for a job. Turned her down twice and she went hostile. Major loser, zero credibility!",25482,25611
224,"""@DharmaBum77: Donald Trump loves America! He loves Americans! He loves our Vets! #TrumpSupporters @realDonaldTrump https://t.co/NgcoHRLj2M",25612,25751
225,Watch: Donald Trump OWNS A Heckler Who Said Illegal Immigrants Are The Backbone Of America https://t.co/cRAOzIP0pH,25752,25866
226,"""@MaryAnn1942: @realDonaldTrump why vote for Trump? Unlike politicians all talk, Trump’s talk materializes! He will make America great again",25867,26007
227,"Join me at Clemson University on Wednesday, February 10th! #MakeAmericaGreatAgain https://t.co/X6tp1bpIhi",26008,26113
228,"Heading to South Carolina, really big crowd! Will be back in New Hampshire tomorrow. #MakeAmericaGreatAgain",26114,26221
229,Such great support in New Hampshire. So many people are working so hard to #MakeAmericaGreatAgain!,26222,26320
230,"I very much look forward to tomorrow’s debate in New Hampshire—so many things to say, so much at stake. It will be an incredible evening!",26321,26458
231,Live Free or Die: A motto for the whole country to follow. #NewHampshire #FITN #VoteTrumpNH https://t.co/W04ezOy28v,26459,26574
232,Big storm in New Hampshire. Moved my event to Monday. Will be there next four days.,26575,26658
233,"Join us Monday, February 8th @ the Verizon Wireless Arena in Manchester, New Hampshire! #FITN #NHPolitics #Trump2016 https://t.co/HVfhtJ6O6Z",26659,26799
