,sentence,start,end
43,In those first 100 days I will send a proposal for comprehensive immigration reform to the Congress,17947,18046
44,My proposal will keep families together and it will include a path to citizenship,18381,18462
45,Now I know this isnt the first time youve heard it,18797,18847
46,In fact people have been making the same promise for more than a decade,19173,19244
47,But I believe with all my heart that some things are too important to give up on,19538,19618
48,"Ive been called a lot of things; Ive never been called a quitter."" ""And in this election – in this election we have a chance to show that comprehensive immigration reform isnt just the smart thing to do its what the American people demand",19846,20084
49,And you know how well show that? Well I hope to have a Democratic Congress next January,20324,20411
50,Cheers,20766,20772
51,"But no matter what on my first day in office I will reach out to Republicans and say this is your chance to help millions of families and show that your party the party of Lincoln is better than Donald Trump."" ""And while were fighting for comprehensive immigration reform were going to keep families together",21013,21321
52,When the deadlocked Supreme Court put DAPA and expanded DACA on hold for 5 million immigrants it was devastating to millions of families,21549,21685
53,But the court didnt actually rule on the substance of the case,22022,22084
54,"And as Ive said repeatedly I believe DAPA and expanded DACA are squarely within the Presidents authority and will I protect them and keep fighting for them."" ""But in addition to defending DAPA and DACA theres more we can do",22362,22585
55,We need a simple straightforward system where other people with sympathetic cases who are contributing to their communities can make their case and be eligible for deferred action too,22817,23000
56,Like people who experience and report extreme labor abuses,23341,23399
57,And we wont stop there,23825,23847
58,Were going to end family detention close private detention facilities and stop the raids and roundups,24225,24326
59,"No child should have to say goodbye to their parents every morning not knowing if their mom or dad will be there when they get home."" ""So heres the bottom line",24607,24766
60,"Comprehensive immigration reform will not only be the right thing to do but it will add $700 billion to our economy and enable America to be what its always been – a place where people from around the world can come to reunite with family start new businesses pursue their dreams apply their talents to American growth and innovation."" ""Now I know this has been a long road and we wouldnt be where we are today without your persistence and the quiet courage of families in every state of our union and we certainly wouldnt be here without the bravery of the young men and women who have risked their very place in the United States by coming forward and fighting for their own future and the future of millions of others",24730,25450
61,They helped change the conversation,25484,25519
62,"And when President Obama created DACA it changed their lives."" ""Right now 750000 undocumented young people in America are going to school working and planning for their future",25874,26049
63,Theyre DREAMers in much more than name,26396,26434
64,Ive met so many,26834,26849
65,Ive listened to their stories,27249,27278
66,"Theyve done everything weve asked of them and made our country stronger in return."" So when Donald Trump promises to rip that all away on Day One when he promises to round up and deport all of the 16 million people living and working among us including American citizen children who were born here to parents who are undocumented these are the faces I see",27495,27850
67,"""I picture Astrid Silva – who I met in Las Vegas",28058,28106
68,Many of you know her story: She came to this country from Mexico at the age of four with nothing but a doll a cross and the dress she was wearing,28364,28509
69,"Now shes in her 20s advocating for the rights of everywhere."" I picture a young man I never met whose high school teacher wrote me a few months ago to share his story",28725,28891
70,His teacher told me that his former student was funny enthusiastic and patriotic,29174,29254
71,He played the drums in the school marching band and after graduation in 2005 proudly enlisted in the U.S,29577,29681
72,Army,30038,30042
73,Before shipping off to Iraq he stopped by the school so everyone could see him in his new uniform,30410,30507
74,"""He was his teacher wrote as respectful and optimistic as any student who ever entered my classroom",30824,30923
75,He was also a DREAMer brought here as an undocumented child,31247,31306
76,He loved America and hoped one day to earn his citizenship,31653,31711
77,But in April 2007 while on a mission in Baghdad he was killed by an improvised explosive device,32031,32126
78,He was just 19,32475,32489
79,"The Army called him a hero and he was posthumously granted the American citizenship hed always wanted."" All these years later – his teacher still treasures his memory",32815,32981
80,And this teacher wanted me to know – he wanted me to know that despite what Donald Trump may say immigrants are not rapists and criminals,33245,33382
81,The truth is this young man may not have been born here but he represented the best values of our country,33648,33753
82,"""We teach our children that America is one nation under God indivisible with liberty and justice for all",34053,34157
83,Not just for people who look a certain way or worship a certain way but for all,34460,34539
84,"Everywhere I go people tell me how concerned they are by the extreme policies and divisive rhetoric theyve heard from my opponent – from the racist lie about Mexican immigrants that launched his presidential campaign to his racist attacks on a federal judge."" ""And every time we think hes hit rock bottom he sinks even lower",34747,35071
85,His latest target? A minister in Flint Michigan who respectfully asked him not to use her pulpit for political attacks,35283,35401
86,"He called her a nervous mess."" ""How insulting how dead wrong",35725,35785
87,Reverend Faith Green Timmons is not a nervous mess – shes a rock for her community in trying times and she deserves better and so does America,36093,36235
88,And again today he did it again,36546,36577
89,He was asked one more time Where was President Obama born? And he still wouldnt still say Hawaii,36897,36993
90,He still wouldnt say America,37333,37361
91,"This man wants to be our next president? When will he stop this ugliness this bigotry?"" ""Now hes tried to reset himself and his campaign many times",37674,37821
92,This is the best he can do,38102,38128
93,This is who he is,38462,38479
94,And so we need to decide who we are,38805,38840
95,If we just sigh and shake our heads and accept this then what does that tell our kids about who we are? We need to stand up and repudiate this divisive rhetoric,39086,39246
96,We need to stop him conclusively in November in an election that sends a message that even he can hear,39494,39596
97,"We need to set the kind of example we want for ourselves and our children and our grandchildren"" ""Parents and teachers are already worried about what theyre calling the Trump Effect",39875,40056
98,"Bullying and harassment are on the rise in our schools especially targeting students of color Muslims and immigrants."" ""At a high school basket game in Indiana white students held up Trump signs and taunted Latino players on the opposing team with chants of Build the wall and Speak English."" ""Donald Trump is running the most divisive campaigns of our lifetimes",40237,40599
99,His message is you should be afraid – afraid of people whose race or ethnicity is different or whose religious faith is different or who were born in a different country,40770,40939
100,Theres no innuendo or dog whistles anymore,41235,41277
101,Its all right out there in the open now,41625,41664
102,"So weve got to come back twice as strong and twice as clear."" ""Just this week a mother in Florida wrote to me about her 11-year-old son Francisco",41956,42101
103,Hes proud to be American Colombian Ecuadorian and Puerto Rican,42396,42458
104,As he calls it a potluck of Hispanic heritage,42821,42866
105,And Francisco has been following this election very closely his mother told me,43221,43299
106,He wears his Love Trumps Hate pin every day and refuses to take it off,43638,43708
107,When his father warned him that might make him a target for bullies Francisco looked his father in the eye and he said: I was always told to stand up for myself and what I believe in,43949,44131
108,And I believe Trump is wrong,44391,44419
109,"And good for you Francisco."" ""Thats what we have to do in this election and thats what so many of you are doing already: standing up to the bullying and bigotry wherever it comes from."" Together we must send this resounding message and we need to inspire a level of turnout that will help us win up and down the ticket",44631,44949
110,"""Weve set an ambitious goal of registering and committing 3 million people to vote in this election that would not have otherwise voted and we cant do it without you",45104,45269
111,"Nearly half of Latinos in America are under 35 and we need you to show up and make your voices heard in this election."" ""So were going to keep asking for your help",45482,45645
112,Keep hitting the campaign trail,45947,45978
113,Please talk to your friends your neighbors your community – everyone you see between now and November 8th,46328,46433
114,Tell them to go to hillaryclinton.com or text JOIN J-O-I-N to 47246 to get involved,46760,46843
115,"This election is too important for anyone to sit on the sidelines as we heard from Congresswoman Sanchez."" ""So lets stand up for a future where we put families first",47152,47317
116,"Where we build bridges not walls."" And yes together we can prove love trumps hate",47734,47815
117,"Thank you all very much."" ",48232,48257
