,sentence,start,end
73,I got a letter from a parent -- a mom from Wisconsin I think who adopted her son Felix from Ethiopia when he was a toddler,28838,28960
74,He just turned 11 years old – he wrote my campaign to let me know he was now 11 years old,29195,29284
75,I love it when little kids do little birthday remembrances,29574,29632
76,America is the only country hes ever known,29954,29996
77,"One day he turned to his mom and asked If Donald Trump becomes President is he going to make me go back to Ethiopia?n"" ""Now that honestly breaks my heart",30282,30435
78,Weve got to make sure all our kids know that America has a place for you -- the American Dream is big enough for you,30671,30787
79,And then weve got to make sure they learn the right lessons about how to treat people,31050,31135
80,"I saw that sign I believe in love and kindness right?n"" ""Well heres one place to start",31429,31515
81,We know that bullying is a real problem in our classrooms our playgrounds and online – and teachers have reported that this election has made it worse,31799,31949
82,So I want you to know were going to launch a major new effort to help states and communities and schools and families end bullying wherever it takes places,32201,32356
83,And we will work together to make the internet a safer space for kids invest in front-line professionals like guidance counselors and social workers and school nurses and psychologists to support kids whove been targeted like the young woman I met in Iowa who told me she was bullied because of her asthma,32573,32878
84,This has got to stop,33130,33150
85,"And I cant think of anything more important than making sure every single one of our kids knows that they loved just as they are.n"" ""So ultimately my friends as Michelle reminded us this election is about our kids and in my case my grandkids",33418,33659
86,Their lives and their futures -- nothing is more important to me than that,33900,33974
87,Ive been fighting for kids throughout my career,34311,34358
88,I will fight for them every single day of my presidency,34703,34758
89,"So we have a job to do.n"" ""Starting right now lets come together",35096,35160
90,Lets work together,35524,35542
91,And lets be hopeful and optimistic and unified in the face of division and hate,35907,35986
92,Bring people together in a spirit of mutual respect to solve shared challenges,36318,36396
93,"Lets have each others backs lift each other up not tear each other down.n"" ""Lets go out and win this election to make sure we do exactly that – for Roy Cooper Deborah Ross and all of us",36654,36839
94,Lets make sure you vote early,37095,37124
95,Vote as soon as you can vote this afternoon,37488,37531
96,"Im excited about what were going to see happen here in North Carolina and I am so excited to be introducing our amazing First Lady Michelle Obama!"" ",37912,38059
