,sentence,start,end
34,I will appoint the best prosecutors investigators and federal law enforcement officers in the country to dismantle the international cartels gangs and criminal syndicates – and I will stop the drugs from flowing into our country,14567,14795
35,My Administration will work with local communities and local officials to make the reduction of crime a top priority,15088,15204
36,Safety is the foundation of the ladder to American success: a great education and a good-paying job,15526,15625
37,To have the best schools and the best jobs you must have safe communities,15969,16042
38,That means we must recognize the contributions of our police who come from all backgrounds and all walks of life and who often thanklessly risk their own lives to protect the innocent,16328,16511
39,We all remember earlier this year when officers in Dallas – hunted down for execution – continued protecting the public until their last moments on earth,16772,16925
40,Every day police officers risk their lives for complete strangers and every year many of them will go out on calls and never return,17209,17340
41,Police are entrusted with immense responsibility and we must do everything we can to ensure they are properly trained that they respect all members of the public and that any wrongdoing is always vigorously addressed,17598,17814
42,But our men and women in blue also need our support our thanks and our gratitude,18082,18162
43,They are the line separating civilization from total chaos,18509,18567
44,"""They are also the front lines of defense in the War on Terror as we saw recently with their quick action following the terrorist attacks in New Jersey and New York and the off-duty police officers heroic actions in Minnesota."" In addition to providing safety we must provide economic opportunity",18818,19114
45,That begins with school choice and leads to a secure job with a rising income,19375,19452
46,This brings us to the subject of energy,19830,19869
47,Producing more American energy is a central part of my plan to Making America Wealthy Again – especially for the poorest Americans,20208,20338
48,America is sitting on a treasure trove of untapped energy – some $50 trillion dollars in shale energy oil reserves and natural gas on federal lands in addition to hundreds of years of coal energy reserves,20594,20798
49,"""Its all upside: more jobs more revenues more wealth higher wages and lower energy prices."" I am going to lift the restrictions on American energy and allow this wealth to pour into our communities – including right here in Pennsylvania",21004,21240
50,According to the Institute for Energy Research lifting the restrictions on American energy including shale production will accomplish the following: increase GDP by more than $100 billion annually add over 500000 new jobs annually increase annual wages by more than $30 billion over the next 7 years increase federal state and local tax revenues by almost $6 trillion over 4 decades increase total economic activity by more than $20 trillion over the next 40 years,21364,21828
51,In addition we will streamline the permitting process for all energy infrastructure projects including the billions of dollars in projects held up by President Obama – creating countless more jobs in the process,21948,22159
52,Overall my entire economic plan – tax reform regulatory reform energy reform and trade reform – will create at least 25 million new jobs over the next 10 years assuming an average growth rate of 3.5 percent and I believe we will reach 4% growth,22365,22609
53,My tax plan includes a fifteen percent business tax rate for small and large businesses down from 35 percent today – turning America into a jobs magnet,22823,22974
54,Hillary Clinton would raise taxes on some small businesses to as high as 45 percent,23278,23361
55,Income taxes will be simplified from 7 brackets to 3 and middle class Americans will get a major tax cut – including childcare deductions and tax-free childcare savings accounts,23670,23847
56,My plan includes the elimination of all unnecessary regulations and a temporary moratorium on new regulations not compelled by Congress or public safety,24161,24313
57,Overregulation is costing our economy $2 trillion a year,24694,24750
58,On energy my economic plan unlocks our shale oil and gas and the energy technologies of both today and tomorrow,25126,25237
59,"""Finally my plan includes a renegotiation of Americas trade deals and the enforcement of trade rules to increase jobs and wealth inside the United States",25545,25698
60,"Strong border controls will also protect our workers and save our budget trillions in the long-term."" It is perhaps the most pro-growth economic plan in American history",25997,26166
61,Compare that to my opponent,26537,26564
62,She plans a $1.3 trillion tax hike massive new regulations the offshoring of American jobs and the aggressive restriction of American energy production,26946,27097
63,Her plan will help only her wealthy donors and global special interests who benefit from the rigged system,27430,27536
64,Hillary Clinton wants to put the coal miners out of work ban hydraulic fracturing in most places and extensively restrict and ban energy production on public lands and in most offshore areas,27839,28029
65,This will produce devastation for states like Pennsylvania Ohio and West Virginia where shale energy and coal production are critical parts of the economy,28323,28477
66,Her plan hurts states like Colorado Florida Virginia North Carolina and any anywhere with access to either onshore or offshore energy resources,28810,28953
67,She also supports blocking the energy infrastructure that is needed to move our energy resources to the marketplace,29299,29414
68,"According to the Wall Street Journal ""Overall more than a dozen fossil fuel projects worth about $33 billion have been either rejected by regulators or withdrawn by developers since 2012 with billions more tied up in projects still in regulatory limbo."" Examples of energy transportation projects blocked or abandoned include an $850 million coal export facility in Washington a $3 billion natural gas pipeline in the Northeast and a $6.8 billion Liquid Natural Gas export facility among others",29578,30072
69,Billions of dollars in private infrastructure investment have been lost to the Obama-Clinton restriction agenda,30247,30358
70,"The platform produced by Hillary Clintons party this year also calls for a ""price on carbon."" Thats just political-speak for a massive new tax on coal and shale production – a tax on American consumers",30678,30879
71,"""And remember every energy dollar that isnt harvested here in America is harvested instead in a foreign country – often foreign countries not very friendly to us."" That not only means we are sending our jobs to those countries but it means energy is being produced in foreign countries that lack our high environmental and conservation standards",31051,31396
72,"""That is just one more reason why we should pursue the safe and responsible production of Americas vast energy reserves."" We need an America-First energy plan",31596,31754
73,This means opening federal lands for oil and gas production; opening offshore areas; and revoking policies that are imposing unnecessary restrictions on innovative new exploration technologies,32073,32265
74,The development of the Marcellus and Utica Shales will fundamentally change the economic landscape of this region and our country bringing extraordinary new prosperity to millions – more jobs higher wages a larger tax base and dollars flowing into our country for a change instead of out of our country,32538,32840
75,"""Hillary Clintons war on energy will cost our economy $5 trillion dollars."" She has not only declared war on the miners but on oil and natural gas production – which supports 10 million jobs in the United States",33013,33224
76,Access to low-cost liquid natural gas also supports the American chemical industry which supports 40000 jobs in Pennsylvania,33505,33629
77,We have just begun as a nation to recognize our economic advantage that is made possible by shale energy,33974,34078
78,The Shale Energy Revolution will unleash massive wealth for American workers and families,34448,34537
79,At the same time this energy revolution will produce new demand for American steel,34930,35012
80,But federal restrictions remain a major impediment to both shale production specifically and energy production in general,35405,35526
81,Currently less than 10 percent of the federally managed surface and mineral estates are leased for oil and gas development,35896,36018
82,"""Almost 90% of our nations offshore acreage is off-limits to energy production."" Our energy policy will make full use of our domestic energy sources including traditional and renewable energy sources",36328,36527
83,That means we will end the war on coal,36876,36914
84,I will rescind the coal mining lease moratorium the excessive Interior Department stream rule and conduct a top-down review of all anti-coal regulations issued by the Obama Administration,37276,37463
85,"We will eliminate the highly-invasive ""Waters of the US"" rule and scrap the $5 trillion dollar Obama-Clinton Climate Action Plan and the Clean Power Plan – these unilateral plans will increase monthly electric bills by double-digits without any measurable improvement in climate",37713,37991
86,I will refocus the EPA on its core mission of ensuring clean air and clean safe drinking water for all Americans,38263,38375
87,I believe firmly in conserving our wonderful natural resources and beautiful natural habitats,38751,38844
88,My environmental agenda will be guided by true specialists in conservation not those with radical political agendas,39219,39334
89,It will be a future of conservation of prosperity and of great success,39708,39778
90,It will be a future of new technology new innovation and new solutions,40139,40209
91,It will be a future we can achieve together beginning with a victory on November 8th,40608,40692
92,We Will make America Wealthy Again,41116,41150
93,We Will make America Safe Again,41574,41605
94,And We Will Make America Great Again,42029,42065
