,sentence,start,end
210,"Its called ""drain the swamp.""n ""Were going to go to Washington",81979,82041
211,Were going to drain the swamp,82355,82384
212,"Cant believe it.n"" ""I told the story",82714,82750
213,I hated that expression,83084,83107
214,I said no way Im going to say that no way,83435,83476
215,Thats so hokie,83820,83834
216,And I said it,84180,84193
217,"The place went crazy.n"" Then I said it to another place",84516,84571
218,It went crazier,84901,84916
219,Then I said it with more confidence because you know confidence is -- and it went wild,85230,85316
220,Now I love the expression,85630,85655
221,I think it was genius.n Drain the swamp,85987,86026
222,Drain the swamp,86359,86374
223," n Is there any place better to be than a Trump rally? Are we having fun?  n ""Are we having fun? No? And I dont have a guitar",86646,86769
224,And I dont have a piano,87046,87069
225,All we have is great concepts for our country which is the most important thing,87393,87472
226,"Because frankly when people get on stage and theyre entertainers and they entertain in order to get people to fill up a room for Hillary Clinton.n"" ""And by the way they use the dirtiest language the other night",87730,87940
227,And it was -- many of the people left,88215,88252
228,You know theyre political people,88608,88640
229,They heard words theyve never heard before,89003,89045
230,"They left.n"" ""So the place was half empty by the time -- actually it never got full even with them",89370,89468
231,Then it was pretty much empty midway through,89791,89835
232,And then most of the people just left,90178,90215
233,And when Hillary got up there was practically -- she might as well just have started with a few people,90518,90620
234,It wouldve been easier,90928,90950
235,""" n But you know she hears those words",91288,91326
236,I wont use the words,91663,91683
237,I wont even address the words,92024,92053
238,"Because if I do the crooked media will say ""did you hear what Donald Trump said today?""  n But honestly -- yes",92350,92459
239, n Those words were disgusting,92770,92799
240,"If I ever said those words that Jay-Z said or that Beyonce said the other night you know what would happen to me? The reinstitution of the electric chair.n ""It would be -- how about if I got the answers to the debate? Or if I got the questions? Supposing instead of Hillary getting the questions to the debate which is cheating",93016,93343
241,Shes a cheat,93559,93571
242,She is a cheat,93951,93965
243,She never reported it,94343,94364
244,"She is a cheat.n"" ""So supposing instead of her -- supposing somebody gave Donald Trump the questions to the debate",94711,94825
245,Headlines all over the world,95169,95197
246,He must withdraw from the race,95577,95607
247,You dont even hear anything about crooked Hillary,95973,96022
248,"She got the questions.n"" ""To me thats such a big difference",96364,96423
249,"Some people say my people oh dont mention that its just -- I say to me its a big deal.n"" ""Its a big deal",96701,96805
250,But its not a big deal for the dishonest media to say,97065,97118
251,They dont want to report it,97413,97440
252,"But just think about it supposing it was us.n"" At the core of my contract is my plan to bring back our jobs",97714,97821
253,Bring them back to America,98111,98137
254," n ""And by the way you have a great governor",98450,98493
255,Support your governor,98811,98832
256,Hes a great guy,99158,99173
257,""" "" Where is he? Hes here someplace",99493,99528
258,Hes a great guy and hes in a tough fight,99851,99891
259,And hes going to win that fight,100226,100257
260,But hes a great guy,100618,100637
261,"So hopefully youll support your governor.n"" North Carolina has lost nearly half of its manufacturing jobs since NAFTA a deal signed by Bill Clinton and his lovely wife Hillary",100942,101117
262, n Well think of it,101423,101441
263,Think of it,101817,101828
264,"Think of the numbers of jobs.n ""Heres the one that gets me the most",102165,102232
265,Two things get me the most,102555,102581
266,Two things that just dont seem real,102942,102977
267,Because were going to take care of our veterans right? Like big league,103323,103393
268,"Because our veterans are great.n"" ""But two statistics I cant believe",103747,103815
269,"Twenty-two suicides a day for our veterans.n"" ""Think of it",104185,104243
270,You wouldnt think thats possible,104638,104670
271,Because theyre treated so badly,105075,105106
272,"They wait on line for six seven eight days for simple procedure that could solve their problem or for a prescription.n"" ""But two numbers I dont -- it just doesnt make sense",105433,105605
273,Twenty- two suicides a day for our veterans,105903,105946
274,"OK? It doesnt make sense.n"" ""And heres another one",106328,106378
275,America has lost 70000 factories,106781,106813
276,Now I thought they meant 700 or 7000 maybe,107210,107252
277,"Its 70000 factories since China entered the World Trade Organization another Bill and Hillary Clinton-backed disaster.n"" Think of it though",107608,107747
278," n Think of what 70000 factories is.n ""So those are the two numbers",108089,108155
279,They just dont seem to be real,108536,108566
280,Sad numbers,108975,108986
281,Sad numbers,109403,109414
282,"Especially the vets to be honest with you.n"" ""Were living through the greatest jobs theft in the history of our world",109755,109872
283,Theres never been anything happened to a country like has been happening to the United States,110188,110281
284,Our jobs are fleeing,110646,110666
285,Our companies are being taken,111067,111096
286,And leaving,111500,111511
287,"And leaving.n"" A Trump administration will stop the jobs from leaving America",111889,111966
288,And we will stop the jobs from leaving North Carolina,112320,112373
289,Believe me,112758,112768
290, n If a company wants to fire their workers and leave as an example North Carolina and move to another country and then ship their products back into the United States through what will be a very strong border by the way.n We will make them pay a 35 percent tax on every product that they ship back here,113007,113309
291," n ""And heres whats going to happen",113525,113559
292,Theyre not going to leave,113918,113943
293,"Theyre not going to leave.n"" ""Now your politicians some of them dont understand it",114281,114363
294,Some only cut taxes for the middle class,114697,114737
295,"And by the way Hillary Clinton wants to raise your taxes and you know that "" n Substantially.n So one of the highest taxes in the world she wants to raise your taxes",115021,115186
296,Same old story.n We will unleash the power of American energy including shale oil natural gas and clean coal,115448,115556
297,Our plan will end the EPA intrusion into your family farms and stop double taxation of a family farm at that,115852,115960
298," n ""We will cancel billions in global warming payments to the United Nations",116280,116355
299,Billions and billions of dollars,116698,116730
300,And we have no idea what they do with that money,117072,117120
301,I actually have a pretty good idea,117457,117491
302,Youre not going to like it,117858,117884
303,And use that -- were going to use that money to rebuild the infrastructure of our country,118229,118318
304,""" n And we will rebuild our inner cities",118657,118697
305,The African-American community the Hispanic community..,119065,119120
306,"""...have had such lies told to them",119498,119533
307,They live -- many many people living in the inner cities of our country theyre getting worse and worse,119883,119985
308,The crime is unbelievable,120353,120378
309,You cant walk to the store and get a loaf of bread,120736,120786
310,"Often you get shot.n"" ""Chicago",121132,121162
311,Thousands and thousands of shootings since Jan,121533,121579
312,You read it,121950,121961
313,The murder rate of the United States is the highest its been in 45 years,122306,122378
314,The dishonest media doesnt tell you that stuff because they want you to like Obama,122684,122766
315,They want you to think Obama is doing a good job,123045,123093
316,And hes not,123426,123437
317,""" "" And hes not",123784,123799
318,""" n ""And hes not",124135,124151
319,""" n ""So you live in the inner cities",124466,124502
320,Youre African-American,124813,124835
321,Youre Hispanic,125156,125170
322,The schools are no good,125480,125503
323,There are no jobs,125808,125825
324,And its totally unsafe,126128,126150
325,And I say I will fix it,126453,126476
326,What the hell do you have to lose? Im going to fix it,126776,126829
327,""" n We are all going to fix it",127108,127138
328," n ""Were going to fix it",127451,127474
329,Were going to bring back jobs,127807,127836
330,Were going to bring back safety,128178,128209
331,And were going to get really good education going,128545,128594
332,"There is tremendous potential folks in the inner cities believe me tremendous potential.n"" We will become a rich nation again",128911,129036
333,But to be a rich nation we must also be a safe nation,129368,129421
334,Hillary Clinton wants a 550 percent increase in Syrian refugees flowing into our country,129785,129873
335," n ""Unbelievable",130271,130286
336,Its unbelievable,130712,130728
337,""" n ""Her plan will import generations of terrorism extremism and radicalism into your schools and throughout your communities",131124,131249
338,And you dont even know where theyre going,131652,131693
339,"Your government doesnt even know where theyre going.n"" ""When Im elected president we will suspend the Syrian refugee program..."" ...and we will keep radical Islamic terrorists the hell out of our country",132042,132245
340, n Have no choice,132566,132582
341, n We have no choice.n  USA,132955,132980
342,USA,133376,133379
343,"USA.n  We have no choice.n ""But were going to work because we all have hearts and its a big problem caused to a large extent by Obama and Hillary Clinton.n"" The migration caused to a large extent -- ISIS was caused by them",133646,133867
344,They left a big vacuum,134130,134152
345,There was no ISIS when she first served as secretary,134494,134546
346,There was no ISIS,134890,134907
347,"She created it.n Now she stands at the debate ""I will fight ISIS."" Shes got no chance",135224,135309
348,Shes going to fight nobody,135631,135657
349,She wants to go home and go to sleep,136002,136038
350," n ""Unbelievable",136386,136401
351,"Shes going to fight ISIS.n"" ""So were going to build -- were going to build we are going to build safe havens",136717,136825
352,Were going to have the Gulf States who have nothing but money theyre going to pay for it,137092,137180
353,We have $20 trillion in debt,137470,137498
354,And if its OK Im not going to spend a penny,137816,137859
355,We have $20 trillion in debt,138172,138200
356,"And we still have to rebuild our country.n"" ""You know its one thing like when you buy a company and its got some debt",138476,138593
357,We have $20 trillion in debt,138883,138911
358,But the countrys a mess,139272,139295
359,The roads are bad,139660,139677
360,The bridges are bad,140043,140062
361,The schools are bad,140415,140434
362,The hospitals are bad,140794,140815
363,The tunnels are bad,141172,141191
364,Everythings bad,141550,141565
365,"The military needs massive amounts of money.n"" ""So we have all this horrible debt",141901,141982
366,Its one thing if we had it and everythings in tippy top shape,142296,142357
367,I like to say,142680,142693
368,You know I like the properties,143035,143065
369,Give me them,143404,143416
370,I want them,143758,143769
371,Give me them,144106,144118
372,But we have them and theyre a mess,144438,144472
373,"And we have $20 trillion which is far too much.n"" ""So were going to get it down",144759,144838
374,And were going to rebuild our country,145125,145162
375,We have so many things were going to be doing,145487,145532
376,Were going to be a rich nation again,145850,145886
377,""" n A Trump administration will also secure and defend the borders of the United States",146185,146272
378, n And yes we will build a great wall and Mexico will pay for the wall 100 percent,146551,146632
379, n One hundred percent,146959,146980
380," n ""Mexico will pay",147344,147362
381,If you look at the incredible -- if you look at the incredible deficits we have with Mexico its unbelievable,147675,147783
382,"What we have the cost of that wall is peanuts is peanuts compared to the numbers youre talking about on trade with Mexico.n"" ""And the numbers with China? Trade deficit? I mean we will have a trade deficit with China of close to $500 billion this year",148010,148260
383,We are going to lose in worldwide trade of goods were going to lose worldwide close to $800 billion,148479,148578
384,"What are we doing?n"" ""You really ask who is negotiating these deals? Where do these people come? You know where they come from? Theyre political hacks.n"" ""Youre dealing with the smartest people in the world",148853,149059
385,You have Chinese people every -- you have from Japan you have from all these other countries,149342,149434
386,They put their smartest and the best,149780,149816
387,"We put political hacks that dont know what theyre doing.n"" ""So we have an -- and we have the greatest in the world",150142,150256
388,We have the greatest business people,150576,150612
389,We have the greatest negotiators,150979,151011
390,We dont use them,151395,151411
391,We dont use them,151789,151805
392,We use political people,152177,152200
393,Some of them got their job because they give campaign contributions,152567,152634
394,""" n ""Were going to get it straightened out folks starting tomorrow",152998,153064
395,Go vote,153459,153466
396,Go vote,153892,153899
397,""" n Right?n My women",154322,154342
398,Hillary supports totally open borders,154766,154803
399,There goes your country,155231,155254
400,And strongly supports sanctuary cities like San Francisco where Kate Steinle was murdered violently by an illegal immigrant deported at least five times,155623,155775
401,We will cancel all federal funding to sanctuary cities,156157,156211
402, n We will stop illegal immigration deport all criminal aliens and dismantle every last criminal gang and cartel threatening our citizens,156592,156728
403, n We will also repeal the Obama-Clinton Defense sequester and rebuild our badly depleted military,157081,157178
404," n ""There have been few times in our history where weve needed it more few times",157524,157603
405,North Carolina will be at the very center of this effort with brand new advanced fighters flying from Seymour Johnson Air Force Base,157937,158069
406,""" n Beautiful",158426,158439
407,Beautiful,158849,158858
408,"Beautiful beautiful new fighters from Seymour Johnson.n ""And were going to have more battalions",159236,159331
409,You know the Marines are way way off in terms of numbers,159676,159732
410,You know that,160098,160111
411,I know,160496,160502
412,Has there ever been? Yes there have been,160880,160920
413,But rarely do we have times when we need this strong presence like now,161236,161306
414,The world hates us,161643,161661
415,"The world hates us.n"" ""So were going to increase -- thank you",162008,162069
416,Were going to increase Marine battalions at Camp Lejeune,162405,162461
417,"Ive been to Camp Lejeune..."" n They make major new investments",162804,162866
418,Where I was the other night right next to it,163205,163249
419,I guess like 25000 or 27000 people at Fort Bragg,163577,163625
420," n ""Great people",163976,163991
421,All soldiers are tough,164351,164373
422,A couple of them shook my hand,164728,164758
423,It was like oy whoa,165124,165143
424,Take it easy fellas,165513,165532
425,They are tough cookies,165908,165930
426,They are strong,166315,166330
427,They dont know how strong they are,166714,166748
428,"These are great people.n"" And new military technologies will be researched and developed right here at the Research Triangle",167090,167214
429,Right here,167583,167593
430," n ""Im honored to have the endorsements of more than 200 top admirals and generals and 22 Medal of Honor recipients",167952,168066
431,And every day those numbers go up big league,168395,168439
432,Big league,168798,168808
433,"Show Less Textn"" And I asked some of the generals and admirals the other night by Fort Bragg",169138,169230
434,I asked them,169567,169579
435,I said fellas let me ask you a question,169947,169986
436,They want to take over Mosul,170333,170361
437,"Am I getting something wrong? Whatever happened to the element of surprise for us?n ""Im talking to admirals now and generals",170682,170806
438,Thats what they do,171127,171145
439,I do other things,171502,171519
440,"But you know its called like common sense.n"" You got to say weve made a lot of right calls",171853,171943
441,"I said why is it that four months away from going into Mosul theyre announcing ""we are going into Mosul?"" Were going into Mosul because we want to get the leaders of ISIS and theyre staying in Mosul",172178,172376
442,"And then three months theyre saying ""we are going in in three months to Mosul."" And then were going in in two months.n ""And every time I hear I put my hands I go like this",172572,172743
443,I dont want to hear this please,173008,173039
444,"And as you know theyve been met with tremendous resistance much more than they wouldve beenn"" ""And I guarantee you this",173344,173463
445,I cant say it with certainty only about 99.9 percent OK? I cant say -- nothings 100 percent,173759,173850
446,Even our victory isnt 100 percent,174187,174220
447,"But its starting to look pretty close isnt it? "" n Those numbers",174568,174632
448,Those numbers,174986,174999
449," n ""Oh these guys are unhappy",175374,175402
450,Look at them,175772,175784
451,Theyre not happy,176166,176182
452,They are unhappy campers,176555,176579
453,Starting to look good,176946,176967
454,""" n Starting to look good.n ""But wouldnt it be nice if instead of announcing four months ago and there months ago",177280,177393
455,"Then they have last -- two weeks ago they go next week were getting ready to raid.n"" ""The leaders all left",177671,177777
456,Theyre gone,178112,178123
457,And the other people are putting up much more of a fight,178478,178534
458,Horrible,178903,178911
459,Theyre using human shields,179299,179325
460,Its a horrible situation,179703,179727
461,I mean its hell,180104,180119
462,"Its hell.n"" ""But why do we just watch whats going on",180488,180540
463,Hillary and her failed establishment have trillion dollars on wars in the Middle East that we never win,180863,180966
464,We just keep fighting and fighting,181293,181327
465,Its like a hose,181686,181701
466,The money just keeps pouring out,182066,182098
467,"We never win.n"" ""And now the Middle East is in worse shape by far than its ever been",182409,182493
468,We have the Great Migration the whole thing,182792,182835
469,Theyve dragged -- thank you,183149,183176
470,""" n ""I dont even want to look",183494,183523
471,Ill get myself,183838,183852
472,I dont want to look,184186,184205
473,""" n ""Theyll make it -- I wont even say I love you too because theyre going to make it a major headline if I said that",184490,184607
474,Worlds most dishonest people,184900,184928
475,The worlds really dishonest people,185274,185308
476,""" n ""They dragged us into foreign wars that have made us less safe",185645,185711
477,Shipped our jobs and wealth all over -- right open at home,186033,186091
478,You ever notice we send these incredible troops so much death so much injury in order to create a border for a country that most people have never even heard of,186361,186521
479,And yet we dont protect our own borders,186817,186856
480,"Isnt it an incredible thing?n"" That will change starting tomorrow",187194,187259
481," n ""Because from now on its going to be America first America first",187583,187649
482,""" n ""So just in summing up to all Americans I say its time for a real leadership and time for change",187935,188035
483,We have to have change,188333,188355
484,""" n Can you imagine having Hillary for four years?  n ""Im being serious about that",188672,188753
485,"I wouldnt want to watch the news every night.n"" ""I mean look at what shes done with the e-mails as an example",189026,189135
486,I mean did you ever see a mess like this? Did you ever see -- of course the FBI -- the director was obviously under tremendous pressure,189384,189519
487,So they went through 650000 e-mails in eight days,189821,189870
488,"Right.n"" ""So sad whats going on",190225,190256
489,And she still deleted them after getting a subpoena from Congress,190613,190678
490,I mean thats a crime,191053,191073
491,What happened? Thats a crime,191464,191492
492,You dont even need the new stuff,191867,191899
493,She shouldnt be allowed to run,192264,192294
494,"Shouldnt be allowed to run.n"" Just think about what we can accomplish in the first 100 days of a Trump administration",192622,192739
495," n ""Were going to have the biggest tax cuts since Ronald Reagan.n"" And Hillary is going to raise your taxes substantially.n ""Were going to save and protect your Social Security and Medicare",193013,193201
496,""" n ""And Hillary is going to cut your Social Security and really injure Medicare",193499,193579
497,"Thats whats going to happen.n"" ""We will eliminate every unnecessary job-killing regulation",193946,194036
498,Well cancel every illegal Obama executive order,194414,194461
499,""" n ""By the way a man that loves this state",194849,194892
500,Its his birthday today,195287,195309
501,Billy Graham 98,195721,195736
502,""" n ""The father of Franklin",196137,196164
503,Billy Graham,196566,196578
504,What a great one right? Ninety-eight years old,196967,197013
505,He is a fantastic man,197386,197407
506,Franklins a fantastic man,197800,197825
507,"And its so wonderful to have support of people like that.n"" ""Were going to protect religious liberty..."" ""...rebuild our military and take care of our great veterans",198166,198331
508,Were going to take care of our veterans,198650,198689
509,""" n We will provide school choice and put an end to Common Core",199032,199095
510,We move our education locally,199442,199471
511, n We will support the men and women -- these are great people the men and women of law enforcement,199780,199878
512," n ""Were going to save our Second Amendment",200195,200237
513,""" n And appoint justices to the United States Supreme Court who will uphold and defend the Constitution of the United States",200552,200676
514," n ""This sounds so good to me because I started this on June 16th of last year because I couldnt stand when I looked at what was going on with our country I couldnt stand it",200918,201090
515,"I couldnt stand it.n"" ""Coming down the escalator right with Melania",201357,201424
516,Coming down that escalator June 16 of last year,201761,201808
517,And they were all saying -- there were all the dishonest pundits,202131,202195
518,Actually a few of them thought I had a hell of a chance if you want to know the -- the smarter ones,202479,202578
519,But they were all saying but hes not involved with -- Ive been involved with politics all my life on the other side,202830,202945
520,"But Ive been involved.n"" We had 17 people -- by the way one of the great people in here tonight Mike Huckabee",203213,203322
521,"Where is Mike Huckabee?  n ""Hes such -- is he here someplace? He is here",203593,203664
522,He is so great,203985,203999
523,Mike wherever you are come on out because you are great,204328,204383
524,"I just saw him.n"" But we had 17 people of great talent",204697,204751
525,Ben Carson endorsed us,205061,205083
526,Mike..,205423,205429
527,n Mike endorsed us,205760,205778
528,Tremendous -- I mean very talented people,206100,206141
529,And one by one by one -- and they used to say -- well I remember we were down to like 13 or 14,206413,206507
530,In one state I got 49 percent,206780,206809
