,sentence,start,end
57,And Im in for under $60 million and Im largely funding my campaign as we go forward,20446,20529
58,In addition to that -- in addition to that we have raised tremendous amounts of money and much of it from small donors$61; $61,20807,20933
59,As a Republican that doesnt happen,21246,21280
60,"It happens because of what you are seeing in front of you today.n"" And if you remember just prior to June they did a story ""Donald Trump has not really done too well with fund raising."" Well that is because I did not even know if I was getting the nomination",21519,21777
61,Im not going to raise funds -- I wouldve had enough if I didnt make it,21981,22051
62,"I would have said ""Bye bye politics.""n But I wanted to make sure -- so I got it",22325,22404
63,And then I started raising money for the Republican Party,22691,22748
64,and we raised a lot of money,23068,23096
65,We started really on June 14th Flag Day my birthday,23430,23481
66,My birthday,23836,23847
67, n And in June we raised approximately -- think of this -- $51 million,24202,24271
68,"Can you imagine?  n ""And those people couldnt believe it; they were really surprised",24589,24672
69,Big headlines you know,25021,25043
70,Because they dont give me too many good headlines,25405,25454
71,I could do the greatest things,25803,25833
72,"I do things that I think a fantastic.n"" ""I say good there is no way they cover this badly",26155,26244
73,And they cover it badly,26539,26562
74,I gently tell a woman that I love her baby and let the baby cry,26863,26926
75,It is OK,27236,27244
76,"As the baby that had a voice that was superior to Pavarotti continued to cry -- I remember I told her to stay dont worry maam.n"" ""But after about 3 or 4 minutes and Im trying to speak and it was in Jacksonville we had this massive massive crowd filled up the stadium",27464,27730
77,And the babys screaming,27959,27982
78,So I said maam I would like to reverse my order,28315,28362
79,Perhaps you could nicely take -- take the baby out,28680,28730
80,"Your baby is greatn"" I did it so nicely",29053,29092
81,She was happy,29433,29446
82,Even the baby was happy,29796,29819
83,He stopped crying,30171,30188
84, n And maybe you could take the baby out would that be possible? The whole place was cracking up,30510,30605
85,"And the next day in the newspaper it said ""Trump throws baby out of arena.""n Terrible",30896,30981
86,Now they are very dishonest,31295,31322
87,"That was a tough one when I -- and I just had a reporter come up to me backstage a reporter come up -- ""Mr",31612,31718
88,"Trump sir but why did you throw that baby out of the area?"" I said ""I was having fun",31950,32034
89,I was so nice I was so nice,32303,32330
90,Everybody likes me,32633,32651
91,The baby liked me the mother liked me,32946,32983
92,We had a good time,33275,33293
93,"I try to keep the baby in but the baby was such -- had such a powerful voice  n ""In fact I want to find out who that baby is because I want to sponsor the baby",33532,33690
94,And that baby will sing someday in Philharmonic Hall,33945,33997
95,Im telling you,34333,34347
96,New York City,34707,34720
97,OK? The great Philharmonic,35074,35100
98,""" n ""So Im not part of the system",35447,35480
99,I ran against the system,35829,35853
100,I ran against the donors because Im largely my own donor,36196,36252
101,Im running against myself,36579,36604
102,Thats sort of -- never thought of it that way,36939,36984
103,And against the status quo and the status quo we have to get rid of because it is not working folks because the country is a mess,37258,37387
104,""" n And that is why put up a lot of money",37655,37696
105,But while the Democrats nominated the candidate of special interests and really a candidate of total corruption I mean you take a look at what she is doing the Republicans made history by choosing a nominee from outside of this very very corrupt the system,37926,38182
106,"It is a corrupt system.n ""Its a corrupt system",38440,38486
107,You want something done they can do it for you,38826,38872
108,"And that is not necessarily and usually it isnt good for the country.n"" ""That is why were going to be able to deliver real change and real safety and real opportunity to all Americans",39144,39327
109,We have to unite,39645,39661
110,"Remember that.n"" ""Everything Ive accomplished I have done by putting together a really fantastic team including Governor Mike Pence of Indiana who has done an incredible..",40004,40175
111,""" n ""Done an incredible job",40515,40542
112,My wonderful staff of people that really love what we are doing and they are working so hard,40890,40982
113,"My family friends and its expanding all the time.n"" But I need a Republican Senate and a House to accomplish all of the changes that we have to make",41246,41394
114,"We have to make them right?  n ""I understand and embrace the wisdom of Ronald Reagans big tent within the party big big tent remember? Ronald Reagan great man great guy",41623,41790
115,Remember he included Reagan Democrats and Independents and Republicans a lot of people,42088,42174
116,Were going to have the same thing,42532,42565
117,There a lot of Democrats perhaps in this room are there a lot of Democrats? Raise your hands,42895,42987
118,I mean I dont think we need too many to be honest with you but -- so I embraced the wisdom that my 80 percent friend is not my 20 percent enemy Ronald Reagan,43216,43373
119,""" n Stated by Ronald Reagan pretty good.n We will be the big tent party",43611,43682
120,We are going to have a lot of cross help,43992,44032
121,We are going to have a lot of Bernie Sanders people coming in because of trade because Bernie Sanders knew we were being ripped off by trade,44310,44450
122,"Trade is a disaster with China with Japan with Mexico with Vietnam with so many countries with every country every country.n ""We dont win at any level with anything and as a unified party we will lead our country to unity as well very important",44671,44915
123,We need the unity we have to win the election,45151,45196
124,""" n ""No we have to win it --- have to win it",45493,45537
125,Otherwise our big movement was not as big as we thought and thats not good,45823,45897
126,Thats why November 8th youve got to get everybody you know -- and you know all this voter ID nowadays a lot of places arent going to have voter ID,46146,46292
127,"Now what does that mean? What does that mean? You just keep walking in and voting? So you have to be very careful very vigilant -- you have to be carefuln"" But we will have disagreements but we will disagree as friends and never stop working together toward victory and very importantly toward real change",46444,46749
128, n So in our shared mission to make America great again I support and endorse our speaker of the House Paul Ryan,46962,47073
129," n ""Paul Ryan hes good",47379,47400
130,Hes a good man,47743,47757
131,Hes a good man and hes a good guy,48069,48102
132,And we may disagree on a couple of things but mostly we agree and were going get it done and were going to do a lot of wonderful things,48344,48479
133,""" n ""Hes a good man",48739,48758
134,And while Im at it I hold in the highest esteem Senator John McCain for his service to our country in uniform and in public office and I fully support and endorse his re-election,49023,49201
135,Very important,49502,49516
136,""" n ""Well work together",49897,49920
137,I also fully support and endorse Senator Kelly Ayotte of New Hampshire,50278,50348
138,""" n ""A state I truly love primarily because that was my first victory but I love New Hampshire",50671,50765
139,No I love New Hampshire one of the most beautiful places,51090,51146
140,Shes a rising star and will continue to represent the great people of New Hampshire so very well for a long long time,51459,51576
141,Senator Kelly Ayotte,51899,51919
142,""" n ""Working hand-in-hand we will grow our majority in the House and in the Senate",52265,52347
143,We need that weve got to get things done,52667,52707
144,Arm in arm we will rescue the nation from the Obama-Clinton disaster which is exactly what it is that has bled our country dry and spread terrorism unabated across the world thats whats happening,52989,53184
145,You saw it just now Maps came out yesterday they said ISIS far bigger its all over the place,53452,53544
146,Its all over the place,53867,53889
147,Were going to get rid of it folks,54235,54268
148,""" n ""Our military is depleted",54594,54623
149,Were going to build up our military we are going to get others with us,54941,55011
150,Believe me were going to get plenty of others with us,55323,55376
151,"And speaking of others wouldnt it actually be wonderful if we could get along with Russia? Wouldnt that be nice? "" n ""They talk so big and so brave and so tough theyre the tough ones",55627,55809
152,You know Hillarys real tough give me a break,56073,56117
153,"Wouldnt that be great? We get along with Russia we go out together with others and we knock the hell out of ISIS wouldnt that be great? "" n ""Together we will lead our country back to prosperity security and peace",56367,56579
154,OK? When you look at the world and whats happened -- so we have the queen of corruption shes the queen of corruption,56791,56907
155,She is a disaster,57252,57269
156,I said before if crooked Hillary Clinton becomes president terrorism will destroy the inner workings of our country,57618,57733
157,"Believe me they are loving it.n"" ""She wants to have 550 percent more people coming in from Syria and that region into our nation",58034,58162
158,And we dont know who they are we dont know where they come from really we dont know if theyre ISIS some will be,58416,58527
159,And look at the damage thats done in San Bernardino with a couple -- probably he became radicalized by her -- a couple and these were friends of theirs,58765,58916
160,"These were people that gave a party in celebration of the birth of their child and they were gunned down 14 people killed many many injured.n"" ""Take a look at Orlando -- take a look at Orlando how disgusting that was",59132,59348
161,Take a look at the World Trade Center and so many other places,59594,59656
162,Go to the probably toughest gun laws anywhere in the world go to Paris and take a look at that 130 people gunned down,59930,60047
163,You know if people had guns on the other side where the bullets are flying in the other direction like you sir you sir you and you maam,60286,60421
164,""" n ""First of all if they knew guns were in the room they probably wouldnt have gone there",60668,60758
165,There were no guns,61074,61092
166,They were just sitting ducks 130 people,61433,61472
167,"In San Bernardino you had 14 people.n"" ""But in Paris just like this boom -- get over here boom -- get over here boom -- 130 people with many still in the hospital many so gravely wounded",61747,61933
168,Its horrible,62222,62234
169,And if they had bullets flying in the other direction maybe they wouldnt have shown up and if they did Ill tell you what you wouldnt have had that kind of carnage,62527,62689
170,You would have had people lying on the other side of the floor instead,62950,63020
171,""" n ""So Hillary Clinton wants to do major damage as you know to our Second Amendment",63317,63401
172,Hillary Clinton wants to put judges -- she wants to put justices of the Supreme Court -- shes going to make them nice and liberal wait until -- wait until you see what that does to your rights,63644,63836
173,Wait until you see what that does to your Second Amendment,64088,64146
174,You will not recognize it you will not recognize it,64493,64544
175,National Rifle Association NRA endorsed me,64897,64939
176,""" n ""Theyre great people Wayne -- theyre great people Chris they love this country",65283,65365
177,They endorsed me very early and its really a -- its really an honor,65689,65756
178,Ill tell you what they are phenomenal people when you get to know them,66057,66127
179,They love the country -- you know they love the country,66434,66489
180,"They take a lot of heat but they love the country Ill tell you that right now.n"" ""And I heard Mike Governor Pence talking about 1.2 growth -- 1.2 percent growth the lowest in memory since the 1940s",66744,66941
181,When you think about it its the lowest,67206,67244
182,So a lot of differences between all of us but I thought I would mention -- because Ive known Hillary Clinton over the years -- I know her -- and she makes statements,67520,67685
183,"She makes statements and they are statements coming out of her playbook.n"" Well lets see ""we cant get them for this -- cant get them for this."" Ive always heard that I have the best temperament people tell me I have the best temperament I have a temperament to win",67859,68123
184,We got to win,68343,68356
185,"We got to win n She said not so long ago ""I dont like Donald Trumps tone""",68671,68744
186,Now she is reading it off teleprompters only,69037,69081
187,"""I dont like Donald trumps tone."" And I said you know ""we need a tough tone today",69366,69447
188,"We have people -- we need a kind tone but we need a tough tone.""n We have people being beheaded all over the Middle East and other places",69708,69845
189,We have crime that is rampant,70133,70162
190,We have people in the Middle East being drowned in steel cages,70491,70553
191,This is like medieval times and she is worried about my tone.n So they chop off heads and they drown people and they bury people in sand,70835,70971
192,"And then they ask me ""Mr",71254,71278
193,"Trump sir"" -- at one of the debates in which I won Im very happy about that -- ""Mr",71587,71669
194,"Trump sir how do you feel about waterboarding?"" Im seeing chopped off heads drowned people burying in sand -- I said ""Im absolutely OK with it let me tell you.""  n Can you imagine what the enemy must say -- can you imagine the enemy -- ISIS in this case -- can you imagine what they must say as they spent the day chopping off the heads of Christians -- ""come back get together and start talking -- and they say waterboarding is not allowed in the United States -- by the United States waterboarding is not allowed.""n Folks we better get smart and tough and we are playing games with Hillary we are playing games",71703,72314
195,It is just games she is not the right person and everybody knows it,72371,72438
196,Her single greatest achievement is being caught in a crime and getting away with it,72743,72826
197, n This is true 33000 e-mails,73147,73175
198," n ""So I wrote this before on the way over to another rally at also a very nice place thats very full and very nice in Iowa",73461,73583
199,"And we love Iowa dont we yes? Right? "" n I thought it was accurate unstable -- and she is she is unstable",73819,73924
200,Hillary Clinton lacks the judgment that Bernie Sanders had,74218,74276
201,You just have to pay attention as soon as he said it I started writing notes,74607,74683
202," n ""She has bad judgment",75027,75050
203,She lacks the judgment temperament and moral character to lead this country,75400,75475
204,"Plus she is a weak person."" We dont need a weak person",75796,75850
205,"He just said ""plus she is a criminal.""n She is a dangerous liar who has disregarded the lives of Americans and who has put all of us at great risk while supporting economic policies that have destroyed our economy",76096,76309
206,We have a long way to go.n She is unhinged shes truly unhinged and she is unbalanced totally unbalanced,76568,76671
207,"And you can see in the words of a secret service agent who just wrote a book I bought the book I wanted to see what he had to say; ""she simply lacks the integrity and temperament to serve in the office.""n ""From my bottom of my soul"" he said ""I know this to be true."" He was there",76851,77130
208,"""Her leadership style volcanic impulsive as it is disdainful of the rules set for everyone else hasnt changed a bit",77318,77433
209,"Shes unqualified to become president."" And she really is and Bernie said that too",77734,77815
210, n Thank you,78158,78169
211,What great people,78536,78553
212,"Wow.n ""No but it is true no games it is true",78891,78935
213,In one way she is a monster OK? Look at what happened look at her history,79226,79299
214,In another way she is a weak person she is actually not strong enough to be president,79570,79655
215,"So shes got both but she is not strong enough to be president.n"" ""She will be a be a disaster",79929,80022
216,She will be so bad for our country and Im not just talking about Justices of the Supreme Court,80293,80387
217,She will be so bad for our country and we cant let it happen,80664,80724
218,"We cant let it happen.n"" You know Mike Pence told me a story and maybe I should not say it but I found it interesting but of the reasons -- I guess the primary reason that hes in politics is because he watched the crookedness of the Clintons when they were in the White House",80911,81186
219,"And he said ""he ran he ran again and he ran again and he won."" You have to hand it to him this is the guy that does not give up",81351,81478
220,He does not quit,81731,81747
221,He never ever quits,82072,82091
222," n ""But he watched the Clintons -- and Im sure they will be thrilled to hear that -- but that actually got him into politics which is interesting.n"" So then we make these horrible deals; Iran Deal horrible deal we got $150 billion -- and how about $400 million -- think of it $400 million in cash different currencies different denominations",82312,82652
223,"Now lot of people say that money went toward terrorn ""Im nicer than that see I dont have that horrible thought process that some people have in this room have",82817,82975
224,I say some of it went to terror but a lot of it went into their bank accounts believe me thats the way it is,83212,83320
225,"It went into their pockets can you imagine these guys sitting there with $400 million in cash? You think theyre giving that money to terror they are giving that money to them and I guess terror got some of it but most of it they kept.n"" I mean the concept of paying $400 million in cash is mind- boggling",83501,83805
226,"I mean you wouldnt think -- who can authorize such a thing? Where did they get it? What did they do go to a bank teller and say ""give me $400 million in cash? I want to in euros I want it in Swiss francs wrap it up we will come back in 10 minutes.""n I mean it is just inconceivable",83881,84162
227,So we are witnessing a horror show in this country and throughout the world,84338,84413
228,You look at what is going on throughout the world with these same people these people funding terror -- these people are funding terrorism,84714,84852
229,"For us to have given $400 million to basically free our hostages.n Now Obama just like he lied about Obamacare which was a tremendous lie that was a tremendous lie remember? ""You can keep your plan you can keep your doctor."" Really? How many people have been able to keep the doctor or their plan?n Keep your plan keep your doctor -- not working that way folks",85020,85380
230,It is a disaster,85580,85596
231,By the way it is going to be repealed and replaced 100 percent,85918,85980
232," n ""And -- and honestly I hope I win because we will do a great job",86270,86336
233,We are going to make America great again,86637,86677
234,Were going to make America great again,87009,87047
235,""" n ""But I actually think that regardless of who wins Obamacare is going to fold in any event",87357,87450
236,It is so expensive,87771,87789
237,People cant afford it and the country cant afford it,88138,88190
238,Other than that it is just wonderful,88527,88563
239,So in Texas they just had almost a 60 percent increase,88906,88960
240,Now the increases are starting to come out,89300,89342
241,The big increase is going to be announced on November 1st,89688,89745
242,The election is November 8th,90097,90125
243,Folks they want to delay it because it is election-changing,90486,90545
244,"It is a mess.n"" ""It is election changing and they want to change it",90871,90938
245,"And we cant let that happen.n"" ""Because the numbers -- and I can see some of the numbers already -- the numbers are going to be astronomical",91223,91363
246,They are going to be astronomical,91663,91696
247,Theyre going to be so big so horrible and the health care you know the plan is terrible,92018,92105
248,Its terrible,92434,92446
249,"And were going to take care of everybody but were going to end up with a great plan that costs much less money for the people and much less money for the country.n"" ""This plan is a total rip",92714,92904
250,"It does not work so its going to fall because economically it is a disaster for the country too.n"" ""But what about people where they said they had a 30 40 50 60 percent increase? And its going to be worse than that I predict on November 1st.n"" ""So wed better get smart and wed better start thinking properly.n"" Now I want to talk about what is going on at the borders because money..",92997,93380
251," n ""Oh were going to build it.n"" So listen so we have people coming to our country that should not be coming to our country ",93517,93639
252,"We have thousands and thousands of people from certain terrorist states from certain parts of the world that we are allowing to come into our country.n ""Most of the politicians almost all of them dont even know where they are where they are being put they know nothing about these people",93845,94132
253,This could be the great Trojan Horse of all time,94370,94418
254,And Hillary wants thousands more to come in over and above Obama,94735,94799
255,"Right?n"" So tall -- and the wall is getting taller every day",95133,95193
256, n If you think of this I just wrote this the Obama-Clinton foreign-policy has handed huge portions of Iraq Libya and Syria to ISIS,95501,95631
257,Huge portions,95960,95973
258,It has undermined stability in Egypt and you know what they have to do over there,96323,96404
259,And empowered Iran as never before,96758,96792
260,Iran three years ago was -- was dying,97143,97180
261,"In fact when they were marching in the streets if Obama would have just encouraged them a little more it would have been taken over by the people.n ""But Obama played ball with the thugs that are running it right now",97444,97659
262,Think of this think of this,97918,97945
263,Look look,98306,98315
264,"Were making a deal and the deal is not made and they are dancing in the streets of Iran saying how stupid the Americans are to be making this deal.n"" The leaders and in particular the leader of Iran is calling us stupid and the deal means nothing.n And yesterday I think he just said that the United States is essentially nothing.n This is our -- this is our great great partner.n ""But when you have somebody -- if I was making this deal and if the other side was bragging about it the deal wasnt made Im not making that deal",98435,98960
265,Im not making it,99064,99080
266,"Im walking.n"" But we kept it going and we should have never ever started negotiating that deal until we had our hostages back",99392,99517
267,"OK?  n ""We should have walked",99823,99851
268,We should have doubled up the sanctions and walked,100202,100252
269,And they would have -- and I say it,100600,100635
270,Before the plane reached New York City or Washington you could just turn it around because theyll call you theyll say lets go,100946,101071
271,"Take your hostages.n"" But when you think about it you probably read today and yesterday one of the hostages was waiting for a very long period of time",101341,101491
272,Now Obama said that it had nothing to do with the hostages,101771,101829
273,"That he would not do that for kidnappers.n ""He would not do that for kidnapping",102135,102214
274,OK? No no think of that,102510,102533
275,You have got to think about it,102866,102896
276,He wouldnt do it -- now it was the same day right same day,103208,103266
277,"We have to be exactly accurate because theyll catch us right? Same day.n"" ""The money came in and one of the hostages a good guy I saw him interview on television",103513,103674
278,Good guy hard time,103969,103987
279,Btu didnt he say he waited forever he waited,104347,104391
280,"And somebody said nope we are waiting for either something or a plane to come in.n"" And here Obama stands up yesterday and for seven minutes is telling us one thing had nothing to do with the other",104665,104862
281,Just a lie,105133,105143
282,You know at least be truthful,105494,105523
283," n ""And were talking about the same day $400 million and we could have had something that would have been a much better deal",105811,105934
284,And you know what Im all in favor of deals when it gets to nuclear,106200,106266
285,But we could have made it -- we should have walked,106566,106616
286,And we should have walked with $150 too; we have said sorry we dont have the money cant pay,106908,106999
287,We dont have the money,107307,107329
288,"We owe almost $20 trillionn"" ""Im sorry fellas we love you we think youre the greatest guys on Earth",107638,107737
289,But we cant give you the money,108036,108066
290,We dont have it,108423,108438
291,"And they will get angry and they will be upset and two days later youll be back negotiating.n"" You just saved yourself $150 billion right? Hundred and -- $150 billion",108732,108898
292," n ""So we have terrorists pouring into our country we have people coming in",109172,109246
293,I dont know if you saw this in Maine -- and Maine knows because Maine is -- I was up there yesterday -- a great place,109526,109643
294,A great governor great governor,109952,109983
295,"Paul is doing a great job.n"" ""And I think the most important issue facing civilization right now is radical Islamic terrorism",110310,110435
296,And we have a president that refuses to use the term and we have crooked Hillary who does not want to use it,110725,110833
297,"Now shes being forced to use it by me.n"" Did you notice she gave a speech she said I will use it",111082,111178
298,She called it I think radical Islam,111465,111500
299,But she said I will use it,111822,111848
300,I will,112190,112196
301,Just like the Trans-Pacific Partnership,112546,112585
302,She called it the gold standard,112926,112957
303,"It is a horror show.n ""Its almost as bad or maybe its going to worse than NAFTA signed by her husband which cleaned out many of the states in our country cleaned them out from manufacturing",113231,113420
304,Moved to Mexico and other places,113715,113747
305,"NAFTA a total disaster.n"" NAFTA signed by Bill Clinton",114111,114165
306,"He never suffered the ravages because he signed it then he got out and other people did suffer with it.n ""But we are going to renegotiate NAFTA and if they dont want to make a great deal for us so we get our jobs back at least a lot of them if we cant make a great deal -- and she cant do that by the way if she wanted to.n"" Number one her donors would not let her",114326,114690
307,Her special interests would never let her,114830,114871
308,Her lobbyists would never let her.n Number three she could not do it anyway,115199,115274
309,"Even if she wanted to.n ""But were going to renegotiate",115604,115658
310,"And did you hear her the other day? After years of saying how wonderful it is even though you look at New England and you look at New York state and you look at Pennsylvania and Ohio if you look at a lot of other places one of the reasons I won Indiana so big -- well one of the reasons was the great Bobby Knight OK?n"" Bobby Knight in Indiana",115827,116170
311," n ""Thats gold standard right? As she said about TPP",116334,116385
312,"But one of the reasons I won was because Carrier Air Conditioning was moving to Mexico from Indiana and they let go of 1400 people.n"" ""And Ive been talking about this and I know how to stop it and youve heard me before so easy to stop",116633,116867
313,There have to be consequences when Mexico takes our companies,117106,117167
314,"And not only Mexico; there have to be consequences when China devalues its currency so that our companies can no longer compete with China even though we make better product.n"" ""I have friends who are manufacturers",117457,117671
315,We make better product,117983,118005
316,They cant get their product into China And when a few times arise where they can they have to pay an incredible tax beyond what anybody would even think costs,118317,118475
317,"But yet we open our doors and just throw away your stuff and we lose our jobs and it is very very said.n"" ""But look as many know a major destination -- Maine has become a major destination for Somali refugees",118667,118875
318,We admit hundreds of thousands of refugees into the United States from many of the most dangerous and unstable regions in the world,119114,119245
319,"And you are getting them here too folks you just dont know it because you just dont know.n"" ""Anybody in this room -- anybody in this room from a terror territory? All right a practice -- and this is a practice which will continue under Hillary Clinton except it will expand five six seven fold",119435,119728
320,I dont get it,119957,119970
321,"I mean I know they will vote Democrat OK thats what I know but they will not be voting for a long time.n"" I just -- I dont get it how can anybody even think this way? Now the Washington Times reported ""of the Somali refugees -- the program in Minnesota -- that the effort to resettle large groups of Somali refugees is having the unintended consequence of creating an enclave of immigrants with high unemployment that is both stressing the state safety net"" -- tremendous problems for safety -- ""and creating a rich pool of potential recruiting targets for the Islamic terror groupsn Arent we smart? We are having this problem across our refugee and immigration programs",120030,120700
322,Here are some of the examples -- I will give you a few examples and this came out of the Senate subcommittee just recently,120714,120836
323,"""The Boston bombers"" -- remember those horrible disgusting people? ""The Boston bombers arrived through the political asylum process.n The younger brother applied for citizenship and was naturalized on September 11 2012",121133,121351
324,"The older brother had a pending application for citizenship."" And look what happened we took them in",121688,121788
325,Look what happened arent we smart?n The Moroccan national who came to the United States on a student visa was arrested for plotting to blow up a university in a federal courthouse,122070,122249
326,Great,122581,122586
327,A Uzbek refugee living in Idaho was arrested and charged with providing support to a terrorist organization in the form of teaching terror recruits how to build massive and very dangerous bombs,122916,123109
328,We let him in.n An immigrant from Syria who later applied for and received U.S,123422,123500
329,citizenship was accused by federal prosecutors of planning to go to a military base in Texas and kill three or four American soldiers execution style if possible -- more than that if at all possible.n A college student who immigrated from Somalia who later applied and received U.S,123748,124029
330,citizenship attempted to blow up a Christmas tree lighting ceremony in Oregon.n An immigrant from Afghanistan who later applied for and received U.S,124270,124418
331,citizenship and a legal permanent resident from the Philippines were convicted for plotting to join Al Qaida and the Taliban in order to kill as many Americans as possible -- as many as possible.n An Iraqi immigrant who later applied for and received U.S,124668,124922
332,citizenship was arrested for lying to federal agents about pledging allegiance to ISIS his travels to Syria and how many Americans he wanted to kill.n Two immigrants from Pakistan who later applied for and received U.S,125132,125350
333,citizenship were sentenced to decades long prison sentences for plotting to detonate a bomb -- and a very big bomb in the middle of New York City.n An immigrant from Yemen who later applied for and received U.S,125568,125778
334,citizenship was arrested for trying to join ISIS,126063,126111
335,"He was also charged with attempting to illegally buy firearms to try to shoot as many American military personnel as possible.n ""All right folks",126437,126581
336,So I just say what are we doing? What are we doing? And Hillary Clinton wants more and more to pour in,126855,126957
337,"You can almost say you know politics aside whether you are a Democrat whether you are a liberal a Republican a conservative; what are they doing? I dont care who you are what the hell are they doing? "" n So we are going to have strong borders our southern border is going to be very powerful",127151,127442
338,We are going to stop the drugs from pouring into Wisconsin and every place else,127631,127710
339, n The heroin epidemic is beyond belief,128031,128069
340,In New Hampshire a great place that is where I realized the extent of what is going on,128387,128473
341,"I met with the people of New Hampshire and they tell me ""the biggest problem they have is heroin."" I said ""it cant be with the beautiful lakes and streams it so beautiful."" Right and their biggest problems heroin",128704,128916
342,"I said ""you have to be kidding that cant be right "" and it was",129165,129227
343,Their youth is being poisoned,129558,129587
344,And then you go to Massachusetts and you go to North Carolina and South Carolina and you come here you come here -- I just left Iowa you go to Iowa and you see the tremendous problems they have with heroin and drugs that pour in from the southern border,129809,130062
345,And look heres the story we are going to have strong borders,130279,130339
346,We are going to have a wall it will be a big and powerful wall -- a big powerful wall,130632,130717
347, n You know that Hillary Clinton wanted a wall a number of years ago? She wanted a wall,130986,131072
348,And the primary research as we understand it looking back not that long ago she wanted a wall,131346,131439
349,You know walls do work folks all you have to do is ask Israel,131709,131770
350,"All you have to do is ask some of the nations that are in Europe right now that are building walls.n You know its sort of interesting Obama talks about ""there will be no wall."" But in the White House which he just said which is true they want to build essentially a wall they want to build a fence a lot bigger and a lot higher and a lot stronger.n You know it is interesting",131919,132294
351,"I say ""dont build that fence right dont build that fence"" because they say ""walls dont work"" -- fences dont work dont build that fence.""n ""When Hillary doesnt want to let you have your guns she is surrounded by people like this that have more firepower on them than any human beings on earth and I think she doesnt want to have guns",132321,132653
352,I think that all of her bodyguards and all of her Secret Service should immediately give up their weapons,132821,132926
353,""" n OK I mean it",133250,133266
354,They should immediately give up their weapons,133607,133652
355,They should immediately give up those weapons and if somebody comes at you with a gun you just try to talk them out of it I guess,133948,134077
356,"You got to do some quick talking.n ""You got to do some quick talking Hillary",134348,134424
357,I dont think even Hillary with her phony lies and disgusting habits I dont think Hillary could get away with that one,134692,134809
358,""" n So we are going to have a little contrast",135103,135148
359,And I did this very quickly but it is so simple Hillary wants to raise taxes Trump is going to lower taxes very substantially the biggest tax decrease of all on business and on person.n Hillary wants to significantly expand regulations,135394,135629
360, Trump is going to get rid of many many many regulations,135908,135963
361," n ""Which by the way are stopping your businesses both small and big from succeeding from expanding and more than anything from starting",136306,136441
362,"You cant start a business today the regulations are so onerous and horrible.n"" Hillary wants to shut down energy production",136756,136879
363," "" Trump wants to expand it significantly",137244,137284
364,And well start paying off our debt,137685,137719
365,""" n Hillary wants to essentially abolish the Second Amendment take away your right",138096,138178
366,  Donald Trump will protect it more so than any president that has ever served,138530,138606
367, n Crooked Hillary wants far left activities judges forced over there by Bernie and by Pocahontas,138947,139043
368, n Who will destroy our Constitution,139391,139426
