,sentence,start,end
24,"They dont work for you they dont work for America the work only for themselves and their donors – including foreign government and foreign actors."" Hillary Clinton is a criminal who destroyed 33000 emails after a Congressional Subpoena",10287,10522
25,She ignored hundreds of requests for security in Benghazi causing the deaths of four brave Americans – and then she lied to the faces of the grieving parents about the reason for the attack,10770,10959
26,She defended a man who violently and viciously raped a 12 year-old girl by horribly smearing and blaming the victim – and the she laughed about getting the rapist off the hook,11186,11361
27,"Speaking in secret to a foreign bank Hillary pledged her support for ""open borders."" That means tens of millions of new foreign workers to compete against you for your jobs your wages your futures – shes selling out the future of young American of all backgrounds to enrich her donors",11542,11826
28,"""We wont let it happen."" Hillary and her special interest allies want to keep children in our inner cities trapped in failing schools",12043,12176
29,Under a Trump Administration disadvantaged children will be able to attend the public private charter or magnet school of their choice,12501,12635
30,Under President Obama and Hillary Clinton the national debt has almost doubled,13000,13078
31,$20 trillion-dollar national debt is a weight around the future of every young person in this country,13443,13544
32,It would require $120000 from every millennial in the country to pay off,13893,13965
33,The new debt added under Obama and Clinton would have been enough to pay off all the outstanding student loans in the United States 6 times over,14265,14409
34,Yet not one penny of that new debt has gone to lowering your tuition,14694,14762
35,The share of 16-to-28-year-olds not in the labor force has increased to 45 percent during the Obama administration,15088,15202
36,In a Trump Administration we will work every day to make America great again for millennials,15530,15622
37,First we will Lower the Cost of College and Solve the Student Loan Crisis,15961,16034
38,Tuition at public four-year institutions was 40% higher in the last school year than it was ten years ago,16372,16477
39,In all Americans owe $1.3 trillion on their student loans--more than auto loans credit card debt or home equity loans nationwide,16794,16922
40,Students should not be asked to pay more on their loans than they can afford and the debt should not be an albatross around their necks for the rest of their lives,17192,17355
41,"""That is why under my student loan program we would cap repayment to an affordable portion of a borrowers income--12.5%",17615,17734
42,"And if borrowers work hard and make their full payments for 15 years we will let them get on with their lives."" ""Thats the nature of the deal we give many public employees today."" Every American deserves the same deal so we will equalize treatment so everyone can start saving for their families and retirement by the time they are 15 years out of college",17909,18264
43,In addition I will take steps to push colleges to cut the skyrocketing cost of tuition,18450,18536
44,If the federal government is going to subsidize student loans it has a right to expect that colleges work hard to control costs and invest their resources in their students,18816,18988
45,If colleges refuse to take this responsibility seriously they will be held accountable--including by reconsidering whether those with huge endowments deserve to keep those endowments tax-exempt,19288,19481
46,Some schools are paying more to hedge funds and private equity managers than they are spending on tuition assistance--while taxpayers are guaranteeing hundreds of billions of dollars of student loans to pay for rising tuition,19807,20032
47,We want universities to spend their endowments on their students not themselves,20350,20429
48,They need to use that money to cut the college debt and college tuition,20818,20889
49,Much of the skyrocketing cost of college education is due to the tremendous bloat in college administrators and bureaucrats,21259,21382
50,According to the Department of Education the number of college administrators is up more than 60 percent since 1993--ten times the increase in tenured faculty positions,21730,21898
51,"""Federal regulations are responsible for much of this administrative bloat",22292,22366
52,"Vanderbilt University estimated that it spends $150 million per year---11 percent of the universitys budget--to comply with government regulations."" As president I will immediately take steps to drive down college costs by reducing the unnecessary costs of compliance with federal regulations so that colleges can pass on the savings to students in the form of lower tuition",22656,23030
53,"""I will also make it a priority to protect students rights to free speech on campus",23248,23331
54,"In the past few decades political correctness has transformed our institutions of higher education from ones that fostered spirited debate to a place of extreme censorship where students are silenced."" We will end the political correctness and foster free and respectful dialogue",23607,23886
55,"""We also have to recognize that traditional four-year degree programs are not the only path to a good job and a good career",24153,24276
56,We should support schools that allow people to learn skills and practice a trade so young people can have access to the education thats right for them,24556,24706
57,"And we must hold all schools equally accountable for their performance."" I will make sure that students have the information they need about all of their options before starting school and for repaying their student loans upon leaving school",24950,25191
58,There is a lot of room for improvement in this regard,25506,25559
59,Currently students navigate 16 complex repayment plans 8 forgiveness programs and 32 deferment and forbearance options—each of these programs has their own nuances and qualifications,25932,26114
60,I will simplify this confusing maze into a single Income-Based Repayment Program similar to those that have proved so popular in recent years,26455,26596
61,We also have to make sure that those who have graduated college and those who are soon to graduate can find a good job to start a good career when they do,26860,27014
62,"""Many mothers across this country are worried their kids wont find jobs and they are right to be worried",27266,27370
63,One of the biggest threats is outsourcing – jobs for college-educated kids are being sent to other countries,27686,27794
64,"At the same time companies are importing low-wage workers on H-1B visas to take jobs from young college-trained Americans."" We will protect these jobs for Americans",28110,28274
65,My economic plan – including tax trade regulatory and energy reforms – will create 25 million new jobs and allow the private sector to grow at 4 percent per year,28558,28719
66,This includes reforms to protect and expand the sharing economy--startups like Uber--that have managed to provide great services to consumers and create lots of jobs in the process,28996,29176
67,Finally and most importantly the foundation for a new prosperity will be a rededication to the constitutional rule of law,29486,29607
68,A vote for me is a vote for change and a vote for me is really a vote for you,30013,30090
69,Together we are going to make America great again,30508,30557
