,sentence,start,end
28,""" Boehner the speaker of the House who was pretty much respected wouldnt—isnt this a Republican Party problem that started with Trumps first arrival on the world stage as some sort of politician that its ethnic with them? The president of the United States is one of the bad guys one of the—if not the terrorists one of the sneaker-in-ers who snuck into the country and assumed an identity",10974,11363
29,"Its pretty sick."" "" Well its very divisive and I think counterproductive",11550,11622
30,It undermines our values who we are as a people,11965,12012
31,We are a nation of immigrants which you know so well,12363,12415
32,And when I hear whats coming from the other side—and its not just one person,12736,12812
33,Theres an echo chamber there,13153,13181
34,"And its very troubling to me to try to divide and conquer divide and conquer and you know a house divided against itself cannot stand."" ""We need to be united",13479,13636
35,And we should not reward people who use inflammatory rhetoric who use the kind of derogatory comments whether its about Muslims or Mexicans or women or people with disabilities whoever it might be,13887,14083
36,That is not a sign of leadership,14405,14437
37,"Thats a sign of you know showmanship of desperation that should be rejected roundly by the American people.""  By the way you know my grandmother spoke Irish when I grew up",14738,14908
38,I had an Irish accent in the house,15194,15228
39, Yes?  Let me ask you about guns..,15570,15602
40, I would have guessed that,15937,15962
41,""" Yes",16307,16312
42,Well lets talk about guns because youve shown a lot of guts out there,16637,16706
43,And we know all the politics of guns,17020,17056
44,You know it,17403,17414
45,You ran with your husband,17773,17798
46,"You ran before for president."" There are states that have a real gun culture including the state I grew up in Pennsylvania",18100,18222
47,And you come from that part of the world in a way,18507,18556
48,And you do come from   Scranton..,18894,18925
49, My father comes from right,19286,19312
50,""" So you know theres a gun culture",19666,19700
51,"How do you deal with that in Electoral College situations where youve got to beat a Republican come next November hopefully for you? How do you—how do you make sure that the gun people dont emotionally say Oh shes an enemy of guns?"" "" Well I think its important to be focused on what we can do together and thats why I do support comprehensive background checks and to close the gun show loophole and the on-line loophole and whats called the Charleston loophole...""  Right",19858,20330
52, ..,20511,20513
53,and to prevent people who are on the no-fly list from getting guns,20899,20965
54,And in fact what I am proposing is supported by a great majority of the American people and a significant majority of gun owners,21281,21409
55,"""Just today at Osage—you were here when I was speaking to the crowd—and then afterwards I always take time so people can come up to me",21671,21805
56,"Sometimes I do it publicly a lot of times I do it privately whats on their minds."" ""And a man came up",22050,22151
57,He had a veterans cap on,22419,22443
58,"And he said you know Im a gun owner he said but I dont see any reason why we cant do more to keep guns out of the wrong hands.""  Yes",22687,22818
59, And he asked me What can I do? I said Well please stand up against the NRA and the gun lobby,23032,23124
60,And please talk to your friends because what we are proposing is consistent with constitutional rights,23409,23511
61,"""But I agree with you Chris its going to be part of the—you know the political debate and frankly the battle in a lot of parts of our country going forward.""  Yes",23779,23940
62,""" But it is so important when we lose 90 people a day 33000 Americans every year and when you have met as many victims of gun violence as I have when youve sat there and youve listened to their stories about losing a child losing a husband losing a parent—and Ive met with the mothers who have lost children to gun violence by police hands by you know more likely gun and gang—deadly combination",24040,24435
63,"Ive just so many people from Columbine to Sandy Hook."" ""I just cant remain silent",24609,24690
64,And I think we are at a turning point,25012,25049
65,"And what I said to the man here is you know There needs to be a rival organization to the NRA of responsible gun owners who know that their hunting rights...""  Moms Demand Action",25324,25501
66,""" ..",25791,25795
67,their collecting rights all of that is not going to be affected,26152,26215
68,"So Im going to keep beating the drum and Im delighted that the president announced the actions he did today."" "" Well youre back in this fight.""  I am",26501,26649
69, You know you were here eight years ago,26921,26959
70,Here you are again,27312,27330
71, I am,27701,27705
72,I am,28079,28083
73, And I do wonder sometimes at you sometimes your ability—your..,28437,28499
74,"  To use the word ""stamina"" that hasnt been used correctly lately",28827,28890
75,You know Im a student of history like you are and I remember Nixon back in 1950 ran against Helen Gehagen Douglas,29194,29307
76,And she was one of the first women liberal to go out there..,29599,29659
77, She is,29985,29991
78, ..,30342,30344
79,progressives to try to win a big seat,30681,30718
80,Right,31055,31060
81,"""And he used to—he said things like You know its awfully hard on a woman",31382,31454
82,"""  He used these little shots at her",31765,31800
83, Yes,32152,32155
84, Here we are two thirds of a century later..,32505,32548
85, Right,32889,32894
86,""" ..",33258,33262
87,"and the leading Republican candidate is out saying that you dont have the stamina the strength—is this sexism? Is it what it is?"" "" Well you know I have a new years resolution..."" "" I know",33542,33730
88,Ive heard this..,34016,34032
89,"""   I will not respond to his you know..",34376,34414
90, What does it say about the Republican..,34752,34791
91, ..,35141,35143
92,personal attacks,35508,35524
93, Well let me try to phrase it—I feel like a lawyer now,35864,35917
94,"How do I rephrase?   ""How does the Republican Party deal with the fact theyre voting for this guy that 35 percent of people are supporting him and even though hes making these charges which a lot of people would say are—why would he go after your stamina rather than Bills stamina or George McGoverns stamina or anybody elses except youre a woman?""  Well look..",36109,36467
95,""" Hes older than you."" "" Thats true."" "" Im older than you."" "" Thats true!"" "" My staminas all right."" "" Thats true.""  So why is he doing this?  Well why does he do whatever he does? I can only tell you what I hear from people and what I hear from people is really about their lives and their future",36526,36821
96,I mean lot of this back and forth that goes on..,37001,37049
97, I know but..,37390,37402
98, ..,37775,37777
99,in the political..,38147,38165
100,""" ..",38535,38539
101,"hes winning."" "" ..",38904,38922
102,universe—well well see,39290,39312
103,Well see,39686,39694
104,We havent had a single caucus,40051,40080
105,We havent had a single primary,40425,40455
106,"The Republicans will have to choose whoever they decide to be their nominee and Im looking forward if I am so fortunate to be the nominee to run against whoever they put up."" ""Im just going to keep working really hard like right out there today you know getting people to caucus for me connecting them up with my great organizers",40673,41002
107,"I have an amazing team here...""  OK..",41229,41265
108,""" ..",41623,41627
109,"and were just going to work as hard as we can to make my case."" "" He aint going to stop",41943,42030
110,He did an interview with my colleague Joe Scarborough this morning,42334,42400
111,Its going to air tomorrow morning,42720,42753
112,Hes out there again saying hes going after your family,43079,43133
113,"He said its fair to go after them.""  Well I just..",43466,43515
114,""" Hes just going to keep doing it.""  Well..",43847,43889
115,""" He says youre an enabler",44220,44246
116,"Hes making it personal with you."" "" Well he can say whatever he wants to say",44551,44627
117,"Im going to keep talking about what people talk to me about...""  OK",44920,44986
118, ..,45315,45317
119,"and what they talk to me about is What will you do about prescription drug prices? "" By the way youre good on that one",45626,45744
120,"Thats so true."" "" Well its unbelievable whats happening to people!"" "" Everybodys taking drugs now and you need—if you have diabetes like me or somebody everybody needs it—if your parents died of Alzheimers—you talked about that out here.""  Yes",45973,46215
121, These are real things,46520,46541
122, These are real things that people talk to me about,46904,46954
123, OK..,47326,47330
124,""" And Im going to be a president who does the big stuff that gets in the headlines that you know you and other analysts and reporters talk about and Im going to do the stuff that keeps people awake at night...""  OK..",47592,47807
125, ..,48087,48089
126,like you know making sure they can afford their prescription drugs,48457,48523
127, I want to say something nice about you,48887,48925
128," Oh please!   "" No I have to",49296,49321
129,Im personally responsible,49715,49740
130,"Back when you had all the difficulty in the second administration of President Clinton your husband and you had a difficult situation you had to go through—and you went through it and I think you were completely stunned by it initially and then you had to deal with it as you became aware of what was going on."" ""And what did you do? You didnt cry",49971,50318
131,You didnt go away and say Gee whiz this is terrible why am I going through this? What you did is you went out and you acted like a champion for Democrats,50432,50585
132,You went around the country campaigning like mad,50863,50911
133,"You were the real banner carrier for the Democratic Party in 98."" And something interesting happened",51266,51366
134,An epiphany happened,51749,51769
135,Somehow out there campaigning in New York for Chuck Schumer and other people you said something to yourself,52141,52248
136,You said You know what? Something good can come out of this for me,52572,52638
137,I can become a hero to people,52969,52998
138,"""And you ran for the Senate from New York when a lot of people were critics of you would have loved you to have fallen on your face",53268,53399
139,"They would have eaten it up if youd gone down in a ditch up in New York and lost—because at the time you were running against Rudy..."" "" Thats right.""  ..",53609,53762
140,who looked unbeatable,54048,54069
141,""" Thats right."" "" And you had the guts to go out there",54398,54452
142,What made you do it? Because theres a lot of women watching right now,54759,54828
143,Half my viewers are women,55143,55168
144,And they want to hear whats it take for a woman to just rise out of a situation which is pretty bad and come out of it and say You know what? I can rise to this occasion,55413,55582
145,"How did you do it?"" "" Well you know thats a great question because I...""  Do you know the answer? "" I didnt have any sense that all of this would happen",55768,55919
146,"I really didnt.""  Well New York came and fell in love with you and said We like you",56158,56240
147, And—and..,56546,56555
148, Come up here live up here be our senator,56883,56923
149, They did and Please run,57242,57265
150,And I said no no no,57588,57607
151,I said no no..,57932,57946
152, Charlie Rangel..,58281,58297
153," "" Yes and so many others",58627,58651
154,And I absolutely said no,58978,59002
155,And Ill tell you what changed my mind and it was maybe something that other women can relate to because I was in the news like Would she or wouldnt she and I kept saying Im not going to,59258,59443
156,"And I was first lady going up to do an event in New York City to promote women in athletics and Billie Jean King and great athletes were there."" "" Shes great.""  And so I was introduced by this young woman",59599,59802
157,I think she was like the volleyball or basketball captain,60057,60114
158,And I came up and shook her hand and you know I said Great job,60427,60489
159,She leaned over to me and she said Dare to compete Mrs,60794,60848
160,Clinton dare to compete,61180,61203
161,And I thought Wow,61560,61577
162,You know I have encouraged so many women and girls to compete on the athletic fields in academics..,61894,61993
163, Yes,62317,62320
164,""" ..",62689,62693
165,in politics in business and Im being asked to compete,63043,63096
166,"And it...""  And stick your neck out",63436,63470
167, And stick my neck out,63830,63851
168,And it is scary! It is,64197,64219
169,""" Its different than supporting your spouse isnt it."" "" Totally different",64534,64607
170,?I mean I had the hardest time when I started saying I am me,64897,64957
171,"Im happy to say you know my husband this or candidate X or Y but to stand up there and be the person out there...""  Wow",65218,65336
172,""" And it is a big challenge",65598,65625
173,"And I think because you know were coming into our own as women in all walks of life but still theres something a little bit daunting about...""  Yes",65909,66055
174,""" ..",66348,66352
175,holding yourself out asking people to support you to give you money to vote for you,66693,66776
176,"Its hard.""  And you know who went through that? Another New York senator Bobby Kennedy",67098,67183
177, Yes,67530,67533
178,"  "" ..",67908,67912
179,"his brothers brother.""  I remember reading about that",68262,68314
180, And then all of a sudden he had to be the guy and stuck his neck out,68626,68694
181,"""Anyway were going to come back and talk about...""  OK",68997,69050
182,""" ..",69385,69389
183,you because I—the way I look at politics—and you called me an analyst,69707,69776
184,I like that,70095,70106
185,Im an analyst,70468,70481
186,And I look at this race for president 2016 which were now in and really that list is closing,70804,70896
187,And a guy at Georgetown a professor once said theres a difference between free will and free choice,71185,71284
188,Free choice means theres a limit number of choices,71617,71667
189,"And it looks like theres a limited number of choices for the president of the United States coming in 2016 and youre one of them."" ""Well be right back and talk about Hillary Clinton as the possibly the next—in fact the first-ever woman commander-in-chief of the United States.""   "" Madam Secretary you may have a new title if this campaign is successful",71875,72226
190,You have to win the primary,72461,72488
191,You got to beat Bernie,72881,72903
192,You got to beat Martin OMalley,73305,73335
193,"But if all that happens then you have to beat whoever on the Republican side you could be the first woman commander-in-chief."" ""And this is all happening perhaps coincidentally or maybe culturally when Ashton Carter the secretary of defense has just made it clear now that all combat roles are open to women",73599,73906
194,This is something unique in our history,74183,74222
195,"Now maybe every woman doesnt want these jobs.""  Right",74581,74633
196, But these jobs are now open,74968,74995
197,You can go out there and be infantry,75329,75365
198,You can go out there you know with a knife in your teeth and you can go swinging on ropes into whatever valley you got to go kill people in,75636,75775
199,Women are going to be doing that just like in Israel where I just was,76022,76091
200,"""Hows our country going to adapt to that? And is it important culturally for us to have women in this combat role?"" "" I think its important to open up all roles to women but I also agree with Secretary Carter that you have to have standards",76307,76547
201,And women and men have to meet those standards because were talking literally life or death,76778,76869
202,"So I am...""  You mean like climbing ropes and things like that",77202,77263
203, Absolutely,77634,77644
204,Absolutely,78051,78061
205,And how much weight you can carry because maybe one of your you know fellow soldiers will need that one day,78414,78521
206,And so I am a huge supporter of women being able to break whatever glass ceilings are holding them back..,78814,78919
207, If they can physically handle it,79246,79278
208,""" Theyve got to be able—and mentally.""  Yes",79634,79676
209,""" You know it—physically mentally you have to be prepared",80014,80071
210,You have to be ready,80414,80434
211,"And I think that youre right not every womans going to want to do that and some of the women who want to do it are not going to qualify."" But we just had a few women pass Ranger school which is an enormously..",80670,80879
212, Yes,81144,81147
213, ..,81513,81515
214,competitive grueling experience,81872,81903
215,It was just less than a handful but they proved they could do it,82235,82299
216,And from everything I know nobody cut any slack for them,82628,82684
217,They did it,83047,83058
218,And in fact after it was over they interviewed some of the you know male competitors..,83386,83472
219, Right,83797,83802
220,""" ..",84168,84172
221,to go through Ranger school and these guys said You know after a while I didnt even notice,84491,84581
222,I mean yes youre right she was a woman,84888,84926
223,She carried her weight,85262,85284
224,"She pulled her own.""  Yes",85648,85672
225,""" Thats what you want because I think about the job that Im applying for and it really is a job interview that Im doing all over America.""  Commander-in-chief",85985,86142
226,""" President and commander-in-chief",86469,86503
227,And I feel ready to fulfill both roles,86882,86920
228,I think its important that the next president get the economy working for everybody so that we dont keep having the deck stacked for those on the top,87238,87387
229,Weve got to stay safe at home and strong in the world,87669,87722
230,"And weve got to deal with these problems that keep people up at night I like to say.""  Yes",88009,88098
231, I feel particularly well prepared to do every part of the job,88393,88454
232,And when it comes to being commander-in-chief my eight years as a senator from New York after 9/11 my four years as secretary of state my many many hours in the Situation Room I know how hard these choices are,88698,88907
233, You were there when Osama was killed,89165,89201
234, I was,89530,89535
235,You know I was one of the very few people that was brought in to advise the president,89834,89919
236, Yes,90230,90233
237, And it was the most..,90595,90616
238, You said Go for it,90970,90988
239, I did,91350,91355
240,I did you know after as I say sitting through hours of meetings listening to the intelligence being presented listening to Admiral McRaven who was then the head of special forces talk about you know what special forces could do looking at other options..,91625,91879
241, Yes,92201,92204
242, ..,92638,92640
243,like a cruise missile or a Predator—armed predator and recommending to the president that we go with the Navy SEAL option and then being there that day watching part of the operation on a video screen in the Situation Room just holding my breath literally through the whole thing,92917,93196
244,I know how hard these choices are,93441,93474
245,And I know what a cool deliberative head needs to be finally making them,93811,93883
246, Yes,94238,94241
247, I have learned so much Chris over the last years,94612,94660
248,I feel very ready,95014,95031
249, You have the—you know who said you had the temperament for it? Bill Clinton which I thought was interesting because he would know your temperament,95354,95500
250, Yes,95835,95838
251,Yes,96229,96232
252, Let me ask about your sort of position on this,96600,96646
253,You voted for the Iraq War authorization if not the war,96984,97039
254,"""Bernie Sanders is out there still hitting you on that one",97373,97431
255,Of course hes coming from the left on you,97737,97778
256,"You have got Rand Paul out there who is a libertarian and a bit of a—I would say a bit of a dove saying that you would be more for regime change that you would start the next war."" "" Yes",98011,98197
257,Well hes wrong,98450,98464
258,"He is wrong."" "" Theyre positioning you as to the hawkish side of Obama.""  Yes",98800,98876
259,Right,99231,99236
260," How—where would you—you read Fred Hiatt of ""The Washington Post"" the other day..",99591,99671
261, Yes,100024,100027
262, ..,100420,100422
263,position you as someone I thought a notch to the hawkish side because he said you were for a no-fly zone in Syria,100768,100881
264,You were for ground troops but not necessarily our troops but some..,101187,101255
265, Right,101613,101618
266, Because you need a ground component to tell the bombs where to—to tell them where to drop the bombs,101964,102063
267, Right,102414,102419
268,Exactly,102819,102826
269,Right,103222,103227
270, Does that make you more hawkish than the president?  Well I think most of what I have been advocating the president is now doing,103556,103683
271, But not that,103997,104009
272, Well we have special forces on the ground,104374,104415
273,He sent them,104780,104792
274, But no-fly zone?  But the no-fly zone for me was an idea that I developed with some advisers,105121,105212
275, Is it dangerous with the Russians flying around there?  Well of course you would have to have the Russians to sign off on it,105479,105602
276, Yes,105921,105924
277, And we were making progress,106287,106314
278,"""I dont know what the result will be of the conflict now between Saudi Arabia and Iran",106635,106721
279,"But you know for the last four years we have been pushing to try to get a peace conference going."" ""And I give Secretary Kerry credit for getting everybody agreeing to be in the same room",106981,107168
280,I saw the no-fly zone as leverage,107443,107476
281,Number one if we could get the Russians on board because we would have to—and I think we could if we were to say look we need safe zones,107757,107893
282,"If were going to be operating on the ground advising the Kurds the Arabs we need safe zones."" ""We also need safe places for civilians so that theyre not refugees leaving Iraq and Syria",108108,108292
283,And it can be done,108577,108595
284,"It can be done in a way that doesnt create more problems."" ""But now Im—Im very supportive of what the presidents doing",108923,109041
285,Were making some progress,109388,109413
286,"And I have been calling for that calling for reconstituting the approach toward the sheiks the Sunni sheiks in Anbar Province getting them back into the fight so to speak.""  Yes",109745,109921
287, They are,110237,110245
288,Rebuilding the Iraqi army,110630,110655
289,""" Yes",111039,111044
290,"Thats what we need.""  We need that",111423,111456
291,""" We need the Sunnis to retake their land because the Shia cant do it.""  We need the—well the still largely Shia Iraqi army took Ramadi but with Sunni troops",111740,111896
292, Army,112187,112191
293,They have to turn it over to Sunnis,112541,112576
294, And then turn it over,112926,112947
295, Yes,113315,113318
296, This makes all the sense in the world to me,113665,113708
297,"""So I view myself as being a realist being practical and in accordance with our values because I think its very important that we get back to promoting our values and pursuing our interests and protecting our security."" ""If the United States doesnt do that on our own behalf or on behalf of our friends in Europe and Asia and the Middle East no one will",113901,114254
298,So this is not a choice,114448,114471
299,Its not a luxury,114823,114839
300,"Its a necessity."" "" OK",115191,115213
301,Last question,115565,115578
302,"Were running out of time."" I want to try to help you for this audience tonight our audience locate yourself politically in this country",115886,116021
303,  Now we have Trump out there and we have Bernie out here,116334,116389
304,"""Now Bernie calls himself a socialist",116743,116780
305,Nobody uses a derogatory term anymore,117158,117195
306,Its—he loves to have that label,117589,117620
307,Hes never ran as a Democrat,118005,118032
308,"He runs against Democrats up there in Vermont."" ""Youre a Democrat",118403,118468
309,I would say youre a pretty typical Democrat in the tradition of the Democratic Party and Humphrey the rest of them Scoop—not even Scoop,118791,118926
310,I would say Mondale,119273,119292
311,"Youre somewhere in there."" ""Whats the difference between a socialist and a Democrat?""  Well you have to..",119649,119753
312, Is that a question you want to answer or would you rather not?    Well you would have to ask..,120055,120146
313,"  "" Well see Im asking you",120472,120496
314,Youre a Democrat,120852,120868
315,Hes a socialist,121237,121252
316,"Would you like somebody to call you a socialist? I wouldnt like somebody calling me a socialist."" "" Well but Im not one",121568,121687
317,"Im not one."" "" OK",121994,122011
318,"Well whats the difference between a socialist and a Democrat? Last question.""  Well I can tell you what I am",122337,122444
319,I am a progressive Democrat,122758,122785
320,I am a progressive Democrat..,123144,123173
321," How is that different than a socialist? "" ..",123541,123585
322,"who likes to get things done and who believes that were better off in this country when were trying to solve problems together getting people to work together."" ""There will always be strong feelings and I respect that from you know the far right the far left libertarians whatever—whoever it might be",123844,124144
323,We need to get people working together,124407,124445
324,We have got to get the economy fixed,124795,124831
325,We have got to get all of our problems you know really tackled,125179,125241
326,"And thats what I want to do.""  I know",125598,125634
327,"""Yes I think the difference is—and Debbie Wasserman Schultz wouldnt answer the question either I asked her because I know politically you have to keep together",125945,126104
328,The center-left and the left has to work together,126414,126463
329,"I know all that."" Let me ask you about working together",126824,126879
330,You gave a nice speech here today in Osage about the need to work—I wrote a book about Tip and Reagan,127180,127281
331,When it comes to an urgent issue they can find a solution,127591,127648
332, Right,128012,128017
333, Obama—I have always supported the president on his philosophy on his general approach to a lot of things,128361,128465
334,"""But he doesnt seem to like the company of fellow politicians",128789,128850
335,He just doesnt,129211,129225
336,He doesnt want to hang out with them play cards with them at midnight,129573,129642
337,Maybe he did it in Springfield,129973,130003
338,"For some reason he doesnt want to do it in Washington."" You seem to like the company of people like Lindsey Graham and John McCain",130306,130436
339,And you can find a way go on CODELs with them and getting along with them,130704,130777
340,And it seems to me that is an important part of life that you have to find—you were talking about Tom DeLay here,131048,131160
341,And I get along with Tom DeLay,131473,131503
342,Even though you disagree 180 on something you have got to find—Congress means coming together,131841,131934
343, Yes,132287,132290
344,Well your book is a perfect example of..,132649,132689
345," ""Tip and the Gipper.""  Exactly",133029,133058
346,And look there may be..,133403,133426
347, You read it?  I did,133780,133798
348, Thank you,134158,134167
349,""" I dont—I dont want you to know that but I did."" "" But you have just told me that",134470,134552
350,I like this,134851,134862
351,Youre throwing me an encomium here,135181,135215
352,"""   No because I—because I am always looking for ways that we work together",135516,135589
353, Yes,135907,135910
354, And it used to be easier in the past,136261,136297
355, It did,136646,136652
356, I think that the polarization has gotten so acute now and so you have to work even harder,136985,137074
357,But relationships are the beginning of everything,137399,137448
358,""" So you could imagine if youre fortunate to become the next president of the United States having people over to the White House not going to the Jefferson Hotel for an hour-and-a-half but actually having people come over and talk it over?""  Yes well..",137725,137977
359,""" By the way youre an empty nester so its easier for you.""  It is easier",138211,138282
360, Yes,138635,138638
361, It is much easier,139025,139042
362,And look everybody has strengths that they bring to this position,139396,139461
363,And obviously..,139805,139820
364, Is schmoozing one of yours?  Well I think that I like it because I am looking for that common ground somewhere,140140,140249
365, Yes,140572,140575
366,Yes,140944,140947
367,""" And I dont think that you get it just on the first try.""  Yes",141270,141332
368, You have got to listen to people,141626,141658
369,You got to get to know people,141975,142004
370,You got to look for ways that you can reach across the aisle,142307,142367
371, Yes,142707,142710
372,""" Im not saying its going to be magic because part of whats happened—and it is different from when Tip ONeill and President Reagan were working together—it is so much more gerrymandered",143024,143209
373,"Its so much more influenced..."" "" I know",143516,143556
374,"You dont have any Republicans in a Democratic district.""  Not anymore",143935,144003
375,""" You dont have any Democrats in a Republican district."" "" And so people dont feel like they have to make deals."" "" OK",144317,144435
376,I have been telling people for years that when theyre with you personally youre very different and youre very easy to talk to,144697,144822
377,"""  I think watching you the last 20 minutes they get the point",145114,145175
378, Thank you,145533,145542
379, I think this has been a great interview,145926,145965
380,And I appreciate you for coming on and giving us the time,146349,146406
381, Thank you very much Chris,146790,146815
382,Great to see you,147199,147215
383, Thank you Madam Secretary,147599,147624
