,sentence,start,end
55,"""If I win day one we are going to announce our plans to renegotiate NAFTA",23496,23569
56,"If we dont get the deal we want well leave NAFTA and start over to get a much better deal."" We are going to start making things in America again",23823,23967
57,As part of our plan to bring back our jobs we are going to lower our business tax from 35 percent to 15 percent,24195,24306
58,We will lower taxes massively on all Americans – Hillary will raise your taxes massively,24603,24691
59,Our biggest reductions will be for the working and middle class – this includes letting parents deduct the cost of childcare,25019,25143
60,"""Reagans tax cuts in the eighties and Kennedys tax cuts in the sixties brought us tremendous growth",25482,25581
61,My economic reforms – on taxes trade regulation and American energy – will produce at least 25 million newjobs in a decade,25905,26027
62,"Its the most pro-growth economic plan in American history."" We are also going to protect the right of the people of Maine to use their own land",26308,26451
63,"President Obama with the support of politicians like Hillary Clinton issued an executive order 2 months ago making over 87000 acres in Maine into a new ""National Monument."" No consideration was made for local concerns impacts to jobs or the Maine forestry sector",26675,26937
64,No approval by Congress,27248,27271
65,Your state legislature opposed it,27671,27704
66,It is just another federal overreach that is going to do more harm than good,28073,28149
67,Obama and Clinton dont care that this area badly needs jobs and growth and that this decision -- done at the stroke of the pen without the support of the local community-- undermines the people that live and work here in Maine,28384,28610
68,"""But we are going to turn it all around",28877,28916
69,"Americas comeback begins on November 8th."" Here are some of the amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary regulation; defend religious liberty; reduce the cost of tuition; provide school choice to every low-income child in America; rebuild our depleted military and take care of our vets; support the men and women of law enforcement; repeal and replace Obamacare; save the 2nd amendment; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States",29011,29622
70,You have 24 days to make every dream you ever dreamed of for your country come true,29725,29808
71,On November 8th the arrogance of Washington D.C,30146,30193
72,will come face to face with the righteous verdict of the American voter,30541,30612
73,I am going to fight for every citizen of every background from every stretch of this nation,30939,31030
74,"""Im going to fight for every child living in poverty",31369,31421
75,"Im going to fight for every mom whose lost her child to illegal immigration and drugs and gang violence."" ""Im going to fight for every worker who deserves a raise and for every community whose jobs and dreams have been ripped out and shipped to other countries."" ""Im going to fight for every person in this country who believes government should serve the people – not the donors."" ""Im going to fight for every patriotic citizen that Hillary Clinton slanders as deplorable and irredeemable – and I am going to be a President for all of our citizens."" I am going to fight to bring us together as Americans",31503,32107
76,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,32150,32277
77,"""Youre going to look back at this rally for the rest of your life",32590,32655
78,Youre going to remember this day,33005,33037
79,This is a movement like youve never seen before,33396,33443
80,Were going to make history together,33793,33828
81,"Youre going to look back at this election and say this is by far the most important vote youve ever cast for anyone at any time."" Once again we are going to have a government of by and for the people",34086,34285
82,We will make America wealthy again,34607,34641
83,We will make America powerful again,35038,35073
84,We will make America strong again,35470,35503
85,We will make America safe again,35900,35931
86,And we will make America great again,36328,36364
