,sentence,start,end
39,I laid out a detailed plan this week to re-invest in our military and our troops,16190,16270
40,We are going to build a 350 ship Navy a 540000 soldier Army an Air Force of 1200 combat-ready fighter jets and a Marine Core built on 36 Battalions,16550,16697
41,Crucially we are also going to pursue a state-of-the-art missile defense,17009,17081
42,We will start by modernizing our cruisers to provide the Ballistic Missile Defense capability our nation needs,17439,17549
43,As we expand our Navy toward the goal of 350 ships we will also procure additional modern destroyers that are designed to handle the missile defense mission in the coming years,17867,18043
44,Just today we were reminded of the need for missile defense after North Korea performed its fourth nuclear test since Hillary Clinton became Secretary of State,18322,18481
45,One more massive Hillary Clinton failure,18824,18864
46,Just like she failed in Iran and put them on the path to nuclear weapons,19247,19319
47,Hillary Clinton has presided over the greatest series of foreign policy failures and blunders anyone has ever seen,19672,19786
48,Her policies have produced massive global disorder,20152,20202
49,She handed Iraq over to ISIS unleashing that terror group onto the world,20596,20668
50,ISIS would not be threatening the West today if not for the decisions Hillary Clinton made,21037,21127
51,She helped destabilize Egypt by supporting the ouster of President Mubarak in exchange for the Muslim Brotherhood,21482,21595
52,Fortunately President El-Sisi is now in charge but terrorists have gained a foothold in that country,21958,22058
53,She helped push Syria into a prolonged civil war by pushing regime change in that country too – without any plan for the day after,22373,22503
54,She failed with China which has only grown more aggressive,22808,22866
55,By the way she also let China steal hundreds of billions of dollars in our intellectual property,23213,23309
56,And of course Hillary Clinton failed with her Russian Reset,23653,23712
57,She gave up missile defense in Poland and the Czech Republic in exchange for nothing in return,24059,24153
58,Then she gave up 20% of U.S,24513,24540
59,uranium to Russia –while those who benefited from the deal gave money to the Clintons,24905,24990
60,"""Lets not forget Russia went into Crimea on President Obamas watch."" Unlike Clinton and Obama we will negotiate with Russia from a position of strength – not weakness",25292,25458
61,And weakness is all we get from President Obama and Hillary Clinton,25774,25841
62,The difference between me and my opponent on Vladimir Putin and in all negotiations is that I negotiate by creating leverage so I can extract a good deal for the United States,26129,26304
63,Hillary Clinton negotiates but never gets anything of value for the United States,26602,26683
64,Putin laughs at our leaders and takes them to the cleaners again and again,27032,27106
65,That is why we will rebuild our military strengthen our economy and regain our position of leadership in the world – so we can negotiate from a position of great strength once again,27384,27565
66,If I cannot get a good deal for the United States I will follow the example of Ronald Reagan and walk away,27818,27924
67,That is completely contrary to the way President Obama and Hillary Clinton negotiate which gets nothing of value for the United States ever,28213,28352
68,They just keep losing,28698,28719
69,I will end this legacy of failure and strongly defend the interests of the United States,29084,29172
70,"""But I will also keep focused on the ultimate goal",29514,29564
71,We will not seek endless conflict and hostility; we wont get trapped in the failed approaches of the past,29900,30005
72,"A future where America can find common ground with countries like Russia and China is a better future for our children."" We will pursue these relationships with our eyes wide open and a clear understanding of our many many differences",30269,30503
73,I will advocate the American position with a strength and clarity President Obama and Hillary Clinton never have,30774,30886
74,No more apology tours,31260,31281
75,No more bowing to foreign powers,31672,31704
76,We proudly defend America at every single turn,32082,32128
77,America will get the respect it deserves,32507,32547
78,"""And if we dont I will walk away from the deal like youve never seen anyone walk before",32872,32959
79,"And believe me within a short while they will come back -- but only on my terms therefore the terms of the American people."" ""On these principles we will pursue our long-term goals of peace – for the sake of our kids and for the sake of the worlds future."" Hillary Clinton has failed in every single country where she has ever gotten involved and at a very high price for the world",33116,33497
80,"""Her policies have produced only death and destruction not diplomacy",33673,33741
81,"Shes trigger-happy pushing recklessly for regime change – but never creating or promoting stability or advancing the core interests of the United States."" Her only real achievement as Secretary of State has been getting away with her massive email scandal",34050,34305
82,She bleached deleted and destroyed her emails after a subpoena from Congress,34604,34680
83,She lied to Congress while under oath and smashed her phones with a hammer to keep them from getting to authorities,35014,35129
84,By the way who has thirteen phones in the first place? Only somebody with a whole lot to hide,35423,35516
85,And we all know what Hillary Clinton was hiding,35861,35908
86,She was hiding her pay-for-play scandals as Secretary of State,36291,36353
87,"""Hillary Clinton isnt just part of the corrupt establishment she is the corrupt establishment."" ""I just saw her press conference today where Hillary Clinton complained about all of the problems in the world",36674,36880
88,"If only wed had a competent Secretary of State who could have prevented all of these problems from happening."" Throughout it all Hillary Clinton and her Foundation raked in millions and millions of dollars from the most oppressive and brutal regimes on earth",37105,37363
89,Hillary Clinton and her Foundation have cozied up to regimes that oppress and brutalize women that murder gays and that violate human rights on an unimaginable scale,37611,37776
90,My Administration will be a voice for all people who are oppressed including the millions of women being oppressed by Radical Islam,38083,38214
91,Hillary Clinton has been there for 30 years and produced only failure,38557,38626
92,Yet people keep giving her money and protecting her,39019,39070
93,"""Its the powerful protecting the powerful."" The insiders fighting for insiders",39475,39553
94,I am fighting for you,39947,39968
95,All the people advising Hillary Clinton are the people responsible for the endless wars and conflicts and the tragedies in the Middle East,40328,40466
96,I am proud to have the support of the retired generals and admirals who know how to win – and how to avoid endless war,40737,40855
97,Let me also take this moment to express our deepest thanks and gratitude to everyone who has worn the uniform but most especially to those who have given the ultimate sacrifice for this country,41095,41288
98,There is no greater expression of love than the love shown by the men and women who have laid down their lives for their country and its people,41523,41666
99,"""It is our duty to ensure that their sacrifices are not in vain",41954,42017
100,"That means we dont issue timetables for political reasons but that we work with our generals and our leaders to produce a real plan for victory."" We will pursue a new steady foreign policy that seeks to advance the national security interests of the United States – not a reckless interventionist globalism that has failed this country so badly",42230,42574
101,And we will be clear in naming our enemy: Radical Islamic Terrorism,42801,42868
102,"""The fact that Hillary Clinton cant even say these words proves how unfit she is to lead this country",43202,43303
103,"This is one single fact she can never escape."" Any country that shares our goal of defeating this enemy will be our partner in this mission",43591,43730
104,We will break the cycle of regime change and refugee crisis that has gone on for so many years,44005,44099
105,"""We simply cant afford to continue down the road we are on right now."" That applies to everything",44394,44491
106,Change is needed at every single level of our society,44819,44872
107,"""When I talk about making America Great Again Im talking about creating a future that includes each and every American."" I want the most inclusive generous and prosperous society we have ever had",45177,45372
108,The possibilities for our future are unlimited,45694,45740
109,The Hillary Clinton campaign is so small so petty so tired,46124,46182
110,If we just break from this bitter divisive past we can achieve anything,46534,46605
111,"""That also means breaking from the lies and the deceit of the Clintons",46949,47019
112,They want to scare you out of voting for change,47354,47401
113,The most recent smear comes from Bill Clinton who said that the theme of Make America Great Again is somehow racist – now theyve unearthed video footage of Bill Clinton repeatedly using this same phrase,47690,47892
114,"Its just one more Clinton lie one more desperate slander to keep the people from having the future they deserve."" ""When I talk about Making America Great Again Im talking about making it Great Again for Everyone – but especially for all of the Americans who have been left behind."" We are the campaign of unity and we will deliver amazing things for all of our people",48030,48397
115,New schools new factories new infrastructure,48605,48649
116,Beautiful skyscrapers will rise all across this nation,49046,49100
117,We will develop Detroit Not Beijing,49500,49535
118,Most importantly we will fight to end the systemic poverty in our inner cities and to lift millions of African-Americans and Hispanics out of poverty,49888,50037
119,Here in Florida we have such an amazing and diverse community of Hispanic-Americans – from Cuba from Puerto Rico from Venezuela from Haiti from all over,50331,50483
120,These incredible Americans will have in Donald J,50826,50874
121,Trump a President who is determined to fight for their jobs their wages their schools and their futures,51241,51344
122,To all Hispanic-Americans who want better jobs and higher wages: I will be your champion,51677,51765
123,All working people of all backgrounds and from all places will have a true friend in Donald Trump,52090,52187
124,In particular I have a very special place in my heart for those who make a living as tradesmen craftsmen and construction workers,52490,52619
125,"""Ive spent my professional life among construction workers bricklayers electricians and plumbers",52975,53071
126,I feel more comfortable around blue collar workers than Wall Street executives,53473,53551
127,"Theres a reason the hedge fund managers are funding Hillary Clintons campaign and not mine."" My campaign is powered by my own money but also small dollar donations from people like all of you who just want their country back",53858,54082
128,"""This is our chance",54372,54391
129,"Its our last chance to give the people control over their own futures once again."" Gleaming new plants stretching across our nation",54742,54873
130,Young Latino children getting an amazing education at the school of their choice – and their parents having their jobs protected from unfair competition,55186,55338
131,Our Veterans will get the best healthcare in the world,55695,55749
132,You can read the whole plan on our website DonaldJTrump.com,56136,56195
133,Massive tax reductions and tax simplification – so that you can keep more of your precious time and your hard-earned money,56554,56676
134,Hillary Clinton wants to raise your taxes big time,57016,57066
135,Most importantly 2017 will be about unity,57453,57494
136,Once again we will be One American Nation,57863,57904
137,We Will Be One American People,58271,58301
138,Just imagine what we can accomplish together if we set aside our differences and focus on what we have in common as Americans,58625,58750
139,We will be one people living under One God saluting one beautiful American Flag,59082,59161
140,We Will Make America Proud Again,59587,59619
141,We Will Make America Prosperous Again,60045,60082
142,We Will Make America Safe Again,60508,60539
143,Friends and fellow citizens We Will Make America Great Again! ,60965,61026
