,sentence,start,end
34,"They know theyre voting for who they prefer to be the next president and commander in chief and I believe that when I am out there talking with people about what we have to go up against here at home get the economy working for everybody not just those at the top begin to raise incomes which hasnt happened deal with health care going from 90 percent coverage which is what we have under the Affordable Care Act now to 100 percent and I lay out what intend to do to get there."" ""I can only tell you they see people nodding",13608,14131
35,I know people are signing up as they leave my events,14220,14272
36,Thats what matters here,14622,14645
37,"Its very personal and people look and they think can we imagine this person to be president and commander in chief? And because of my experience particularly my years as secretary of state working with President Obama I think thats something that people really take into account."" "" What are you willing to—you know its interesting your husband used a lot of political capital—you and your husband used a lot of political capital to do health care",14844,15291
38,"President Obama arguably used all of his political capital to get health care passed."" ""What is it? What is the one issue you are going to be willing to use all your political capital to focus on? You and I both know you basically have one big shot at one big issue",15345,15610
39,"What is it that youre willing to use all your political capital to do with?"" "" Well Chuck first of all I dont agree with you on that",15780,15912
40,I think that there are several really important issues health care being one of them,16174,16258
41,Weve got to get costs down,16575,16601
42,I met a man on Friday who no longer can afford to pay for his HIV medication,16906,16982
43,"I met a woman yesterday whose bill for the drugs she must take and has taken for 25 years has gone from a couple hundred to over $14000 for the same amount of the drug."" ""That really hits my heart",17200,17396
44,I know what people are going through,17645,17681
45,"Im going to use whatever tools I can to get us lower prices cap those prescription drug companies and take that on."" ""But Im also going to focus on the economy because unless we create more jobs and get incomes rising and fix the tax system so that it doesnt in so many ways tilt toward the wealthy people are not going to get ahead theyre not going to feel theyre getting ahead and theyre going to still believe that the government the economy is rigged against them which is bad for our democracy",17816,18314
46,TODD: As you know your opponent Senator Sanders has been hitting you on Wall Street contributions and including some paid speeches that you did for Goldman Sachs among other banks,18387,18566
47,"Let me ask you this—why do you think one of these big banks paid you over $200000 for a speech?"" "" Well look I gave speeches to a wide array of groups from health care groups to auto dealers and many many more and I think what they were interested in because what we talked about was the world coming off of four years as secretary of state in a complicated world people were interested in what I saw what I thought they asked questions about matters that were on their minds",18630,19105
48,A lot of interest in the bin laden raid how such a tough decision was made and what I advised the President,19195,19302
49,You know I think Americans who are doing business in every aspect of the economy want to know more about the world,19567,19681
50,"I actually think its a good conversation for people to be having."" "" You dont think they expect anything in return?""  Absolutely not",19968,20099
51,You know first of all I was a senator from New York,20391,20442
52,I took them on when I was senator,20771,20804
53,I took on the carried interest loophole,21143,21182
54,I took on what was happening in the mortgage markets,21521,21573
55,I was talking about that in 2006,21900,21932
56,They know exactly where I stand,22277,22308
57,"""And Ill tell you Chuck its really interesting to me that now Karl Rove has taken money from the financial interest to run an ad against me to try to influence Democrats not to support me",22589,22776
58,"Why? Ask yourself why."" Because he knows number one I know what must be done and number two I know how to get it done to make sure that Wall Street writ large not just the banks but the investment banks the hedge funds and everybody else no longer can wreck our economy the way they did in 2008",22916,23210
59, All right,23440,23449
60,Two more quick questions,23841,23865
61,"The ""Des Moines Register"" editorial in praising you and your experience did bring up the e-mail issue as one of those things that theyre frustrated with how you responded to it",24177,24353
62,"""Let me just ask you this question",24672,24706
63,Last week you were asked about the FBI investigation,25081,25133
64,Are you concerned? You said you havent been contacted by them,25499,25560
65,"Are you concerned this investigation is taking too long? That its putting an extra cloud over your candidacy and until it gets behind you youre sort of going to have these issues and Michael Bloomberg even cited it as a reason why hes thinking about running."" "" No Im not concerned because I know what the facts are",25783,26098
66,I never sent or received any material marked classified,26316,26371
67,I cannot control what the Republicans leak and what they are contending,26728,26799
68,And I said it was interesting Chuck—youll as a political observer understand why,27166,27246
69,"You know back a couple of months ago Kevin McCarthy spilled the beans that the Benghazi investigation was all about bringing me down something that I suspected but I went ahead testified for 11 hours answered all their questions and even they admitted there was nothing new."" ""And now Senator Grassley shows up at a Trump rally yesterday in Iowa",27475,27820
70,"Hes the chairman of the judiciary committee who has—and his staff have been behind and pushing a lot of these stories and announces hes there for the simple reason to defeat me."" ""I cant control what the Republicans are doing",27959,28184
71,But I know what the facts are and I will just keep putting them out there,28424,28497
72,This is something that I think is very clear about what happened and I know it will be over and resolved at some point,28767,28885
73,But I cant control what the Republicans and their allies do,29191,29250
74,"But I think its important voters know what theyre doing.""  And Michael Bloomberg? Your reaction to his potential candidacy? "" Hes a good friend of mine and Im going to do the best I can to make sure that I get the nomination and well go from there."" "" So youre not worried about him getting in?"" "" Well the way I read what he said is if I didnt get the nomination he might consider it",29421,29804
75,"Well Im going to relieve him of that and get the nomination so he doesnt have to."" "" All right",29950,30044
76,Madam Secretary—stay safe on the trail,30409,30447
77,"Well catch up with you soon.""  Thank you",30812,30851
78,Good to talk to you,31216,31235
79, Nice to talk with you,31600,31621
