,sentence,start,end
86,Here is how it will work,36832,36856
87,Right now about $1.9 billion is spent on fifty private school choice programs nationwide,37252,37340
88,These are opportunity scholarships tax credits and education savings accounts,37739,37816
89,This covers about 400000 students in our country,38249,38297
90,Altogether school choice is serving more than 3.4 million students nationwide,38748,38825
91,Charter schools in particular have demonstrated amazing gains and results in providing education to disadvantaged children and the success of these schools will be a top priority for my Administration,39191,39391
92,They also produce competition that causes better outcomes for everyone,39761,39831
93,My first budget will immediately add an additional federal investment of $20 billion towards school choice,40237,40343
94,This will be done by reprioritizing existing federal dollars,40739,40799
95,Specifically my plan will use $20 billion of existing federal dollars to establish a block grant for the 11 million school age kids living in poverty,41149,41298
96,We will give states the option to allow these funds to follow the student to the public or private school they attend,41583,41700
97,Distribution of this grant will favor states that have private school choice and charter laws encouraging them to participate,42025,42150
98,This $20 billion will instantly extend choice to millions more students,42508,42579
99,A state like Ohio will benefit greatly from these new funds,42965,43024
100,Ohio is a leader in school choice,43421,43454
101,Ohio has 5 private school choice programs that serve over 30000 students and 384 charter schools serving 123844 students,43822,43942
102,But the $20 billion is only the beginning,44304,44345
103,As President I will establish the national goal of providing school choice to every American child living in poverty,44708,44824
104,That means that we want every disadvantaged child to be able to choose the local public private charter or magnet school that is best for them and their family,45117,45276
105,Each state will develop its own formula but we want the dollars to follow the student,45553,45638
106,9 in 10 dollars spent on K-12 education is spent at the state and local level,45941,46018
107,To achieve this long-term goal we will have to make this a shared national mission – to bring hope to every child in every city in this land,46279,46419
108,I will use the pulpit of the presidency to campaign for this in all 50 states and I will call upon the American people to elect officials at the city state and federal level who support school choice,46621,46820
109,My Administration will partner with the leadership of any inner city in America – Chicago Baltimore Detroit – that is willing to run a pilot program to provide school choice to every child in that community,47042,47248
110,In Baltimore for instance that would mean more than $15000 funds available per student,47527,47613
111,I am confident that the politicians will not be able to suppress the will of the people anymore,47919,48014
112,If we can put a man on the moon dig out the Panama Canal and win two World Wars then I have no doubt that we as a nation can provide school choice to every disadvantaged child in America,48225,48411
113,If the states collectively contribute another $110 billion of their own education budgets toward school choice on top of the $20 billion in federal dollars that could provide $12000 in school choice funds to every K-12 student who today lives in poverty,48622,48875
114,The money will follow the student,49155,49188
115,That means the student will be able to attend the public private charter or magnet school of their choice – and each state will develop its own system that works best for them,49490,49665
116,"""As your President I will be the nations biggest cheerleader for school choice",49962,50040
117,I understand many stale old politicians will resist,50399,50450
118,But its time for our country to start thinking big once again,50820,50881
119,"We spend too much time quibbling over the smallest words when we should spend our time dreaming about the great adventures that lie ahead."" I will also support merit-pay for teachers so that we reward great teachers – instead of the failed tenure system that rewards bad teachers and punishes good ones",51123,51425
120,At the same time we have to ensure that jobs are waiting for our young kids when they graduate high school and college,51631,51749
121,My policies will add millions of new jobs to our country especially for our African-American and Hispanic communities,52066,52183
122,My plan to lift restrictions on the production of American energy will not only make home energy bills cheaper but it will add an estimated half a million jobs per year,52481,52649
123,By reducing radical regulation and over-taxation we can bring thousands of new companies into our poorest communities,52962,53079
124,"""Crucially my trade reforms will create a manufacturing revival in America",53455,53529
125,We have a nearly $800 billion dollar annual trade deficit with the world – thats money coming straight out of states like Ohio Pennsylvania Michigan Maine and so many others,53858,54031
126,"By ending foreign currency manipulation product dumping and other predatory trading practices we will be able to open thousands of new plants and factories across America."" The future is filled with limitless possibilities for our nation and exciting opportunities for our children",54273,54554
127,"""All we have to do is cut our ties with the failed politics of the past",54812,54883
128,Weve had a failed foreign policy,55259,55291
129,A failed education policy,55688,55713
130,A failed economic policy,56103,56127
131,"And underneath it all a failed political system that rewards politicians for how many donors they have – or how many journalists they know – not how many Americans they help to live better lives."" But the failures of the past are about to end",56414,56656
132,Those failures end beginning on November 8th,56913,56957
133,We will have One American Nation,57323,57355
134,We will be One American People,57717,57747
135,We are fighting to give every child in every forgotten stretch of this country the chance to live out their dreams in safety and peace,58073,58207
136,That means a safe neighborhood a quality education and a secure high-paying job,58557,58636
137,This is how we will rebuild our future,59041,59079
138,This is how We Will Make America Great Again – For Everyone,59484,59543
139,Thank you,59948,59957
