,sentence,start,end
54,In my administration all trade policymaking will be consolidated in one Office,22806,22884
55,It will report to an American Desk and it will be located inside the Department of Commerce,23257,23348
56,The mission of the American Desk will be to protect the economic interests of the American worker and the national interests of the United States,23658,23803
57,"""Its going to be America First."" As part of our plan to bring back our jobs we are going to lower our business tax from 35 percent to 15 percent",24055,24199
58,We are also going to rebuild our inner cities,24498,24543
59,African-Americans and Hispanics living in the inner cities are suffering,24889,24961
60,The violence is unbearable,25324,25350
61,You walk to the store with your child and you get shot,25719,25773
62,There is no education there are no jobs there is no safety,26121,26179
63,Nearly 3500 people have been shot in Chicago since the beginning of the year,26506,26582
64,Homicides are up nearly 50% in Washington D.C,26927,26972
65,and more than 60% in Baltimore,27334,27364
66,"""And its getting worse."" To the African-American and Hispanic voters suffering I say: what do you have to lose? Vote for Donald Trump",27685,27818
67,I will fix it,28131,28144
68,We will be a rich nation once again,28500,28535
69,But to be a rich country we must also be a safe country,28865,28920
70,National Security begins at the border,29255,29293
71,"Speaking in secret to a foreign bank Hillary Clinton said her dream is for totally ""open trade and open borders."" ""Hillarys plan includes an open border with the Middle East – meaning generations of radicalism and terrorism spreading and growing within our shores."" ""Just last week an Iraqi refugee approved for entry by Hillary Clintons State Department pled guilty to joining ISIS."" ""So let me state this as clearly as I can",29500,29926
72,"If Im elected President I am going to keep Radical Islamic Terrorists out of our country."" We will also stop the crisis of illegal immigration",30072,30214
73,A Trump Administration will secure and defend our borders,30531,30588
74,And yes we will build a wall,30975,31003
75,We have the first-ever endorsement from our ICE and Border Patrol officers,31393,31467
76,There is another major policy announcement I would like to make today,31849,31918
77,Every year countless American lives are lost to Sanctuary Cities,32307,32371
78,My opponent strongly supports Sanctuary Cities like the ones that got Kate Steinle killed by a five-time deported criminal illegal immigrant,32727,32867
79,If I am elected President I am going to cut off federal funding to Sanctuary Cities that refuse to cooperate with federal immigration authorities,33193,33338
80,We are going to save American lives,33682,33717
81,Either we win this election or we lose the country,34075,34125
82,Here are some of the amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary job-killing regulation; defend religious liberty; provide school choice to every low-income child in America and we are going to end common core; support the men and women of law enforcement; save the 2nd amendment; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States,34272,34773
83,You have 19 days to make every dream you ever dreamed of for your country come true,34909,34992
84,"""Our campaign is powered by our love for this country and our love for our fellow citizens",35309,35399
85,"Its a campaign about rejecting the cynicism and elitism of our failed political establishment."" I am going to fight for every citizen of every background from every stretch of this nation",35694,35881
86,"""Im going to fight for every child living in poverty",36188,36240
87,"Im going to fight for every mom whose lost her child to illegal immigration and drugs and gang violence."" ""Im going to fight for every community whose jobs and factories have been ripped out of states like Ohio and shipped to other countries."" ""Im going to fight for every person in this country who believes government should serve the people – not the donors and special interests."" And I am going to fight to bring us all together as Americans",36409,36855
88,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,36985,37112
89,"""Youre going to look back at this rally for the rest of your life",37423,37488
90,Youre going to remember this day,37825,37857
91,This is a movement like youve never seen before,38208,38255
92,"Youre going to look back at this election and say this is by far the most important vote youve ever cast for anyone at any time."" Because if we win – We Will Make America Wealthy Again",38513,38697
93,We Will Make America Strong Again,39085,39118
94,We Will Make America Safe Again,39506,39537
95,And We Will Make America Great Again,39925,39961
