,sentence,start,end
48,Our plan includes incentives for more employers to offer on-site childcare as well,21126,21208
49,This can often be a good solution for many working parents and can save them up to 30 minutes of commute time,21549,21658
50,Currently only 7% of employers provide these services,22018,22071
51,Our plan will expand tax deductions for employers allow companies to pool resources to provide shared childcare services and remove needless requirements that have prevented employers from using the credit,22421,22626
52,Finally our plan offers a crucial safety net for working mothers whose employers do not provide paid maternity leave,22960,23076
53,This solution will receive strong bipartisan support and will be completely self-financing,23474,23564
54,By recapturing fraud and improper payments in the unemployment insurance program we can provide 6 weeks of paid-maternity leave to any mother with a newborn child whose employer does not provide the benefit,23911,24117
55,This maternity leave will be paid straight out of the unemployment insurance fund and again this safety net will be completely paid-for through savings within the program,24389,24559
56,There are more reforms and solutions in our childcare plan and you can review them all on the website,24868,24969
57,On Thursday I will outline my full economic plan which is completely paid for through economic growth and proposed federal budget savings,25303,25440
58,Together our tax trade regulatory and energy policies will add trillions in new deficit-lowering growth,25775,25878
59,"""These are the kinds of solutions I want to bring to the White House as your President",26236,26322
60,"Its time to free ourselves from the baskets that politicians try to put us in and instead to work together – not as Republicans or Democrats – but as Americans to achieve real positive results for the American people."" While my opponent slanders you as deplorable and irredeemable I call you hard-working American Patriots who love your country love your families and want a better future for all Americans",26491,26897
61,"""Its time to end the rule of special interests and to begin the rule of the American people."" ""Its time to stop fighting over the smallest words and to start dreaming about the great adventures that lie ahead."" It is time to Believe In America",26995,27238
62,Together We Will Make Our Country Strong Again,27606,27652
63,We Will Make Our Country Prosperous Again,28071,28112
64,And Will Make Our Country Great Again For Everyone,28531,28581
