,sentence,start,end
33,Very small crowds,13825,13842
34,You know it,14221,14232
35,"They know it.n"" ""Over the last two days three highly respected national polls said were in first place and one of those pollsters was the most accurate pole on the last two cycles",14536,14715
36,But the media refuses to even say it or put that word out,14992,15049
37,"They refused to talk about it.n"" ""Theyre trying desperately to suppress my vote and the voice of the American people as an example of the power structure and fighting",15333,15499
38,AT&T is buying Time Warner and the CNN,15810,15848
39,"A deal we will not approve in my administration because its too much concentration of power in the hands of too few.n"" ""Likewise Amazon which through its ownership controls the Washington Post should be paying massive taxes",16154,16377
40,"Its not paying and its a very unfair playing field and you see what thats happening and what thats doing to department stores all over the country.n"" ""Very very unfair and youre talking about billions and billions of dollars",16596,16820
41,"They should be paying those taxes.n"" ""Additionally Comcast purchase of NBC concentrates far too much power in one massive entity that is trying to tell the voters what to think and what to do",17061,17252
42,"Deals like this destroy democracy and well look at breaking that deal up and other deals like that.n"" ""This should never ever have been approved in the first place",17485,17648
43,Theyre trying to poison the mind of the American voter,17957,18011
44,Every woman lied when they came forward to hurt my campaign,18363,18422
45,Total Fabrication,18816,18833
46,The events never happened never,19256,19287
47,"All of these liars will be sued after the election is over but a simple phone called placed to the biggest newspapers or television networks get them wall-to-wall coverage with virtually no fact-checking whatsoever.n"" Here is why this is relevant to you",19609,19862
48,If they can fight somebody like me who has unlimited resources to fight back just look at what they can do to you,20126,20239
49,Your jobs,20599,20608
50,Your security,21012,21025
51,Your education,21420,21434
52,Your healthcare,21818,21833
53,The violation of religious liberty,22216,22250
54,The theft of your second amendment,22624,22658
55,"The loss of your factories your homes and much more.n ""Look at what theyve done to you with your jobs",22986,23087
56,It is just been lined on video that the violent protests at some of my rallies like in Chicago where police and others were seriously hurt,23358,23496
57,"You saw that blood pouring down their face were caused by paid paid DNC and Clinton campaign operatives.n"" ""Now we didnt know this",23770,23900
58,We didnt know this just came out two days ago on tape,24208,24261
59,We didnt know this,24620,24638
60,We were amazed at the level of violence,25005,25044
61,These were paid operatives,25420,25446
62,"Paid by the DNC and probably the Clinton campaign.n"" ""This is a criminal act",25799,25875
63,Policemen were badly hurt and so were many others and these people prosecuted,26212,26289
64,But because of the rigged system they probably wont be,26653,26707
65,Just like we found out about these paid violent protesters it was probably the DNC and the Clinton campaign that put forward these liars with their fabricated stories,27026,27192
66,"But well find out their involvement at a later date through litigation and I look so forward to doing.n"" ""The rigging of the system is designed for one reason to keep the corrupt establishment and special interests in power at your expense and everybodys expense.n"" I have no special interest but you the American Vogel",27386,27705
67," n ""I didnt have to do this believe me",27950,27987
68,"Theres nothing easy about it but I had to do it.n"" I love our country.n I love the people of our country and I felt I had to do it",28249,28379
69, n Thank you,28648,28659
70,"One thing we all know is that we will never solve our problems by relying on the same politicians who created these problems in the first place.n ""Hillary Clinton is not running against me shes running against change and shes running against all of the American people and all of the American voters",28900,29199
71,""" n We now find ourselves at that very special fork in the road do we repeat the mistakes of the past or do we choose to believe that a great future yet unwritten still lies ahead for us and for our wonderful beloved country",29335,29559
72," n I think it does.n I know it does.n ""My economic plan will deliver at least 25 million jobs in one decade",29766,29872
73,Now our jobs have been taken away,30185,30218
74,Theyve gone to Mexico,30569,30590
75,Theyve gone to so many other countries,30939,30977
76,"Its a one lane highway where they get the jobs they get the factories they get the money and we get the drugs and we get the unemployment and its going to change.n"" ""Believe me its going to change",31247,31443
77,""" n And that goes for all countries",31694,31729
78,"When you look at China when you look at every trade deal we have is horrible and we should be ashamed of a people and the people that let those deals happen.n ""Theyre defective and they knew they were defective and they were done for a reason",31965,32207
79,And believe me they will be unwound so fast and we will have trade,32437,32503
80,"We will have great trade and itll be free trade but itll be fair trade and itll be real.n"" My security plan so important.n ""Theyve taken the jobs from us.n"" My security plan will bring safety to our poorest communities.n My ethics plan will end corruption in our government",32724,32997
81,  We will,33285,33292
82,Corruption is massive.n We will drain the swamp in Washington DC and replace it with a new government of by and for the people,33629,33755
83," n ""That is why I have chosen Gettysburg to unveil this contract",34058,34121
84,Im asking the American people to rise above the noise and the clutter of our broken politics and to embrace that great faith and optimism that has always been the central ingredient in the American character and theres nothing better or stronger than the American character,34368,34641
85,""" n I am asking the American people to dream big once again.n ""What follows is my 100-day action plan to Make America Great Again",34871,35000
86,"Its a contract between Donald J Trump and the American voter – and begins with bringing honesty accountability and change to Washington DC.n"" Therefore on the first day of my term of office my administration will immediately pursue the following six measures to clean up the corruption and special interest collusion in Washington DC:n FIRST a Constitutional Amendment to impose term limits on all members of Congress",35181,35598
87, n SECOND a hiring freeze on all federal employees to reduce federal workforce through attrition exempting military public safety and public health,35785,35931
88, n THIRD a requirement that for every new federal regulation two existing regulations must be eliminated,36280,36383
89,Regulations are killing our country and our jobs,36796,36844
90, n FOURTH a 5 year-ban on White House and Congressional officials becoming lobbyists after they leave government service making a fortune,37220,37356
91, n FIFTH a lifetime ban on White House officials lobbying on behalf of a foreign government very bad,37684,37783
92,"n ""SIXTH a complete ban on foreign lobbyists raising money for American elections thats whats happening",38122,38225
93,""" n ""On the same day I will begin taking and really taking strongly 7 actions to protect American workers",38555,38660
94,Our American workers have been treated so badly by politicians that dont have their interest at heart and we are going to change that,38956,39089
95,"Were going to change that very very fast.n"" FIRST I will announce my intention to totally renegotiate NAFTA one of the worst deals our country has ever made signed by Bill Clinton or withdraw from the deal under Article 2205",39325,39549
96, n SECOND I will announce our withdrawal from the Trans-Pacific Partnership a potential disaster for our country,39830,39941
97," n ""THIRD I will direct my Secretary of the Treasury to label China a currency manipulator",40281,40370
98,China is a currency manipulator,40732,40763
99,What they have done to us by playing currency is very sad and I dont blame them,41123,41202
100,They have been very smart,41546,41571
101,I blame our politicians for letting this take place,41951,42002
102,"So easy to stop so easy to stand.n"" FOURTH I will direct the Secretary of Commerce and U.S",42346,42436
103,Trade Representative to identify all foreign trading abuses that unfairly impact American workers and direct them to use every tool under American and international law to end those abuses immediately,42734,42934
104," n ""FIFTH very importantly I will lift the restrictions on the production of $50 trillion dollars worth of job producing American energy reserves ""  including shale oil natural gas and clean coal and we will put our miners back to work.n ""SIXTH I will lift the Obama-Clinton roadblocks that allow for this vital energy infrastructure projects to forward",43125,43476
105,We have roadblocks like youve never ever seen,43718,43763
106,Environmental blocks structural blocks were going to allow the Keystone Pipeline and so many other things to move forward,44142,44263
107,"Tremendous numbers of jobs and good for our country.n"" SEVENTH we are going to cancel billions in payments to U.N",44590,44703
108,"climate change programs  "" and use the money to fix Americas water and environmental infrastructure",45048,45146
109,Were paying billions and billions and billions of dollars,45511,45568
110,Were going to fix our own environment,45955,45992
111,""" .n Additionally on the first day I will take the following five actions to restore security and the constitutional rule of law",46361,46489
112,"We have to do that.n FIRST cancel every unconstitutional executive action memorandum and order issued by President Obama.n ""SECOND begin the process of selecting a replacement for Justice Scalia whose wife by the way has a Trump sign",46770,47003
113,His wife is a phenomenal woman,47308,47338
114,Has a Trump sign in her front yard isnt that nice? I just found that out this morning,47656,47741
115,From one of the 20 judges on my list you know were going to make great decisions from twenty outstanding judges on a list that we submitted who will uphold and defend the Constitution of the United States,47972,48176
116,""" n THIRD we will cancel all federal funding to Sanctuary Cities",48451,48515
117," n ""FOURTH we will begin removing the more than 2 million criminal illegal immigrants from the country these are drug dealers gang heads gang members killers and cancel visas to foreign countries that wont take them back "" "" and when Hillary Clinton was Secretary of State and they had someone who was bad really bad and they brought him back to the country and the country wouldnt take him",48718,49107
118,She said well bring him back; we dont want to force the country to take him,49274,49349
119,There wont be one such instance if I become president,49678,49731
120,""" n ""FIFTH Were going to suspend immigration from terror-prone regions where vetting cannot safely occur",50060,50164
121,""" "" And if you look at Syria and the migration were taking in thousands and thousands of people into our country",50466,50578
122,We have no idea who they are what their thought process is where they come from and Hillary Clinton wants to increase the number of those thousands and thousands currently pouring by 550%,50828,51015
123,Radical Islamic terror is right around the corner,51312,51361
124,We have to be so tough so smart so vigilant,51732,51775
125,"We cant allow that to happen ""  we have enough problems",52132,52186
126,  All vetting of people coming into our country will be considered extreme vetting,52542,52622
127,We will be very careful.n Next I will work with Congress to introduce the following broader legislative measures and fight for their passage within the first 100 days of my Administration:n 1,52935,53126
128,Middle Class Tax Relief and Simplification Act,53454,53500
129,An economic plan designed to grow the economy 4% per year and create at least 25 million new jobs through massive tax reduction and simplification in combination with trade reform regulatory relief and lifting the restrictions on American energy,53823,54068
130,  We need that so badly,54372,54393
131,We need jobs,54800,54812
132,Our jobs have left us,55228,55249
133,Our good jobs have really left us.n The largest tax reductions are for the middle class,55626,55713
134," "" Who have been forgotten",56064,56089
135,Called the forgotten man and woman,56448,56482
136,They have been forgotten,56848,56872
137,A middle-class family with 2 children will get basically a 35% tax cut,57230,57300
138,And thats what they can use and that money will go back into the economy,57622,57694
139,The current number of brackets will be reduced from 7 to 3 and tax forms will likewise be greatly simplified,57993,58101
140,""" n ""The business rate will be lowered from 35 to 15 percent and the trillions of dollars of American corporate money overseas can now be brought back at a 10 percent rate",58365,58536
141,Its stuck,58835,58844
142,We cant bring it back,59220,59241
143,Two and a half to five trillion dollars,59607,59646
144,Companies cant get it back into the country,60007,60050
145,Some companies are actually leaving not only because taxes are so high but because the cant get their money and they are actually leaving to get their money,60349,60505
146,We are going to simplify that,60806,60835
147,Were going to have them bring the money back into our country and use the money and spend the money on building our country,61147,61270
148,""" n 2",61609,61614
149,The Offshoring Act Establishes tariffs to discourage companies from laying off their workers in order to relocate in other countries and ship their products back to the U.S,61945,62117
150,tax-free,62460,62468
151," n ""They leave the United Stated like carrier like forward like so many others",62858,62935
152,They leave the United States and fire all of their employees,63282,63342
153,They go to Mexico or another country,63715,63751
154,They build a beautiful brand new plant,64131,64169
155,They hire other people,64552,64574
156,They then take their air conditioners their cars whatever theyre making,64935,65006
157,"They send it tax free across what will be a very strong border believe me ""  but they send it tax free across the border and what do we end with we have?n We have unemployment tremendous losses and we have none of the benefits",65249,65474
158,So we will establish tariffs that when they do that there will be consequences,65709,65787
159,We will work with them; we will be nice we will be fair but there has to be consequences,66108,66196
160,"And when they know their consequences our companies will stop leaving the United States and going to other countries.n ""3",66528,66649
161,American Energy & Infrastructure Act,67050,67086
162,Leverages public-private partnerships and private investments through tax incentives to spur $1 trillion in infrastructure investment over 10 years,67511,67658
163,Our infrastructure is in such trouble,68068,68105
164,Weve doubled our national debt to 20 trillion dollars under president Obama,68521,68596
165,In less than 8 years 10 trillion dollars has been added,68970,69025
166,Think of it and we havent fixed anything,69391,69431
167,We havent fixed anything,69802,69826
168,What have we doe? Our roads are broken our bridges our tunnels our hospitals our schools and we have 20 trillion in debt,70154,70274
169,All-time high,70590,70603
170,Thats true our VA hospitals are in bad shape,70959,71003
171,VA is in very very bad shape and we will fix that,71337,71386
172,"We are going to work on fixing that ""  because our veterans are not treated properly",71699,71782
173,"We have illegal immigrants that are treated far better in many instances than our veterans  "" and were not going to have that",72070,72194
174,"It is revenue neutral.n"" 4",72546,72572
175,School Choice and Education Opportunity Act,72982,73025
176,Redirects education dollars to gives parents the right to send their kid to the public private charter magnet religious or home school of their choice,73383,73533
177,"  And so importantly ends common core brings education supervision to local communities.n ""We do so badly on education",73857,73973
178,If you look at the lists you see Sweden Norway Denmark different countries at the top,74303,74388
179,You see us at the bottom and yet by far per-pupil more money than anybody and its not even close,74698,74794
180,We spend more money per-pupil than anybody not even close,75111,75168
181,Were at the bottom of the list,75512,75542
182,Other countries spending far less per-pupil are at the top of the list so obviously our current system is not working,75857,75974
183,We will change it and we will make it good,76295,76337
184,""" "" It expands vocational and technical education which weve totally forgotten about in this country and make 2 and 4-year college more affordable.n"" ""Have you ever gone to school and youve been with people that arent good students but they can fix an engine or they can build a wall or they can do things that you wouldnt even think about because we can use some of the one who build the wall "" "" were going to need them "" "" were going to need them but did you ever see that how they are genius at fixing a car? They can do anything but history not so good physics not so good we have to open vocational again",76392,77002
185,""" n Those are people those are great people.n 5",77045,77092
186,Repeal and Replace Obamacare Act,77450,77482
187," "" Fully repeal Obamacare and replace it with Health Savings Accounts so we can do that",77826,77912
188,The Health Savings Account its one way there are numerous ways but this one very good way,78238,78327
189,The ability to purchase health insurance across state lines,78679,78738
190,We have to do it because thats competition,79103,79145
191,The politicians wont let go of it because the insurance companies they dont want competition but well open it up,79469,79581
192,Believe me we will get rid of it Ive been saying it for years,79882,79943
193,And lets states manage Medicaid funds it will be so good,80267,80323
194,Reforms will also include cutting the red tape at the FDA: there are over 4000 drugs awaiting approval and we especially want to speed the approval of life-saving medications,80621,80795
195,Mean they are looking at drugs that are looking very good and you have terminal patients that its over these people are dying they want to get the drug,81059,81210
196,They wont be living much longer and we study it for years and years and at some point they have to do what they have to do,81445,81567
197,They have to do it properly but we have 4000 different drugs and products waiting in ling for approval and we cant get them approved,81805,81937
198,"We are going to speed up that process very significantlyn"" 6",82255,82315
199,Affordable Childcare and Eldercare Act,82718,82756
200,Allows Americans to deduct childcare and elder care from their taxes incentivizes employers to provide on-site childcare services and you see that with a couple of companies and it is such a great thing to see and creates tax-free Dependent Care Savings Accounts for both young and elderly dependents with matching contributions for low-income families,83038,83390
201,  so goodn 7,83668,83678
202,End Illegal Immigration Act,84105,84132
203," n ""Fully-funds the construction of a wall on our southern border dont worry about it",84539,84623
204,Remember I said Mexicos paying for the wall,85002,85045
205,With the full understanding that the country Mexico will be reimbursing the United States for the full cost of such wall,85377,85497
206,Ok,85830,85832
207,We are going to have the wall; Mexico is going to pay for the wall,86183,86249
208,Mexicos by the way I met with the President of Mexico 2 ½ months ago wonderful meeting wonderful person,86535,86638
209,"But I told him this is a two-way highway not a one-way highway.n"" ""We have our people",86927,87012
210,We have out take care of our people,87321,87356
211,Have to protect our people so its got to be a two-way street otherwise it is going to be a whole different deal,87671,87782
212,But establishes a 2-year mandatory minimum federal prison sentence there are people coming in illegally for illegally re-entering the U.S,88087,88224
213,after a previous deportation and a 5-year mandatory minimum for illegally re-entering for those with felony convictions multiple misdemeanor convictions or two or more prior deportations; so when somebody comes in we send them out,88554,88784
214,They come back they go to prison for quite a while,89094,89144
215,They come back they come back again they go five years,89498,89552
216,Because what is happening is they are coming back ten times and I could go cases after case they come back.Look at what happened in San Francisco five times he came back on the fifth time he killed,89809,90006
217,Five times,90288,90298
218,But so many others 110 times came back killed somebody after ten times,90653,90723
219,When they get deported they stay out otherwise they have very serious prison terms,91045,91127
220,They will stay out,91487,91505
221,Once you do that they will stay out,91889,91924
222,Right now they have no consequence,92304,92338
223,"They have no consequence.n"" Also reforms on visa rules to enhance penalties for overstaying and to ensure open jobs are offered to American workers first",92686,92839
224, n 8,93207,93210
225,Restoring Community Safety Act,93629,93659
226,Reduces surging crime drugs and violence by creating a Task Force On Violent Crime and increasing funding for programs that train and assist local police who are doing such a great job believe me,93982,94177
227,We increase the resources for federal law enforcement agencies and federal prosecutors to dismantle criminal gangs and put violent offenders behind bars   or out of our country and into the country where they came from,94432,94648
228, n 9,94996,94999
229,Restoring National Security Act,95441,95472
230,"Which rebuilds our military by eliminating the defense sequester which has been very tough on military and expanding military investment.n ""Now at no time practically do we need a military like right now",95797,96000
231,We dont want to use it but it is peace through strength,96290,96345
232,We need a strong military,96709,96734
233,""" n ""Our military is so terribly depleted",97107,97148
234,It also provides Veterans with the ability to receive public VA treatment or attend the private doctor of their choice,97460,97578
235,If theyre waiting on line and I have the plan up and weve gotten as you know tremendous support from veterans from law enforcement from veterans from the military tremendous support,97866,98047
236,But if theyre waiting in line and you see it 22 suicides a day people dont even believe it but 22 suicides a day,98307,98419
237,But if theyre waiting in line 47 days 6 days 9 days they cant get to see a doctor and a simple procedure or a simple prescription can solve their problem and they become very sick and they die they die waiting in line,98601,98818
238,Were going to give them the power to go across the street to a local doctor a private doctor a public hospital or private hospital all looking to help and all looking to do business,98998,99179
239,And we will pay the bill,99464,99488
240,So much cheaper but much more importantly the veterans will finally be taken care of properly because what they are going through now is unacceptable,99807,99956
241,""" n Also we are going to protect our vital infrastructure from the new thing cyber-attack; establishes new screening procedures for immigration to ensure those who are admitted to our country support our people and our values   we want people that love our country or can love our country and people that will love our citizens",100173,100498
242," n ""We want people that can love us and there are ways through talent of determining that and other countries do but we dont",100672,100795
243,Just come on in folks,101119,101140
244,"Just come on in.n"" 10",101533,101554
245,Clean up Corruption in Washington Act,101941,101978
246,Enacts tough new ethics reforms to reduce the corrupting influence of special interests and donors on our politics.n On November 8th Americans will be voting for this 100-day plan to restore prosperity to our economy security to our communities and honesty to our government,102265,102539
247,This is my pledge to you,102850,102874
248,And if we follow these steps we will once more have a government of by and for the people,103297,103386
249, n And importantly we will Make America Great Again.n Believe me,103809,103872
