,sentence,start,end
50,"Are you suggesting Bernie Sanders — he may be a progressive but he cant get things done?"" "" Im talking about my record",19903,20021
51,Im talking about the Childrens Health Insurance Program for 8 million kids,20350,20424
52,Im talking about getting health care for National Guard members,20778,20841
53,Im talking about helping to push through a treaty to lower nuclear weapons between us and the Russians when I was secretary of state,21183,21315
54,Im talking about building the coalition against Iran to bring them to the negotiating table and so many other issues,21608,21724
55,I have a very long record of getting results for people,22042,22097
56,Thats what I care about,22453,22476
57,You know I am all for laying out our ideology talking about our ideas,22799,22868
58,I think thats great and it gives you the direction that you want to head,23153,23225
59,But at the end of the day what matters to me is that we move our country forward,23510,23590
60,We actually get more good jobs with rising incomes,23904,23954
61,We get equal pay for women,24295,24321
62,We actually begin to move toward early childhood education and paid family leave,24660,24740
63,And we are ready to really go into the rest of the 21st century with the kind of confidence and optimism that I think our country should be having,25027,25173
64,"So Im going to lay out my record lay out my ideas and Senator Sanders can certainly lay out his own and well leave it up to the people of New Hampshire to decide what they think is the best choice for them and their families and the results they want to see for themselves in our country.""  As you know according to the entrance polls in Iowa Bernie Sanders did a lot better than you did with younger voters younger men and even younger women",25260,25701
65,"Why do you think is he doing so well with younger voters out there? "" Im thrilled to see so many young people get into the political process and I was very proud of all the young people who worked for me volunteered for me supported me",25746,25981
66,Thats all to the good and its great for the Democratic Party,26213,26273
67,But Im going to have some work to do to reach out to young voters maybe first-time voters who have to make a tough decision as they evaluate who should be our president our commander in chief and I intend to do that laying out my case where we contrast on the issues what I think can be done to get college to be affordable,26460,26783
68,I think my plan is going to really help the people who need it most without ballooning costs,26935,27027
69,Im going to set forth my plan to refinance student debt a problem I hear throughout New Hampshire and the country and why I think my plan will help more young people really get started with their lives,27264,27465
70,The emphasis I want to make on small business my call that young people join our campaign and then be part of making us the clean energy superpower of the 21st century,27674,27841
71,And lets defend our rights,28140,28166
72,I am very proud that I got the endorsement of the Planned Parenthood Action Fund that I got the endorsement of the Human Rights Campaign that I got the endorsement of The Brady Campaign and Gabby Giffords and Mark Kelly and so many others because they know me and they know what I have done,28415,28705
73,They know the kind of leader I am,28922,28955
74,"And I want young people to know that as well.""  As you know Marco Rubio did rather well coming in at an impressive third place in the Iowa Republican caucuses just behind Donald Trump and Ted Cruz",29219,29414
75,Ted Cruz won Iowa,29706,29723
76,"What do you think about the possibility if you do get the Democratic nomination of running against Senator Rubio in a general election? "" You know Wolf Im not thinking that far ahead",30037,30219
77,My timeframe is next Tuesday and the primary in New Hampshire and then Ill go on to the caucuses in Nevada and the primary at the end of the month in South Carolina and then to the states that lie ahead,30419,30621
78,Im going let the Republicans you know decide who their nominee will be,30863,30933
79,I will be prepared to run against and win no matter who they nominate,31243,31312
80,I think as everybody is well aware I am pretty battle tested,31640,31700
81,Its important to have gone through this to know what the Republicans will do,32029,32105
82,Theyre already running $6 million of ads against me along with their you know Wall Street buddies,32425,32522
83,And so they know who they dont want to be the Democratic nominee,32846,32910
84,And I take that as perversely flattering because they also know that I mean what I say and Ill do what I have said to make sure that they dont ever wreck our economy again,33164,33335
85,"So Im going take them on as I have over the years and then when I win I will certainly reach out work with them and find common ground wherever we can.""  Madam Secretary thanks very much for joining us",33504,33704
86,Congratulations on your win in Iowa,34069,34104
87, Thank you so much Wolf,34479,34501
88,Great to talk to you again,34876,34902
89, Thank you,35277,35286
