,sentence,start,end
174,You guys are good with Wright Patterson,70258,70297
175,Right? What a great place,70661,70686
176,But were very depleted we have old equipment,71031,71075
177,We will build brand new modern state of the art planes to fly right at em right at Wright Patterson Air Force Base,71375,71489
178,"We have a lot of veterans here today.n"" I want to thank them for their service and let them know as president I have your back",71742,71868
179,Believe me,72171,72181
180, n I have your back,72534,72552
181,We will,72905,72912
182,"She just said ""Make America great again Mr",73268,73310
183,"Trump."" We will make America great again",73658,73698
184,Dont worry about it,74066,74085
185,We will,74460,74467
186,And it wont take too long,74835,74860
187,We will change our foreign policy,75222,75255
188,Hillary Clintons policies in Iraq Syria Libya threw the Middle East into total turmoil,75615,75701
189,Were spending $6 trillion on wars in the Middle East while our own country falls into total disrepair,76024,76125
190,"Now Hillary wants to start a shooting war in Syria conflict with a nuclear power - Russia - which could very well lead to World War III.n ""And the way she talks about Putin",76385,76557
191,"Shes always said she has no idea but shes always saying Wikileak its Russia and Donald Trump I have nothing to do with Russia.n"" ""She said maybe Donald Trump is involved in projects with the Russians",76758,76957
192,The answers no no,77246,77263
193,But what she does she says Donald Trump and Russia,77615,77665
194,"Look look she speaks so badly of Putin nuclear country she speaks so badly I say and she uses it to keep trying to get votes.n"" ""I said to myself you know how do you speak so badly of somebody I mean how are they going to ever get along? Wouldnt it be great if we actually got along with Russia and other countries? "" n ""And we together went after ISIS and knocked the hell out of them? Wouldnt that be a good thing? "" n Because they want to get them out also",77766,78225
195," n ""But she speaks very badly of Putin and I dont think thats smart you know",78323,78398
196,You can be very tough but you shouldnt be doing what shes doing,78688,78751
197,As her own team has said in Wikileaks she has terrible instincts,79052,79116
198,To all Americans I say its time for new leadership it really is time,79419,79487
199,""" n It really is",79815,79831
200," n ""Can you imagine four more years of Obama? Thats what you got to "" n ""Its high taxes its high regulations all these companies they cant even breathe with the regulations unnecessary",80130,80313
201,Its ISIS all over the place,80597,80624
202,You know she says shell stop ISIS,80976,81009
203,Let me tell you there was no ISIS,81361,81394
204,There was no ISIS,81764,81781
205,"During her term she created with Obama a vacuum in Iraq ISIS formed and then Obama called them the JV junior varsity right?n"" ""Well theyre not the JV anymore folks",82069,82232
206,Theyre going to be no trouble we are going to knock them so hard,82498,82562
207,But look look theyre not the JV and they werent them,82877,82929
208,And now theyre in 32 different countries,83252,83292
209,So shes saying we will get rid of ISIS,83602,83640
210,She wants to go back home and go to sleep thats what she wants to do,83932,84000
211,""" n Did you see where she got upset yesterday because I took a little while just a few hours to cut a ribbon to make sure my kids did a good job? We built the building by the way under budget and ahead of schedule",84190,84403
212," n ""And she said Donald Trump got off the campaign trail",84622,84677
213,I mean Ive been doing six seven eight things a day every single day,84981,85048
214,Shes home sleeping half the time,85370,85402
215,""" n ""I say shes definitely a low energy person",85734,85780
216,I said where is Hillary? I watched after the last debate and after the second debate,86077,86161
217,She was tired wow,86475,86492
218,""" n She walked off that stage she had a lot of people around they had a lot of people around her which was smart",86800,86912
219,Everything will change in November,87214,87248
220,Just think about what we can accomplish in the first 100 days,87604,87665
221," n ""Were going to have the biggest tax cut since Ronald Reagan.n"" ""Were going to eliminate every unnecessary job-killing regulation",87993,88123
222,""" n ""Were going to provide school choice and put an end to Common Core",88434,88504
223,""" n ""Were going to rebuild our military and take care of our vets",88825,88890
224,""" n We will support the truly great men and women of law enforcement",89185,89253
225, n We are going to save our second amendment which is under siege,89566,89630
226," n ""And well appoint justices to the United States Supreme Court so important who will uphold and defend the Constitution of the United States",89937,90078
227,""" n ""Americans are tired of being told by politicians they have to defer their dreams to another day but they really mean another decade",90364,90500
228,Its like our politics are caught in time loop,90829,90874
229,"We keep electing the same people over and over again Clinton Clinton oh Clinton the impeachment the lying the whole thing.n"" ""Were going to keep make the same mistakes if you keep doing that and we are going to continue to hear the same old excuses",91139,91387
230,These career politicians keep telling us that things cant change that we cant find new solutions,91620,91716
231,"Thats basically what they tell us.n"" Well I have a message for them",92045,92112
232,The future belongs to the dreamers not the cynics and not the critics,92453,92522
233,The future belongs to the dreamers,92865,92899
234," n ""Im asking all Americans to join me in dreaming big and bold things for our future",93229,93313
235,Im going to fight for every American of every background in every stretch of this nation,93627,93715
236,"Im going to fight to liberate our citizens from violence and poverty and crime and fear.n"" ""And Im going to fight for the inner cities and for the African- American community and the way theyre forced to live in the inner cities with no jobs no education and no safety",93943,94211
237,""" n ""Im going to fight for every person in this country who believes government should serve the people not the donors and not the special "" n ""Im going to fight to bring us all together as Americans",94358,94557
238,Just imagine what our country could accomplish if we started working together again as one people under one God saluting one American flag,94806,94944
239,""" n ""Thats right once again we will have a government of by and for the people",95234,95312
240,""" n ""You gotta get out and vote",95625,95656
241,Its going to be something special,95991,96024
242,And I tell you this and I tell others this sometimes this is amazing group of people the spirit the energy the genius the genius,96310,96438
243,But you will say that this will be one of the great and most important meetings of your life but most importantly you will say that this vote will be the most important vote youve ever cast,96671,96860
244,""" n ""Because our country doesnt win anymore",97128,97171
245,"We dont win with trade we dont win with our great military we dont allow them to win we dont win with ISISn"" ""The world is laughing at us",97445,97582
246,We dont win at the borders,97858,97884
247,We dont win with taking care of our vets,98211,98251
248,We dont win with anything,98589,98614
249,We dont win anymore,98966,98985
250,We will start winning again like youve never seen before,99332,99388
251,""" n ""And I kiddingly say that one of our great two congressmen that are here someplace where are those great guys? Theyre here",99684,99810
252,Theyre going to be coming to see me at the White House and theyre going to say Mr,100086,100167
253,President Mr,100504,100516
254,President sir Mr,100897,100913
255,"President "" n ""The people of Ohio they cant take it anymore sir",101262,101325
256,"Youre winning too much.n"" ""You knocked out ISIS there are too many jobs in Ohio too many companies are pouring in",101627,101740
257,We have a little traffic,102043,102067
258,"Traffic wouldnt be a bad thing "" n We are going to win like never before",102389,102461
259, n We are going to make our country wealthy again,102764,102812
260,We are going to make America strong again,103140,103181
261,We will make America safe again,103549,103580
262,And we will make America great again.n Thank you very much,103952,104010
263,Thank you everybody,104382,104401
264, n Make sure you go out and vote,104773,104804
265,God bless you,105176,105189
266,God bless you,105561,105574
267,  ,105946,105945
