,sentence,start,end
45,Its just been announced that the residents of Florida are going to experience a massive double digit premium hike,17107,17220
46,""" n ""I will not tell you what the number is",17522,17565
47,I know the number very well but I want you to leave happy,17891,17948
48,You dont want to hear the number go home relax wake up good and strong tomorrow morning,18245,18332
49,"Youll learn youre not going to like it.n"" In the great state of Arizona where we just left the premiums are going up more than 116 percent",18598,18736
50," n ""Over 90 percent of the counties in Florida and by the way in the primaries I won 66 out of 67 primaries",18983,19089
51,Thats good,19375,19385
52,""" n ""I was going to try and exaggerate and say I won them all but I cant do that",19695,19775
53,Over 90 percent of the counties in Florida are losing Obamacare insurers next year theyre leaving,20065,20162
54,"Theyre all leaving.n"" In Minnesota where the premium increase will be close to 60 percent the Democratic governor has said the Affordable Care Act is no longer affordable",20470,20640
55,Obamacare is a total catastrophe.n Yet Hillary Clinton wants to double down on Obamacare making it even more expensive,20948,21066
56," n ""Im asking for your vote so we can replace Obamacare and save healthcare for every family in Florida so important",21387,21502
57,""" n Real change also means restoring honesty to our government",21839,21901
58, n As you know the FBI has reopened its investigation into crooked Hillary Clinton,22258,22339
59," n ""Hillary wants to blame everyone else for amounting legal troubles and I dont see if youve watched her last few speeches over the last few days",22644,22789
60,"She has become totally unhinged unbelievable.n"" ""What shes saying and what shes doing is actually its unbelievable",23095,23209
61,But she has no one to blame but herself,23556,23595
62,"Hillary is the one who set up the illegal private e-mail server to shield her criminal activity.n"" Hillary is the one who engaged in a corrupt pay for play scheme at the State Department",23879,24065
63,Hillary is the one who lied so many times to Congress and to the FBI,24325,24393
64,Hilary is the one who made 13 phones disappear some with a hammer and who destroyed 33000 e-mails after after after after receiving a congressional subpoena think of that,24680,24850
65, n Unbelievable,25167,25181
66, n And as you know they just found—listen to this and I guess you know it 650000 e-mails,25541,25628
67," n ""And I would say that classified confidential I think theyre probably all over the place",25950,26040
68,I think theyre—I think theyre gonna find a treasure trough,26379,26437
69,"I cant even imagine.n"" ""In fact they said well this is OK theyre duplicates",26782,26857
70,"How could there be duplicates when its many more times what we thought was stolen in the first place right?n"" You know when they deleted 33000 I thought that was a lot",27138,27305
71,They have 650000? Hillary is the one who accepted debate questions given to her in advance and used them to cheat,27558,27671
72," n ""Instead of reporting the breach",27979,28013
73,Thats a big deal,28367,28383
74,You know to me thats a big deal,28729,28760
75,Some people say oh thats fine thats a big deal,29103,29149
76,"Thats really—thats a real cheater OK? Thats a cheater.n"" And she was given the questions by a woman that frankly should resigned from the DNC or be fired",29422,29575
77," n ""But thats a really big deal",29881,29911
78,And you notice they never—the dishonest prospect the most dishonest,30266,30333
79,""" n ""If you notice they never go after Hillary",30677,30723
80,They always talk about Donna Brazile Donna Brazile didnt do it,31058,31120
81,But can you imagine if I got—can you imagine they gave the questions to Donald Trump before a debate,31452,31552
82,""" n ""You know it would be the electric chair",31888,31932
83,Theyd reinstitute the electric chair,32285,32321
84,"No.n"" ""Itd be headlines all over the world",32685,32727
85,"This isnt headlines.n"" ""I bring it up; its brought up a little bit",33074,33140
86,But this isnt like a big deal,33497,33526
87,"She got the debate questions and answers.n"" ""But she got the debate questions prior to a debate",33862,33957
88,"Now Bernie Sanders should be angry right? Shouldnt he be angry?n"" ""Now Ill tell you what",34266,34354
89,The system is rigged,34704,34724
90,"The system is rigged.n"" ""Ive been saying it for a—its rigged and were gonna straighten it out",35072,35165
91,But the system is rigged,35502,35526
92,Hillary is not the victim; the American people are the victims of this system,35859,35936
93,""" n So corrupt in so many ways",36262,36292
94,"And this is your one chance to change it because you know what?n ""In four years not gonna happen",36604,36700
95,Theres no way,37030,37043
96,"The numbers wont work.n"" ""In four years theres no way",37411,37464
97,Hillary Clinton is the most corrupt person ever to seek the presidency,37812,37882
98,"And if she were to be elected it would create an unprecedented constitutional crisis.n"" ""I mean before you go into phase two—lets call what happened on Friday phase two",38191,38359
99,Phase one shes so guilty,38684,38708
100,"She shouldnt be allowed to run for the presidency.n"" ""Thats why I say the system is rigged",39067,39157
101,She shouldnt be allowed to run,39499,39529
102,"But I have a feeling in the 650000 e-mails theyre gonna find things that you will not even believe.n"" ""Who knows",39850,39962
103,650000 e-mails,40292,40306
104,"No wonder she cant do anything.n"" No no",40662,40701
105,"How do you work? How do you do it?n ""650000",41036,41079
106,"Theyll have to explain that to us some day.n"" ""But theyll have some things in there that I can just imagine are going to be unbelievable",41385,41521
107,Hillarys likely to be under investigation for many years,41838,41894
108,"Probably concluding in a criminal trial.n"" ""Out today WikiLeaks just came out with a new one",42245,42337
109,Just a little while ago,42712,42735
110,"Its just been shown that a rigged system with more collusion possibly illegal between the Department of Justice the Clinton campaign and the State Department.n"" ""You saw that",43084,43258
111,The e-mails show that the Assistant Attorney General whos involved in the investigation has been feeding information directly to John Podesta and the Clinton campaign,43570,43736
112,"Can you believe this? "" n ""She shouldnt be allowed to run.n"" By the way behind me the great Johnny Damon",44035,44139
113,The curse of the Yankees but ultimately he helped the Yankees,44470,44531
114,Johnny Damon.n Stand up Johnny,44891,44921
115," n ""Now Ill tell ya",45291,45309
116,George Steinbrenner was a good friend of mine,45665,45710
117,"Oh he didnt like Johnny too much.n"" Then he ultimately signed him and then he was fine",46030,46116
118,"He did great.n ""But Johnny Damon was a champ",46431,46475
119,He was a winner,46823,46838
120,And he loves this area you know that,47184,47220
121,My contract with the American voter begins with a tough ethics reform and it ends—Ill tell you what,47544,47643
122,"We are going to end—we have no choice.n"" ""We really have no choice—government corruption",47961,48049
123,Its going to end,48396,48412
124,""" n I want the entire corrupt Washington establishment to hear and to heed the words we all will say right now when we win on November 8",48717,48853
125,We are going to Washington D.C,49139,49169
126,and we are going to drain the swamp,49496,49531
127, n At the core of my contract is my plan to bring back our jobs,49829,49891
128,Florida has lost one in four of its manufacturing jobs since NAFTA a deal signed by Bill Clinton with the support of crooked Hillary,50169,50301
129," n America has lost—this is so hard to believe—70000 factories since China entered the World Trade Organization.n ""Another Bill and Hillary backed disaster",50606,50760
130,We are living through the greatest jobs theft in the history of the world,51104,51177
131,A Trump administration will stop the jobs from leaving America and we will stop the jobs from leaving Florida,51521,51630
132,Theyre leaving,51985,51999
133,"Were going to stop itn"" ""And you have an excellent governor by the way",52340,52410
134,Hes fighting hard for you folks,52740,52771
135,I dont know—I dont know,53121,53144
136,All I can tell you is he is a worker he is a worker and hes fighting very hard,53455,53533
137,The theft of American prosperity will end and itll end Ill tell you,53823,53890
138,"We are—it is being stolen from us folks.n"" ""It is—we have a one-way highway right into Mexico right into other countries",54182,54302
139,And were going to stop it,54613,54638
140,From now on its going to be America first,54980,55021
141,""" n America first",55391,55408
142," n ""Its going to be America first",55792,55824
143,""" n ""A Trump administration will renegotiate NAFTA and we will stand up to foreign product dumping currency manipulation and all of the unfair subsidy behaviors",56147,56307
144,Its horrible whats happening to us,56641,56675
145,Our politicians dont have a clue they dont know what theyre doing—or other things OK,57064,57148
146,We will also immediately stop the job killing Trans-Pacific Partnership,57521,57592
147,As part of our plan to bring back jobs were going to lower taxes on American business from 35 percent to 15 percent,57920,58035
148,Were the highest taxed nation in the world,58371,58413
149,Killing our jobs,58784,58800
150,Our companies are leaving,59174,59199
151,"Killing our jobs.n"" ""We will become a rich nation once again",59557,59617
152,But to be a rich nation we must also be a safe nation,59948,60001
153,In Orlando the murder rate doubled you know that? Doubled last year,60329,60396
154,"Can you believe it? We will support our police and I met you police of Orlando they are unbelievable people and theyve been through a lot.n"" I met the police and these are unbelievable people",60664,60855
155,We will bring this crime wave to an end,61139,61178
156,We will also keep our community safe from terrorism,61542,61593
157,"Just a short time ago Orlando was the victim of the worst mass shooting in American history during the Islamic terror attack on The Pulse nightclub.n ""It was also the worst attack on the LGBTQ community in our countrys history",61866,62092
158,Cant let it happen cant let it happen,62381,62418
159,Hillary wants to increase by 550 percent Syrian refugees pouring into our country,62808,62889
160,""" n Her plan would mean generations of terrorism radicalism and extremism spreading in your schools and throughout your communities.n ""When Im elected president we will suspend the Syrian refuge program",63221,63423
161,""" n And we will keep radical Islamic terrorists the hell out of your community",63732,63810
162," n ""Got to keep them out",64163,64186
163,And well build safe zones in Syria,64557,64591
164,We have to help the people,64949,64975
165,"Were going to build safe zones but the Gulf States havent been doing their thing.n"" ""And believe me they have plenty of money",65287,65412
166,Theyll help us theyll fund it Im sure theyll be thrilled,65704,65760
167,Theyre going to be funding it and that will be OK,66092,66141
168,We want to help people,66502,66524
169,But we have enough problems in this country,66880,66923
170,We dont need Orlando and problems,67270,67303
171,"We dont need what happened in San Bernadino.n"" ""We dont need whats happening in Paris in Nice and in Germany—which is a disaster",67618,67746
172,We dont need it,68083,68098
173,We have enough problems right now do we agree? We have enough problems,68453,68523
174,We dont need it,68867,68882
175,A Trump administration will also secure and defend the borders of the United States,69217,69300
176,""" n And yes we will build a great wall",69634,69672
177," n ""We received the first ever endorsement from our ICE and border patrol officers great people",70017,70111
178,"The officers that warned that Hillarys plan is the most quote radical immigration proposal in United States history and that it will lead to the loss of thousands and thousands of lives quote.n"" ""As Secretary of State Hillary Clinton allowed thousands of the most dangerous and violent criminal aliens to go free because their home countries were intelligent they wouldnt take them back.n"" ""We bring them to their countries—murderers drug dealers gang members wed bring them to their countries and their countries would say: get them out were not taking them back",70228,70791
179,"They call up the State Department and the State Department under Hillary Clinton would say: oh bring them back we dont want to make waves.n"" ""I guarantee you whether its four years or eight years that will not happen once under a Trump administration",70834,71084
180,""" n Hillary wants totally open borders and strongly supports sanctuary cities",71352,71429
181,Like San Francisco where Kate Steinle—incredible young woman—was murdered by an illegal immigrant who had been deported five times.n A Trump administration will cancel all federal funding to sanctuary cities immediately,71789,72008
182,We will end illegal immigration deport all criminal aliens—the ones we just spoke about—and we will save American lives,72343,72462
183,We will also repeal Obama-Clinton defense sequester and rebuild our very badly depleted military,72853,72949
184," n ""That includes major new investments in resources from Pensacola Naval Air Station at MacDill Air Force Base",73308,73418
185,Have you ever heard of those places? Pretty good places,73775,73830
186,A lot of people here lot of people,74209,74243
187,"Im honored to have the endorsement of 200—more than that now much more than that—top Admirals and Generals and 22 Medal of Honor recipients.n"" ""Great people Ive met so many of them theyre incredible",74534,74732
188,Incredible people,75077,75094
189,Our new foreign policy will put America first,75494,75539
190,Hillary and our failed Washington establishment have spend $6 trillion on wars in the Middle East that we never won and that never end,75874,76008
191,"And its now in worse shape than ever before.n"" ""The Middle East is a catastrophe its far worse off than had we spent nothing.n"" ""Theyve dragged us into foreign wars that have made us less safe",76246,76438
192,Theyve left our borders wide open at home,76724,76765
193,And theyve shipped our jobs and wealth to other countries,77149,77206
194,And its—its disappearing,77601,77625
195,Our country in a certain sense is disappearing,78031,78077
196,Prosperity—real prosperity is disappearing,78474,78516
197,We owe $20 trillion,78931,78950
198,Our trade deals we lose $800 billion a year on trade,79355,79407
199,We have trade deficits,79808,79830
200,Think of that,80260,80273
201,"Who negotiates these deals?n"" You know who does? Stupid people",80667,80729
202,Stupid people,81126,81139
203," n ""With very stupid leadership",81545,81575
204,Who by the way they campaign all the time,81962,82003
205,Hes campaigning right now for crooked Hillary,82386,82431
206,""" n ""Why is he campaigning? Shes under federal investigation and weve got a president campaigning for her",82775,82880
207,And thats all he does is campaign,83209,83242
208,He ought to be working on your jobs that are leaving and going to Mexico,83579,83651
209,And your military,83999,84016
210,""" n ""Ill tell you what first of all shes got bigger problems",84347,84407
211,But four more years of Obama we cant take it folks,84715,84765
212,Four more years of ISIS thats what it is,85093,85133
213,"Four more years of no jobs.n"" ""Now she wants to start a shooting war in Syria and conflict with a nuclear-armed Russia that could very well lead to World War III",85414,85575
214,Russia is heavily armed doesnt like her,85864,85903
215,Putin does not respect her doesnt like her,86252,86294
216,"What are we doing folks? Shes a mess.n"" ""To all Americans I say its time for new leadership",86610,86701
217,""" n Just think about what we can accomplish in the first 100 days of a Trump administration",86986,87077
218," n ""Thank you",87402,87414
219,Its so beautiful over there,87768,87795
220,I just noticed the water,88143,88167
221,Lets go in for a swim,88518,88539
222,"Its about 200 degrees out there.n"" ""Anybody want to go swimming? Lets go",88874,88946
223,""" n ""We are going to have the biggest tax cut since Ronald Reagan",89269,89334
224,And Hillary wants to increase your taxes by a tremendous amount,89659,89722
225,You know were already the highest-taxed nation in the world,90094,90153
226,"She wants to increase your taxes if you can believe that one.n"" ""Were going to eliminate every unnecessary job-killing regulation",90521,90650
227,Killing your companies,91037,91059
228,Killing them,91496,91508
229,One of the reasons theyre leaving,91930,91963
230,Cancel every illegal Obama executive order,92356,92398
231,""" n ""Were going to rebuild our military and take care of our great great veterans",92771,92852
232,Theyre not being taken care of,93210,93240
233,You know that,93622,93635
234,A lot of veterans here,94020,94042
235,Were going to take care of our veterans finally,94400,94447
236,"They have been mistreated for many many years.n"" ""Were going to support the men and women of law enforcement",94766,94874
237,""" n We will save the Second Amendment which is as you know under tremendous siege",95185,95266
238, n We will appoint justices to the United States Supreme Court who will uphold and defend the Constitution of the United States,95561,95687
239," n ""We will show the world that there is no challenge too great no dream outside of our reach",95983,96075
240,Theres no dream—no dream outside of our reach,96410,96455
241,We have all these people telling us what to do,96811,96857
242,Politicians—they know nothing,97219,97248
243,Ive dealt with them all my life folks,97618,97655
244,"All talk no action.n"" ""I have some friends that are politicians",97997,98060
245,So let me just say theres some good ones,98407,98447
246,"OK? There are some good.n"" ""Ill tell you what you take a look at the media",98773,98847
247,These are the most dishonest people anywhere,99176,99220
248,""" n ""These are the most—they—the media—the media is a part and one of the vital cogs in the rigged system under which we live",99520,99645
249,Theyre a big fat cog in the—and they never show the crowds,99948,100006
250,"They never show whats happening.n"" ""But you know what? You hear—when you hear 20000 sometimes 30000 when you hear people sounds like youre at an Ohio State football game",100296,100465
251,""" n But they never show it",100766,100792
252,They never show it,101146,101164
253, n They never show it.n People of Florida we love you,101504,101556
254,All we have to do is cut our ties with these failed politicians of the past,101848,101923
255,Hillary is a candidate of yesterday,102254,102289
256,We are the movement of the future,102652,102685
257,We are,103062,103068
258, n Were asking for the votes of Republicans Democrats independents and first-time voters of which were finding out there are many,103425,103553
259,"You probably heard over the last couple of weeks ""Texas is in play""; ""Texas—that Georgia is in play."" And Im saying ""Gee thats too bad.""n ""Let me tell you theyre setting records in Texas and theyre voting for Trump just so you understand that",103801,104043
260,""" n And they know it",104299,104319
261," n ""But when they see those numbers coming they dont want to announce them",104660,104733
262,But we are winning almost everywhere,105067,105103
263,I think—give us two more days I think were going to be winning everywhere,105437,105510
264,""" n ""And Im almost starting to think that the least important problem that Hillary has is the fact that were winning",105817,105933
265,I think shes got perhaps bigger problems than even that,106255,106310
266,""" n ""Were fighting for every citizen who believes that government should serve the people not the donors and nor Hillarys special interests",106640,106779
267,""" n We are fighting to unlock the potential of every American community and every American family who hope and pray and yearn for a much better future",107057,107207
268, n I am asking you to dream big—I got to dream big,107502,107551
269,Because with your vote we are just—can you believe this?—six days away,107872,107942
270,Think of that,108276,108289
271," n ""From the change youve been waiting for your entire life",108623,108681
272,""" n ""Were going to work together",109011,109043
273,Were going to vote,109384,109402
274,Youre going to vote now or youre going to vote by the 8th,109734,109791
275,"But youre going to vote.n"" Thank you",110107,110143
276,I love that guy,110472,110487
277,"Hes a tough guy but he just screamed out ""Youre going to win."" Were going to win",110796,110876
278,Thank you man,111186,111199
279,Thank you,111544,111553
280," n We have great great love.n ""You know were in a divided nation",111878,111941
281,We are a divided nation,112270,112293
282,Were not going to be divided,112652,112680
283,Were going to have such love in this country,113022,113066
284,"Were going to have such love and such respect.n"" Together we will make America wealthy again",113388,113480
285,We will make America strong again,113810,113843
286, n We will make America safe again,114195,114228
287, n And we will make America great again,114604,114642
288, n Thank you very much,115028,115049
289,Thank you folks,115435,115450
290,God bless you everybody,115836,115859
291,God bless you,116245,116258
292, n Thank you,116644,116655
293,Get out and vote,117041,117057
294,Get out and vote,117443,117459
295,Thank you,117845,117854
296,  ,118240,118239
