,sentence,start,end
64,"There is only one core issue in the immigration debate and that issue is the well being of the American people.n ""Nothing even comes a close second",27032,27179
65,"Hillary Clinton for instance talks constantly about her fears that families will be separated but shes not talking about the American families who have been permanently separated from their loved ones because of a preventable homicide because of a preventable death because of murder.n"" ""No shes only talking about families who come here in violation of the law",27385,27746
66,We will treat everyone living or residing in our country with great dignity,27975,28050
67,"So important.n"" We will be fair just and compassionate to all but our greatest compassion must be for our American citizens.n Thank you.n President Obama and Hillary Clinton have engaged in gross dereliction of duty by surrendering the safety of the American people to open borders and you know it better than anybody right here in Arizona",28294,28633
68,You know it.n President Obama and Hillary Clinton support sanctuary cities,28878,28952
69,They support catch and release on the border,29382,29426
70,they support visa overstays,29868,29895
71,They support the release of dangerous dangerous dangerous criminals from detention,30341,30423
72,And they support unconstitutional executive amnesty.n Hillary Clinton has pledged amnesty in her first 100 days and her plan will provide Obamacare Social Security and Medicare for illegal immigrants breaking the federal budget.n On top of that she promises uncontrolled low-skilled immigration that continues to reduce jobs and wages for American workers and especially for African-American and Hispanic workers within our country,30700,31131
73,"Our citizens.n ""Most incredibly because to me this is unbelievable we have no idea who these people are where they come from",31367,31491
74,I always say Trojan Horse,31850,31875
75,Watch whats going to happen folks,32267,32300
76,"Its not going to be pretty.n"" This includes her plan to bring in 620000 new refugees from Syria and that region over a short period of time",32614,32753
77,And even yesterday when you were watching the news you saw thousands and thousands of people coming in from Syria,33027,33140
78,What is wrong with our politicians our leaders if we can call them that,33443,33514
79,"What the hell are we doing?n ""Hard to believe",33863,33908
80,Hard to believe,34276,34291
81,"Now that youve heard about Hillary Clintons plan about which she has not answered a single question let me tell you about my plan.And do you notice --n"" ""And do you notice all the time for weeks and weeks of debating my plan debating talking about it what about this what about that",34538,34820
82,They never even mentioned her plan on immigration because she doesnt want to get into the quagmire,35039,35137
83,"Its a tough one she doesnt know what shes doing except open borders and let everybody come in and destroy our country by the way.n"" While Hillary Clinton meets only with donors and lobbyists my plan was crafted with the input from Federal Immigration offices very great people",35371,35647
84,"Among the top immigration experts anywhere in this country who represent workers not corporations very important to us.n ""I also worked with lawmakers whove led on this issue on behalf of American citizens for many years",35850,36070
85,And most importantly Ive met with the people directly impacted by these policies,36374,36454
86,"So important.n"" Number one are you ready? Are you ready?n We will build a great wall along the southern border.n And Mexico will pay for the wall.n ""One hundred percent",36762,36930
87,They dont know it yet but theyre going to pay for it,37221,37273
88,And theyre great people and great leaders but theyre going to pay for the wall,37610,37688
89,"On day one we will begin working on intangible physical tall power beautiful southern border wall.n"" ""We will use the best technology including above and below ground sensors thats the tunnels",37984,38176
90,"Remember that above and below.n"" ""Above and below ground sensors",38522,38586
91,Towers aerial surveillance and manpower to supplement the wall find and dislocate tunnels and keep out criminal cartels and Mexico you know that will work with us,38930,39092
92,I really believe it,39454,39473
93,Mexico will work with us,39887,39911
94,I absolutely believe it,40319,40342
95,And especially after meeting with their wonderful wonderful president today,40718,40793
96,"I really believe they want to solve this problem along with us and Im sure they will.n"" Number two we are going to end catch and release",41099,41235
97,We catch them oh go ahead,41566,41591
98,"We catch them go ahead.n Under my administration anyone who illegally crosses the border will be detained until they are removed out of our country and back to the country from which they came.n ""And theyll be brought great distances",41870,42103
99,Were not dropping them right across,42418,42453
100,They learned that,42850,42867
101,President Eisenhower,43266,43286
102,Theyd drop them across right across and theyd come back,43664,43719
103,"And across.n"" Then when they flew them to a long distance all of a sudden that was the end",44051,44141
104,We will take them great distances,44470,44503
105,"But we will take them to the country where they came from OK?n ""Number three",44825,44901
106,Number three this is the one I think its so great,45222,45271
107,Its hard to believe people dont even talk about it,45613,45663
108,Zero tolerance for criminal aliens,46015,46049
109,Zero,46433,46437
110,"Zero.n"" ""Zero",46830,46843
111,They dont come in here,47227,47249
112,"They dont come in here.n"" According to federal data there are at least 2 million 2 million think of it criminal aliens now inside of our country 2 million people criminal aliens",47561,47738
113,We will begin moving them out day one,48023,48060
114,As soon as I take office,48414,48438
115,Day one,48803,48810
116,"In joint operation with local state and federal law enforcement.n ""Now just so you understand the police who we all respect -- say hello to the police",49125,49275
117,Boy they dont get the credit they deserve,49578,49619
118,I can tell you,49991,50005
119,Theyre great people,50395,50414
120,"But the police and law enforcement they know who these people are.n"" ""They live with these people",50762,50859
121,They get mocked by these people,51192,51223
122,They cant do anything about these people and they want to,51578,51635
123,They know who these people are,51986,52016
124,"Day one my first hour in office those people are gone.n"" ""And you can call it deported if you want",52330,52428
125,The press doesnt like that term,52746,52777
126,You can call it whatever the hell you want,53134,53176
127,"Theyre gone.n"" ""Beyond the 2 million and there are vast numbers of additional criminal illegal immigrants who have fled but their days have run out in this country",53480,53643
128,The crime will stop,53967,53986
129,Theyre going to be gone,54389,54412
130,"It will be over.n"" ""Theyre going out",54811,54847
131,"Theyre going out fast.n"" Moving forward",55244,55283
132,"We will issue detainers for illegal immigrants who are arrested for any crime whatsoever and they will be placed into immediate removal proceedings if we even have to do that.n ""We will terminate the Obama administrations deadly and it is deadly non-enforcement policies that allow thousands of criminal aliens to freely roam our streets walk around do whatever they want to do crime all over the place.n"" ""Thats over",55507,55924
133,Thats over folks,56164,56180
134,"Thats over.n"" ""Since 2013 alone the Obama administration has allowed 300000 criminal aliens to return back into United States communities",56570,56707
135,"These are individuals encountered or identified by ICE but who were not detained or processed for deportation because it wouldnt have been politically correct.n"" ""My plan also includes cooperating closely with local jurisdictions to remove criminal aliens immediately",57008,57275
136,We will restore the highly successful Secure Communities Program,57627,57691
137,Good program,58158,58170
138,"We will expand and revitalize the popular 287(g) partnerships which will help to identify hundreds of thousands of deportable aliens in local jails that we dont even know about.n"" Both of these programs have been recklessly gutted by this administration",58525,58778
139,"And those were programs that worked.n ""This is yet one more area where we are headed in a totally opposite direction",59040,59156
140,Theres no common sense theres no brain power in our administration by our leader or our leaders,59491,59586
141,"None none none.n"" ""Heres an interesting graphic from a study published this summer on voting attitudes among people who heard incumbents use restrictive rhetoric on immigration -- tough enforcement no amnesty deportations -- and its affect on their own opinions.n"" ""On my first day in office I am also going to ask Congress to pass Kates Law named for Kate Steinle.n"" To ensure that criminal aliens convicted of illegal reentry receive strong mandatory minimum sentences",59785,60255
142,"Strong.n And then we get them out.n ""Another reform Im proposing is the passage of legislation named for Detective Michael Davis and Deputy Sheriff Danny Oliver to law enforcement officers recently killed by a previously deported illegal immigrant.n"" ""The Davis-Oliver bill will enhance cooperation with state and local authorities to ensure that criminal immigrants and terrorists are swiftly really swiftly identified and removed",60307,60738
143,And they will go face believe me,61021,61053
144,"Theyre going to go.n"" ""Were going to triple the number of ICE deportation officers.n"" Within ICE I am going to create a new special deportation task force focused on identifying and quickly removing the most dangerous criminal illegal immigrants in America who have evaded justice just like Hillary Clinton has evaded justice OK?n ""Maybe theyll be able to deport her.n"" ""The local police who know every one of these criminals and they know each and every one by name by crime where they live they will work so fast",61220,61734
145,And our local police will be so happy that they dont have to be abused by these thugs anymore,61842,61935
146,"Theres no great mystery to it theyve put up with it for years and no finally we will turn the tables and law enforcement and our police will be allowed to clear up this dangerous and threatening mess.n"" ""Were also going to hire 5000 more Border Patrol agents.n"" Who gave me their endorsement 16500 gave me their endorsement.n And put more of them on the border instead of behind desks which is good",62085,62483
147,"We will expand the number of border patrol stations significantly.n ""Ive had a chance to spend time with these incredible law enforcement officers and I want to take a moment to thank them",62606,62794
148,"What they do is incredible.n"" ""And getting their endorsement means so much to me",63079,63159
149,More to me really than I can say,63519,63551
150,Means so much,63945,63958
151,"First time theyve ever endorsed a presidential candidate.n"" Number four block funding for sanctuary cities",64333,64439
152,We block the funding,64823,64843
153,No more funds.n We will end the sanctuary cities that have resulted in so many needless deaths,65222,65316
154,"Cities that refuse to cooperate with federal authorities will not receive taxpayer dollars and we will work with Congress to pass legislation to protect those jurisdictions that do assist federal authorities.n Number five cancel unconstitutional executive orders and enforce all immigration laws.n ""We will immediately terminate President Obamas two illegal executive amnesties in which he defied federal law and the Constitution to give amnesty to approximately five million illegal immigrants five million.n"" And how about all the millions that are waiting on line going through the process legally? So unfair.n Hillary Clinton has pledged to keep both of these illegal amnesty programs including the 2014 amnesty which has been blocked by the United States Supreme Court",65375,66148
155,Great.n Clinton has also pledged to add a third executive amnesty,66221,66286
156,"And by the way folks she will be a disaster for our country a disaster in so many other ways.n ""And dont forget the Supreme Court of the United States",66582,66732
157,Dont forget that when you go to vote on November 8,67018,67068
158,And dont forget your Second Amendment,67434,67471
159,"And dont forget the repeal and replacement of Obamacare.n"" ""And dont forget building up our depleted military",67839,67948
160,And dont forget taking care of our vets,68321,68360
161,Dont forget our vets,68776,68796
162,"They have been forgotten.n"" ""Clintons plan would trigger a constitutional crisis unlike almost anything we have ever seen before",69182,69310
163,In effect she would be abolishing the lawmaking powers of Congress in order to write her own laws from the Oval Office,69622,69740
164,And you see what bad judgment she has,70085,70122
165,"She has seriously bad judgment.n"" Can you imagine? In a Trump administration all immigration laws will be enforced will be enforced",70469,70600
166,As with any law enforcement activity we will set priorities,70946,71005
167,But unlike this administration no one will be immune or exempt from enforcement,71378,71457
168,"And ICE and Border Patrol officers will be allowed to do their jobs the way their jobs are supposed to be done.n ""Anyone who has entered the United States illegally is subject to deportation",71754,71944
169,That is what it means to have laws and to have a country,72222,72278
170,"Otherwise we dont have a country.n"" ""Our enforcement priorities will include removing criminals gang members security threats visa overstays public charges",72637,72792
171,"That is those relying on public welfare or straining the safety net along with millions of recent illegal arrivals and overstays whove come here under this current corrupt administration.n"" Number six we are going to suspend the issuance of visas to any place where adequate screening cannot occur.n ""According to data provided by the Senate Subcommittee on Immigration and the national interest between 9/11 and the end of 2014 at least 380 foreign born individuals were convicted in terror cases inside the United States",72932,73454
172,"And even right now the largest number of people are under investigation for exactly this that weve ever had in the history of our country.n"" ""Our country is a mess",73551,73714
173,We dont even know what to look for anymore folks,74006,74054
174,Our country has to straighten out,74424,74457
175,"And we have to straighten out fast.n"" The number is likely higher",74802,74867
176,But the administration refuses to provide this information even to Congress,75208,75283
177,"As soon as I enter office I am going to ask the Department of State which has been brutalized by Hillary Clinton brutalized.n Homeland Security and the Department of Justice to begin a comprehensive review of these cases in order to develop a list of regions and countries from which immigration must be suspended until proven and effective vetting mechanisms can be put in place.n ""I call it extreme vetting right? Extreme vetting",75476,75907
178,I want extreme,76127,76141
179,Its going to be so tough and if somebody comes in thats fine but theyre going to be good,76490,76578
180,"Its extreme.n"" ""And if people dont like it weve got have a country folks",76891,76963
181,Got to have a country,77302,77323
182,Countries in which immigration will be suspended would include places like Syria and Libya,77670,77760
183,And we are going to stop the tens of thousands of people coming in from Syria.We have no idea who they are where they come from,78058,78185
184,Theres no documentation,78512,78535
185,Theres no paperwork,78917,78936
186,Its going to end badly folks,79304,79332
187,"Its going to end very very badly.n"" ""For the price of resettling one refugee in the United States 12 could be resettled in a safe zone in their home region",79628,79783
188,Which I agree with 100 percent,80066,80096
189,We have to build safe zones and well get the money from Gulf states,80430,80497
190,We dont want to put up the money,80819,80851
191,We owe almost $20 trillion,81201,81227
192,"Doubled since Obama took office our national debt.n"" ""But we will get the money from Gulf states and others",81554,81661
193,Well supervise it,82013,82030
194,"Well build safe zones which is something that I think all of us want to see.n"" Another reform involves new screening tests for all applicants that include and this is so important especially if you get the right people",82334,82552
195,And we will get the right people,82847,82879
196,"An ideological certification to make sure that those we are admitting to our country share our values and love our people.n ""Thank you",83218,83352
197,Were very proud of our country,83679,83709
198,Arent we? Really? With all its going through were very proud of our country,84084,84159
199,For instance in the last five years weve admitted nearly 100000 immigrants from Iraq and Afghanistan,84501,84601
200,And these two countries according to Pew Research a majority of residents say that the barbaric practice of honor killings against women are often or sometimes justified,84929,85098
201,"Thats what they say.n"" ""Thats what they say",85457,85500
202,Theyre justified,85933,85949
203,Right? And were admitting them to our country,86375,86420
204,Applicants will be asked their views about honor killings about respect for women and gays and minorities,86800,86905
205,Attitudes on radical Islam which our President refuses to say and many other topics as part of this vetting procedure,87234,87351
206,And if we have the right people doing it believe me very very few will slip through the cracks,87664,87758
207,"Hopefully none.n"" Number seven we will insure that other countries take their people back when they order them deported.n ""There are at least 23 countries that refuse to take their people back after theyve been ordered to leave the United States",88017,88262
208,Including large numbers of violent criminals they wont take them back,88545,88614
209,So we say OK well keep them,88981,89008
210,"Not going to happen with me not going to happen with me.n"" Due to a Supreme Court decision if these violent offenders cannot be sent home our law enforcement officers have to release them into your communities.n ""And by the way the results are horrific horrific",89268,89529
211,There are often terrible consequences such as Casey Chadwicks tragic death in Connecticut just last year,89805,89909
212,"Yet despite the existence of a law that commands the Secretary of State to stop issuing visas to these countries.n"" Secretary Hillary Clinton ignored this law and refused to use this powerful tool to bring nations into compliance",90207,90436
213,"And they would comply if we would act properly.n ""In other words if we had leaders that knew what they were doing which we dont.n"" The result of her misconduct was the release of thousands and thousands of dangerous criminal aliens who should have been sent home to their countries",90601,90882
214,Instead we have them all over the place,91138,91177
215,Probably a couple in this room as a matter of fact but I hope not.n According to a report for the Boston Globe from the year 2008 to 2014 nearly 13000 criminal aliens were released back into U.S,91442,91636
216,communities because their home countries would not under any circumstances take them back,91913,92002
217,Hard to believe with the power we have,92366,92404
218,"Hard to believe.n ""Were like the big bully that keeps getting beat up",92785,92854
219,"You ever see that? The big bully that keeps getting beat up.n"" ""These 13000 release occurred on Hillary Clintons watch",93169,93287
220,"She had the power and the duty to stop it cold and she decided she would not do it.n"" ""And Arizona knows better than most exactly what Im talking about.n"" (APPLAUSE)n Those released include individuals convicted of killings sexual assaults and some of the most heinous crimes imaginable.n The Boston Globe writes that a Globe review of 323 criminals released in New England from 2008 to 2012 found that as many as 30 percent committed new offenses including rape attempted murder and child molestation",93401,93902
221,We take them we take them.n Number eight we will finally complete the biometric entry-exit visa tracking system which we need desperately,94026,94163
222,For years Congress has required biometric entry-exit visa tracking systems but it has never been completed,94522,94628
223,The politicians are all talk no action never happens,95033,95085
224,"Never happens.n ""Hillary Clinton all talk",95509,95550
225,Unfortunately when there is action its always the wrong decision,95946,96010
226,You ever notice? In my administration we will ensure that this system is in place,96346,96427
227,And I will tell you it will be on land it will be on sea it will be in air,96723,96797
228,"We will have a proper tracking system.n"" ""Approximately half of new illegal immigrants came on temporary visas and then never ever left",97070,97205
229,Why should the? Nobodys telling them to leave,97525,97570
230,"Stay as long as you want well take care of you.n"" Beyond violating our laws visa overstays pose -- and they really are a big problem pose a substantial threat to national security",97872,98051
231,"The 9/11 Commission said that this tracking system would be a high priority and would have assisted law enforcement and intelligence officials in august and September in 2001 in conducting a search for two of the 9/11 hijackers that were in the United States expired visas.n ""And you know what that would have meant what that could have meant",98240,98582
232,"Wouldnt that have been wonderful right? What that could have meant?n"" Last year alone nearly half a million individuals overstayed their temporary visas",98774,98926
233,"Removing these overstays will be a top priority of my administration.n ""If people around the world believe they can just come on a temporary visa and never ever leave the Obama-Clinton policy thats what it is then we have a completely open border and we no longer have a country.n"" We must send a message that visa expiration dates will be strongly enforced.n Number nine we will turn off the jobs and benefits magnet.n We will ensure that E-Verify is used to the fullest extent possible under existing law and we will work with Congress to strengthen and expand its use across the country.n ""Immigration law doesnt exist for the purpose of keeping criminals out",98956,99618
234,It exists to protect all aspects of American life,99697,99746
235,"The work site the welfare office the education system and everything else.n"" That is why immigration limits are established in the first place",100098,100240
236,If we only enforced the laws against crime then we have an open border to the entire world,100550,100640
237,We will enforce all of our immigration laws.n And the same goes for government benefits,100979,101066
238,The Center for Immigration Studies estimates that 62 percent of households headed by illegal immigrants use some form of cash or non-cash welfare programs like food stamps or housing assistance.n Tremendous costs by the way to our country,101368,101606
239,Tremendous costs,101958,101974
240,This directly violates the federal public charge law designed to protect the United States Treasury,102398,102497
241,"Those who abuse our welfare system will be priorities for immediate removal.n ""Number 10 we will reform legal immigration to serve the best interests of America and its workers the forgotten people",102815,103012
242,Workers,103346,103353
243,"Were going to take care of our workers.n"" ""And by the way and by the way were going to make great trade deals",103707,103816
244,Were going to renegotiate trade deals,104134,104171
245,Were going to bring our jobs back home,104537,104575
246,"Were going to bring our jobs back home.n"" We have the most incompetently worked trade deals ever negotiated probably in the history of the world and that starts with NAFTA",104879,105050
247,"And now they want to go TPP one of the great disasters.n ""Were going to bring our jobs back home",105313,105409
248,And if companies want to leave Arizona and if they want to leave other states theres going to be a lot of trouble for them,105665,105787
249,Its not going to be so easy,106094,106121
250,There will be consequence,106473,106498
251,Remember that,106856,106869
252,There will be consequence,107233,107258
253,Theyre not going to be leaving go to another country make the product sell it into the United States and all we end up with is no taxes and total unemployment,107553,107711
254,Its not going to happen,108031,108054
255,"There will be consequences.n"" ""Weve admitted 59 million immigrants to the United States between 1965 and 2015",108412,108521
256,Many of these arrivals have greatly enriched our country,108871,108927
257,So true,109337,109344
258,"But we now have an obligation to them and to their children to control future immigration as we are following if you think previous immigration waves.n"" ""Weve had some big waves",109691,109868
259,And tremendously positive things have happened,110213,110259
260,Incredible things have happened,110701,110732
261,To ensure assimilation we want to ensure that it works,111159,111213
262,Assimilation an important word,111633,111663
263,"Integration and upward mobility.n"" Within just a few years immigration as a share of national population is set to break all historical records",112047,112190
264,The time has come for a new immigration commission to develop a new set of reforms to our legal immigration system in order to achieve the following goals.n To keep immigration levels measured by population share within historical norms,112432,112668
265,To select immigrants based on their likelihood of success in U.S,112987,113051
266,society and their ability to be financially self- sufficient.n We take anybody,113436,113514
267,Come on in anybody,113903,113921
268,Just come on in,114327,114342
269,"Not anymore.n ""You know folks its called a two-way street",114721,114778
270,It is a two-way street right? We need a system that serves our needs not the needs of others,115123,115215
271,Remember under a Trump administration its called America first,115569,115631
272,"Remember that.n"" ""To choose immigrants based on merit",116020,116073
273,Merit skill and proficiency,116480,116507
274,Doesnt that sound nice? And to establish new immigration controls to boost wages and to ensure that open jobs are offered to American workers first,116885,117032
275,"And that in particular African- American and Latino workers who are being shut out in this process so unfairly.n"" ""And Hillary Clinton is going to do nothing for the African- American worker the Latino worker",117300,117508
276,Shes going to do nothing,117816,117840
277,Give me your vote she says on November eighth,118194,118239
278,And then shell say so long see you in four years,118578,118626
279,"Thats what it is.n"" ""She is going to do nothing",118948,118995
280,And just look at the past,119311,119336
281,Shes done nothing,119678,119695
282,Shes been there for 35 years,120038,120066
283,Shes done nothing,120406,120423
284,And I say what do you have to lose? Choose me,120755,120800
285,Watch how good were going to do together,121130,121170
286,"Watch.n"" ""You watch",121527,121546
287,We want people to come into our country but they have to come into our country legally and properly vetted and in a manner that serves the national interest,121869,122025
288,Weve been living under outdated immigration rules from decades ago,122345,122411
289,"Theyre decades and decades old.n"" ""To avoid this happening in the future I believe we should sunset our visa laws so that Congress is forced to periodically revise and revisit them to bring them up to date",122713,122918
290,Theyre archaic,123229,123243
291,Theyre ancient,123641,123655
292,"We wouldnt put our entire federal budget on auto pilot for decades so why should we do the same for the very very complex subject of immigration?n"" ""So lets now talk about the big picture",123969,124156
293,These 10 steps if rigorously followed and enforced will accomplish more in a matter of months than our politicians have accomplished on this issue in the last 50 years,124398,124565
294,Its going to happen folks,124887,124912
295,Because I am proudly not a politician because I am not behold to any special interest Ive spent a lot of money on my campaign Ill tell you,125216,125354
296,I write those checks,125644,125664
297,"Nobody owns Trump.n"" ""I will get this done for you and for your family",125986,126056
298,Well do it right,126379,126395
299,Youll be proud of our country again,126742,126777
300,Well do it right,127137,127153
301,We will accomplish all of the steps outlined above,127518,127568
302,And when we do peace and law and justice and prosperity will prevail,127907,127975
303,Crime will go down,128332,128350
304,Border crossings will plummet,128745,128774
305,"Gangs will disappear.n"" ""And the gangs are all over the place",129158,129219
306,And welfare use will decrease,129604,129633
307,We will have a peace dividend to spend on rebuilding America beginning with our American inner cities,130011,130112
308,"Were going to rebuild them for once and for all.n"" For those here illegally today who are seeking legal status they will have one route and one route only",130406,130560
309,To return home and apply for reentry like everybody else under the rules of the new legal immigration system that I have outlined above,130824,130959
310,Those who have left to seek entry --n Thank you,131256,131303
311,Thank you,131657,131666
312,Those who have left to seek entry under this new system -- and it will be an efficient system -- will not be awarded surplus visas but will have to apply for entry under the immigration caps or limits that will be established in the future.n We will break the cycle of amnesty and illegal immigration,131896,132196
313,We will break the cycle,132437,132460
314,"There will be no amnesty.n ""Our message to the world will be this",132830,132895
315,You cannot obtain legal status or become a citizen of the United States by illegally entering our country,133226,133331
316,"Cant do it.n"" ""This declaration alone will help stop the crisis of illegal crossings and illegal overstays very importantly",133661,133784
317,People will know that you cant just smuggle in hunker down and wait to be legalized,134122,134205
318,Its not going to work that way,134579,134609
319,"Those days are over.n"" Importantly in several years when we have accomplished all of our enforcement and deportation goals and truly ended illegal immigration for good including the construction of a great wall which we will have built in record time",134911,135161
320,"And at a reasonable cost which you never hear from the government.n And the establishment of our new lawful immigration system then and only then will we be in a position to consider the appropriate disposition of those individuals who remain.n That discussion can take place only in an atmosphere in which illegal immigration is a memory of the past no longer with us allowing us to weigh the different options available based on the new circumstances at the time.n ""Right now however were in the middle of a jobs crisis a border crisis and a terrorism crisis like never before",135187,135765
321,All energies of the federal government and the legislative process must now be focused on immigration security,135852,135962
322,That is the only conversation we should be having at this time immigration security,136332,136415
323,"Cut it off.n"" ""Whether its dangerous materials being smuggled across the border terrorists entering on visas or Americans losing their jobs to foreign workers these are the problems we must now focus on fixing",136729,136938
324,"And the media needs to begin demanding to hear Hillary Clintons answer on how her policies will affect Americans and their security.n"" ""These are matters of life and death for our country and its people and we deserve answers from Hillary Clinton",137144,137390
325,"And do you notice she doesnt answer.n"" ""She didnt go to Louisiana",137656,137721
326,She didnt go to Mexico,138088,138110
327,"She was invited.n"" ""She doesnt have the strength or the stamina to make America great again",138473,138564
328,"Believe me.n"" ""What we do know despite the lack of media curiosity is that Hillary Clinton promises a radical amnesty combined with a radical reduction in immigration enforcement",138877,139055
