,sentence,start,end
105,These new investments in cybersecurity and the modernization of our military will spur substantial new job creation in the private sector and help create the jobs and technologies of tomorrow,45516,45707
106,"""America must be the worlds dominant technological powerhouse of the 21st century and young Americans – including in our inner cities – should get these new jobs."" We must also ensure that we have the best medical care education and support for our military service members and their families – both when they serve and when they return to civilian life",45889,46242
107,Our debt to our men and women in uniform is eternal,46455,46506
108,To all those who have served this nation I say: I will never let you down,46820,46893
109,We will protect those who protect us,47215,47251
110,And we will follow their example of unity,47594,47635
111,We will work across all racial and income lines to create One American Nation,47970,48047
112,Together we will have one great American future,48398,48445
113,We will be one people under one God saluting one American flag,48805,48867
114,America will be a prosperous generous and inclusive society,49243,49302
115,We will discard the failed policies and division of the past and embrace true American change to rebuild our economy rebuild our inner cities and rebuild our country,49631,49796
116,We will bring back our jobs,50212,50239
117,We will make America strong again,50667,50700
118,We will make America safe again,51128,51159
119,And we will make America great again,51587,51623
