,sentence,start,end
231,Ive already put a list of 11 Federalist Society highly recommended got uniform great reviews on these 11 people,89096,89207
232,And we are going to put truly great people,89526,89568
233,"Maybe we use Judge Scalia of the ultimate example of what were looking for OK? ""  ""This will determine whether or not we remain a constitutional republic frankly",89890,90050
234,Thats whats going to happen,90385,90412
235,I have pledged to appoint judges who uphold the Constitution to protect your religious liberty and apply the law as written,90774,90897
236,""" "" We reject judges who rewrite the Constitution to impose their own person views on 300 million-plus Americans",91217,91329
237,Were not going to have that,91681,91708
238,Ive made public a list of judges as I said that will guide my selection process,92040,92119
239,Hillary Clinton has refused to provide such a list,92444,92494
240,"And we brought it up."" ""Lets see a list",92835,92874
241,You ever saw the list you would walk out of here not feeling very well,93204,93274
242,""" "" Because she knows the extremist judges she would pick would be rejected by the overwhelming majority of the American public",93575,93702
243,Theyd be rejected,94063,94080
244,Clintons judicial picks would allow her to completely take over American health care the American economy and Americans religious liberty – not to mention your Second Amendment which is on very thin ice right now as you know because of the fact that were at four-and-four,94385,94656
245,If they even pick one judge whos wrong you can probably – as you know it – you can kiss the Second Amendment goodbye,94854,94970
246,"And we dont want to see that."" ""Another issue in this race of great importance to everyone in this room is the issue of course of national security",95212,95359
247,Just today it was announced that North Korea performed its fifth nuclear test – its fourth since Hillary Clinton became secretary of state,95640,95778
248,Its just one more massive failure from a failed secretary of state,96098,96164
249,""" "" Failed at everything",96531,96555
250,Her policies have also put Iran onto a path of nuclear weapons and I have to say made them overnight an absolute power,96895,97013
251,They were dying three years ago,97340,97371
252,The sanctions were choking them,97742,97773
253,They would have fallen,98154,98176
254,"But Obama didnt support people that would have taken over and I think in this case probably would have taken over the right way; had no support."" ""But you look at whats happened to Iran in such a short period of time",98456,98672
255,But remember the ransom payments,98938,98970
256,Remember it was $400 million two weeks ago,99328,99370
257,But then they made a mistake,99722,99750
258,This is cash,100116,100128
259,Remember they said they paid cash because they couldnt open a bank account,100473,100547
260,There was no way of sending it into a checking account,100870,100924
261,""" "" All lies just like Obamacare was a big lie remember? You can use your plan",101236,101314
262,You can use your doctors – 27 times right? Twenty-seven times,101608,101669
263,You can use your doctors use your plan; turned out to be a lie,101964,102026
264,Its all a lie,102333,102346
265,Its all a big lie,102690,102707
266,"Its a rigged system and its a lie."" ""And Ill tell you what",103032,103090
267,Ill tell you what,103403,103420
268,The 400 million (dollars) for those that havent been reading the papers over the last two days turned out to be 1.7 billion (dollars) in cash – cash,103701,103849
269,And I actually said – they said oh that moneys going to be used for terror,104107,104181
270,I said no they dont need it for terror,104490,104528
271,Theyve got 150 billion (dollars),104869,104901
272,Thats in addition to the $150 billion that were giving back,105238,105297
273,I said they dont need it,105636,105660
274,This is going into their Swiss accounts and going into their accounts,106003,106072
275,Theyre not going to use it for terror,106408,106445
276,"They have plenty of money for terror."" ""Think of it – $1.7 billion (dollars) in cash – massive big vats of cash",106743,106854
277,You saw them – cartons,107149,107171
278,I never saw anything like it,107512,107540
279,Ive seen a lot of cash,107884,107906
280,""" "" Hey never saw anything like this – $1.7 billion (dollars)",108234,108295
281,Can you imagine these guys? Planes get – they stop,108613,108663
282,Remember they wouldnt give back the hostages,108998,109042
283,They waited there for hours and hours,109386,109423
284,And Obama kept saying no no this has nothing to do – even the hostages said they kept us waiting for a certain plane to come in not to take them back because they were waiting for something,109686,109875
285,"It was this – just another lie."" ""But can you imagine these people sitting there and they see $1.7 billion (dollars) in cash? Ai yai yai",110098,110234
286,They think were stupid,110540,110562
287,""" "" They think were stupid",110922,110948
288,They wont be thinking it for long,111301,111334
289,"""  Very sad",111702,111712
290,"  ""At the same time ISIS is hunting down and exterminating what it calls the nation of the cross",112049,112143
291,ISIS is carrying out a genocide against Christians in the Middle East,112445,112514
292,We cannot let this evil continue – can t let it,112837,112884
293,"""  ISIS must be destroyed – have to; have no choice",113238,113288
294,"""To defeat ISIS we must use military warfare but also cyber warfare financial warfare and ideological warfare",113621,113730
295,"Its a whole different ballgame today than it was 50 years ago and 200 years ago – different world."" We must also establish a bipartisan goal in the United States and an international goal with our allies of defeating radical Islamic terrorism –  "" – words that our president wont use and words that Hillary Clinton wont use",113947,114269
296,"Just like we won the Cold War by identifying our enemy and building a consensus to guide a long-term strategy so too must we do the same with Islamic terrorism."" ""By the way President Obama has allowed Syrian refugees to pour into our country at unbelievable rates",114379,114643
297,And Hillary Clinton wants to allow 550 percent more,114920,114971
298,But its almost impossible to get a Christian in from Syria,115331,115389
299,"They take others but they dont take Christians – very very very rare."" ""So I said that we need to make safe zones in the region",115683,115810
300,We want to take care of people,116115,116145
301,But we absolutely cannot allow this potential tremendous threat to continue and we have to stop this,116477,116577
302,This is going to be potentially a catastrophe for our country,116907,116968
303,Its from within,117332,117347
304,This could be the all-time great Trojan horse,117732,117777
305,"This could be it."" You ever notice on the – you look at the migration trail and you see people with cellphones",118096,118206
306,Cellphones,118543,118553
307,And some of the cellphones have the ISIS flag printed on them,118905,118966
308,And some of them have things far worse than that – scenes far worse than that,119282,119359
309,"""So it was the failed policies you have to remember of Hillary Clinton and Obama that unleashed ISIS in the first place",119643,119762
310,If they did the right thing you wouldnt be talking about ISIS right now,120036,120107
311,""" "" Now she wants to get rid of – oh were going to get rid of them",120385,120451
312,You know she tells them already there will be no boots on the ground,120715,120783
313,Now even if you dont want boots on the ground you dont want to say it,121045,121114
314,Dont say it! Now theyre saying oh I hope she wins,121390,121439
315,Oh boy would they dream of having her as president,121735,121785
316,"Can you – "" "" – they dream about it every night having Hillary Clinton",122073,122143
317,But even if you believe – and I can understand that,122442,122493
318,No boots on the ground I can understand,122817,122856
319,You dont say it! Let them think theyre going to go through hell,123190,123253
320,"Dont say it! ""  ""Can you imagine the great General Douglas MacArthur can you imagine the great General George Patton or one of our great generals that we have today – General Flynn whos here someplace – "" "" – I love General Flynn – but can you imagine these people saying – I mean theyre basically giving out the strategy: there will be no boots on the ground",123436,123794
321,If you dont want that I fully understand,123966,124006
322,"Dont say it! Dont say it! Could you imagine MacArthur saying were going to fight the enemy and were going to move our troops in in about a month were going to hit from behind? "" "" Were going to hit them from the front then – and everything they say turns out to be true? You know I hate to say this because we have a lot of Evangelicals in this room but maybe we shouldnt be so honest when it comes to military strategy",124144,124563
323,"Does that make sense? "" "" Hope I didnt lose your vote for saying that",124678,124747
324,"""  ""Just look at what her policies have left us with in Iraq Syria and Libya",125058,125133
325,The problem is Hillary Clinton is trigger-happy,125459,125506
326,She really is,125869,125882
327,Shes trigger-happy and yet she says no boots which is sort of – probably will be boots you know,126225,126320
328,Probably will turn out to be another disaster,126652,126697
329,He tenure has brought us only war and destruction and death,127043,127102
330,Shes just too quick to intervene invade or to push for regime change with people we dont even know who they are,127408,127519
331,And they take over and theyre far worse,127841,127880
332,"This creates the power vacuums that are filled by terrorist and groups like ISIS."" ""My administration on the other hand will work with any country that is willing to partner with us to defeat ISIS and halt radical Islamic terrorism",128149,128380
333,And by the way that includes Russia,128658,128693
334,If they want to join us on knocking out ISIS that is just fine as far as Im concerned,129010,129095
335,""" "" Its a very imperfect world and you cant always choose your friends",129396,129466
336,"Thats life."" ""But you can never fail to recognize your enemies",129807,129869
337,We have some real enemies,130256,130281
338,Unfortunately for our country our enemies probably hacked into Hillary Clintons emails,130674,130760
339,These are the same emails she destroyed after receiving a federal subpoena,131129,131203
340,Whats that? Using software in order to bleach the emails so you can never ever see them,131560,131647
341,She even mysteriously lost 13 different phones before the FBI got them and many were destroyed with a hammer,131957,132065
342,"""  Did anybody ever hit a hammer – you know maybe two or three people but they were just released from prison those two people",132345,132470
343,  Can you believe this? Destroyed them with a hammer – the old-fashioned way I guess,132759,132841
344,"  The other night in the Commander in Chief Forum – did anybody see that?   How did I do?  "" Good",133134,133226
345,Well we have a big debate coming up,133525,133560
346,Who knows whats going to happen there? But I will say every poll has me winning big league at the Commander in Chief,133835,133951
347,""" "" We had – the polls came out after that event and we won big league",134206,134276
348,Now we have a debate coming up,134578,134608
349,"I dont imagine any of you going to be watching the debate right? ""  ""AUDIENCE MEMBER: Dont take her bait",134919,135022
350,"Dont take her bait."" ""MR",135345,135369
351,TRUMP: I wont; I promise,135737,135761
352,Hillary Clinton answered questions on her emails horribly,136121,136178
353,Thats why she lost,136541,136559
354,Thats why she did so poorly,136934,136961
355,She was terrible,137346,137362
356,She was – honestly I shouldnt be saying this – she was terrible,137722,137785
357,"""  She keeps talking about the emails",138136,138172
358,Every time she talks about them she talks about them differently,138512,138576
359," "" It seems each week true she has like a different answer",138905,138962
360,But there can be no answer when she deletes 33000 emails bleaches them so they can never be recovered – an unheard-of practice – hammers them into total silence,139256,139416
361,You know what happening,139747,139770
362,"You know whats happening."" I always say getting away with that will be the single greatest accomplishment of her career",140113,140232
363," "" Its true",140573,140583
364,Its true,140968,140976
365,"""  So her answers were bad",141346,141371
366,They were bad,141732,141745
367,And a lot of people said they were so totally dishonest,142091,142146
368,And you know she was blaming Matt Lauer,142470,142509
369,I thought Matt Lauer did a very good job,142828,142868
370,I mean his questions to me were very tough,143182,143224
371,  But the gentleman who stood up and said: Honestly you should be in prison for what you did –   – to me that was the tough one,143490,143613
372,  That was the tough – hey that was a tough question,143871,143921
373,  It was sort of a question in the form of a statement right?   Hillary Clinton is unfit to be our president for many reasons,144192,144313
374,  True,144615,144619
375,True,144980,144984
376," "" Shes unfit for many reasons the biggest of which is her judgement",145321,145388
377,Its just so bad,145722,145737
378,""" "" Its time to restore honestly and integrity to our government",146075,146139
379,"""  Have to do it",146477,146492
380,And one more issue finally issue I want to discuss today is the economy and helping those in need,146814,146911
381,There is no more charitable group in this country than Christians,147226,147291
382,  And all of us through – and all of us here today are determined to lift suffering Americans out of poverty,147598,147704
383,Going to do it with a lot of other people going to help,148001,148056
384,As you president I will pursue a complete reform of our economy to bring back millions of new jobs into our country – millions of new jobs,148337,148475
385," "" Weve lost our jobs like were a bunch of babies",148764,148812
386,Theyve gone to other countries,149161,149191
387,Theyve gone to Mexico,149558,149579
388,Theyve gone to many other countries,149946,149981
389,Chinas taking massive advantage of us,150348,150385
390,Its all so easy believe me,150765,150791
391,"Its all so easy."" That includes we will be doing massive tax cuts for working families and for businesses",151168,151273
392,  It includes very importantly the elimination of all needless job-killing regulations,151643,151727
393,  It includes lifting the restrictions on American energy which is under siege,152103,152179
394," "" I will also renegotiate NAFTA",152568,152599
395,And if they dont want to renegotiate it so it becomes a two-way highway not just a one-way highway out of the United States for our companies and our jobs we will terminate NAFTA believe me,152900,153089
396,""" "" Well stand up to China and were going to fight for every last job",153326,153395
397,Its going to be America first and its going to be the American worker first,153703,153778
398,"""  Crucially I will also fight for the American family and American family values",154084,154164
399,The family must be at the center of any anti-poverty agenda,154498,154557
400,Has to be,154936,154945
401,  Thank you,155337,155346
402,Our country just lost one of the great champions for the American family Phyllis Schlafly,155703,155792
403,Great woman really great woman,156150,156180
404,  We send our thoughts and prayers to her loved ones,156542,156592
405,I will be going to her funeral tomorrow in St,156942,156987
406,Louis,157360,157365
407,"  ""Phyllis fought very hard to the very end for a free and prosperous America",157732,157807
408,She understood that to be truly united as a country we cant simply turn to government or to politicians,158111,158214
409,The bedrock of our unity is the realization that we are all brothers and sisters created by the same God,158522,158626
410,Phyllis understood that,158962,158985
411,"""  Phyllis understood that",159356,159381
412,"""And by the way Phyllis endorsed me a long time ago when it wasnt necessarily – "" "" – something that was so easy to do",159685,159803
413,And she was incredible,160095,160117
414,She was so brave,160454,160470
415,She endorsed me and that was not the thing to do at the time,160777,160837
416,People said Trump? She said hes going to win you dont understand,161116,161180
417,He knows how to win,161486,161505
418,Hes going to win,161833,161849
419,""" "" They said Phyllis not going to be Trump",162160,162203
420,And we went boom boom boom,162514,162540
421,But I will tell you Phyllis endorsed me at a time when it wasnt necessarily the thing to do even the popular thing to do and I will never forget that,162797,162946
422,That had a huge impact,163229,163251
423,She was a great great powerful woman with a tremendous heart,163591,163651
424,And I look forward to being with her family tomorrow because you really – thats a celebration,163953,164046
425,She was 92 years old,164373,164393
426,"""  ""We are all equal and we all come from the same Creator",164739,164796
427,If we remember that simple fact then our future is truly limitless,165114,165180
428,"There is nothing we as Americans cant do."" Theres a biblical verse that I have often read and I want to repeat it again because I think it is so important to what were trying to achieve right now for our country",165425,165636
429,"Its from 1 John Chapter 4: ""No one has ever seen God; but if we love one another God lives in us and His love is made complete in us."" AUDIENCE MEMBER: Amen",165814,165970
430,MR,166267,166269
431,TRUMP: So true,166646,166660
432,  So true,167030,167037
433,  Imagine what our country could accomplish if we started working together as one people under one God saluting one flag,167372,167490
434," "" Its time to stop quibbling over the smallest words and time to start dreaming about the great adventures that lie ahead for our country."" ""This is my promise to all of you: starting in 2017 we will be one American nation",167734,167956
435,Its time to break our ties with the bitter failures of the past and to embrace a new American future,168179,168279
436,Have to do it,168599,168612
437,Together we will make America believe again we will make America united again and we will make America great again,168984,169098
438,Thank you very much and God bless you,169480,169517
439,Thank you,169899,169908
440,"""  Thank you",170290,170301
441,Thank you very much,170683,170702
442,  ,171084,171083
