,sentence,start,end
103,To be lied about to be slandered to be smeared so publicly and before your family is painful,43069,43161
104,What the Clinton Machine is doing to me and my family is egregious beyond words,43467,43546
105,It is reprehensible beyond description,43884,43922
106,"""But I also know its not about me – its about all of you",44269,44325
107,"Its about all of us together as a country."" ""Its about the Veterans who need medical care the mothers whove lost children to terrorism and crime its about the inner cities and the border towns who desperately need our help its about the millions of jobless Americans",44548,44814
108,"This election is about the people being crushed by Obamacare and its about defeating ISIS and appointing Supreme Court Justices who will defend our Constitution."" ""This election is also about the African-American and Hispanic communities whose communities have been plunged into crime poverty and failing schools by the policies of Hillary Clinton",44970,45317
109,Theyve robbed these citizens of their future and I will give them their hope jobs and opportunities back,45579,45683
110,"I will deliver."" This election is about every man woman and child in our country who deserves to live in safety prosperity and peace",45984,46116
111,We will rise above the lies the smears and the ludicrous slanders from ludicrous reporters,46425,46515
112,We will vote for the country we want,46842,46878
113,We will vote for the future we want,47232,47267
114,We will vote for the politics we want,47624,47661
115,We will vote to put this corrupt government cartel out of business,48020,48086
116,We will remove from our politics the special interests who have betrayed our workers our borders our freedoms and our sovereign rights as a nation,48390,48536
117,We will end the politics of profit we will end the rule of special interests we will put a stop to the raiding of our country – and the disenfranchisement of our people,48782,48950
118,Our Independence Day is at hand and it arrives finally on November 8th,49292,49362
119,Join me in taking back our country and creating a bright and glorious new dawn for our people,49759,49852
