,sentence,start,end
36,"And above all the knowledge that no matter what your president is fighting for you and will always have your back."" ""That right there thats why I got into this race",14091,14255
37,I am running for everyone working hard to support their families everyone whos been knocked down but gets back up,14529,14642
38,The factory workers on their feet all day and the nurses looking after patients all night,14943,15032
39,"Im running for young people like so many of you here who dream of changing our world for the better and for all the parents and grandparents supporting those dreams by dedicating every dollar they can spare to your education."" ""Im running for the LGBT teenager here in North Carolina who sees your governor sign a bill legalizing discrimination and suddenly feels like a second-class citizen",15216,15607
40,And if anyone wonders what the costs of discrimination are just ask the people and businesses of North Carolina,15812,15923
41,Look at whats happening with the NCAA and the ACC,16272,16321
42,"This is where bigotry leads and we cant afford it – not here not anywhere else in America."" ""Im running for women like Janelle Turner",16629,16762
43,Back in May of last year Janelle was diagnosed with breast cancer,17066,17131
44,She went through nearly six months of very tough treatments,17478,17537
45,Last October she brought her eight-year-old daughter to one of our rallies in Iowa and they made a huge sign that read Thirteenth chemo yesterday,17867,18012
46,Three more,18347,18357
47,Hear me roar! Wouldnt you want to meet the woman behind that sign? Well I sure did,18714,18796
48,So we got talking and weve stayed in touch,19114,19156
49,She keeps promising me shell see me at the inauguration,19490,19545
50,"And I tell her Ill keep working to get there but shed better be there too."" ""Im running for her and all the mothers and fathers trying to get and stay healthy so they can be there for their kids",19798,19992
51,But perhaps most of all Im running for those kids,20241,20290
52,Standing up for children has been the work of my life,20606,20659
53,As a lawyer with the Childrens Defense Fund as First Lady in Arkansas in the White House as a Senator I have fought for kids housed in adult jails kids who have been neglected and abused kids who couldnt get health insurance because of pre-existing conditions kids with disabilities so they could go to school,20866,21175
54,You heard today from someone Ive known for a long time now grown up and a lovely young woman Anastasia Somoza,21395,21504
55,I learned from my family and my Methodist faith that we are each called to do all the good we can for all the people we can for however long we can,21739,21886
56,"And to me that means making sure all our children have the chance to live up to their God-given potentials."" ""So when I meet a little girl in Nevada terrified that her parents are going to be deported it hits me right in the gut",22066,22294
57,When I meet a little boy in Flint Michigan who cant drink the water at home or in school because its poisoned with lead that gets me going,22477,22615
58,"All I want to do is get to work making things better for them."" ""Thats why I care so much about national security too",22857,22974
59,I want to give our kids a safer world,23270,23307
60,To me that means a world with strong allies more friends fewer enemies and fewer nuclear weapons,23629,23725
61,"It also means leading the fight against climate change so we can leave our kids a health planet."" ""My opponent in this race disagrees with me on every one of these fronts",23997,24167
62,Just a few days ago he said that if another countrys troops taunted ours – not fired at them but taunted them just taunts – hed responded – he would respond by blowing them out of the water,24369,24558
63,He would start a war over that,24819,24849
64,"That is just one more reason my friends why the stakes in this election are as high as any in our lifetimes."" ""Ive been involved in politics in one way or another for many years",25119,25296
65,It is not an easy business,25562,25588
66,It can get rough and Ive built up some defenses,25909,25956
67,When it comes to public service Im better at the service part than the public part,26240,26322
68,But this is why I do it and this is who Im in it for: to make life better for children and families,26583,26682
69,"And thats what this race has always been about for me."" ""Well now were in the final stretch",26942,27033
70,There are just 54 days till Election Day,27344,27384
71,Just 54 days till the most consequential vote of our lifetimes,27744,27806
72,And just a little more than a month until early voting starts here in North Carolina,28150,28234
73,Lets make these days count particularly here because you know what your governor and legislature tried to do – make it harder for young people to vote harder for people of color harder for people with disabilities harder for the elderly,28492,28728
74,"There cant be any more motivation than that to make sure every young person every person of color every person with a disability every older person turns out and votes."" ""So in these final days lets try to tune out all the chatter and the nonstop analysis that doesnt often have much to do with what the next president has to do to create good jobs to create opportunity to make it possible for every young person to afford to go to college or get the skills that you need for the jobs of the future",28764,29263
75,"Lets talk about what really matters."" ""And heres my promise to you",29368,29434
76,"Im going to close my campaign the way I began my career and the way I will serve as your president should you give me that great honor – focused on opportunities for kids and fairness for families."" ""Next week Ill go to Philadelphia to talk about challenges facing our young people; in Florida to focus on building an economy that welcomes everyones contributions in-cluding people with disabilities; then Ill be back here in North Carolina to meet with more working families",29565,30040
77,From now until November 8th everywhere I go Im going to talk about my ideas for our country,30196,30287
78,My campaign has rolled out detailed plans in 38 different policy areas – yes somebody actually counted,30617,30719
79,Everything from reining in Wall Street to creating good-paying jobs to fighting Alzheimers to supporting people with autism,31061,31184
80,You see I have this old-fashioned notion that if youre running for president you should say what you plan to do how youre going to get it done and how youre going to pay for it,31460,31636
81,You can read it all on my website hillaryclinton.com,31897,31949
82,We even put it in a new book called you guessed it Stronger Together,32251,32319
83,"Get a copy of it because it tells you everything Tim Kaine and I intend to do."" ""Now like a lot of women I have a tendency to over-prepare",32583,32721
84,I sweat the details whether were talking about the exact level of lead in the water in Flint or how many North Carolina kids are in early enrichment programs or the precise interest rate on your student loans right down to the decimal,32918,33152
85,Because you know what? Its not a detail if its your kid,33395,33450
86,Its not a detail if its your family,33773,33808
87,Its a big deal,34141,34155
88,"And it should be a big deal to your president."" ""Now I confess Ill never be the showman my opponent is and thats okay with me",34424,34549
89,Just look at – look at the show he put on with Dr,34795,34844
90,Oz today,35166,35174
91,But I am going to deliver for you and your family just like I did for Sarah all those years ago with the Childrens Health Insurance Program that gave her the chance to be the extraordinary young woman she is,35431,35638
92,And Ill tell you something else,35911,35942
93,People accuse me of all kinds of things,36295,36334
94,You probably have seen that,36705,36732
95,But nobody ever accuses me of quitting,37103,37141
96,And I will never give up Ill never walk away no matter how tough the going gets,37476,37555
97,"Im actually asking Americans to hold me accountable for my ideas and hold my opponent accountable for his."" ""We dont need a president who says the minimum wage is too high",37827,37998
98,We need a president who knows that Americans deserve a raise to get to a living wage,38269,38353
99,We dont need a president who wants to take away peoples health coverage,38671,38742
100,We need a president who wants everyone to have quality affordable health care,39090,39167
101,And we dont need a president who apparently thinks only married people deserve paid leave and only mothers stay home with kids,39494,39620
102,We dont need someone who rushes out a half-baked plan just weeks before an election after decades of ignoring or putting down working moms,39918,40056
103,We need a president who has spent years fighting for these issues who has a plan to support all families in all their various shapes,40334,40466
104,"Ask yourself which candidate you can count on to be on your side respect your family stand up and fight for you and your kids."" ""That is who you should vote for on November 8th because as Michelle Obama said in her fabulous speech at the Democratic convention when we go to the polls this November the real choice isnt between Democrat or Republican",40623,40972
105,Its about who will have the power to shape our children for the next four years of their lives,41162,41256
106,Its also about the kind of country we want to be and what we want to leave behind for future generations,41544,41648
107,"People have to decide are we going to make our economy work for everyone or just those at the top? Are we going to bring people together or pit Americans against each other and rip our country apart? Are we going to work with our allies to keep us safe or are we going to put a loose cannon in charge who would risk everything generations of Americans have worked so hard to build?"" ""Now I have a lot of confidence in the American people and in our country",41751,42207
108,My opponent keeps running us down saying were weak a disaster an embarrassment,42342,42420
109,Every time he says things like that I think about Janelle and her strength in the face of cancer or Martha and Sarah in the face of their health challenges and that little boy in Flint who gets up every day and goes to school even though he cant drink the water,42648,42909
110,See my opponent has America all wrong,43143,43180
111,"Theres nothing we cant do when we come together as one nation set big goals and pursue them."" ""And the American dream – the American dream is big enough for everyone to share in its promise",43456,43645
112,So if you believe the minimum wage should be a living wage that no one who works full-time should have to raise their child in poverty join us,43868,44010
113,If you believe that every man woman and child in America has the right to affordable health care and women should be free to make our own health decisions join us,44246,44408
114,If you believe – if you believe your working mother wife sister or daughter deserves equal pay then join us,44673,44780
115,Get involved these last 55 days,45111,45142
116,Go to hillaryclinton.com or text join j-o-i-n to 47246,45518,45572
117,We need volunteers right here in North Carolina,45948,45995
118,"We cant do this without you."" ""And remember the presidential race isnt the only one this fall",46346,46439
119,Weve got a lot of im-portant statewide races,46800,46844
120,Lets come together and send Deborah Ross to represent the people in the Senate,47195,47273
121,Starting on October 20th you can register and vote early at the same time at any one-stop early voting site in your county,47569,47691
122,So the heat is on,48020,48037
123,Spread the word,48400,48415
124,Tell your friends your family your neighbors,48772,48816
125,If you share our vision for Americas future come be part of helping us shape it,49127,49206
126,"We do not have a minute to lose."" We have so many blessings",49503,49562
127,Now its our job to deliver on those and to make sure every single person and particularly every child no matter who they are what they look like or who they love is part of the American dream now and way into the future,49789,50008
128,Let that be our message,50262,50285
129,Let that be our mission,50658,50681
130,Please come out and help us fight fight for you fight for our children fight for our families,51066,51159
131,Lets make America all that it should be,51544,51583
132,"Thank you and God bless you!"" ",51968,51997
