,sentence,start,end
141,"If you believe that companies should share profits not pad executive bonuses join us! If you believe the minimum wage should be a living wage and no one working full time should have to raise their children in poverty join us! If you believe that every man woman and child in America has the right to affordable health care join us! If you believe that we should say no to unfair trade deals that we should stand up to China that we should support our steelworkers and autoworkers and home-grown manufacturers then join us! ""If you believe we should expand Social Security and protect a womans right to make her own health care decisions then join us!"" And yes yes if you believe that your working mother wife sister or daughter deserves equal pay join us! ""Thats how were going to make sure this economy works for everyone not just those at the top."" ""Now you didnt hear any of this did you from Donald Trump at his convention? He spoke for 70-odd minutes—and I do mean odd—and he offered zero solutions",56126,57130
142,But we already know he doesnt believe these things,57013,57063
143,No wonder he doesnt like talking about his plans,57421,57469
144,"You might have noticed I love talking about mine."" ""In my first 100 days we will work with both parties to pass the biggest investment in new good-paying jobs since World War II",57771,57948
145,Jobs in manufacturing clean energy technology and innovation small business and infrastructure,58261,58355
146,If we invest in infrastructure now well not only create jobs today but lay the foundation for the jobs of the future,58696,58812
147,"And we will also transform the way we prepare our young people for those jobs."" Bernie Sanders and I will work together to make college tuition free for the middle class and debt free for all",59061,59252
148,We will also liberate millions of people who already have student debt,59527,59597
149,"""Its just not right that Donald Trump can ignore his debts and students and families cant refinance their debts."" ""And something we dont say often enough sure college is crucial but a four-year degree should not be the only path to a good job."" We will help more people learn a skill or practice a trade and make a good living doing it",59817,60152
150,"""We will give small businesses like my dads a boost make it easier to get credit",60324,60404
151,Way too many dreams die in the parking lots of banks,60698,60750
152,"In America if you can dream it you should be able to build it."" And we will help you balance family and work",61042,61150
153,"And you know what? If fighting for affordable child care and paid family leave is playing the woman card then deal me in! ""Now heres the other thing."" ""Now were not only going to make all of these investments were going to pay for every single one of them",61352,61607
154,"And heres how: Wall Street corporations and the super rich are going to start paying their fair share of taxes."" ""This is not because we resent success",61803,61954
155,But when more than 90 percent of the gains have gone to the top 1 percent thats where the money is,62217,62315
156,"And we are going to follow the money."" ""And if companies take tax breaks and then ship jobs overseas well make them pay us back and well put that money to work where it belongs creating jobs here at home."" Now I imagine that some of you are sitting at home thinking well that all sounds pretty good but how are you going to get it done? How are you going to break through the gridlock in Washington? ""Well look at my record",62436,62859
157,Ive worked across the aisle to pass laws and treaties and to launch new programs that help millions of people,62979,63088
158,"And if you give me the chance thats exactly what Ill do as president."" ""But then I also imagine people are thinking out there but Trump hes a businessman he must know something about the economy."" ""Well lets take a closer look shall we? In Atlantic City 60 miles from here you will find contractors and small businesses who lost everything because Donald Trump refused to pay his bills."" ""Now remember what the president said last night: Dont boo; vote!"" ""But think of this",63210,63683
159,People who did the work and needed the money not because he couldnt pay them but because he wouldnt pay them,63823,63931
160,He just stiffed them,64256,64276
161,And you know that sales pitch hes making to be president put your faith in him and youll win big? Thats the same sales pitch he made to all those small businesses,64569,64731
162,"Then Trump walked away and left working people holding the bag."" He also talks a big game about putting America first",64989,65106
163,"Well please explain what part of ""America first"" leads him to make Trump ties in China not Colorado Trump suits in Mexico not Michigan Trump furniture in Turkey not Ohio Trump picture frames in India not Wisconsin? Donald Trump says he wants to make America great again",65339,65608
164,Well he could start by actually making things in America again,65876,65938
165,Now the choice we face in this election is just as stark when it comes to our national security,66282,66377
166,"""You know anyone—anyone—reading the news can see the threats and turbulence we face from Baghdad to Kabul to Nice and Paris and Brussels from San Bernardino to Orlando",66666,66833
167,"Were dealing with determined enemies that must be defeated."" ""So its no wonder that people are anxious and looking for reassurance looking for steady leadership wanting a leader who understands we are stronger when we work with our allies around the world and care for our veterans here at home."" ""Keeping our nation safe and honoring the people who do that work will be my highest priority",67003,67393
168,"Im proud that weve put a lid on Irans nuclear program without firing a single shot."" ""Now we have to enforce it",67554,67665
169,"And we must keep supporting Israels security."" ""Im proud that we shaped a global climate agreement",67970,68068
170,"Now we have to hold every country accountable to their commitments including ourselves."" ""And Im proud to stand by our allies in NATO against any threat they face including from Russia."" ""Ive laid out my strategy for defeating ISIS",68352,68583
171,We will strike their sanctuaries from the air and support local forces taking them out on the ground,68850,68950
172,We will surge our intelligence so we detect and prevent attacks before they happen,69290,69372
173,"We will disrupt their efforts online to reach and radicalize young people in our country."" ""It wont be easy or quick but make no mistake we will prevail."" Now Donald Trump Donald Trump says and this is a quote ""I know more about ISIS than the generals do."" No Donald you dont",69608,69883
174,He thinks he knows more than our military because he claimed our armed forces are a disaster,70095,70187
175,"""Well Ive had the privilege to work closely with our troops and our veterans for many years including as a senator on the Armed Services Committee and I know how wrong he is",70458,70631
176,Our military is a national treasure,70942,70977
177,We entrust our commander in chief to make the hardest decisions our nation faces decisions about war and peace life and death,71312,71437
178,"A president should respect the men and women who risk their lives to serve our country...including Captain Khan and the sons of Tim Kaine and Mike Pence both Marines."" ""So just ask yourself do you really think Donald Trump has the temperament to be commander in chief? Donald Trump cant even handle the rough and tumble of a presidential campaign",71620,71966
179,He loses his cool at the slightest provocation when hes gotten a tough question from a reporter when hes challenged in a debate when he sees a protester at a rally,72132,72295
180,"Imagine if you dare imagine imagine him in the Oval Office facing a real crisis."" A man you can bait with a tweet is not a man we can trust with nuclear weapons! ""I cant put it any better than Jackie Kennedy did after the Cuban Missile Crisis",72467,72709
181,"She said that what worried President Kennedy during that very dangerous time was that a war might be started not by big men with self-control and restraint but by little men the ones moved by fear and pride."" ""Americas strength doesnt come from lashing out",72872,73128
182,It relies on smarts judgment cool resolve and the precise and strategic application of power,73391,73483
183,"And thats the kind of commander in chief I pledge to be."" ""And if were serious about keeping our country safe we also cant afford to have a president whos in the pocket of the gun lobby."" ""Im not here to repeal the Second Amendment",73732,73963
184,Im not here to take away your guns,74200,74234
185,"I just dont want you to be shot by someone who shouldnt have a gun in the first place."" We will work tirelessly with responsible gun owners to pass common sense reforms and keep guns out of the hands of criminals terrorists and all others who would do us harm",74471,74730
186,You know for decades people have said this issue was too hard to solve and the politics too hot to touch,74941,75045
187,But I ask you how can we just stand by and do nothing? You heard you saw family members of people killed by gun violence on this stage,75288,75422
188,You heard you saw family members of police officers killed in the line of duty because they were outgunned by criminals,75684,75803
189,"""I refuse to believe we cant find common ground here",76123,76175
190,"We have to heal the divides in our country not just on guns but on race immigration and more."" ""And that starts with listening listening to each other trying as best we can to walk in each others shoes",76447,76648
191,"So lets put ourselves in the shoes of young black and Latino men and women who face the effects of systemic racism and are made to feel like their lives are disposable!"" ""Lets put ourselves in the shoes of police officers kissing their kids and spouses good-bye every day heading off to do a dangerous and necessary job",76773,77092
192,"We will reform our criminal justice system from end to end and rebuild trust between law enforcement and the communities they serve."" ""And we will defend all our rights civil rights human rights and voting rights womens rights and workers rights LGBT rights and the rights of people with disabilities."" ""And we will stand up against mean and divisive rhetoric wherever it comes from",77171,77553
193,"You know for the past year many people made the mistake of laughing off Donald Trumps comments excusing him as an entertainer just putting on a show."" ""They thought he couldnt possibly mean all the horrible things he says",77686,77907
194,"Like when he called women pigs or said that an American judge couldnt be fair because of his Mexican heritage or when he mocks and mimics a reporter with a disability or insults prisoners of war like John McCain a hero and a patriot who deserves our respect."" ""Now at first at first I admit I couldnt he meant it either",78038,78357
195,It was just too hard to fathom that someone who wants to lead our nation could say those things could be like that,78518,78632
196,"But heres the sad truth: There is no other Donald Trump this is it."" ""And in the end it comes down to what Donald Trump doesnt get: America is great because America is good!"" ""So enough with the bigotry and the bombast",78844,79062
197,Donald Trumps not offering real change hes offering empty promises,79327,79393
198,"And what are we offering? A bold agenda to improve the lives of people across our country to keep you safe to get you good jobs to get your kids the opportunities they deserve."" ""The choice is clear my friends",79664,79873
199,Every generation of Americans has come together to make our country freer fairer and stronger,80135,80228
200,None of us ever have or can do it alone,80541,80580
201,I know that at a time when so much seems to be pulling us apart it can be hard to imagine how well ever pull together,80851,80968
202,But Im here to tell you tonight progress is possible,81233,81285
203,"I know because Ive seen it in the lives of people across America who get knocked down and get right back up."" ""And I know it from my own life",81551,81692
204,"More than a few times Ive had to pick myself up and get back in the game."" Like so much else in my life I got this from my mother too",81897,82030
205,She never let me back down from any challenge,82293,82338
206,When I tried to hide from a neighborhood bully she literally blocked the door go back out there she said,82627,82731
207,And she was right,83040,83057
208,You have to stand up to bullies,83403,83434
209,You have to keep working to make things better even when the odds are long and the opposition is fierce,83739,83842
210,"""We lost our mother a few years ago but I miss her every day",84121,84181
211,And I still hear her voice urging me to keep working keep fighting for right no matter what,84470,84561
212,"Thats what we need to do together as a nation."" And though we may not live to see the glory as the song from the musical ""Hamilton"" goes let us gladly join the fight let our legacy be about planting seeds in a garden you never get to see",84770,85007
213,Thats why were here not just in this hall but on this earth,85224,85283
214,The Founders showed us that and so have many others since,85610,85667
215,They were drawn together by love of country and the selfless passion to build something better for all who follow,85967,86080
216,That is the story of America,86401,86429
217,And we begin a new chapter tonight,86792,86826
218,"""Yes the world is watching what we do",87197,87234
219,Yes Americas destiny is ours to choose,87612,87650
220,"So lets be stronger together my fellow Americans!"" ""Lets look to the future with courage and confidence",87996,88099
221,Lets build a better tomorrow for our beloved children and our beloved country,88473,88550
222,"And when we do America will be greater than ever!"" Thank you and may God bless you and the United States of America! ",88962,89078
