,sentence,start,end
42,"Here is what bill said: He just said its a ""crazy system"" and that ""its the craziest thing in the world."" Bill said: ""people out there are busting it sometimes 60 hours a week and wind up with their premiums doubled and their coverage cut in half…the people getting killed in this deal are the small business people and the individuals who make just a bit too much money to get any of these subsidies."" Clinton added that it ""doesnt make any sense"" and that ""the insurance model doesnt work."" On my first day in office I am going to ask a Republican Congress to send me a bill to immediately repeal and replace Obamacare",17823,18443
43,There is only one way to stop Obamacare: to vote for Trump,18503,18561
44,The deadline to register to vote by mail is October 8th,18898,18953
45,The deadline to register to vote online or in-person is October 18th,19301,19369
46,And early voting begins on the 22nd,19715,19750
47,Fixing our trade deals will be the foundation of our economic revival China Japan and Europe are printing huge sums of money – the devaluation of currencies is staggering as to what it represents for our country our businesses and our citizens,20036,20279
48,"""Were not on a level playing field and our politicians dont understand what is going on."" Our jobs are being lost in massive numbers and we are not making things in America anymore",20495,20675
49,Too much is being made in other countries,20969,21010
50,When I am President we will start making things in America again,21374,21438
51,"""Our nation has lost one-third of its manufacturing jobs since Bill Clintons NAFTA – a deal supported by Hillary Clinton",21775,21895
52,"Hillarys Korea deal also cost us another 100000 jobs."" Since China entered the World Trade Organization – another Bill and Hillary-backed deal – 70000 factories have shut down or left the United States",22194,22395
53,"""Thats 15 factories closing a day on average."" We are living through the greatest jobs theft in the history of the world",22672,22792
54,As the factories leave our money leaves with them,23120,23169
55,Stores close schools suffer the tax base erodes wages fall and the quality of life declines,23515,23606
56,Real cash wages for many workers today are lower than they were in 1973,23931,24002
57,"""Weve rebuilt other countries at the expense of our own",24369,24424
58,"Skyscrapers go up in Beijing while plants and factories crumble in the United States."" Companies like Carrier General Electric Motorola Mattel Fiat Chrysler and so many others are moving their jobs to Mexico and to other countries",24729,24959
59,"""And now Ford has announced its moving all of its small car production to Mexico also."" ""We are going to renegotiate NAFTA and if we dont get the deal we want we will withdraw from NAFTA and start over to get a much better deal for our workers."" We are also going to stand up to foreign currency manipulation and apply tariffs to countries that cheat",25085,25435
60,"We will also stop the Trans-Pacific Partnership the deal Hillary called the ""Gold Standard."" The backers of the deal have donated heavily to Hillary Clinton and their wish is her command",25582,25768
61,She is an insider fighting only for herself and for her donors,26066,26128
62,I am an outsider fighting for YOU,26493,26526
63,We will stop the foreign cheating the product dumping and the one-sided trade deals,26885,26968
64,We will lower taxes on American business from 35% to 15% and many small businesses will file as individuals any pay only 12 percent,27261,27392
65,On top of that we will have the largest regulatory reform in American history,27704,27781
66,Our tax trade energy and regulatory reforms will help us reach 4% growth and create at least 25 million new jobs in a decade,28086,28210
67,America will become the great jobs magnet of the world,28541,28595
68,Factories will come rushing in our schools and communities will be revitalized and our poorest citizens will get new jobs and higher pay –and new hope,28894,29044
69,But to be a rich nation we must also be a secure nation,29344,29399
70,Security begins at the border,29760,29789
71,Any government that does not protect its own people is a government unworthy and unfit to lead,30125,30219
72,Countless Americans who have died in recent years would be alive today if not for the open border policies of this President Obama and Hillary Clinton,30535,30685
73,This includes incredible Americans like 21-year-old Sarah Root,31031,31093
74,The man who killed her arrived at the border entered federal custody and then was released into a U.S,31469,31570
75,community under the immigration policies of Obama-Clinton,31944,32001
76,He was released again after the crime and is now at large,32378,32435
77,Sarah had graduated from college with a 4.0 top of her class the day before,32792,32867
78,Also among the victims of the Obama-Clinton open borders policies was Grant Ronnebeck a 21 year-old convenience store clerk in Mesa Arizona,33184,33323
79,He was murdered by an illegal immigrant gang member previously convicted of burglary who had also been released from Federal Custody,33653,33785
80,Another victim is Kate Steinle gunned down in the Sanctuary City of San Francisco by an illegal immigrant deported five previous times,34106,34240
81,"""Then there is the case of 90 year-old Earl Olander who was brutally beaten and left to bleed to death in his home",34543,34657
82,"The perpetrators were illegal immigrants with criminal records who did not meet the Obama Administrations priorities for removal."" In California a 64-years old Air Force Veteran Marilyn Pharis was sexually assaulted and beaten to death with a hammer",34927,35176
83,Her killer had been arrested on multiple occasions but was never deported,35480,35553
84,Also in California my good friend Jamiel Shaw lost his amazing son at the age of 17 – he was viciously shot and killed by an illegal immigrant,35850,35992
85,The killer had 3 gun charges as well as battery of a police officer prior to the shooting but he had not been deported from our country,36224,36359
86,There are more than 2 million criminal aliens with criminal convictions in the country right now and more who have escaped the law entirely – when I am President we are getting them out and we are getting them out quickly,36588,36809
87,"""All Americans living lawfully in this country including millions of patriotic hardworking immigrants are entitled to have their jobs their wages and their security protected",37058,37232
88,"The borders around our nation are for the benefit of all people living here today – and when those borders are erased its often the lawful immigrants already here who are the first to suffer lost jobs and decreased security."" At the same time our country is being infiltrated by terrorists",37438,37727
89,Just two days ago an immigrant from Bangladesh was charged in another ISIS plot,37977,38056
90,Hundreds of immigrants from high-risk regions have been implicated in terrorism inside the United States since 9/11,38416,38531
91,"""The terrorists who planted the bombs in New York and Jersey and who carried out the mall stabbing in Minnesota were foreign nationals admitted into our country – as was the mall shooter in Washington State",38824,39030
92,"Now the media doesnt want to talk about this – they dont want to ask how our vetting procedures failed or how immigration from high-risk parts of the world increased the chances of terrorism and violence."" The Boston Bombers were here on asylum",39222,39466
93,The San Bernardino Shooter was here on a fiancé visa from Saudi Arabia,39746,39816
94,The Orlando shooter was the son of a Taliban supporter from Afghanistan,40169,40240
95,I am going to keep the terrorists out of our country,40584,40636
96,Hillary Clinton wants a 550% increase in Syrian Refugees,40981,41037
97,Hillary is for open borders,41399,41426
98,I am not running to be President of the world,41779,41824
99,I am running to be President of the United States,42162,42211
100,I am for America First,42569,42591
101,For the first time in American history we have the endorsement of our ICE officers and our Border Patrol officers,42911,43024
102,We are going to build a border wall enforce our laws and keep our people safe,43318,43395
103,I have a simple message for the cartels the gang members and the drug dealers preying on our citizens – your days are numbered and your reign of crime will soon come crashing to an end,43648,43832
104,We are also going to end the government corruption Hillary Clinton put her emails on an illegal secret server open to foreign hacking,44079,44212
105,Then she bleached and destroyed 33000 emails – after a congressional subpoena,44543,44620
106,She lied to Congress under oath and her staffers took the Fifth Amendment and got immunity deals,44974,45070
107,"""Now we have learned that the FBI made a side deal with Clintons top aides to DESTROY their laptops."" Hillary Clinton is the ringleader of a criminal enterprise and the only way to deliver justice is to mail in your ballots",45333,45556
108,We are also going to fix our inner cities and help Latino Americans 45% of African-American children under the age of 6 live in poverty,45804,45939
109,"""58% of African-American youth dont have jobs."" More than 3000 people have been shot in Chicago since the beginning of the year",46229,46356
110,Homicides are up nearly 50% in Washington D.C,46695,46740
111,and more than 60% in Baltimore,47131,47161
112,"""The Democrats like Hillary Clinton have run the inner cities for 50 years sixty years seventy years or more",47536,47644
113,"Theyve produced only more joblessness failing schools and rising crime."" To those African-Americans suffering in our country I say: What do you have to lose? Vote For Donald Trump",47950,48129
114,I will fix it,48457,48470
115,I am also going to fight to help millions of Latinos trapped in poverty and to help their children grow up in safety and peace,48792,48918
116,Poor communities will see a massive infusion of new small businesses and new high-paying jobs,49210,49303
117,I am also going to fight to provide school choice to every low-income African-American and Latino child in this nation,49629,49747
118,I want to put every American child on the ladder of success: a great education and a high-paying job,50058,50158
119,Here are some more amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary regulation; end common core; repeal and replace job-killing Obamacare; make childcare affordable; save the 2nd amendment; support the men and women of law enforcement; rebuild our depleted military and take care of our vets; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States,50273,50781
120,This Election Day you have one magnificent chance to deliver justice for every forgotten man woman and child in this country,50904,51028
121,On November 8th the arrogance of Washington D.C,51392,51439
122,will come face to face with the righteous verdict of the American voter,51812,51883
123,The failed and corrupt political establishment will be replaced with a new government of by and for the people,52207,52317
124,I am going to fight for every last citizen in this land and I am going to fight to bring us all together as Americans,52604,52721
125,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,53000,53127
126,"""Youre going to look back at this rally for the rest of your life",53438,53503
127,Youre going to remember this day,53856,53888
128,This is a movement like youve never seen before,54248,54295
129,"Were going to make history together."" ""Youre going to look back at this election and say this is by far the most important vote Ive ever cast for anyone at any time."" A vote for me is a vote for change and a vote for me is really a vote for you",54522,54766
130,You are voting to believe in yourselves,54973,55012
131,You are voting to believe in your country,55337,55378
132,All together we are going to – Make America wealthy again,55725,55782
133,We are going to make America strong again,56149,56190
134,We are going to make America safe again,56557,56596
135,And we are going to make America great again,56963,57007
