,sentence,start,end
137,""" n Hillary Clinton has no remorse",56049,56083
138,I will fight to create a better future for every American,56433,56490
139,The hedge fund managers and Wall Street donors are throwing money at Hillary Clinton to try and stop our change agenda.n Of course if they start looking at the polls they may stop doing that,56766,56956
140," n ""Theyre going to have to start studying those polls",57231,57284
141,Thats why you need to come out and you have to vote you have to vote,57578,57646
142,""" n That is why you must make your voice heard on November 8th have to do it",57924,58000
143, n Another crucial issue in this race is national security,58291,58348
144,Hillary Clinton may go down as the worst secretary of state that has ever served in that office,58647,58742
145," n ""Lets look back at the Middle East at the very beginning of 2009 before the Obama/Clinton administration that I call a catastrophe took over",59039,59181
146,Libya was stable,59527,59543
147,Syria was under control,59947,59970
148,Iraq was experiencing a reduction in violence,60377,60422
149,The group that would become what we now call ISIS was close to being extinguished would never have happened,60803,60910
150,"Iran was being choked off by economic sanctions.n"" Fast forward to today",61263,61335
151,"After spending $4 trillion maybe $5 trillion nobody even knows how much money has been sucked out of our country what have the decisions of Obama/Clinton produced?n ""Libya is in ruins",61656,61839
152,Our ambassador and three other brave Americans are dead,62154,62209
153,"And ISIS has gained a new base of operations theyre all over the worldn"" Syria is in the midst of a totally disastrous civil war",62543,62671
154,"ISIS controls large portions of the territory.n ""A refugee crisis now threatens Europe and is threatening the United States because Hillary is allowing these people to pour into our country and we dont know who they are where they come from",62932,63172
155,"We know nothing.n"" Iraq is in chaos and ISIS is on the loose.n ISIS has spread across the Middle East and into the west",63394,63513
156,At the same time ISIS is trying to infiltrate refugee flows into Europe and definitely folks definitely I have been very good at predicting definitely to the United States,63782,63953
157," n ""Iran has become the worlds largest state sponsor of terrorism is now flush with up to $150 billion in cash released by the United States plus another $400 million in cash cash cash ransom "" n That President Obama said had nothing to do with ransom had nothing to do with the hostages and his own people said he was wrong",64119,64442
158, n He lied,64650,64659
159,He lied,65032,65039
160,"Just like he said Obamacare ""keep your plan youll keep your doctor"" 28 times ""keep your plan keep your doctor."" And because of that lie Democrats that would have never passed it passed it and now they regret that they passed it because it is a total disaster",65291,65549
161, n Worst of all the nuclear deal puts Iran the number-one state sponsor of radical Islamic terrorism on a path to nuclear weapons,65756,65884
162,"In short the Obama/Clinton foreign policy has unleashed ISIS destabilized the Middle East and put the nation of Iran which chants constantly chants ""death to America"" in a dominant position of regional power and in fact aspiring to be a dominant world power",66149,66406
163,And we put them there over the last three years!  n This is the legacy of Barack Obama and Hillary Clinton: death destruction terrorism and weakness,66621,66768
164," n ""But Hillary Clintons legacy does not have to be Americas legacy",67078,67144
165,Were going to end the era of nation-building a disastrous concept a disastrous era and create new foreign policy joined by our partners in the Middle East that is focused completely on destroying ISIS,67456,67656
166,We have no choice destroying ISIS,67956,67989
167,""" n We will extend a hand of friendship to any nation that will work with us in good faith on this vital mission.n I have a message for the terrorists trying to kill our people our citizens trying to hurt the world but trying to hurt the United States: We will find you we will destroy you and we will win!  n Thank you",68187,68505
168,"Thank you.n ""This is not only a military fight but it will also require cyber warfare and financial warfare",68669,68776
169,Its also an ideological fight,69135,69164
170,"We will confront directly the hateful its just so hateful ideology of radical Islam and promote American values and American culture and Americas system of government.n"" Only by standing up for and supporting we have to stand up for and support our values can we become a united country once again  n A country of great jobs and wealth a country of security and freedom a country of strength and unity",69400,69800
171,The future is limitless,69993,70016
172,All we have to do is believe in America once again,70355,70405
173,We have to believe it can happen,70745,70777
174,It can happen,71153,71166
175," n ""We will put back our faith in Americas special destiny",71533,71590
176,We will lift the burdens on small business which is being driven into extinction by whats happening in our government,71918,72035
177,Well create a level playing field for American workers,72385,72439
178,Well never ever let whats happened to them happen to them again,72811,72874
179,"Well establish justice and opportunity and safety in every community in the land.n"" I am asking for the vote of every citizen in this country African American Hispanic all Americans all Americans who want a better brighter and stronger future for yourselves and for our country",73142,73419
180, n I am the change candidate,73687,73714
181,This is our moment to show the whole world that America is back bigger and better and stronger than ever before,74045,74156
182, n I am asking for your vote so I can be your champion in the White House,74427,74499
183,"I will be your champion and I will work hard to be your champion.n ""And I wont be playing golf instead of going to see the people in Louisiana who have been devastated by floods",74733,74910
184,""" n ""Im going to be the champion to every parent who dreams for their children",75159,75237
185,And to every child who dreams for their future I say these words to you tonight: I am with you I will fight for you and we will win for you we will win,75475,75626
186,""" n Together we will make America strong again we will make America safe again we will make America great again.n Thank you and God bless you",75904,76045
187,Thank you Mississippi,76425,76446
188,We love Mississippi,76826,76845
189,God bless you,77225,77238
190,Thank you,77618,77627
191,  ,78007,78006
