,sentence,start,end
161,"It also takes humility – knowing you dont know everything – because if youre convinced youre always right youll never ask yourself the hard questions."" ""I remember being in the Situation Room with President Obama debating the potential Bin Laden operation",67149,67404
162,The Presidents advisors were divided,67742,67778
163,The intelligence was compelling but far from definitive,68212,68267
164,The risks of failure were daunting,68694,68728
165,The stakes were significant for our battle against al Qaeda and our relationship with Pakistan,69128,69222
166,"Most of all the lives of those brave SEALs and helicopter pilots hung in the balance."" ""It was a decision only the President could make",69532,69667
167,"And when he did it was as crisp and courageous a display of leadership as Ive ever seen."" ""Now imagine Donald Trump sitting in the Situation Room making life-or-death decisions on behalf of the United States",69910,70117
168,Imagine him deciding whether to send your spouses or children into battle,70412,70485
169,"Imagine if he had not just his Twitter account at his disposal when hes angry but Americas entire arsenal."" Do we want him making those calls – someone thin-skinned and quick to anger who lashes out at the smallest criticism? Do we want his finger anywhere near the button? ""I have a lot of faith that the American people will make the right decision",70693,71043
170,This is a country with a deep reservoir of common sense and national pride,71230,71304
171,"Were all counting on that."" ""Because making Donald Trump our commander-in-chief would be a historic mistake",71641,71748
172,It would undo so much of the work that Republicans and Democrats alike have done over many decades to make America stronger and more secure,72067,72206
173,It would set back our standing in the world more than anything in recent memory,72504,72583
174,"And it would fuel an ugly narrative about who we are – that were fearful not confident; that we want to let others determine our future for us instead of shaping our own destiny."" ""Thats not the America I know and love."" ""So yes we have a lot of work to do to keep our country secure",72787,73070
175,And we need to do better by American families and American workers – and we will,73258,73338
176,But dont let anyone tell you that America isnt great,73658,73710
177,Donald Trumps got America all wrong,74056,74091
178,"We are a big-hearted fair-minded country."" ""There is no challenge we cant meet no goal we cant achieve when we each do our part and come together as one nation."" Every lesson from our history teaches us that we are stronger together",74365,74597
179,We remember that every Memorial Day,74875,74910
180,This election is a choice between two very different visions of America,75285,75356
181,"""One thats angry afraid and based on the idea that America is fundamentally weak and in decline."" The other is hopeful generous and confident in the knowledge that America is great – just like we always have been",75646,75858
182,"""Lets resolve that we can be greater still",76132,76174
183,"That is what I believe in my heart."" ""I went to 112 countries as your Secretary of State",76495,76583
184,And I never lost my sense of pride at seeing our blue-and-white plane lit up on some far-off runway with? ?The United States of Americaxa0emblazoned on the side,76858,77018
185,That plane – those words – our country represents something special not just to us to the world,77307,77402
186,"It represents freedom and hope and opportunity."" ""I love this country and I know you do too",77724,77815
187,"Its been an honor and a privilege toserve America and Im going to do everything I can to protect our nation and make sure we dont lose sight of how strong we really are."" Thank you all very much",78153,78347
