,sentence,start,end
60,And then I heard from Sanders the other day that theyre going to stay left right to the general theyre not going to make any appeal to the middle,22639,22784
61,How do you beat somebody who promises to go hard left right to November and offers all this stuff to people who are 20 years old 22 years old and they dont have to pay much taxes now but you say Look youre going to get free — no more tuition bills no more bills! Youre going to have no health care the rest of your life so forget having to buy insurance,22908,23261
62,Its a pretty good offer,23437,23460
63,"Is that what you mean by shouting slogans?""  Well I was really more referring to the Republicans as you pointed out initially",23786,23910
64,And I have been you know pointing out the differences in the approach between myself and Senator Sanders because I know that its more important we actually make progress than fall back into gridlock,24175,24373
65,And lets take health care as an example,24674,24713
66,You know weve been trying as Democrats since Harry Truman to get on the path to universal coverage,25052,25150
67,"Before it was called ""Obama care"" it was called ""Hillary care"" and I have the scars to prove it",25451,25546
68,And I was thrilled when President Obama passed and signed the Affordable Care Act,25852,25933
69,We are now at 90 percent coverage,26256,26289
70,I sure think we ought to improve it,26628,26663
71,Ive got plans to get the costs down and make sure we do go after high prescription drug costs and some of the other drivers of health care costs,26943,27087
72,But I think its a lot smarter to try to go from 90 percent to 100 percent than to throw our country into another contentious debate about health care,27313,27462
73,Wheres the money going to come from? Whos going to be paying it? If you have health care you like if youre under a private plan do you have to give it up? If youre on Medicare and you work do you have to pay more taxes? All these questions that would be thrown back into the public arena and wed have to start all over again from 0 to 100 percent,27581,27927
74,I just think we want to stay on the path of making progress,28085,28144
75,Now some people you know say Oh my gosh thats so pragmatic,28454,28512
76,Its not you know soaring or whatever they say,28833,28878
77,Well Im out there talking to people who prescription drug costs have gone up from $200 to $14000,29193,29289
78,Im talking to people whose insulin cost has gone up three times,29596,29659
79,Thats not a new drug,30011,30031
80,That doesnt have any new research in it,30389,30428
81,Im talking to people who are thanking me for the Affordable Care Act because the lifetime limit the cap has been lifted,30731,30850
82,And a man yesterday in Davenport said to me Im so grateful because Ive got a granddaughter with a congenital heart condition,31138,31262
83,These people cant wait Chris,31595,31623
84,We cant wait for another big debate that promises you know the sky when we know weve got to deliver on the ground,31950,32063
85,Weve got to help people deal with the problems the issues the challenges theyre facing right now,32363,32459
86,We have to restore faith that our government can work,32772,32825
87,And that is what I intend to do as president and Im going to keep fighting for that,33141,33224
88,And I respect the goal because Senator Sanders and I share the same goal,33510,33582
89,We want to get to universal coverage,33898,33934
90,I think my way will get us there faster and provide the health care that the people here in Iowa are telling me they are desperately desperately in need of,34226,34381
91,""" Last question and its so important to this campaign",34655,34708
92,I think so,35059,35069
93,I know you think so,35443,35462
94,It has to do with history,35817,35842
95,And its not the only issue in the campaign obviously but if you look at the American Constitution — and youve studied constitutional law — and the fact is that it wasnt until after the civil war that African-American men were given the right to vote in the 15th Amendment,36073,36344
96,And then women didnt get it until after the First World War,36577,36636
97,Theres a long lag there,36993,37016
98,Obama was elected president,37390,37417
99,You might get elected president,37783,37814
100,You may well get elected president,38165,38199
101,Do you think its — you think young American women — say young women in college 18 to 22 23 — do they get it how long this struggle has been and the fact that its a precarious struggle that could fall back? Do they know that all the rights to choice to equality at workplace where they do get it all were fought for? Do they get it? Thats my simple question,38363,38719
102,I dont know if they do,38895,38917
103,"Do you think they get it?"" "" Look I think that a lot of young people — and I wouldnt limit it to women",39201,39303
104,I think young people of every background every racial ethnic religious background are you know trying to understand how best they can participate in our political system and what the stakes are for them,39542,39744
105,And of course you know if you havent been through a lot of these struggles its easy either not to know about them or to think they didnt go far enough or that you know everything is taken care of,39941,40136
106,So weve got the two extremes of the argument,40388,40432
107,But heres what Im hearing at least from the young women who come to see me,40725,40799
108,They say Hey OK youre for equal pay,41087,41122
109,What are you going to make sure I get it? I had a young woman the other day here in Iowa say I want to go to law school,41363,41482
110,How can I be sure that if I work hard and do well and get a job Im going to get equal pay? And I said OK thats the right question because weve been fighting for this,41652,41817
111,Weve made progress but not near enough,42064,42102
112,Heres exactly what I think we need to do to get it,42407,42457
113,Or young women who say you know I cant balance family and work,42766,42828
114,I had a young woman come to see me holding her 9-month-old baby and she said you know I cant go back to work until I get my baby stabilized,43066,43205
115,I need paid family leave,43481,43505
116,What are you going to do about it? So I think whats happening is as the campaign goes on a lot of young people — and lets focus on young women — are moving from the sort of general either we havent gone far enough or those fights are over and I dont have to worry about it to being much more specific,43703,44003
117,And that is a good development because at the end of our efforts here in the primaries and if Im so fortunate enough to get the nomination then I think we fight out an election between a party that believes weve got to continue to address the lacks in our drive for equality our drive for justice whether its racism sexism homophobia you name it — we need to address those gaps and the other side doesnt even want to admit they exist,44021,44454
118,"So I think were going to have a very positive reaction in the general election between you know the big deniers on the Republican side and you know Lets make progress get things done on my side.""  Thank you so much",44521,44734
119,One last — just to clarify what you said about the debate,44989,45046
120,Would you like the chairman — the chair of the Democratic National Committee Debbie Wasserman Schultz to approve the MSNBC/NBC debate next week?  I would like the chairmen of the party and the campaigns to agree that we can debate in New Hampshire next week,45301,45557
121, OK,45840,45842
122,""" That is what Im hoping will happen."" "" OK",46212,46255
123,Thank you so much,46653,46670
124,Its been an honor to have you on Secretary Hillary Clinton from Iowa,47068,47136
125,"Thanks for joining us on HARDBALL tonight.""  Thanks Chris",47534,47590
126,Good to talk to you again,47988,48013
