,sentence,start,end
30,"QUOTE: ""More than 14 percent of non-citizens in both the 2008 and 2010 samples indicated that they were registered to vote."" QUOTE: ""Because non-citizens tended to favor Democrats (Obama won more than 80 percent of the votes of non-citizens in the 2008 sample) we find that this participation was large enough to plausibly account for Democratic victories in a few close elections",13552,13932
31,Non-citizen votes could have given Senate Democrats the pivotal 60th vote needed to overcome filibusters in order to pass health-care reform and other Obama administration priorities in the 111th Congress,14112,14316
32,It is also possible that non-citizen votes were responsible for Obamas 2008 victory in North Carolina,14641,14742
33,"Obama won the state by 14177 votes so a turnout by 5.1 percent of North Carolinas adult non-citizens would have provided this victory margin."" ""Our system is also rigged by the donors giving hundreds of millions to Hillary Clintons campaign."" The reason Hillary Clinton pushes for NAFTA or the Trans-Pacific Partnership and for completely open borders is because her international donors control her every move",14944,15354
34,If we let the Clinton Cartel run this government history will record that 2017 was the year America lost its independence,15565,15686
35,We will not let that happen,16027,16054
36,It is time to drain the swamp in Washington D.C,16415,16462
37,That is why I am proposing a package of ethics reforms to make our government honest once again,16787,16882
38,"""When Bill Clinton came into office he signed an executive order saying if you work for the White House or a federal agency you cant lobby the government for 5 years after you leave",17148,17329
39,But then President Clinton did what the Clintons always do – he rigged the system on his way out,17581,17677
40,"Clinton lifted the executive order so the Clintons and their cronies like John Podesta could start raking in cash."" So here is what I am announcing tonight",17962,18117
41,First: I am going to re-institute a 5-year ban on all executive branch officials lobbying the government for 5 years after they leave government service,18404,18556
42,I am going to ask Congress to pass this ban into law so that it cannot be lifted by executive order,18848,18947
43,Second: I am going to ask Congress to institute its own 5-year ban on lobbying by former members of Congress and their staffs,19228,19353
44,Third: I am going to expand the definition of lobbyist so we close all the loopholes that former government officials use by labeling themselves consultants and advisors when we all know they are lobbyists,19628,19833
45,Fourth: I am going to issue a lifetime ban against senior executive branch officials lobbying on behalf of a foreign government,20125,20252
46,And Fifth: I am going to ask Congress to pass a campaign finance reform that prevents registered foreign lobbyists from raising money in American elections,20570,20725
47,Not only will we end our government corruption but we will end the economic stagnation,21044,21130
48,My plan for the economy can be summed up in three simple words: jobs jobs jobs,21473,21551
49,At the center of my plan will be fixing our terrible trade deals,21871,21935
50,47 million Americans are in poverty and 45 million Americans are on Food Stamps,22261,22340
51,We have nearly an $800 billion annual trade deficit in goods with the world and the worst so-called recovery since the Great Depression,22655,22790
52,"""Its the Clintons who gave us NAFTA and the Clintons who gave us Chinas entry into the World Trade Organization."" Briggs & Stratton has cut thousands of Wisconsin manufacturing jobs and moved them to China",23062,23267
53,GE Healthcare recently closed its Milwaukee location and shipped the jobs to Mexico,23587,23670
54,Johnson Controls shuttered its plants in Milwaukee and West Allis and moved the jobs to Mexico and China,24016,24120
55,The list goes on and on,24475,24498
56,We are living through the greatest jobs theft in the history of the world,24847,24920
57,A Trump Administration is going to renegotiate NAFTA stand up to China and stop the jobs from leaving our country,25211,25324
58,As part of our plan to bring back our jobs we are going to lower our business tax from 35 percent to 15 percent,25587,25698
59,We will be a rich nation once again,25980,26015
60,But to be a rich country we must also be a safe country,26331,26386
61,National Security begins at the border,26724,26762
62,"Speaking in secret to a foreign bank Hillary Clinton said her dream is for totally ""open trade and open borders."" By ""open trade"" she means foreign countries can cheat us out of millions of jobs and trillions of dollars",27044,27263
63,"By ""open borders"" she means totally unlimited immigration",27564,27621
64,"In a secret speech to Goldman Sachs she said citizens who want to control immigration are ""Un-American."" So Hillary thinks most of the country is either deplorable irredeemable un-American racist or basement dwellers supporting Bernie Sanders",27955,28197
65,"""Hillarys plan includes an open border with the Middle East – meaning generations of radicalism and terrorism spreading and growing within our shores."" ""So let me state this as clearly as I can",28479,28672
66,"If Im elected President I am going to keep Radical Islamic Terrorists out of our country."" We will also stop the crisis of illegal immigration",28932,29074
67,A Trump Administration will secure and defend our borders,29391,29448
68,And yes we will build a wall,29845,29873
69,We have the first-ever endorsement from our ICE and Border Patrol officers,30273,30347
70,"""As Secretary of State Hillary Clinton allowed thousands of criminal aliens to be released because their home countries wouldnt take them back."" The ICE officers described Hillarys proposal as quote the most radical immigration proposal in U.S",30655,30898
71,"history."" Here is a summary of the Hillary plan: --Support for Sanctuary Cities --Social Security Medicare and lifetime welfare for illegal immigrants by making them all citizens --Obamacare for illegal immigrants --No deportation of visa overstays --Expanding catch-and-release on the border ""--Expanding President Obamas unconstitutional executive amnesty including instant work permits for millions of illegal workers"" ""--Freeing even more criminal aliens by expanding Obamas non-enforcement directives"" --A 550% increase in Syrian refugees Either we win this election or we lose the country",31007,31601
72,"""Under a Trump Administration its going to be America First."" Here are some of the amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary regulation; defend religious liberty; provide school choice to every low-income child in America; rebuild our depleted military and take care of our vets; support the men and women of law enforcement; repeal and replace Obamacare; save the 2nd amendment; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States",31506,32108
73,You have 22 days to make every dream you ever dreamed of for your country come true,32211,32294
74,On November 8th the arrogance of Washington D.C,32632,32679
75,will come face to face with the righteous verdict of the American voter,33027,33098
76,I am going to fight for every citizen of every background from every stretch of this nation,33425,33516
77,"""Im going to fight for every child living in poverty",33853,33905
78,"Im going to fight for every mom who lost her child to illegal immigration and drugs and gang violence."" ""Im going to fight for every community whose jobs and dreams have been ripped out and shipped to other countries."" ""Im going to fight for every person in this country who believes government should serve the people – not the donors."" And I am going to fight to bring us all together as Americans",34089,34488
79,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,34642,34769
80,"""Youre going to look back at this rally for the rest of your life",35080,35145
81,Youre going to remember this day,35482,35514
82,This is a movement like youve never seen before,35865,35912
83,"Youre going to look back at this election and say this is by far the most important vote youve ever cast for anyone at any time."" Once again we are going to have a government of by and for the people",36166,36365
84,We Will Make America Wealthy Again,36709,36743
85,We Will Make America Strong Again,37130,37163
86,We Will Make America Safe Again,37550,37581
87,And We Will Make America Great Again,37968,38004
