,sentence,start,end
39,"""  ""Governor Pence served Indiana with distinction in Congress",15797,15858
40,He rose to leadership and served as the chairman of the entire House Republican Conference,16209,16299
41,Number one,16679,16689
42,Hes really got the skills of a highly talented executive leading the state of Indiana to jobs growth and opportunity in spite of the relentless obstacles put in his way and every states way by the Obama administration,16998,17215
43,Its horrible out there,17515,17537
44,High taxes and regulations,17945,17971
45,"And its out of control."" ""Mike Pence is a man of honor character and honesty",18343,18419
46,We know that,18781,18793
47,Hillary Clinton is the embodiment of corruption,19167,19214
48,Shes a corrupt person,19588,19609
49,What shes done with her e-mails what shes done with so many things and I see the ads up all the time the ads,19924,20032
50,Shes totally bought and paid for by Wall Street the special interests the lobbyists 100 percent,20318,20413
51,Shes crooked Hillary,20759,20779
52,"""  ""And I think that while she got away with murder in fact I think it might be her greatest accomplishment escaping the recent scandal and her lies and the loss of 33000 e-mails -- but it wasnt a loss she discarded -- that in itself is a major crime",21046,21295
53,"Other people have been paying tremendous prices for what theyve done which is peanuts compared to what happened with Hillary Clinton."" ""Thirty-three thousand e-mails are missing and thats OK? Didnt give them to the FBI? Didnt give them to the attorney general and thats OK? Wipes her server clean thats OK? These are crimes",21420,21743
54,These are crimes,22002,22018
55,"And how she got away with it I think I understand it but I think a lot of people dont."" ""But I do believe while she didnt pay the price she should have paid shes going to pay that price when November 8th rolls around",22268,22484
56,Shes going to pay it at the polls,22711,22744
57,I believe that,23107,23121
58,"""  ""On top of everything else Hillary made $21.6 million giving speeches to special interests in a short period of time",23468,23586
59,Shes totally owned by Wall Street,23916,23949
60,We believe in Americanism; she believes in globalism,24312,24364
61,And its not that she believes in it,24730,24765
62,The people that give her all of this money believe in it,25112,25168
63,And shell believe in whatever they want her to believe,25510,25564
64,Believe me,25936,25946
65,Thats it,26333,26341
66,"""  What a difference between crooked Hillary Clinton and Mike Pence",26703,26769
67,  Mike Pence will never be afraid to speak the name of our enemy: Radical Islam,27110,27187
68,Radical Islamic terrorism,27543,27568
69,You saw it the other day with the truck screaming out the window,27927,27991
70,You heard what he was screaming out the window,28324,28370
71,You saw it in San Bernardino,28706,28734
72,You saw it at the World Trade Center,29071,29107
73,You saw it in Orlando,29437,29458
74,How horrible was that? You saw it in Paris,29792,29834
75,You see it all over,30170,30189
76,"""And Hillary is a weak person",30527,30556
77,We are the law and order candidates and were the law and order party,30881,30949
78,Were going to change things around,31279,31313
79,Theres going to be respect again for law and order,31644,31694
80,"""  ""Hillary Clintons foreign policy helped launch ISIS",32033,32086
81,You know shes talking -- I see the ads she puts on,32422,32472
82,If I make one statement which is fine shell take that statement and put on a totally dishonest ad because shes got a lot of money because its given to her by the lobbyists and by the special interests,32722,32922
83,"Got a lot of money."" ""But I see the ads on foreign policy",33176,33233
84,Shes talking about Donald Trump doesnt have foreign policy experience,33559,33628
85,Of course not,33985,33998
86,Ive been a very very very successful businessperson,34358,34409
87,I mean -- but -- but if you look at my calls I said dont go into Iraq,34727,34796
88,Nobody cared because I was a businessperson,35113,35156
89,I was a civilian,35486,35502
90,Take the oil,35849,35861
91,"Many many calls Ive made."" ""You take a look",36194,36237
92,I said that in Scotland and in the U.K,36560,36598
93,that was going to happen,36935,36959
94,I was the one that predicted it,37296,37327
95,And everybody said hes wrong hes wrong,37665,37703
96,President Obama said if it happens theyre going to get to the back of the line which probably is one of the reasons they lost because I consider it a win,37976,38129
97,I think it was a win for them actually because they dont want to be told what to do,38361,38444
98,"And they dont want to be told that when people pour into the country they have to take them even if theyre not qualified even if they dont have paperwork even if they have no idea where they come from."" ""And I said that Brexits going to happen",38647,38890
99,I said that they are going to break away,39127,39167
100,And everybody laughed at me,39505,39532
101,And the odds were 20 percent,39870,39898
102,And then when it happened she took an ad saying oh Donald Trump said this or that but Im the one that said it was going to happen,40169,40298
103,And some of the more fair reporters -- about 30 percent of them -- said he was right,40548,40632
104,I appreciate that,40946,40963
105,"Seventy percent didnt so thats OK."" ""So Mike Pence will never be afraid to speak the name of our enemy",41268,41370
106,So important,41678,41690
107,Now I think if you look at one of the big reasons that I chose Mike -- and one of the reasons is party unity I have to be honest,41967,42095
108,So many people have said party unity,42352,42388
109,Because Im an outsider,42713,42735
110,I want to be an outsider,43063,43087
111,I think its one of the reasons I won in landslides,43401,43451
112,I won in landslides,43788,43807
113,This wasnt close,44173,44189
114,This wasnt close,44564,44580
115,"""  ""No this wasnt close",44944,44966
116,This was -- in the history of the Republican Party history with 17 people running you have to understand other people ran against one two and three,45265,45412
117,There were 17,45710,45723
118,We got -- I say we because Im the messenger Im a messenger -- Im doing a good job but Im a messenger -- we got almost 14 million votes,46020,46154
119,"Thats more than any other person in the history of the Republican Party in the primary system running for president."" ""Think of it",46406,46536
120,Thats more than Ronald Reagan who we love,46856,46897
121,Thats more than Richard Nixon,47266,47295
122,Its more than Dwight D,47657,47679
123,Eisenhower,48052,48062
124,You know he won the Second World War in all fairness,48423,48475
125,Pretty good,48830,48841
126,"Its more than the Bushes."" ""But I mean by a lot",49189,49236
127,I dont mean by a little,49569,49592
128,But thats with 17 people,49947,49971
129,People dont over-say that,50334,50359
130,That means our message is unbelievable,50728,50766
131,"And I want to thank all of the loyal people -- because I have such loyal unbelievable people and they displayed that just yesterday in Cleveland where its going to be so amazing."" ""But they displayed it",51059,51261
132,It was on display where we had this group of people who -- many of whom Ive known and I wont say because for party unity Ill say theyre wonderful people OK? Never Trump they said never Trump never Trump,51449,51651
133,Oh were going to win,51927,51947
134,They got crushed,52330,52346
135,"And they got crushed immediately because people want what were saying to happen."" ""Theyre tired of a country that has horrible trade deals that has no borders that has taxes that are through the roof highest taxed nation just about in the world that has regulations that dont allow you to start a business and destroy your business if you do start -- and by the way speaking of destroying businesses were going to take care of the miners and were going to take care of the steelworkers",52507,52992
136,Were going to put em back to work,53130,53163
137,"""  ""So theyre very tired of it",53506,53535
138,But I want to thank all of those people that – delegates-- that were on the different committees because boy was that something,53850,53977
139,Did we show them something,54294,54320
140,And unfortunately the vote was very late,54677,54717
141,But essentially we had 112-12,55075,55104
142,This was the vote that was going to put it onto the floor and were going to have a big fight,55427,55519
143,Were not going to have a fight,55832,55862
144,People agree with what weve -- they want the wall,56186,56235
145,They want the borders,56559,56580
146,"They want these things to happen."" ""And what were doing..",56907,56964
147,"""  ""And what were doing that Im so proud of so proud -- and nobody else would even think about doing it -- I fought very hard for it",57233,57364
148,Well call it the Johnson amendment where he took away from the evangelicals -- and I want to thank the evangelicals because without the evangelicals I could not have won this nomination,57595,57780
149,The evangelicals have been unbelievable,58109,58148
150,I dominated with the evangelicals,58544,58577
151,A lot of people were surprised,58955,58985
152,They say hes not perfect,59362,59386
153,But you know what? They know Im going to get the job done and theyre really smart,59735,59816
154,"""  ""And I said -- and I said for the evangelicals that were going to do something that nobodys even tried to do",60098,60208
155,You have the Johnson amendment passed by Lyndon Johnson and his group,60497,60566
156,And he was a powerful president,60889,60920
157,He knew how to get things done,61273,61303
158,He got bogged down in a war that was a disaster and it destroyed him,61641,61709
159,"But he was a powerful president."" ""And we call it the Johnson amendment where you are just absolutely shunned if youre evangelical if you want to talk religion you lose your tax-exempt status",61976,62167
160,We put into the platform were going to get rid of that horrible Johnson amendment,62466,62547
161,"And were going to let evangelicals were going to let Christians and Jews and people of religion talk without being afraid to talk."" ""I saw this",62842,62985
162,"I had so many great leaders so many times up to my office the top -- the absolute top evangelical leaders Christian leaders Jewish leaders believe it or not some Muslim leaders -- people are going to be surprised to hear that -- I had the top leaders up to my office and I said why is it that youre so powerful as an individual and yet when you get out there youre sort of timid?"" ""And they didnt know how to answer the question",63097,63525
163,And it took two three meetings before I figured it out,63657,63711
164,One great great gentleman that everybody knows but whose name I will not reveal said Mr,64026,64113
165,Trump we live in fear in our churches and our synagogues,64433,64489
166,"We live in fear that were going to lose our tax-exempt status if we say anything thats even slightly political."" ""And I looked out the window",64786,64927
167,I was in Trump Tower and I pointed to people walking down the street,65212,65280
168,I said well they have the right to speak but you dont,65595,65648
169,That means theyre more powerful than you are,65966,66010
170,We have to do something about it,66341,66373
171,"How did it start? How did it start? ""  ""And they said it started because of Lyndon Johnson",66685,66774
172,And he actually had a problem in Texas with a certain religious leader,67064,67134
173,And he did this and he got it done,67470,67504
174,And were going to undo it so that religious leaders in this country and those unbelievable people--and not because they backed me in such large numbers-- but so that religion can again have a voice because religions voice has been taken away,67771,68012
175,And were going to change that,68294,68323
176,OK? All right,68698,68711
177,"""  ""Back to Mike Pence",69086,69107
178,So one of the primary reasons I chose Mike was I looked at Indiana and I won Indiana big,69431,69519
179,Remember Indiana was going to be the firewall,69822,69867
180,Thats where Trump was going down -- they agreed Id win New York Id win Pennsylvania Id win all these places,70167,70274
181,"But Indiana was going to be the firewall."" ""So I got to study Indiana and I got to study New York and a lot of other places and I saw how NAFTA signed by Bill Clinton has drained our manufacturing jobs just drained us like weve never been drained before",70459,70712
182,NAFTA again signed by Bill Clinton,70959,70993
183,NAFTA is the worst economic deal in the history of our country,71353,71415
184,Manufacturing down in some states 55 60 percent,71773,71820
185,"Its a horror show moving to Mexico moving to other places."" ""I have a friend whos a great builder",72149,72246
186,What he builds is plants,72581,72605
187,Thats all he does is build plants,72965,72998
188,He doesnt build buildings,73351,73376
189,He doesnt -- he builds plants,73736,73765
190,"Its the biggest in the world from what I hear."" ""I said hows business? I was with him the other day",74083,74182
191,Hows business? He goes unbelievable,74510,74545
192,I said really wow Im surprised,74907,74937
193,Why is it unbelievable? Because I think of him as building in this country,75268,75342
194,He says Donald what were doing in Mexico you wont believe,75666,75723
195,"I said what do you mean? He said were building plants in Mexico the likes of which weve never seen."" ""I said what about this country? Not much",76012,76154
196,Not much,76462,76470
197,Thats the expression,76851,76871
198,He said exactly that,77245,77265
199,Not much,77637,77645
200,I said but Mexico? He said youve never seen anything like it,78002,78062
201,"Its incredible."" ""Folks thats going to stop",78407,78450
202,Were going to go reverse it,78806,78833
203,Were going to bring our jobs back to this country,79177,79226
204,We cant be the stupid people anymore,79559,79595
205,"OK? ""  ""And he was better than a pollster",79939,79979
206,Hes better than a consultant,80315,80343
207,I would say how are we doing? And you get a big report that costs you millions of dollars,80661,80750
208,Doesnt cost me millions,81076,81099
209,"Me I give them $10000 OK? ""  ""It costs other people millions",81435,81494
210,It costs other campaigns millions to get a report,81818,81867
211,Every time they get a report its millions,82197,82238
212,But Ill tell you what a guy like this is better than anybody you can hire to do a report,82533,82621
213,And he said it,82926,82940
214,He didnt say it from the standpoint of hes upset about it,83262,83319
215,Just fact,83652,83661
216,How are we doing? Unbelievable in Mexico,84013,84053
217,"In fact he actually said Ive never ever seen anything like it."" ""And if you look Ford is building massive plants there instead of Michigan",84363,84501
218,We want them to build them in Michigan,84805,84843
219,Theyre going to build them in Michigan,85183,85221
220,And you know that I know how to do that,85573,85612
221,So easy,85975,85982
222,"So easy."" ""But theyre not going to do and theyre not going to take advantage of us without retribution",86321,86423
223,There are consequences when you fire thousands of people and move to another country and then think youre going to youre your product and sell it in here,86697,86850
224,There are consequences,87194,87216
225,And those consequences are going to keep companies in our country,87609,87674
226,Its very simple,88060,88075
227,And everybody here knows what the consequences are but I wont say that because Im much more interested right now in Mike,88422,88542
228,"""  ""Indianas unemployment rate -- and this is the primary reason I wanted Mike other than he looks very good other than hes got an incredible family incredible wife and family -- Karen is amazing",88791,88985
229,"""  ""Incredible family",89300,89320
230,Highly respected,89726,89742
231,Expected to go for another four years,90136,90173
232,He would have won I think very easily in Indiana,90541,90589
233,Indiana their unemployment rate has fallen,90953,90995
234,When he was there when he started 8.4 percent when he was governor when he took over to less than 5 percent in May of 2016,91313,91435
235,Since January 2013 Indianas labor force has increased by more than 186000 jobs,91732,91810
236,You have to understand Ive gone around to all these states,92127,92185
237,Ive gone to all of them,92518,92541
238,And every time I have statisticians,92894,92929
239,"I say give me the stats on a state."" ""And its always bad down down down",93256,93327
240,Down 40 percent 50 percent 60 percent in some cases,93633,93684
241,Heres somebody where its gone up,94034,94066
242,Private sector job growth is up by more than 147000 jobs since 2013,94415,94482
243,"Thats like very unusual."" ""Governor Pence balanced the budget",94830,94891
244,Can you imagine a balanced budget? Our budgets so out of whack in this country we dont know what were doing,95221,95328
245,Were going to owe very soon $21 trillion,95668,95708
246,He balanced the budget,96094,96116
247,They dont know what that means,96503,96533
248,"Governor Pence balanced the budget produced a surplus and maintains a $2 billion reserve fund in the state of Indiana."" ""Its also rated triple-A their bonds are rated triple-A",96857,97032
249,Very few states have that,97365,97390
250,Triple-A,97819,97827
251,The best,98258,98266
252,"Thats as good as you can get whether youre a company a state triple-A."" ""Indiana was recently recognized by Chief Executive Magazine as the number-one state in the Midwest for business",98601,98785
253,Number one,99134,99144
254,And its not even close,99571,99593
255,There are approximately 34000 fewer Hoosiers on unemployment insurance now than there were when Mike Pence took office,99987,100105
256,"So you have fewer Hoosiers fewer people from Indiana."" ""And besides that Bobby Knight my friend who really did help me",100422,100540
257,I mean if you want a reference Bobby Knight in Indiana we love Bobby Knight,100857,100932
258,But he agrees with everything Im saying,101309,101348
259,"He loves the governor."" ""Indiana has the second-lowest unemployment rate in the nation for veterans where nobodys fighting for the veterans like Im fighting for the veterans the veterans have been left behind",101674,101882
260,"""  ""If you remember a few months ago Hillary Clinton said the really -- theyre doing much better the V.A",102162,102265
261,is much better,102605,102619
262,Theyre doing a much better job than people give it credit for,102967,103028
263,People are dying on line waiting for five six days for doctors,103343,103405
264,People are dying on -- they cant even see a doctor,103726,103776
265,"Its a scandal."" ""Take a look at whats happening with the V.A",104110,104170
266,in Arizona,104536,104546
267,Take a look at whats happening with -- you know just the Veterans Administration hospitals,104899,104989
268,Its a scandal,105335,105348
269,Its corrupt,105716,105727
270,Its incompetent,106094,106109
271,Its a scandal,106479,106492
272,And Hillary Clinton thought it was just fine,106849,106893
273,And boy am I going to win big with the veterans,107228,107275
274,I mean we know that for a fact,107614,107644
275,"""  ""So its now 2.4 percent for veterans",107966,108004
276,In 2013 when Mike Pence took office the rate for veterans was 6.7 percent,108292,108365
277,It was 31st in the nation one of the bad ones and now its almost the best,108649,108722
278,Got em jobs,109060,109071
279,"Got em jobs."" ""Indianapolis is ranked second in top 10 metro areas for young college graduates",109402,109496
280,Thats a great thing,109825,109844
281,Theyre going to stay there,110235,110261
282,Thats a great thing,110655,110674
283,And Mike worked hard on that,111072,111100
284,"He was telling me that was not easy."" ""Under Governor Pences leadership Indiana enacted the largest K-12 education funding increase in the states history",111450,111603
285,So youre balancing budgets and yet youre giving more money to education,111935,112006
286,"Isnt that a great thing? ""  ""Indiana has just about the largest school choice program in America",112370,112465
287,School choice is where its at folks,112824,112859
288,"You want to get your schools better you gotta get rid of Common Core fast."" ""Governor Pence enacted the largest income tax cut in the states history",113178,113326
289,Think of that,113663,113676
290,Were cutting taxes and balancing budgets,114069,114109
291,And along with corporate tax reform just about number one in the country,114485,114557
292,"CNBC ranked Indiana first in the nation for its infrastructure."" ""So with all of these cuts and all of these balancing budgets were spending more money on education and the infrastructure is kept up",114865,115063
293,That had so much -- look as a builder nobody in the history of this country has ever known so much about infrastructure as Donald Trump,115292,115427
294,I build infrastructure,115752,115774
295,"Do I know how to build a wall? Do I know how to build infrastructure?"" ""You know its very interesting",116106,116207
296,Were building -- were building -- I won -- the -- which is pretty amazing with the Obama administration but I won the right to have the old post office building on Pennsylvania Avenue right near the White House and its an amazing -- probably the best location one of the most sought after projects in the history of the GSA General Services,116392,116732
297,And I really like whats happened,116962,116994
298,Were going to have an opening very soon,117342,117381
299,"Ivanka and Eric and Don did a fantastic job on it."" ""But I thought the other day I was going over the numbers were under budget and about a year -- actually more than a year – but were a year ahead of schedule and were under budget substantially",117613,117858
300,And the quality of the work is even better than we originally were going to do,118079,118157
301,"""  ""And when I explained to a government representative that were under budget and ahead of schedule they almost fell off because theyve never heard those words before",118459,118625
302,"Theyve never heard them."" ""So when I see what happened to Indiana which was having tremendous problems when I see what happened to Indiana under Mikes work -- also his predecessor did a great job by the way great job whos now at Duke -- whos now at Purdue -- when I see what happened with respect to the numbers the state and everything else that to me was probably the single most important point because its something that hasnt happened -- almost has not happened in this whole country."" ""The turnaround and the strength of Indiana has been incredible and I learned that when I campaigned there",118654,119251
303,And I learned that when I won that state in a landslide,119338,119393
304,And I learned that when Governor Pence under tremendous pressure from establishment people endorsed somebody else but it was more of an endorsement for me if you remember,119700,119870
305,He talked about Trump then he talked about Ted -- whos a good guy by the way whos going to be speaking at the convention Ted Cruz good guy -- but he talked about Trump Ted then he went back to Trump,120064,120262
306,"I said who did he endorse?"" ""So even though he was under pressure because Im so you know outside of the establishment it was the single greatest non-endorsement Ive ever had in my life OK? I will tell you",120432,120636
307,"""  So with that I would like to introduce a man who I truly believe will be outstanding in every way and will be the next vice president of the United States Governor Mike Pence",120901,121077
308,Thank you,121472,121481
309,Thank you everybody,121876,121895
310,Thank you,122290,122299
311,  ,122694,122693
