,sentence,start,end
107,"""Were all brothers and sisters and were all created by the same God",42062,42129
108,We must love each other and support each other and we are in this all together,42466,42544
109,All together,42905,42917
110,"""I fully understand that the African-American community has suffered from discrimination and that there are many wrongs that must still be made right and they will be right",43253,43425
111,I want America prosperous for everyone,43747,43785
112,I want to make this city the economic envy of the world and we can do that,44144,44218
113,We can do that again,44548,44568
114,"""Factories everywhere new roads and bridges new schools — especially schools — and new hope",44905,44996
115,"""I have been so greatly blessed and in so many ways with no greater blessing than my family",45297,45388
116,Ive had a great family,45731,45753
117,"""Nothing would make me happier and more fulfilled than to use what I have learned in business and in traveling all over the world — Ive sort of seen a lot — to bring the wealth and prosperity and opportunity to those who have not had these opportunities before",45992,46252
118,And thats many many people in Detroit,46503,46540
119,"""When I see wages falling people out of work I know the hardships this inflicts and I am determined to do something about it",46855,46979
120,I will do something about it,47291,47319
121,I do get things done I will tell you,47658,47694
122,Some people have strengths thats one of my strengths I get things done,48015,48085
123,Im going to get things done for you,48411,48446
124,"""Please know this for any who are hurting things are going to turn around.Tomorrow will be better",48767,48864
125,Much better,49209,49220
126,The Pastor and I were talking about riding up the street how we see all those closed stores and people sitting down on the sidewalk and no jobs and no activity,49530,49689
127,Well get it turned around,49984,50009
128,Well get it turned around Pastor,50350,50382
129,Believe me,50731,50741
130,"""Were going to win again as a country and were going to win again for all of our people",51065,51152
131,I want to work with you to renew the bonds of trust between citizens and the bonds of faith that make our nation strong,51420,51539
132,America has been lifted out of many of its most difficult hours through the miracle of faith and through people like Bishop Jackson and Dr,51806,51944
133,Jackson,52282,52289
134,So important,52671,52683
135,People have no idea how important they are,53049,53091
136,"""Now in these hard times for our country let us turn again to our Christian heritage to lift up the soul of our nation",53397,53515
137,I am so deeply grateful to be here today and it is my prayer that the America of tomorrow — and I mean that — that the America oftomorrow will be one of unity togetherness and peace,53720,53901
138,And perhaps we can add the word prosperity,54170,54212
139,Ok? Prosperity,54552,54566
140,"""Id like to conclude with a passage from 1 John Chapter 4",54901,54958
141,You know it? See most groups I speak to dont know that,55265,55319
142,But we know it,55629,55643
143,If you want we can say it together: No one has ever seen God but if we love one another God lives in us and His love is made complete in us,55888,56027
144,And that is so true,56331,56350
145,"""Thank you very much",56694,56714
146,This has been such an honor,57058,57085
147,Thank you very much,57429,57448
148,Bishop thank you sir,57792,57812
149,Thank you,58156,58165
150,Thank you,58509,58518
151,"Thank you."" ",58862,58873
