,sentence,start,end
37,"Domtar will supply Wisconsin-based Appleton with most of the uncoated base paper it needs to make thermal carbonless and other specialty paperproducts negating the need to make the base paper at the West Carrollton plant."" (Thomas Gnau ""Paper Manufacturer To Let Go Of 330 Workers""   2/23/12)  ""Modine announced in April that over the next 18-24 months it is closing plants in Camdenton Mo.; Pemberton Ohio; Logansport Ind.; and TubingenGermany and consolidating U.S",17738,18201
38,production at its facility in McHenry Ill,18434,18475
39,"and building a new plant next to the current one in Nuevo Laredo Mexico allas part of a restructuring effort."" (Ed Marcum ""104 Losing Jobs At Auto Industry Suppliers""  8/20/08)  ""MeadWestvaco Corp",18838,19032
40,will discontinue its MWV Calmar pump and dispensing manufacturing and distribution operations in Washington Court House OH,19371,19493
41,TheWashington Court House facility manufactures dispensers for the personal care and beauty industry,19936,20036
42,The company is consolidating production and equipmentfrom Washington Court House to its San Luis Potosi Mexico plant,20443,20559
43,The transition is expected to be completed by the end of 2009,20970,21031
44,A small componentmanufacturing presence will be maintained at Washington Court House,21464,21548
45,"The closure will impact approximately 278 hourly and salaried employees."" (MarkHeschmeyer ""Closures & Layoffs (Feb",21961,22075
46,"1-7): 2008s Brutal Layoff Count""   2/4/09)  ""Amweld Building Products says it will close its Niles and Garrettsville operations and shift work to Mexico wiping out 125-plus jobs in Niles and 130 to140 in Garrettsville."" (Larry Ringler ""Aluminum Plant To Idle""   4/9/08)  ""Some of Rubbermaids manufacturing line was moved to Mexico and in November 2003 Newell Rubbermaid Incorporated announced that it was pulling itsoperations out of Wooster ending Rubbermaids long relationship with that community."" (""Rubbermaid""   Accessed 6/7/16)  ""Maytag has been getting killed by competitors who make their vacuum cleaners in China and have been able to underprice Hoover models by incrediblemargins",22178,22858
47,You can get a Chinese-made upright vacuum cleaner for well under $100 at Wal-Mart (WMT ) Target (TGT ) or Sears (SHLD ),22945,23064
48,Hoovers generallystarted at upward of $200,23418,23460
49,Not surprisingly Hoover has lost market share though it still was No,23849,23917
50,"1 in upright cleaners in 2004."" (Michael Arndt ""OnlineExtra: Sucking The Life Out Of Hoover""   8/22/05)  ""In late July Mr",24251,24369
51,"Bush campaigned in Canton the county seat just three days after World Kitchen in nearby Massillon announced that it was closing its200-employee bake ware factory in favor of importing bake ware from China."" (Steven Greenhouse ""Its Not Just About Jobs But Where The Jobs Are""   9/5/04)  ""For nearly 60 years it has been a U.S",24591,24912
52,business icon making products associated with function and comfort,25162,25228
53,But when layoffs and production changes arecompleted at a factory here American Standard Cos,25613,25705
54,Inc,26117,26120
55,will be a little less American,26557,26587
56,The firms only remaining U.S,27017,27045
57,"plant making ceramic bathroom andkitchen fixtures is ending production of most of its current products and shifting the work to factories in Mexico and Asia."" (Gary T",27421,27587
58,"Pakulski ""TheFading Of A Fixture""   6/6/04) ""Invensys Climate Controls will close manufacturing operations at its Plain City plant by the fall putting 220 people - including many older and longtimeemployees - out of work",27862,28080
59,The company said 125 salaried workers will remain at the 51-year old operation which previously was owned by Siebe PLC and RancoInc,28359,28490
60,Invensys which took over the plant in 1999 said it can no longer match the prices of competitors in China for the valves it makes for commercial andresidential heat pumps,28757,28927
61,"We hung in there as long as we could but if we did not make this decision we would not be able to compete and would lose majorbusiness said Gale Maxwell director of manufacturing."" (Mark Niquette ""Plain City Plant To Lay Off 220 Workers""   4/30/04) ""One of the hardest hit areas in Ohio is the village of Ottawa in Putnam County west of Toledo",29064,29405
62,In December 2002 LG Philips shut its Ottawa TV picturetube factory and moved production to Mexico,29589,29686
63,Over 1200 workers were laid off,30046,30077
64,A recent article in the Toledo Blade reports nearly a third of these workersremained unemployed a year later including some who found jobs after the Philips layoff but were then laid off by their new employer,30387,30595
65,"Others that foundjobs usually had to accept work that was lower paid and with fewer benefits."" (Jon Honeck ""International Trade And Job Loss In Ohio""   February 2004)  ""Farther to the northwest in the town of Bryan (Williams County) workers who made the famous Etch A Sketch toy were laid off in December 2000 whenthe Ohio Art Company shut its factory and moved all production to China",30740,31122
66,According to an article in the New York Times Three years later only a few EtchA Sketch assembly line workers have found other jobs,31283,31414
67,"Most of those who did were lifetime employees who were rehired in other departments including a fewwho unpack crates full of Etch A Sketches from China."" (Jon Honeck ""International Trade And Job Loss In Ohio""   February 2004)  ""A major parts supplier to Big Three automakers is shuttering a plant in Zanesville that has operated for nearly 60 years throwing 383 employees out ofwork",31596,31975
68,The Lear Corp,32228,32241
69,plant on Ceramic Avenue will close by the end of October the chief spokeswoman for the Southfield Mich.-based parts producer said.The 220000-square-foot factory which makes wiring harnesses for gasoline- and electric-powered cars and trucks will close because company executiveswere alerted in April that a multimillion-dollar contract with a U.S,32571,32917
70,"automaker isnt being renewed spokeswoman Andrea Puchalsky said."" (Dan Crawford""Lear Closing 383-Worker Zanesville Plant""   7/17/00)  ""Ralston Purina Co.s Eveready Battery Co",33226,33396
71,is continuing its strategy of closing down carbon zinc battery plants and moving the work to lower cost plants.At the same time Eveready is investing in plants with technology that produces longer-life batteries,33728,33939
72,"On Tuesday the company notified employees at itsFremont Ohio plant that it would close the operation next year."" (Rick Desloge ""Eveready Closing Ohio Plant Will Move Work To Mexico""   6/8/97) ""Consolidated Freightways has become the first U.S",34204,34444
73,trucking company to own and operate a subsidiary in Mexico under the investment provisions of the NorthAmerican Free Trade Agreement,34742,34874
74,The service is important because of its potential to introduce large-scale less-than-containerload trucking service betweenthe United States and Mexico - a sector that has lagged in recent years as trade between the two countries has expanded,35188,35430
75,"If the venture proves viable itcould provide a stimulus for land investment new hubs terminals and distribution sites throughout Mexican industrial centers."" (Kevin G",35845,36011
76,"Hall ""TruckingCompany Puts NAFTA Theory Into Trade Practice""   10/15/98) ",36535,36605
