,sentence,start,end
38,"Also from Obamas arrival through last June 30 the percentage of black Americans who own homes plunged from 46.1 to 41.7 percent the Census reports — down 9.5 percent."" Nearly 4 in 10 African American children live in poverty",16485,16709
39,58 percent of young African Americans are not employed,17003,17057
40,Homicide is up nearly 50 percent in Washington D.C,17425,17475
41,and up more than 60 percent in Baltimore,17849,17889
42,Violent crime rose 17 percent in the fifty largest US cities,18252,18312
43,This is the legacy of President Obama and Hillary Clinton,18657,18714
44,To those suffering I say: what do you have to lose by trying something new? Let me also tell you what you have to gain: more jobs higher wages and a massive reduction in the terrible crime plaguing our inner cities,18969,19183
45,We are going to turn it all around,19450,19484
46,Success must be created for everyone and available to everyone,19835,19897
47,That is how we are going to create a New American Future,20238,20294
48,But to make every American safe and prosperous we must address one of the most vital issues of all: Border Security,20595,20710
49,We are going to build a wall,21015,21043
50,We are going to enforce the law,21401,21432
51,We are going to protect your jobs and wages,21799,21842
52,And we are going to keep our country safe,22208,22249
53,According to the Texas government nearly two hundred thousand illegal immigrants were booked into Texas jails between 2011 and 2016,22599,22730
54,Collectively those arrested were responsible for more than half a million criminal offenses including 1055 homicides 5516 sexual assault charges and more than 50000 charges of either burglary or theft,23059,23259
55,Yet Hillary Clinton wants a totally completely open border,23628,23686
56,She wants catch-and-release,24142,24169
57,Obamacare for illegal immigrants,24639,24671
58,Massive amnesty in her first 100 days,25124,25161
59,She wants to gut immigration enforcement,25595,25635
60,She supports Sanctuary Cities,26073,26102
61,She wants to let people overstay their visas without removal,26534,26594
62,One lawless order after another,27024,27055
63,We must not let it happen,27486,27511
64,Hillary Clinton also wants a 550% increase in Syrian refugees,27919,27980
65,There have been hundreds of immigrants and their children charged with terrorism inside the United States since 9/11 and a number of terrible attacks like the Boston Bombing San Bernardino and Orlando,28302,28502
66,Yet Hillary Clinton wants to fling open the floodgates even wider,28818,28883
67,"""I want to create safe zones in the Middle East",29260,29307
68,My plan suspends visas when we cant perform effective screening and it puts forward a new ideological screening program to keep out people from our country who dont support our values,29620,29803
69,"After all that is what taking the oath of citizenship is all about."" This election will decide whether or not we have a border",30075,30201
70,This election will decide whether or not we have a country,30512,30570
71,Today I met with the moms of American children killed by illegal immigrants as a result of the policies Hillary Clinton supports,30905,31033
72,Hillary Clinton will never meet with these families she will never hear these stories,31357,31442
73,These are all forgotten Americans – they are not Hollywood or media stars or big money special interest donors,31815,31925
74,She is bought-and-paid-for by the special interests,32313,32364
75,This corruption relates closely to another corruption scandal that strikes at the heart of our Democracy,32749,32853
76,Every day more and more alarming facts come out,33245,33292
77,"""The scandal I speak of is the State Departments Pay-For-Play Scandal under Hillary Clinton."" If our Secretary of State can be bought or bribed or sell or trade government favors then the whole American system is threatened",33597,33820
78,"""It is a threat to the foundation of Democracy itself",34121,34174
79,"This is what happens in a Third World country – its the failed conditions people flee when they come to America."" America can never elect a candidate who like Hillary Clinton did government favors for those giving her family and her foundation massive amounts of cash",34438,34705
80,"""The new revelations about Hillary Clintons email scandal make clear we have only seen the tip of the iceberg."" ""Hillary Clinton is desperate to cover-up her crimes",34939,35103
81,Thats why she deleted 33000 emails,35447,35481
82,"Thats also why she lied repeatedly to Congress and the American public."" She said she never sent or received classified materials",35831,35960
83,That was a lie proved over and over again,36303,36344
84,She claimed she used an insecure email server for the convenience of using only one device,36698,36788
85,But she used multiple devices,37156,37185
86,Another lie,37594,37605
87,Under penalty of perjury she said she turned over all of her work-related emails,37974,38054
88,But the FBI found thousands she never turned over and now just found another 15000 more,38396,38483
89,Another Clinton lie,38845,38864
90,She said she sent nothing marked classified,39247,39290
91,A total lie unmasked to the world,39661,39694
92,And more to come,40071,40087
93,She said her server was secure and had no breaches,40450,40500
94,But we know now it was completely unsecure and the FBI Director said it could easily be hacked by our foreign enemies,40815,40932
95,More Clinton lies,41273,41290
96,Clinton said her lawyers reviewed all of her emails before destroying them,41665,41739
97,One more Hillary Clinton lie,42118,42146
98,Lie after lie after lie,42554,42577
99,Hillary Clinton is unfit to hold public office,42969,43015
100,"""It is impossible to figure out where the Clinton Foundation ends and the State Department begins",43373,43470
101,It is now abundantly clear that the Clintons set up a business to profit from public office,43797,43888
102,"They sold access and specific actions by and to them for money."" It goes back to the Arkansas days and it continued during the White House days with the sale of the Lincoln Bedroom to large donors",44152,44348
103,But once Bill was out of office the small time Clinton business – or more accurately their crime enterprise – grew with the roles reversed,44589,44727
104,Bill now an ex-President collected the money for the Clinton Foundation and Hillary Clinton had the public offices to sell; Senator Secretary of State and for all that time a potential President,45004,45198
105,They turned this into an exponentially larger business,45519,45573
106,But it was more than a business it was a continuing big time criminal enterprise,45951,46031
107,It involved numerous violations of the conflict of interest and bribery laws and other serious laws of the United States,46376,46496
108,The e-mails and phone logs show that the Clinton Foundation and the Clinton Department of State were one and the same,46812,46929
109,If you donated to the Clinton Foundation or paid massive speaking fees to Bill Clinton you got an entry to the Department of State,47226,47356
110,Together they constituted the most scandalous and certainly most profitable sale of public office since the Teapot Dome Scandal of the 1920s,47653,47793
111,"""Today a phone log was released for Cheryl Mills",48133,48181
112,She was Secretary of State Clintons Chief of Staff,48580,48630
113,You would expect the log to contain only calls concerning Department of State business,49003,49089
114,"But Cheryl Mills received 148 messages between 2010 and 2012 from the Chief Operating Officer of the Clinton Foundation – no other individual or group appears to have left that many messages."" We also just learned today that more than half the people who met with Hillary Clinton from outside government while she was Secretary of State were donors to the Foundation",49313,49679
115,This creates the nexus which is at the core of a RICO case,49897,49955
116,In other words they merged the two into the Clinton Family racketeering enterprise,50312,50394
117,The specific crimes committed to carry out that enterprise are too numerous to cover in this speech,50723,50822
118,I walked through two of them yesterday – the sale of U.S,51167,51223
119,Uranium to Russia and the exemption of a telecom giant from sanctions after they paid Bill Clinton for a speech,51545,51656
120,The UBS saga is another one,52001,52028
121,Shortly after Hillary Clinton became Secretary of State she went to Geneva and intervened in a dispute concerning secret identities of Americans,52369,52513
122,She negotiated a very good deal for UBS and a very bad deal for law enforcement,52831,52910
123,Of the 52000 accounts the U.S,53288,53317
124,was seeking the government settled for only 4450 accounts,53723,53780
125,Her intervention was described by Treasury as unusual,54161,54214
126,Before her unusual intervention UBS had donated only $60000 to the Foundation,54584,54661
127,After the Clinton favor for UBS it opened its wallet for big bucks and out came a $600000 contribution a $32 million loan and a $1.5 million speaking fee for Bill Clinton,54966,55136
128,This is corruption pure and simple,55436,55470
129,This is why I have called for a special prosecutor,55814,55864
130,"""Justice is supposed to be blind",56217,56249
131,"Its never supposed to be for sale."" In the long-run there is only one way to end the corruption in our country: elect Donald J",56563,56689
132,Trump,57020,57025
133,Hillary Clinton thinks she is above the law,57399,57442
134,Come November the American people will show her that she is not,57780,57843
135,You will be voting for justice fairness and equality,58188,58240
136,You will also be voting for a more inclusive country where no one is left out,58583,58660
137,Another 2 million Latinos have joined the ranks of those in poverty,58997,59064
138,Incomes for Latino households have declined by nearly $1000 under President Obama,59438,59519
139,The number of Latino children living in poverty increased by 15 percent,59885,59956
140,Our pro-growth pro-jobs pro-family agenda is going to bring hope back to every community in our nation,60313,60415
141,I will dedicate myself to restore the ladder of success to all those who live in poverty,60751,60839
142,We reject the bigotry of Hillary Clinton who sees communities of color only as votes not as human beings worthy of a better future,61126,61256
143,The era of division is coming to end,61558,61594
144,We will create a new future of American unity,61941,61986
145,Are you ready for real American change? It is time to emphasize what we all have in common as Americans,62298,62401
146,We will promote our common culture values and principles,62715,62771
147,We will be one nation,63136,63157
148,We will be one people,63543,63564
149,We will share together one great future,63953,63992
150,"""Its going to be America First."" Together we will make America proud again",64403,64477
151,We will make America prosperous again,64900,64937
152,We will make America safe again,65360,65391
153,Friends citizens and fellow Americans: We will make America great again,65814,65885
