,sentence,start,end
36,exporterscreating jobs here at home while increasing opportunities for Korean companies in the United States,17328,17436
37,"This agreement is another example of thisAdministrations commitment to deepening our economic engagement throughout the world."" (Press Release ""U.S",17862,18009
38,"Korea Free Trade Agreement Takes Effect""  3/15/12)  ""Meanwhile the rapid growth of Korean imports has eliminated tens of thousands of U.S",18398,18533
39,jobs,18962,18966
40,Using the trade and employment multipliers implied in theWhite House KORUS fact sheet I estimate that the growth in the U.S,19353,19476
41,trade deficit with Korea between 2011 and 2015 has cost more than 95000 U.S,19814,19889
42,jobs.Most of those jobs lost were in manufacturing (the growth of the manufacturing trade deficit was responsible for nearly three quarters or 74.9 percent ofthe growth in the total U.S.-Korea trade deficit),20195,20402
43,In addition the U.S,20767,20786
44,"trade surplus in agriculture and primary commodities declined by $1.2 billion inthis period also contributing to growing trade-related job losses."" (Robert E",21198,21355
45,"Scott ""U.S.-Korea Trade Deal Resulted In Growing Trade Deficits And MoreThan 95000 Lost U.S",21739,21830
46,"Jobs""  5/5/16) ""Former President Bill Clinton has earned hundreds of thousands of dollars speaking on behalf of a Colombia-based group pushing the trade pact andrepresentatives of that organization tell The Huffington Post that the former president shared their sentiment."" (Sam Stein ""Bill Clintons Ties ToColombia Trade Deal Stronger Than Even Penns""  5/25/11) ""In June 2005 Clinton was paid $800000 by the Colombia-based Gold Service International to give four speeches throughout Latin America",22041,22536
47,"The organizationis ostensibly a development group tasked with bringing investment to the country and educating world leaders about the Colombias businessopportunities."" (Sam Stein ""Bill Clintons Ties To Colombia Trade Deal Stronger Than Even Penns""  5/25/11)  CLINTON: ""And of course we are absolutely committed to passing the U.S.-Colombia Trade Promotion Agreement to open new markets and create jobs andopportunities for both of our peoples."" (Hillary Clinton Washington DC 5/31/11) (""Trade In Goods With Columbia""   Accessed 6/1/16)  ""In 2008 U.S",22522,23067
48,imports from Colombia could have supported 127000 jobs if produced domestically and exports supported 99000 jobs so net trade withColombia resulted in a net displacement of 27000 U.S,23216,23398
49,jobs,23766,23770
50,Given projected changes the growth of the U.S,24192,24237
51,trade deficit with Colombia will displace83000 U.S,24641,24691
52,"jobs in 2015 for a net loss of an additional 55000 jobs."" (Robert E",25065,25132
53,"Scott ""U.S",25526,25536
54,"Trade Deals With Colombia And Korea Will Be Costly""  2/25/10)  ""Passage of the joint resolution that would grant annual normal  trade relations status to Vietnam",25910,26068
55,The resolution would allowVietnamese imports to receive the same tariffs as those of other U.S,26430,26524
56,"trading partners."" (H",26985,27006
57,Res,27469,27472
58,51,27933,27935
59,"CQ Vote #291: Adopted88-12: R 39-10; D 48-2; I 1-0 10/3/01 Clinton Voted Yea)  (""Trade In Goods With Columbia""   Accessed 6/1/16) ",28396,28522
