,sentence,start,end
44,"And you can vote for a hopeful inclusive big-hearted America that will set the stage for an even better future.n"" ""And I want to say especially to the students who are here - I really believe that Americas best days are still ahead of us if we reach for them together.n"" Make no mistake",17738,18024
45,Our core values are being tested in this election,18247,18296
46,But my faith in our future has never been stronger,18642,18692
47,Last night in Manchester New Hampshire I was introduced by Mr,19036,19097
48,Khizr Khan.n Some of you know or remember that his son Captain Khan serving in the United States Army was killed serving in Iraq,19414,19542
49,And like at the Democratic Convention this summer he spoke powerfully about what America means to him,19834,19935
50,And how we have to defend our values and our Constitution that are the envy of the rest of the world,20233,20333
51,People look at us with yearning,20660,20691
52,They see that we are a beacon of freedom hope and opportunity for people right here at home.n When I heard Mr,20993,21102
53,Khan speak at the convention and I heard him again last night I was so touched because what he said exhibited a love of our country,21359,21490
54,He said that when he started hearing Donald Trump speak and all of the things he said about so many people not only Muslims but African-Americans and Latinos and POWs and women and so many people - when he heard it he couldnt help but think as he walked around his house - he has a room where his sons medals - he got the Bronze Star he got the Purple Heart - the flag that was draped on his coffin - is respectfully presented in the box that he was given it in,21559,22020
55,"And he thought to himself ""Would there be any room for my son in Donald Trumps America?""n Think about that for a minute",22101,22220
56,Because every single one of us has something to contribute,22512,22570
57,To this great country,22914,22935
58,We are already great but we can be greater,23288,23330
59,"And we will be greater.n ""I love our country and I believe in the American people and I know there is nothing we cant do when we make up our minds",23609,23755
60,Throughout our history generations of Americans have risen together to meet the tests of their time,24035,24134
61,They defended democracy,24505,24528
62,They built the greatest middle class the world has ever known,24926,24987
63,"They marched for civil rights and voting rights for workers rights and union rights for LGBT rights rights for people with disabilities.n"" ""And now now weve got to come together and we have to prove we can meet the chal-lenges of our time",25270,25508
64,"Weve got to get the economy working for everybody not just those at the top.n"" If you believe as I do that America thrives when the middle class thrives then you have to vote tomorrow.n We are going to make the biggest investment in good paying jobs since World War II",25648,25916
65,Jobs in infrastructure,26178,26200
66,"Our roads our bridges our tunnels our ports our airports our water systems.n ""These are jobs we need doing in American and these are jobs that cannot be exported",26526,26687
67,"Theyve got to be done right here in Michigan and across our country.n"" And we are going to invest in new jobs in advanced manufacturing",26941,27076
68,"I am not one of these folks who think ""We just cant make it in America anymore."" And Ill tell you why",27338,27439
69,Because if we have a plan and we actually commit to fulfilling that plan we can lead the world in precision machining in 3-D printing,27707,27840
70,Were not competing for low-wage jobs were competing with Germany for high manufacturing high- skilled jobs.n And we are going to have clean renewable energy jobs as a way to fight climate change,28113,28307
71,As you heard my opponent chose to make many of his products overseas,28596,28664
72,"And as I pointed out in the last debate he buys cheap Chinese steel and aluminum instead of good American steel made by American steel workers.n ""Hes gone all over this country and hes gone all over Michigan talking about how hes gonna really get more jobs and hes going to bring back what used to be there",28878,29184
73,Well Ill tell you what,29407,29429
74,"Look at his record dont just listen to his rhetoric.n"" ""Because I have a different idea",29771,29858
75,Were going to invest in America again,30195,30232
76,And for every-body who is frustrated and anxious and maybe even angry because they feel left out left behind that Americas not working the way it should - I understand that,30546,30718
77,I under-stand that,31027,31045
78,"I represented upstate New York for eight years and I saw first hand a lot of the loss of jobs and factories picking up and moving out.n"" ""But I also realized that anger is not a plan",31328,31510
79,"Youve got to come together and figure out what is it were gonna do to bring new jobs back and create more opportunity for people.n"" ""And Ill just tell you that I believe that weve got to defend the American workers right to organize and bargain for better wages and benefits.n"" ""Were gonna get incomes rising here in western Michigan and across this state",31621,31976
80,And were also gonna do more to help small business,32194,32244
81,My dad was a small businessman,32609,32639
82,He worked really hard,33010,33031
83,He ran a printing plant that printed fabrics for draperies and I would from time to time help him out,33349,33450
84,You take a silkscreen you put it down on the long table you pour the paint in you do the squeegee you pick it up - it wasnt automated we were the automaters - and youd go all the way down to one table youd go to the other table,33626,33853
85,"So I know how hard people in small business work.n"" And I also know something else",34042,34124
86,Donald Trump made a lot of money off the backs of small business people and contractors by stiffing them and refusing to pay his bills,34399,34533
87,"And I have said ""I am sure glad my dad never got a contract from Donald Trump because we could not have afforded that.""n ""But its not just enough to grow the economy",34775,34940
88,We have to make it fairer,35207,35232
89,And if you believe we need a fairer economy then you have to vote,35552,35617
90,I think the best antidote for whatever ails a person is a good job,35903,35969
91,I believe in hard work,36280,36302
92,Thats how I was raised,36631,36653
93,But I also believe that if you work hard and you work full time you shouldnt still be in poverty at the end of the year,36940,37059
94,"And Im gonna raise the national minimum wage.n"" ""And one of the things Ive heard all over America especially from young families really from all families but particularly young families is how hard it is to do so many of the things that are expected - like where do you find affordable quality childcare? In lots of states its more expensive than college tuition",37221,37583
95,Were gonna get the cost of childcare down,37782,37823
96,"Were going to have a paid family leave program so that when you have a sick relative or youre sick you wont lose your job.n"" I saw the folks over there holding up the Tim Kaine sign and I really appreciate that",38079,38289
97,Thank you,38544,38553
98,Thank you,38898,38907
99,I got to tell you - Tim and I were in Pittsburgh last month with a big crowd and we couldnt get everybody in like today so Tim went out to say hello to people and he saw a woman holding a baby probably about three years old,39139,39362
100,"And he stopped to talk to her and she said ""I came here because I wanted to tell you and to tell Hillary Clinton what happened to me."" She said that ""I had my baby it was a hard labor and delivery and I needed some time off",39484,39707
101,"And I called by boss and said the doctors want me to take some time off and so I wont be in for - I think she said two weeks - and they said ""OK",39855,39999
102,"Youre fired.""n ""That is legal in America still",40236,40282
103,"And what that does is to say that - wait a minute do we really value children? Do we really value families? And weve got to have a system that is fair to employers and fair to employees because you got to be able to balance work and family in todays America.n"" ""And then finally I think it is way past time to guarantee equal pay for womens work.n"" ""And you know I gotta say - this always gets a huge round of applause as you can tell - but this is not just a womans issue",40394,40866
104,Its a family issue,40986,41004
105,"If you have a wife a mother a sister a daughter whos in the work force you want her to be paid what she deserves to be paid to help you and your family.n"" ""Just about everything Ive said so far my opponent disagrees with",41232,41452
106,"And whenever I talk about affordable childcare and paid family leave and equal pay - he says Im playing the womans card and you know what I say if thats the case? Then deal me in.n"" And heres what else I want you to know",41627,41847
107,"Its fair to ask ""How are you going to pay for that?"" Thats not only fair thats necessary to ask",42041,42136
108,Because I want to be a good steward of your tax dollars just as I expect youre a good steward of your family budget,42384,42499
109,I have proposed a very simple formula,42806,42843
110,"I will not raise taxes on anyone making less than $250000 a year.n ""And for small businesses were gonna cut your taxes because I know a lot of small businesses need that kind of tax relief",43120,43308
111,"So instead were going where the money is to the millionaires and the billionaires and the big corporations.n"" And that is in stark contrast to what Donald Trump has proposed",43540,43713
112,His whole economic plan is cut trillions of dollars in taxes from millionaires and billionaires and corporations,44032,44144
113,That is trickle-down economics on steroids,44519,44561
114,I profoundly disagree,44974,44995
115,"I think the way you build an economy is from the middle out and the bottom up not from the top down.n ""When you think about it Donald hasnt paid anything for 20 years",45319,45485
116,"Hes paid zero to support our military our vets Pell grants for students here at Grand Valley our high-ways - and I am still pondering I am just pondering how anybody can lose a billion dollars in one year.n"" ""Especially when youre running casinos",45675,45921
117,I do not understand that,46193,46217
118,But that will be one of the mysteries in this campaign because hes not going to release his tax returns now and the time you start voting,46534,46671
119,"And that sort of suggests there must be something really terrible in those tax returns because everybody else for more than 40 years has released them.n"" ""So well still wonder",46926,47101
120,But what we know is his economic approach will cost us jobs not create jobs,47386,47461
121,And we cant afford that,47815,47838
122,We need to keep building,48210,48234
123,We have recovered from the worst financial crash since the Great Depression but were not where we need to be yet,48556,48668
124,The last thing we need is a failed economic policy coming back in and pushing us back down,48956,49046
125,"And depriving people of the jobs that we want to create.n"" And if you believe all of our kids should have good schools and good teachers no matter what zip code they live in then you have to vote.n ""And if you believe college should be affordable you have to vote",49259,49522
126,Ive got to say I am proud of the campaign that Bernie Sanders and I ran,49730,49801
127,It was a campaign about ideas and issues not insults,50104,50156
128,And when it was over we actually got together,50479,50524
129,What a novel idea,50855,50872
130,We wanted to figure out how we can work together to actually produce on some of the goals that we both shared,51192,51301
131,"So Bernie and I worked on this plan together.n"" ""Public colleges and universities should be tuition-free for everyone who makes less than a $125000 a year",51578,51732
132,And they should be debt-free for everyone else because nobody should go into debt,52036,52117
133,"And if you have gone into debt if youre among the millions of Americans who are struggling - as I see some hands pointing in the air - paying back your student debt we are going to help you pay it down and pay it off.n"" It makes no sense at all",52331,52575
134,We have interest rates that are really low right now,52780,52832
135,Buy a car for what 1 or 2 percent,53120,53153
136,You can buy a house for 34 percent,53457,53491
137,There are so many people who are paying 8 10 12 higher - 8 10 12 percent interest - how much? Twelve point seven,53764,53876
138,Fourteen point one,54177,54195
139,I got to tell you friends,54549,54574
140,That is outrageous,54930,54948
141,"The federal government should not be making money off of sending kids to college.n ""I cant wait to roll up my sleeves with Debbie and Bernie and were gonna get to work right after this election if I am fortunate enough to win.n"" ""Look",55226,55460
142,Working for children and families has been the cause of my life but its never been more important than it is right now,55675,55793
143,And that has to be our mission together,56111,56150
144,Doing all we can to help every American and especially every young American and every child in America to have the chance to live up to their God-given potential,56440,56601
145,"I will wake up every single day in the White House trying to figure out what I can do to make that a reality for you.n"" ""So after tomorrow the work will begin and one of the highest priorities that I feel an obligation to address is how we bring our country together",56762,57028
146,A lot of people say weve got to heal our country or as the Bible says repair the breach,57232,57319
147,Because we have so much divisiveness right now,57635,57681
148,Weve got to start listening to each other,58037,58078
149,Respecting each other,58445,58466
150,I know it is unusual I admit for somebody running for president especially the day before an election but Ive been saying this for months,58801,58938
151,"To say that we need more of two things right now.n"" We need more love and kindness in America.n I dont know about you I dont know about you but I bet everyone of us has received a kindness and maybe I hope weve all extended one",59143,59370
152,I am standing here today because my mother who was abandoned by her parents rejected by her grandparents went to work at the age of 14 as a maid and a babysitter was extended kindness,59545,59728
153,Not by those who should have loved her but by others,60000,60052
154,The first grade teacher who saw she had nothing to eat at lunch who began bringing extra food,60345,60438
155,The woman whose house she went to work in who knew that my mother wanted to go to high school,60712,60805
156,She would have been a freshman in high school when she had to leave her grandparents home and she got this job,61070,61180
157,"And that woman said ""I know you want to go to high school",61450,61507
158,"If you get up early and you get your chores done you can go to high school but youll have to come back because well need you in the late afternoon.""n Now that may sound harsh to say to a 14-year old but to my mother it was a gift",61712,61941
159,I tell you this because we all have to start thinking about how we want to be treated and what that means about how we treat others,62111,62242
160,"And …n ""Theres a version of the golden rule in every major religion",62504,62571
161,And it is a reminder that every one of us gets knocked down,62877,62936
162,The question as my mother would say is are you gonna get back up? And for people in our country who feel like theyve been knocked down and nobody cares nobodys paying attention heres what I want you to know,63181,63387
163,"If you give me the honor of being your president Im gonna do everything I can to get this country and everybody in it back up on our feet moving forward together.n"" Because I want to be a president for all Americans.n ""Democrats Republicans Independents",63554,63807
164,Not just the people who support me everybody in this country,64085,64145
165,Because I believe with all my heart each of us has a role to play in building a better future,64478,64571
166,So lets take that first step tomorrow,64905,64942
167,If you dont know where youre supposed to vote go to iwillvote.com - you can get all the information you need,65245,65353
168,If you want to help us bringing out the vote here in western Michigan in the last 24 36 hours you can still sign up to volunteer,65612,65740
169,Go to hillaryclinton.com,66041,66065
170,Or you can text join247246 or stop by one of our offices,66405,66461
171,"We would be really excited to see you because when your kids and grandkids ask what you did in 2016 when everything was on the line I hope youll be able to say that you voted for a better stronger fairer America.n"" An America where we build bridges not walls.And an America where we prove that yes love trumps hate.n Thank you all so much",66665,67003
