,sentence,start,end
55,These are the heroes who rescue our people in disasters and who fight our wars,23933,24011
56,These heroes are a permanent testament to the courage and character of our nation,24357,24438
57,We also honor and remember the lives of the service members who have made the ultimate sacrifice,24757,24853
58,There is no greater love than the love shown by the men and women who have laid down their lives for this country and its people,25132,25260
59,Our debt to them is eternal and everlasting,25552,25595
60,One thing that we must do is to ensure that our men and women in uniform have the best equipment resources and tools in the world,25889,26018
61,We must provide them the best medical care while they serve and the best medical care when they return home to civilian life,26279,26403
62,"""The Veterans scandals that have occurred under this Administration – and that have been dismissed by my opponent – are a permanent stain on this government",26692,26848
63,"Its just one more way Hillary Clinton only looks out for herself."" We must take care of our Veterans",27155,27255
64,That includes giving Veterans the right to choose treatment at either a public VA facility or the private doctor of their choice,27558,27686
65,Just today we learned that the VA has violated a federal law by failing to make its performance records available to consumers,27989,28115
66,"""The scandals never seem to end – but they will when Im elected President."" Nothing makes me more proud than to have the support of the men and women who hear the uniform",28374,28544
67,"""Weve received endorsements from 120 generals and admirals these are the people who know how to keep our country safe."" ""Just today I was profoundly humbled to gain the endorsement of 13 Medal of Honor recipients",28766,28978
68,"I cant even begin to say how much it means to me to have the support of these intrepid heroes."" Also today I was thrilled to announce that Ambassador R",29190,29341
69,James Woolsey former head of the CIA is now a senior advisor to our campaign,29601,29677
70,We are on a mission of change,30019,30048
71,That includes a new agenda for our inner cities,30418,30465
72,The Democratic Party has run the inner cities for fifty sixty seventy years and more,30799,30883
73,4 in 10 African-American children live in poverty including 45% of those under the age of six,31204,31297
74,2900 people have been shot in Chicago since the beginning of the year,31622,31691
75,For those suffering and hurting I say: give Donald J,32008,32060
76,Trump a chance,32406,32420
77,I will fix it,32778,32791
78,What do you have to lose? Let me also tell you what you have to gain: millions of new jobs higher wages and amazing schools,33096,33219
79,I will fight for Detroit for Chicago for Baltimore and for every neglected part of this nation – and I will fight to bring us all together as One American People,33458,33619
80,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,33896,34023
81,It is time to break with the bitter failures of the past and to embrace a New American Future,34328,34421
82,In this future we will respect the dignity of all Americans – and that means great jobs great schools and great neighborhoods,34714,34839
83,We will keep our children safe – which includes steadfast support for American law enforcement,35169,35263
84,Jobs will return prosperity will rise and new factories will come rushing back to our shores,35628,35720
85,Government corruption will end,36111,36141
86,Honesty will be restored,36556,36580
87,Republicans are the Party of Abraham Lincoln and come November 8th we will once again have a government of by and for the people,36952,37080
88,We will make America prosperous again,37517,37554
89,We will make America safe again,37991,38022
90,And will Make America great again,38459,38492
91,Thank you and God Bless! ,38929,38953
