,sentence,start,end
38,"How do you square those two statements? "" Well look as Ive said many times it was permitted",15513,15604
39,My predecessors had engaged in a similar practice,15922,15971
40,It was not the best choice,16320,16346
41,I wouldnt be here talking to you about it,16697,16738
42,Id be talking about what people in Iowa are talking to me about about affordable health care and jobs and rising wages and all of the concerns that are on their minds,17013,17179
43,"And be you know really able to answer their questions as I have been now for so many months.""  You and Senator Sanders really going at it right now",17405,17551
44,And here was — he was on the stump there yesterday saying this about your attack,17813,17893
45,"  "" Dont tell me that Im defending or protecting the gun lobby",18215,18275
46,Dont tell me Im attacking Planned Parenthood,18607,18651
47,Those are inaccuracies,19018,19040
48,"And we can do better than that.""   "" Hes calling you on this says he got a D- rating from the NRA and 100 percent record with Planned Parenthood."" "" Well let me tell you what the people who work on these issues every day have said",19307,19535
49,They say Im the leader,19778,19800
50,Im the leader who has taken on tough issues,20168,20211
51,Ive taken on difficult issues like Planned Parenthood the gun lobby for many years,20542,20624
52,And they concluded to endorse me by the Planned Parenthood Action Fund,20953,21023
53,I was very honored to have that,21373,21404
54,Thats not saying that others havent voted with them,21768,21819
55,But they were looking for a leader and they found it with me,22162,22222
56,Ive been endorsed by The Brady Campaign and yesterday in a very emotional event in Ames Iowa endorsed by Gabby Giffords and her husband Mark Kelly because they believe Im the leader that they want to stand up to the gun lobby the same with the Human Rights Campaign,22459,22724
57,They concluded I was the leader to protect and advance the cause of the rights of the LGBT community,22939,23039
58,Now that is just the facts,23364,23390
59,People who have known us people who have evaluated us people who have concluded what they want in the next president have sided with me,23696,23831
60,"And Im very proud of that.""  You know you just mentioned  "" hitting you with the email issue",24117,24207
61,Theyre clearly going to hit Bernie Sanders with the fact that hes a Democratic socialist if he gets the nomination,24513,24627
62,Some of your supporters concerned about that Senator Claire McCaskill are saying they cant wait to run an ad with a hammer and a sickle,24916,25051
63,Steny Hoyer Congressman Steny Hoyer saying he calls himself a socialist,25374,25445
64,I dont think thats a good title to be running for President of the United States,25775,25855
65,"Is that what you think? Will the fact that hes a Democratic socialist make it harder for Democrats to win in November?"" "" Well that certainly is what a lot of Democratic leaders are saying",26115,26303
66,And I take them at their word,26586,26615
67,They know their states,26980,27002
68,They know the country,27381,27402
69,They know we have to take back the Senate,27757,27798
70,They want to make some advances in the House as well as at governor and legislature levels across the country,28106,28215
71,Heres what I think,28534,28552
72,I think Ive been subjected as you know so well to years of scrutiny and Im still standing talking to you in the lead here in Iowa for the caucuses and going on after that,28835,29005
73,And its a very tough gantlet to run,29270,29305
74,And if there are issues that Republicans and their allies on the Right believe they could use to bring down a Democratic theyre going to use it,29586,29729
75,I feel vetted,30027,30040
76,I feel ready,30410,30422
77,"I feel strong and I think Im the best person to be the nominee and to defeat whoever they nominate in November."" "" Finally I wonder what your response to this quote from your old friend Robert Rice Secretary of Labor under President Clinton",30683,30923
78,He said youre the most qualified candidate for the political system we now have,31186,31265
79,But Bernie Sanders is the most qualified candidate to create the political system we should have,31602,31698
80,"How do you respond to that?"" "" Well look Im a progressive who thinks its important to actually make progress",32017,32125
81,Thats what Ive done my entire life,32456,32490
82,Thats what I will do as president,32850,32883
83,Obviously I have big goals,33244,33270
84,I want to get to universal coverage; I want to get the economy working for everybody not just those at the top,33594,33704
85,Get incomes rising get women equal pay raise the minimum wage have a renaissance in manufacturing move toward clean renewable energy — I have big goals,33978,34129
86,And I tell you how Im going to get there and how Im going to pay for them,34389,34462
87,And I think that is what the Americans want,34766,34809
88,Im not going to sit here and overpromise and under-deliver,35117,35175
89,Im going to tell you what I know we can achieve and thats going to take the political system we have right now and then I intend to bring in more people as always have George,35432,35606
90,When I ran for Senate the first time you remember you know people didnt give me much of a chance,35836,35932
91,I won and then when I was reelected I won with a bigger percentage,36217,36283
92,And then when I was Secretary of State even the Republicans said I was doing a good job,36575,36662
93,So I understand politics,37011,37035
94,I understand a campaign,37422,37445
95,I am focused on my mission to make sure this country works for everybody particularly hardworking middle-class families who rightly feel theyve been left out and left behind,37768,37941
96,"I think I know how to do that and I think the voters know that I know how to do that.""  Secretary Clinton thanks for joining us this morning",38230,38369
97, Great to talk to you George,38777,38804
98,Thank you,39212,39221
99, And we will be right back with Bernie Sanders,39629,39674
