,sentence,start,end
40,"I have news for Hillary Clinton: refusing to call out Radical Islam will not lessen the danger it will only increase and embolden the danger – just like we have seen during her disastrous and failed tenure as Secretary of State."" ""The rise of ISIS is Hillary Clintons foreign policy legacy."" Secretary Clinton has helped to topple regimes displace millions and then opened the door to ISIS to enter our country",17576,17986
41,"How is this a smart policy? ""Hillary Clintons decisions overseas have left us with the threat we face today – and her immigration policies will invite this threat onto our shores."" We must stop the massive inflow of refugees – which Hillary Clinton is trying to drastically increase",18066,18348
42,We should temporarily suspend immigration entirely from regions where safe and adequate screening cannot occur,18628,18738
43,Pew polling shows that in many of the countries from which we draw large numbers of immigrants extreme views about religion – such as the death penalty for those who leave the faith– are commonplace,19050,19248
44,"""It is the job of a responsible government to admit only those who we expect to succeed and flourish here and to become part of our incredible home",19492,19639
45,"Hillary Clinton disagrees with this common sense rule and its one more reason why she can never be President."" ""Its time to break with the corruption the bad judgement and the failures of the past."" It is time to have a new American Future",19851,20090
46,We are going to change our immigration system to reflect American values,20339,20411
47,We are going to stop the policy of regime change overseas and instead focus on working with our allies on a military campaign to utterly destroy ISIS and defeat Islamic terrorism,20712,20890
48,This will not only require military warfare but also financial warfare cyber warfare and ideological warfare,21200,21308
49,But to win this struggle we need to be strong at home,21645,21698
50,We are going to rebuild our country,22073,22108
51,And at the center of that effort will be the rebuilding of our inner cities,22478,22553
52,Nearly 4 in 10 African-American children live in poverty including 45% of African-American children under the age of six,22882,23002
53,58% of African-American youth are not working,23369,23414
54,"""Violent crime rose in Americas fifty largest cities last year",23813,23875
55,Homicides are up nearly 50% in Washington D.C,24272,24317
56,"and more than 60% in Baltimore."" More than 3000 people have been shot in Chicago since January of this year",24661,24768
57,The schools are failing the jobs are leaving and millions are trapped in poverty,25086,25166
58,To the African-American community I say: vote for Donald J,25491,25549
59,Trump,25896,25901
60,I will fix it – I will bring back your jobs I will fix your schools and I will fight for you as no one ever has before,26196,26314
61,It is time for a new civil rights agenda one that promises safe communities great education and good-paying jobs,26565,26677
62,My whole life has been about creating jobs,27012,27054
63,Hillary Clinton has spent her career destroying jobs – just look at upstate New York and her terrible trade deals,27422,27535
64,"""Hillary Clinton supported NAFTA she supported Chinas entrance into the World Trade Organization and she supported the job-killing deal with South Korea that she helped to push through."" The South Korean deal was supposed to create 70000 jobs – instead we lost 100000 jobs and our trade deficit with South Korea has more than doubled",27767,28100
65,Next Hillary Clinton wants the Trans-Pacific Partnership,28361,28417
66,"""Your state has lost more than 4 in 10 manufacturing jobs since NAFTA",28772,28841
67,"I am going to renegotiate this disastrous deal – and if we dont get the deal we want I will walk away."" Our trade deficit is now nearly $800 billion a year – this is the economic legacy of Hillary Clinton",29099,29303
68,But we are going to turn it all around,29540,29578
69,My economic agenda can be summed up in three very beautiful words: Jobs Jobs Jobs,29902,29983
70,"""I am going to lower your taxes; I am going to get rid of massive amounts of unnecessary regulations on business and in your life; Im going to repeal and replace Obamacare; Im going to create American energy independence; Im going to make our government lean responsible and efficient; Im going to fix our terrible trade deals and defend American workers; Im going to rebuild our depleted military and take care of our vets; and Im going to appoint Justices to the Supreme Court who will follow the Constitution of the United States;"" We will rebuild our roads bridges tunnels highways airports schools and hospitals",30072,30688
71,American cars will travel the roads American planes will soar in the skies and American ships will patrol the seas,30763,30877
72,American steel will send new skyscrapers into the clouds,31258,31314
73,American hands will rebuild this nation – and American energy harvested from American sources will power this nation,31671,31787
74,American workers will be hired to do the job,32143,32187
75,We will put new American steel into the spine of this country,32540,32601
76,I will fight for every neglected part of this nation – and I will fight to bring us all together as One American People,32897,33016
77,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,33295,33422
78,It is time to break with the bitter failures of the past and to embrace a new inclusive and prosperous American future,33732,33850
79,Jobs will return incomes will rise and new factories will come rushing onto our shores,34155,34241
80,Once more we will have a government of by and for the people,34584,34644
81,We Will Make America Wealthy Again,35055,35089
82,We Will Make America Strong Again,35500,35533
83,We Will Make America Safe Again,35944,35975
84,And We Will Make America Great Again,36386,36422
85,Thank you and God Bless! ,36833,36857
