,sentence,start,end
68,"The Clinton crew gave more than $675000 to the wife of the deputy director of the FBI  "" and the man who was overseeing the investigation into Hillarys illegal server but maybe that takes care of itself",27144,27345
69,Right now that takes care of itself I think I think,27612,27663
70,Very proud that the FBI was willing to do this actually really very proud,28017,28090
71,""" n ""Just yesterday we learned that Bill Clintons right-hand man pushed for Clintons foundation donors and other large corporations to funnel as much as $66 million in personal profit to Bill and Hillary Clinton.n"" ""This man explained that the cozy relationship between his consulting firm to foundation and Clintons personal income had helped Bill and Hillary enrich themselves and obtain in-kind services including personal travel hospitality vacations and the like",28286,28753
72,""" n The same people paying Bill Clinton for speeches were lobbying Hillary Clinton at the same the same time same time",28941,29059
73, n And these people are seriously corrupt,29437,29477
74," n ""Terribly conflict",29913,29933
75,Hillarys pay for play included defense contracts,30358,30406
76,"Take Raytheon when the contractor wanted big foreign arms deals they hired three lobbyists that raised hundreds of thousands of dollars for Hillarys last campaign and are raising money for her current campaign.n"" ""And by the way 50 to 1 in ads 50 to 1",30730,30981
77,And if you look at Florida were winning,31237,31276
78,Ohio were winning,31629,31646
79,Iowa were winning,32015,32032
80,""" n ""Doing great in New Hampshire",32377,32410
81,I think were going to have a tremendous victory in Pennsylvania,32725,32788
82,""" n We better have a great victory in New Hampshire please",33118,33176
83,OK we will,33522,33532
84," n ""In fact when this news when this news of the FBIs investigation when it just happened a little while ago they said Mr",33850,33970
85,Trump I think theyd understand we could skip your speech in New Hampshire this is so big,34243,34331
86,I said I dont have the courage to skip the speech in New Hampshire,34633,34699
87,Believe me I dont have the courage,35013,35047
88,""" n ""Im not skipping New Hampshire I never will",35362,35409
89,You know when I won and you remember because I go around and we had the big rallies and they said oh the big rallies will never work in New Hampshire you have to sit down and have dinner with everybody,35647,35848
90,I said thats like thats a lot of dinners,36103,36143
91,"They dont expect that.n"" ""But you remember when we met and Id have a lot of small meetings too with people wed talk and New Hampshire more than any other place taught me about drugs flowing into this country",36403,36610
92,And your police department so great the police departments in New Hampshire they told me,36867,36955
93,I went to some I became friendly with some,37274,37316
94,""" n ""And I never knew I never knew honestly I knew it was bad I never knew it was so bad",37606,37694
95,"And I said to the people of New Hampshire because more than any other place you look at the beautiful little roadways and lakes and streams and everything is so beautiful the trees and you say how could they have a drug problem here? It doesnt fit.n"" ""But Id sit down with groups and I said whats your biggest problem? And I figured theyd say maybe the veterans which are suffering greatly in this area we understand that",37829,38250
96,But it was always -- and well solve that problem,38413,38461
97,But it was always you know what it was always heroine,38794,38847
98,Id say heroine? What do you mean? And I learned so much,39157,39212
99,"And I said to the people of New Hampshire that if I win which I did with New Hampshire if I win and I also said and if I go all the way we are going to stop the inflow of drugs into New Hampshire and into our country 100 percent "" n ""And I gave the people of New Hampshire my pledge more than anybody else in this case because they really taught me about whats happening with the world of drugs pouring in",39323,39728
100,Hard to believe,39892,39907
101,"Its just so so strange when you look and see the beauty of this place and then you see that heroin and drugs are your number one problem by far.n"" ""Anyway with months these lobbyists sealed over $26 billion in foreign arms deals including over $19 billion in Qatar some people would say Qatar which happened to be off Bill Clinton",40134,40464
102,$1 million as a birthday gift for a few minutes of face time,40683,40743
103,$1 million,41134,41144
104,"The lobbyists one of whom was the sister-in-law to Hillary Clintons current campaign chairman received hundreds of thousands of dollars in fees the contractor got billions of dollars in contracts and Hillary Clinton got her campaign cash and money for her foundation.n"" And you know Im putting up tremendous amounts of money",41434,41758
105,Today I wrote another check for $10 million,42018,42061
106,Im spending money like crazy,42444,42472
107,Ill probably have over maybe close to or over $100 million of my money spent on the campaign,42812,42904
108,But theres something nice about that,43228,43264
109,"Unless I lose in which case I say ""What was that all about?"" But were gonna do whats right for you not whats right for some contributor or special interest",43557,43712
110," n ""Hillary put the office of the secretary of state up for sale and if she ever got the chance believe me she would put the office and you know what office Im talking about the office called the Oval Office up for sale too",43905,44127
111,I propose a contract with the American voter which will end corruption and give government back to our great people,44358,44473
112,I want the entire corrupt Washington establishment to hear and heed the words Im about to say and I never loved this expression but now I love it because its become its become the hottest expression,44731,44929
113,If we win on November 8th we are going to Washington D.C,45186,45242
114,when we win OK and we are going to drain the swamp,45543,45593
115,""" n ""At the core of my contract is my plan to bring back our jobs",45884,45949
116,Youve been suffering with the jobs,46257,46291
117,The jobs have gone like candy being taken from a baby,46615,46668
118,New growth numbers just released put the average growth rate for this year at a disastrous 1.5 percent,46969,47071
119,If China goes down to 7 or 8 percent GDP you know its like a national catastrophe,47366,47447
120,Last quarter we were at 1 percent,47780,47813
121,Our job numbers last week were horrible,48167,48206
122,They were anemic as the expression goes,48556,48595
123,They like to say anemic that was the word they used,48939,48990
124,"Obama is the first president in modern history not to have a single year of 3 percent growth.n"" ""And they say its hard because were a large county",49278,49424
125,Well India is a much larger country and theyre at 8 percent,49698,49757
126,China is at 7 percent,50088,50109
127,And Chinas not happy,50475,50495
128,So were at around 1 percent and we just keep going along just keep going along losing our jobs to Mexico and every other place,50810,50936
129,"Forty-seven million Americans are on food stamps and 45 million people think of it this is our country are living in poverty.n"" Meanwhile our trade deficit with the world is now nearly $800 billion a year",51184,51388
130,"You say ""Who negotiates these contracts?"" Were living through Obama",51681,51748
131,Its true,52137,52145
132,You know instead of campaigning for Hillary Clinton he ought to be in the White House in the Oval Office negotiating trade deals beating ISIS taking care of our veterans which he does not do,52459,52649
133,Were living through the greatest jobs theft in the history of the world,52934,53005
134,Theyre stealing our jobs,53384,53408
135,"Greatest in the history of the world.n ""New Hampshire has lost one in three manufacturing jobs since NAFTA a deal signed by Bill Clinton and supported strongly by Hillary",53745,53915
136,"Weve lost 70000 factories since China entered the World Trade Organization another Bill and Hillary disaster.n"" ""The Trump administration will immediately begin negotiating and we will start this negotiation so fast",54221,54436
137,We will start a negotiation on NAFTA and if we dont get the deal we want we will terminate NAFTA and get a much much better trade deal,54708,54842
138,""" n ""And I wont go into the details but because theyre different tax systems theyre under a VAT system and were under our system but because of the fact that theyre under a much different tax system the day the deal was signed it was a defective deal with us having a massive at least 17 percent disadvantage.n"" ""So its complicated",54991,55322
139,Im not going to bother you or bore you with it but weve been working with a defective deal for years and nobody no politician ever went back to renegotiate it,55475,55633
140,Were going to get it done folks so easily,55907,55948
141,""" n ""If a company wants to fire their workers and go to Mexico or another country and then they think theyre going to ship their products back into the United States we will charge them a tax of 35 percent",56207,56412
142,""" n ""So when you think these companies which right now are out there negotiating to leave here theyll leave New Hampshire theyll leave Pennsylvania theyre gonna leave Ohio theyre gonna leave all of these places all of our great places and great states",56580,56831
143,"And right now as were talking theyre negotiating deals.n"" ""Mexico is the eighth wonder of the world in terms of the new plants",57079,57205
144,A friend of mine Bill Plante hes the biggest he said the eighth wonder of the world whats happening in Mexico,57483,57592
145,And I say and I tell this to people what about us? He said meh not gonna be its gonna be the other way around,57835,57944
146,""" n ""But there will be consequences",58223,58258
147,"And you know when they realize that theyve got to now pay a tax all of that to come through our very strong border because there will be a strong border "" "" with their product you know what theyre gonna say? Theyre gonna say lets say were not gonna move and theyre gonna stay",58474,58749
148,Its very simple,58994,59009
149,But the politicians dont want to do that because theyre controlled theyre controlled by the people that give them their campaign contributions and probably other things,59356,59524
150,"We will does anybody know what I mean by that? "" n We will also stand up to Chinese currency manipulation and we will stop the Trans-Pacific Partnership",59792,59944
151," n ""We will become a rich nation again but to be a rich nation we must also be a safe nation",60203,60294
152,Hillary Clinton unleashed ISIS onto the world and it has now spread into our country,60616,60700
153,There are right now 1000 open ISIS investigations across the United States more than at any time that weve ever had,60999,61114
154,"Now Hillary wants to increase by 550 percent "" "" the massive number of Syrian refugees flowing into our country",61414,61525
155,Thats over the Obama numbers and those are thousands and thousands of people,61852,61928
156,A Trump administration will suspend the Syrian refugee program,62292,62354
157,""" n ""And well help them will safe havens and well get other countries over there like the Gulf states who have nothing but money we have $20 trillion in debt",62662,62819
158,Well get them to pay they gotta do their share,63089,63135
159,Well lead it well help theyll pay but you know what? We cant let people into this country that we dont know about we dont know,63405,63531
160,""" n ""Let me state this as clearly as I can",63788,63830
161,"If Im elected president I am going to keep "" n When..",64119,64172
162," n ""We love New Hampshire I love this place",64474,64516
163,I love this place,64833,64850
164,By the way you know were leading in Florida were leading in all these places,65155,65231
165,The recent poll said were two down in New Hampshire,65527,65578
166,You know what I said? I dont think so I dont think so,65888,65941
167,""" n ""These polls these polls these are called dirty polls you know what that is? These are false",66227,66323
168,I dont think so,66617,66632
169,She comes up here she has four people and its like oh we have a wonderful crowd,66939,67018
170,I dont think so,67334,67349
171,"I think were winning New Hampshire big.n"" ""OK",67680,67725
172,So well change it,68070,68087
173,"When Im elected president "" n I am going to keep radical Islamic terrorists the hell out of our country",68413,68516
174," n ""A Trump administration will also secure and defend the borders of the United States",68823,68909
175,Boy you people have energy youre great,69238,69276
176,""" n ""Well lets face it its been a long time right? Its been a long time",69602,69673
177,"Youve been waiting a long time for the right person but you do have energy.n"" ""You know whats happening? A lot of these placesn"" A lot of the different places reports are coming out",69917,70098
178,They hate to write it you know the dishonest media,70369,70419
179," n ""But people by the way great people oh theyre the worst theyre so dishonest",70749,70826
180,They are so dishonest folks,71171,71198
181,But a lot of these reports coming out in the early voting states people are coming up that have never voted,71535,71642
182,These are great Americans these are great people but theyve just never seen anybody that they wanted to like theyve never heard people say were going to actually bring back your jobs,71904,72086
183,"Were not going to let companies leave us and fire everybody and move and then let the product pour into our country with no tax.n"" ""No no just go ahead leave fire all our people move to Mexico make the product sell your air conditioners Carriers an example theyre leaving they might not leave theyre probably all about ready to change their mind",72228,72573
184,But just let your product come right in no tax no nothing,72788,72845
185,"I mean how stupid is this? How stupid?n"" And Im a free-trader Im a fair trader",73162,73240
186,But we have the wrong people represent us,73566,73607
187,So whats happening is these lines in Florida are four blocks long,73943,74008
188,They were never like that,74357,74382
189,Theyve never seen anything like it,74751,74785
190,"And in Tennessee a great congressman been there for 25 years said to me ""Ive never seen we have never seen anything like it.""  n ""People are coming out that havent voted in years",75072,75249
191,People are coming out they literally they hadnt voted in years,75533,75595
192,So theyre not polled because you know unless you voted like in the last election they dont want to poll you,75915,76022
193,So people are coming out that hadnt voted in years,76341,76391
194,Happening in Texas,76758,76776
195,"They havent voted in years.n"" ""And people that have never even voted and yet theyre great Americans",77125,77224
196,They just never saw somebody that they wanted to vote for,77557,77614
197,And theyre coming out and theyve got the Trump shirt and theyve got the hat theyve got buttons all over the place you know,77913,78035
198,""" n ""Now who knows who knows? They may have all of the Trump stuff and you never know",78304,78389
199,Maybe theyre voting for crooked Hillary Clinton but I dont think so right? I dont think so,78667,78757
200,""" n ""History has taught us that we dont think so",79056,79104
201,"So I think were doing great.n"" And yes on the border we have no choice we will build a wall and Mexico will pay for the wall",79368,79492
202,Got to stop the drugs,79778,79799
203," n ""Got to stop the drugs",80152,80176
204,Remember my pledge to everybody but in particular to New Hampshire because I know what youre going through with the drugs,80500,80621
205,I know what your incredible law enforcement your police and your fire departments because I see where theyre helping so much,80930,81054
206,"Believe me theyre theyre not spoken about.n"" ""And how about where theyre shooting? During fires theyre shooting at the firemen",81378,81504
207,Now this is a new phenomenon,81867,81895
208,Theyre shooting at firemen,82298,82324
209,Theyre shooting bullets at firemen going to fires and fighting fires,82700,82768
210,So we have a divided country and were going to make our country love again,83117,83191
211,Were going to bring it like this room,83533,83570
212,""" n ""Countless Americans who have died in recent years would be alive today if not for the open border policies of this administration",83903,84037
213,This includes incredible Americans like 21-year-old Sarah Root,84372,84434
214,"Youve heard that story youve seen it youve read about it.n"" ""The man who killed her arrived at the border entered federal custody and then was released into the United States community under the policies of this White House",84748,84971
215,He was released again and again after crime after crime and now is at large,85245,85320
216,Sarah graduated from college just the day before with a 4.0 grade point average top in her class,85654,85750
217,She was violently violently killed,86131,86165
218,Outstanding young woman,86597,86620
219,"I know her parents; theyre incredible.n"" ""Also among the victims of Obama-Clinton open borders policy was Grant Ronnebeck a 21-year-old convenience store clerk in Mesa Arizona",87000,87175
220,He was murdered by an illegal immigrant gang member previously convicted of burglary who had also been released from federal custody,87503,87635
221,And so many people said please please please dont release him hes violent,87991,88064
222,"And he shot Grant through the head.n"" ""Another victim who weve all read about and known about Kate Steinle gunned down in the sanctuary city of San Francisco by an illegal immigrant",88359,88540
223,""" n ""And this person was deported five previous times",88825,88878
224,And now hes got a good lawyer and the case will go on and on and on,89175,89242
225,Hes got a lawyer I see them in court all the time,89520,89569
226,The case will go on and on,89887,89913
227,Shot in the back while standing with her father,90236,90283
228,"Great parents great brother.n"" ""Then there is the case of 90-year-old Earl Olander who was brutally beaten and left to bleed to death in his home",90593,90738
229,The perpetrators were illegal immigrants with criminal records a mile long but who did not meet the Obama administrations priorities for removal,91044,91188
230,"People begged that they be incarcerated or be moved out of the country but our geniuses wouldnt listen.n"" ""In California a 64-year-old Air Force veteran Marilyn Pharis was sexually assaulted and beaten to death with a hammer",91473,91697
231,Her killer had been arrested on multiple occasions but was never deported,92000,92073
232,People asked please please deport him,92461,92498
233,This is what happened,92880,92901
234,This is a crime wave that never ends,93264,93300
235,"I can tell you its thousands of cases like this.n"" ""When Im president believe me it will end",93628,93720
236,""" n Not only will a wall keep out the dangerous cartels and criminals but will also keep out the drugs remember New Hampshire and the heroin poisoning our youth",93986,94146
237,"Our youth is being poisoned before they get a chance  n ""And by the way Ive met plenty of people in New Hampshire that are not our youth that have a tremendous problem and I want to tell you were going to work with people were going to set up programs were going to try everything we can to get them unaddicted unaddicted",94285,94605
238,""" n So as I said when I won the New Hampshire primary I promised the people of New Hampshire that we would stop drugs from pouring into your community and I guarantee you we will",94730,94908
239,You will be so proud of your president you will be so proud of your community,95155,95232
240," n You will be so proud.n ""I just want to say in closing I just want to say in closing that we have an amazing movement going on",95479,95606
241,A movement like theyve never seen before a movement that hopefully wont be stopped,95879,95961
242,We have a movement that the biggest people in the world of the media the biggest have said theyve never seen anything like it before,96273,96405
243,"Every every crowd every auditorium.n"" ""The other night we had a situation",96717,96790
244,We had thousands and thousands of people and I said to the fire marshal isnt it possible to let more in? We had thousands of people in this massive field and we had many thousands outside of the gates they wouldnt let in and I said couldnt we let them in? And they said we cant,97005,97282
245,I said but theres no fire were outside,97491,97529
246,He said its stampede Mr,97864,97887
247,"Trump were worried about a stampede.n"" ""And its a stampede of love",98208,98274
248,Its true,98611,98619
249,Its not a stampede its a stampede of love,98970,99011
250,""" n ""Because there was so many people",99364,99401
251,They said we have very strong security guards but Mr,99745,99797
252,Trump theyre not nearly strong as 45000 people come charging forward,100135,100203
253,So I fully understood it,100564,100588
254,But we have something going on thats so special,100961,101008
255,Its so special,101386,101400
256,Were going to reduce your taxes were going to simplify your taxes,101770,101835
257,Were going to make your businesses welcome in our country,102189,102246
258,""" n ""Were going to reduce the taxes for middle-income people",102601,102661
259,We call them the forgotten men and women,103011,103051
260,Greatly simplify your returns,103420,103449
261,"The only company that I can think of that wont like us is H&R Block they will not like us.n"" ""Theyre not gonna like Trump too much.n"" ""But well greatly simplify your taxes",103759,103930
262,And your businesses were taking it from 35 percent which is one of the highest in the world just about the highest down to one of the lowest in the world 15 percent,104155,104319
263,""" n ""Were getting rid of a lot of the regulations that are stopping growth",104585,104659
264,Tremendous amounts of regulation are killing your small businesses and your big businesses,104993,105083
265,"So were gonna have a very tax- friendly country again and its gonna mean jobs its gonna mean expansion its gonna mean new companies growing.n"" ""We are going to create the border",105394,105571
266,We are going to stop the drugs,105869,105899
267,Were gonna have people come into our country,106254,106298
268,We want people to come into our country but they have to come in legally,106618,106690
269,They have to come in through a legal process,106990,107034
270,We want a lot of people to come in,107364,107398
271,""" n ""And theyre going to come in but theyll come in legally",107720,107779
272,And were gonna streamline the process,108098,108135
273,People are waiting on line now 10 years,108461,108500
274,Were gonna streamline because we want people to come in but we want them to come in legally,108809,108900
275,And we want merit too,109219,109240
276,We want to take wonderful great people that love our country they want to get out and they want to do a great job,109527,109640
277,We want to have them also come in based on merit,109905,109953
278,A word you dont hear anymore,110275,110303
279,A word you dont hear any more,110626,110655
280,"Its too bad.n"" ""Were also going to very importantly appoint justices to the Supreme Court "" n Who you can be proud of and who will respect the Constitution of the United States",110932,111108
281," n ""Were going to save our Second Amendment which is under unbelievable siege",111390,111466
282,""" n ""Were going to help big league on education were going to go with choice so important and were going to terminate Common Core and bring education local",111763,111918
283,""" n ""Our military is depleted",112231,112260
284,Were going to rebuild our military,112617,112651
285,We are going to lead through strength,113012,113049
286,""" n ""And hopefully were not gonna have to use our military but I will say this",113367,113445
287,Were getting rid of ISIS,113767,113791
288,Were getting rid of ISIS,114142,114166
289,""" n ISIS is we have no choice",114510,114539
290,By the way not since medieval times has anyone seen chopping off of heads drowning in steel cages burying in sand,114839,114952
291,Not since not since medieval times,115265,115299
292,"It all grew during the tenure of Obama and Hillary Clinton.n ""ISIS you know she stands up and she says what shes gonna do",115609,115730
293,Well she was there,116036,116054
294,It came out of the vacuum because we should have never gone into Iraq but once we did we should have gone out the right way not the wrong way,116330,116471
295,And the way they went out was so bad so bad including giving back Mosul which now theyre fighting to take back,116710,116820
296,And it would have been nice the element of surprise,117108,117159
297,"Do we agree? Does anybody not agree? "" n ""The element of surprise",117485,117550
298,We dont use the element of surprise,117895,117930
299,We use the element of tell them everything we can possibly tell them give them plenty of time to get ready and then attack,118227,118349
300,"And it turns out to be a lot tougher than they ever thought.n"" ""But were going to have a country that youre going to be proud of again",118590,118724
301,Were going to have a president that hopefully you will be proud of,118988,119054
302,""" n ""I will work so hard for every community",119396,119440
303,Ill be working very hard for the African-American community for the Hispanic community,119783,119869
304,Ill be working hard for every community,120228,120267
305,And were gonna have this divided nation come together,120638,120691
306,And I just want to say were gonna make America strong again were gonna make America doesnt sound nice but we have no choice wealthy again,121010,121147
307,""" n But we are going to make America great again",121436,121484
308," n ""And I want to thank everybody in New Hampshire",121831,121880
309,Get out and vote,122261,122277
310,Youre very special people,122658,122683
311,Youre very very special people,123064,123094
312,God bless you get out and vote,123475,123505
313,""" n Thank you",123886,123899
314,Thank you New Hampshire,124280,124303
315,  ,124684,124683
