,sentence,start,end
30,"""Our campaign is about representing the great majority of Americans – Republicans Democrats Independents Conservatives and Liberals – who read the newspaper or turn on the TV and dont hear anyone speaking for them",12364,12577
31,"All they hear are insiders fighting for insiders."" These are the forgotten men and women in our society and they are angry at so much on so many levels",12835,12986
32,The poverty the unemployment the failing schools the jobs moving to other countries,13297,13380
33,I am fighting for these forgotten Americans,13746,13789
34,"""Fourteen months ago I declared my campaign for the Presidency on the promise to give our government back to the people",14134,14253
35,"Every day since then Ive worked to repay the loyalty and the faith that you have put in me."" ""Every day I think about how much is at stake for this country",14504,14659
36,"This isnt just the fight of my life its the fight ofour lives – together – to save our country."" I refuse to let another generation of American children be excluded from the American Dream",14854,15042
37,Our whole country loses when young people of limitless potential are denied the opportunity to contribute their talents because we failed to provide them the opportunities they deserved,15307,15492
38,Let our children be dreamers too,15841,15873
39,"""Our whole country loses every time a kid doesnt graduate from high school or fails to enter the workforce or worse still is lost to the dreadful world of drugs and crime."" When I look at the failing schools the terrible trade deals and the infrastructure crumbling in our inner cities I know all of this can be fixed - and it can be fixed very quickly",16079,16431
40,In the world I come from if something is broken you fix it,16612,16670
41,"""If something isnt working you replace it."" ""If a product doesnt deliver you make a change."" I have no patience for injustice no tolerance for government incompetence no sympathy for leaders who fail their citizens",16954,17168
42,"""Thats why I am running: to end the decades of bitter failure and to offer the American people a new future of honesty justice and opportunity",17420,17562
43,"A future where America and its people always – and I mean always – come first."" ""Arent you tired of a system that gets rich at your expense?"" ""Arent you tired of the same old lies and the same old broken promises? And Hillary Clinton has proven to be one of the greatest liars of all time."" ""Arent you tired of arrogant leaders who look down on you instead of serving and protecting you?"" ""That is all about to change – and its about to change soon",17651,18099
44,"We are going to put the American people first again."" ""Ive travelled all across this country laying out my bold and modern agenda for change."" ""In this journey I will never lie to you",18175,18358
45,I will never tell you something I do not believe,18641,18689
46,"I will never put anyones interests ahead of yours."" And I will never ever stop fighting for you",18997,19092
47,I have no special interest,19416,19442
48,I am spending millions of dollars on my own campaign – nobody else is,19790,19859
49,My only interest is the American people,20206,20245
50,So while sometimes I can be too honest Hillary Clinton is the exact opposite: she never tells the truth,20583,20686
51,One lie after another and getting worse each passing day,21020,21076
52,"""The American people are still waiting for Hillary Clinton to apologize for all of the many lies shes told to them and the many times shes betrayed them."" Tell me has Hillary Clinton ever apologized for lying about her illegal email server and deleting 33000 emails? Has Hillary Clinton apologized for turning the State Department into a pay-for-play operation where favors are sold to the highest bidder? Has she apologized for lying to the families who lost loved ones at Benghazi? Has she apologized for putting Iran on the path to nuclear weapons? Has she apologized for Iraq? For Libya? For Syria? Has she apologized for unleashing ISIS across the world? Has Hillary Clinton apologized for the decisions she made that have led to so much death destruction and terrorism? ""Speaking of lies we now know from the State Department announcement that President Obama lied about the $400 million dollars in cash that was flown to Iran",21019,21951
53,He denied it was for the hostages but it was,21909,21953
54,He said we dont pay ransom but he did,22308,22345
55,"He lied about the hostages – openly and blatantly – just like he lied about Obamacare."" ""Now the Administration has put every American travelling overseas including our military personnel at greater risk of being kidnapped",22641,22863
56,"Hillary Clinton owns President Obamas Iran policy one more reason she can never be allowed to be President."" ""Lets talk about the economy",23157,23294
57,Here in this beautiful state so many people have suffered because of NAFTA,23643,23717
58,Bill Clinton signed the deal and Hillary Clinton supported it,24088,24149
59,"North Carolina has lost nearly half of its manufacturing jobs since NAFTA went into effect."" Bill Clinton also put China into the World Trade Organization – another Hillary Clinton-backed deal",24485,24677
60,Your city of Charlotte has lost 1 in 4 manufacturing jobs since China joined the WTO and many of these jobs were lost while Hillary Clinton was Secretary of State – our chief diplomat with China,24916,25110
61,She was a disaster totally unfit for the job,25395,25439
62,"""Hillary Clinton owes the State of North Carolina a very big apology and I think youll get that apology around the same time youll get to see her 33000 deleted emails."" ""Another major issue in this campaign has been the border",25710,25936
63,Our open border has allowed drugs and crime and gangs to pour into our communities,26194,26276
64,So much needless suffering so much preventable death,26646,26698
65,"Ive spent time with the families of wonderful Americans whose loved ones were killed by the open borders and Sanctuary Cities that Hillary Clinton supports."" ""Ive embraced the crying parents whove lost their children to violence spilling across our border",27009,27264
66,"Parents like Laura Wilkerson and Michelle Root and Sabine Durden and Jamiel Shaw whose children were killed by illegal immigrants."" My opponent supports Sanctuary Cities",27541,27710
67,"But where was the Sanctuary for Kate Steinle? Where was the Sanctuary for the children of Laura Michelle Sabine and Jamiel? Where was the Sanctuary for every other parent who has suffered so horribly? ""These moms and dads dont get a lot of consideration from our politicians",27960,28234
68,They certainly dont get apologies,28517,28550
69,"Theyll never even get the time of day from Hillary Clinton."" But they will always come first to me",28913,29011
70,Listen closely: we will deliver justice for all of these American Families,29362,29436
71,We will create a system of immigration that makes us all proud,29818,29880
72,"""Hillary Clintons mistakes destroy innocent lives sacrifice national security and betray the working families of this country."" Please remember this: I will never put personal profit before national security",30227,30434
73,I will never leave our border open to appease donors and special interests,30782,30856
74,I will never support a trade deal that kills American jobs,31225,31283
75,I will never put the special interests before the national interest,31642,31709
76,I will never put a donor before a voter or a lobbyist before a citizen,32062,32132
77,Instead I will be a champion for the people,32480,32523
78,"""The establishment media doesnt cover what really matters in this country or whats really going on in peoples lives",32855,32970
79,"They will take words of mine out of context and spend a week obsessing over every single syllable and then pretend to discover some hidden meaning in what I said."" Just imagine for a second if the media spent this energy holding the politicians accountable who got innocent Americans like Kate Steinle killed – she was gunned down by an illegal immigrant who had been deported five times",33143,33530
80,Just imagine if the media spent this much time investigating the poverty and joblessness in our inner cities,33721,33829
81,Just think about how much different things would be if the media in this country sent their cameras to our border or to our closing factories or to our failing schools,34112,34279
82,Or if the media focused on what dark secrets must be hidden in the 33000 emails Hillary Clinton deleted,34556,34659
83,"""Instead every story is told from the perspective of the insiders",34986,35051
84,"Its the narrative of the people who rigged the system never the voice of the people its been rigged against."" So many people suffering in silence",35375,35520
85,No cameras no coverage no outrage from a media class that seems to get outraged over just about everything else,35806,35917
86,"""So again its not about me",36241,36267
87,Its never been about me,36624,36647
88,"Its about all the people in this country who dont have a voice."" I am running to be their voice",36959,37054
89,I am running to be the voice for every forgotten part of this country that has been waiting and hoping for a better future,37308,37430
90,I am glad that I make the powerful a little uncomfortable now and again – including some powerful people in my own party,37698,37818
91,Because it means I am fighting for real change,38150,38196
92,"""Theres a reason the hedge fund managers the financial lobbyists the Wall Street investors are throwing their money at Hillary Clinton",38547,38681
93,"Because they know she will make sure the system stays rigged in their favor."" ""Its the powerful protecting the powerful."" The insiders fighting for the insiders",38996,39156
94,I am fighting for you,39502,39523
95,Here is the change I propose,39931,39959
96,On terrorism we are going to end the era of nation-building and instead focus on destroying ISIS and Radical Islamic terrorism,40320,40446
97,We will use military cyber and financial warfare and work with any partner in the world and the Middle East that shares our goal of defeating terrorism,40743,40894
98,I have a message for the terrorists trying to kill our citizens: we will find you we will destroy you and we will win,41157,41274
99,"""On immigration we will temporarily suspend immigration from any place where adequate screening cannot be performed",41596,41711
100,All applicants for immigration will be vetted for ties to radical ideology and we will screen out anyone who doesnt share our values and love our people,42028,42180
101,Anyone who believes Sharia law supplants American law will not be given an immigrant visa,42485,42574
102,If you want to join our society then you must embrace our society our values and our tolerant way of life,42908,43013
103,"Those who believe in oppressing women gays Hispanics African-Americans and people of different faiths are not welcome to join our country."" We will promote our America values our American way of life and our American system of government which are all the best in the world",43263,43536
104,"""My opponent on the other hand wants a 550% increase in Syrian refugees",43781,43852
105,Her plan would bring in roughly 620000 refugees from all refugee-sending nations in her first term on top of all other immigration,44182,44312
106,"Hillary Clinton is running to be Americas Angela Merkel and weve seen how much crime and how many problems thats caused the German people."" ""We have enough problems already we dont need another one."" On crime we are going to add more police more investigators and appoint the best judges and prosecutors in the world",44512,44828
107,We will pursue strong enforcement of federal laws,45082,45131
108,The gangs and cartels and criminal syndicates terrorizing our people will be stripped apart one by one,45485,45587
109,Their day is over,45954,45971
110,On trade we are going to renegotiate NAFTA withdraw from the TPP stand up to China on our terrible trade agreement and protect every last American job,46307,46457
111,Hillary Clinton has supported all of the major trade deals that have stripped this country of its jobs and its wealth,46739,46856
112,On taxes we are going to massively cut tax rates for workers and small businesses – creating millions of new good paying jobs,47149,47274
113,We are going to get rid of regulations that send jobs overseas and we are going to make it easier for young Americans to get the credit they need to start a small business and pursue their dreams,47508,47703
114,"""On education we are going to give students choice and allow charter schools to thrive",47961,48047
115,We are going to end tenure policies that reward bad teachers and hurt good ones,48375,48454
116,My opponent wants to deny students choice and opportunity all to get a little bit more money from the education bureaucracy,48778,48901
117,"She doesnt care how many young dreams are dashed in the process."" We are going to work closely with African-American parents and students in the inner cities – and what a big difference that will make",49172,49372
118,This means a lot to me and it is going to be a top priority in a Trump Administration,49618,49703
119,On healthcare we are going to repeal and replace Obamacare,50027,50085
120,Countless Americans have been forced into part-time jobs premiums are about to jump by double-digits yet again and just this week Aetna announced it is pulling out of the exchanges in North Carolina,50391,50589
121,We are going to replace this disaster with reforms that give you choice and freedom and control in healthcare – at a much lower cost,50847,50979
122,On political corruption we are going to restore honor to our government,51298,51369
123,In my Administration I am going to enforce all laws concerning the protection of classified information,51708,51811
124,No one will be above the law,52177,52205
125,I am going to forbid senior officials from trading favors for cash by preventing them from collecting lavish speaking fees through their spouses when they serve,52549,52709
126,I am going to ask my senior officials to sign an agreement not to accept speaking fees from corporations with a registered lobbyist for five years after leaving office or from any entity tied to a foreign government,52964,53179
127,Finally we are going to bring this country together,53472,53523
128,We are going to do it by emphasizing what we all have in common as Americans,53871,53947
129,We are going to reject the bigotry of Hillary Clinton which sees communities of color only as votes and not as human beings worthy of a better future,54219,54368
130,If African-American voters give Donald Trump a chance by giving me their vote the result for them will be amazing,54642,54755
131,Look at how badly things are going under decades of Democratic leadership – look at the schools look at the 58% of young African-Americans not working,55043,55193
132,It is time for change,55499,55520
133,What do you have to lose by trying something new? – I will fix it,55841,55906
134,This means so much to me and I will work as hard as I can to bring new opportunity to places in our country which have not known opportunity in a very long time,56139,56299
135,Hillary Clinton and the Democratic Party have taken African-American votes totally for granted,56590,56684
136,Because the votes have been automatically there there has been no reason for Democrats to produce,57035,57132
137,It is time to break with the failures of the past and to fight for every last American child in this country to have the better future they deserve,57433,57580
138,In my Administration every American will be treated equally protected equally and honored equally,57887,57984
139,We will reject bigotry and hatred and oppression in all of its forms and seek a new future built on our common culture and values as one American people,58293,58445
140,This is the change I am promising all of you: an honest government a fair economy and a just society for each and every American,58690,58818
141,But we can never fix our problems by relying on the same politicians who created these problems in the first place,59097,59211
142,72% of voters say our country is on the wrong track,59520,59571
143,I am the change candidate Hillary Clinton is the failed status quo,59903,59969
144,It is time to vote for a New American Future,60313,60357
145,Together We will make America strong again,60747,60789
146,We will make American proud again,61197,61230
147,We will make America safe again,61638,61669
148,Friends and fellow citizens: Come November we will make America great again,62077,62152
149,Thank You and God Bless,62560,62583
