,sentence,start,end
97,The Democratic Party has run nearly every inner city in this country for 50 years and run them into financial ruin,41329,41443
98,"""Theyve ruined the schools."" ""Theyve driven out the jobs."" ""Theyve tolerated a level of crime no American should consider acceptable."" ""Violent crime has risen 17% in Americas 50 largest cities last year",41735,41938
99,Killings of police officers this year is up nearly 50 percent,42258,42319
100,Homicides are up more than 60% in Baltimore,42691,42734
101,"They are up more than 50% in Washington D.C."" This is the future offered by Hillary Clinton",43066,43157
102,More poverty more crime and more of the same,43491,43535
103,The future she offers is the most pessimistic thing I can possibly imagine,43880,43954
104,It is time for a different future,44324,44357
105,Here is what I am proposing,44760,44787
106,"""First on immigration",45201,45222
107,No community in this country has been hurt worse by Hillary Clintons immigration policies than the African-American community,45616,45741
108,Now she is proposing to print instant work permits for millions of illegal immigrants taking jobs directly from low-income Americans,46096,46228
109,I will secure our border protect our workers and improve jobs and wages in your community,46586,46675
110,"We will only invite people to join our country who share our tolerant values who support our Constitution and who love all of our people."" On trade I am going to renegotiate NAFTA stand up to China withdraw from the TPP and protect every last American job",46912,47167
111,On taxes I am going to give a massive tax cut to every worker and small business in this country bring thousands of new companies and millions of new jobs onto our shores – and make it very difficult for our businesses to leave,47312,47539
112,I am going to reform our regulations so jobs stay in America and new businesses come to America to hire workers right here in Milwaukee,47759,47894
113,Every policy my opponent has sends jobs overseas,48212,48260
114,I am going to bring trillions in new wealth back to the United States,48605,48674
115,On education it is time to have school choice merit pay for teachers and to end the tenure policies that hurt good teachers and reward bad teachers,48968,49115
116,We are going to put students and parents first,49451,49497
117,Hillary Clinton would rather deny opportunities to millions of young African-American children just so she can curry favor with the education bureaucracy,49850,50003
118,I am going to allow charter schools to thrive and help young kids get on the American ladder of success: a good education and a good-paying job,50312,50455
119,On crime I am going to support more police in our communities appoint the best prosecutors and judges in the country pursue strong enforcement of federal laws and I am going to break up the gangs the cartels and criminal syndicates terrorizing our neighborhoods,50682,50943
120,To every lawbreaker hurting innocent people in this country I say: your free reign will soon come crashing to an end,51199,51315
121,On healthcare we are going to get rid of Obamacare – which has caused soaring double-digit premium increases – and give choice to patients and consumers,51622,51774
122,Aetna just today announced they are dropping out – as are many of the major insurance companies,52074,52169
123,"""On government corruption I am going to restore honor to our government",52542,52613
124,Weve seen the corruption of Hillary Clinton the mass email deletions the pay-for-play at the State Department the profiteering the favors given to foreign corporations and governments at your expense,52942,53141
125,"Weve seen a former Secretary of State lie to Congress about her illegal email scheme risk innocent American lives and bring dishonor onto our government."" In my Administration I am going to enforce all laws concerning the protection of classified information",53389,53647
126,No one will be above the law,53956,53984
127,I am going to forbid senior officials from trading favors for cash by preventing them from collecting lavish speaking fees through their spouses when they serve,54330,54490
128,I am going to ask my senior officials to sign an agreement not to accept speaking fees from corporations with a registered lobbyist for five years after leaving office or from any entity tied to a foreign government,54745,54960
129,This is all just the beginning,55253,55283
130,"""We are going to make this a government of the people once again",55634,55698
131,This is our chance to take back power from all the people whove taken it from you,56015,56096
132,"The reason you see the establishment media lining up behind my opponent is because they are scared that you with your vote can take away their power and return it to your family and community."" These are tough times",56345,56560
133,But I know we can make American Greater Than Ever Before,56818,56874
134,To do this we are going to need a fighter in the White House,57194,57254
135,I will be your fighter,57603,57625
136,"""To defeat crime and Radical Islamic Terrorism in our country to win trade in our country you need tremendous physical and mental strength and stamina",57965,58115
137,Hillary Clinton doesnt have that strength and stamina,58463,58516
138,"She cannot win for you."" Most importantly she has bad judgment",58914,58976
139,Bad judgment on terrorism bad judgement on foreign policy bad judgment on trade,59352,59431
140,"""The only individuals shes ever delivered for is her donors – not the people."" Ive said it before and Ill say it again",59750,59868
141,My opponent asks her supporters to repeat a three-word pledge,60191,60252
142,"Her pledge reads: ""Im With Her"" I choose to recite a different pledge",60594,60663
143,"My pledge reads: ""Im With You – the American people."" I will fight to ensure that every American is treated equally protected equally and honored equally",60983,61136
144,We will reject bigotry and hatred and oppression in all of its forms and seek a new future of security prosperity and opportunity – a future built on our common culture and values as one American people,61391,61593
145,I am asking for your vote so I can be your champion in the White House,61832,61902
146,We will once again be a country of law and order and a country of great success,62191,62270
147,"""To every parent who dreams for their children and to every child who dreams for their future I say these words to you tonight: Im with you I will fight for you and I will win for you."" Together We will make America strong again",62490,62718
148,We will make American safe again,63086,63118
149,And we will make America great again,63500,63536
150,Thank you and God Bless,63918,63941
