,sentence,start,end
34,I am running to bring hope to Flint to Canton and to every party of this country,14405,14485
35,"""If we dont break free from our partisan boxes then nothing will ever change – its time to vote for America and America First."" ""Hillary Clintons refugee plans will cost $400 billion dollars in the long-term",14746,14953
36,"Thats enough money to rebuild the entire water infrastructure of the United States."" President Obama just announced a 30% increase to refugee admissions bringing the total to 110000 refugees in just one single year",15201,15415
37,Instead of providing free healthcare and jobs to millions of refugees we need to rebuild our inner cities and take care of Americans,15699,15831
38,Our support comes from every part of America and every walk of life,16155,16222
39,You are cops and soldiers; mechanics and accountants; young and the old; black white and Latino,16558,16653
40,You are moms and dads children and grandparents you are from cities small and large and in-between,16994,17092
41,But above everything else you are all Americans,17460,17507
42,"""Hillary Clintons attacks on you display the same sense of arrogance and entitlement that led her to violate federal law as Secretary of State hide and delete her emails destroy her phones with a hammer put classified information in the reach of our enemies lie to Congress and sell government favors and access through the Clinton Foundation."" Now the people who destroyed the emails are all pleading the fifth amendment in front of Congress",17702,18144
43,There is no greater threat to Democracy than when a public official puts their office up for sale,18323,18420
44,Look at what she did with Russian Uranium or with UBS bank or with the contracts in Haiti,18724,18813
45,"""Hillary Clintons record as Secretary of State is one of historic failure",19116,19189
46,Just look at what she did to the Middle East – in Iraq in Syria in Libya,19502,19574
47,"Not to mention her failures in Russia China and North Korea."" One failure after another – all while raising millions and millions from her friends in Wall Street",19847,20008
48,The policies of Hillary Clinton have produced only destruction overseas and poverty at home,20313,20404
49,1 in 5 American households do not have a single member in the labor force,20756,20829
50,Another 14 million people left the labor force entirely since 2009,21177,21243
51,And the national debt has doubled,21613,21646
52,I am running to reverse these policies and to create a future of prosperity for all Americans,21995,22088
53,My economic agenda can be summed up in three words: jobs jobs jobs,22429,22495
54,That begins with a new America-First trade policy,22866,22915
55,"Hillary Clintons bad judgement was seen in her support for Bill Clintons NAFTA her support for Chinas entry into the World Trade Organization and her support for the TPP – she called it the ""Gold Standard."" Ohio has lost nearly 1 in 3 manufacturing jobs since NAFTA and 1 in 4 since China entered the WTO",23157,23461
56,Our trade deficit in goods with the world is now nearly $800 billion dollars,23654,23730
57,I will renegotiate NAFTA I will defend your jobs and I will bring back vehicle production to the United States of America,24039,24160
58,"""Americas trade deficit with the proposed TPP member countries cost the state of Ohio more than 100000 manufacturing jobs last year",24474,24605
59,"Imagine how many more jobs would be lost if TPP was actually approved – which Hillary Clinton 100% would do if she ever got the chance."" ""We wont let that happen",24887,25048
60,"But you have to get out and vote."" My first day in office I am also going to order a review of every single regulation issued over the last eight years",25262,25413
61,All needless job-killing regulations will be cancelled,25717,25771
62,Millions of new jobs will come pouring in,26124,26165
63,We are going to lift the restrictions on American energy,26533,26589
64,Also on my first day I am going to ask Congress to send me a bill to immediately repeal and replace disastrous Obamacare,26922,27042
65,I will fight for you against the special interests against the corrupt politicians and against the powerful insiders,27356,27472
66,Let me be your champion,27829,27852
67,"""In all things its time to put Americans first – and start taking care of each other."" Yesterday I rolled out a plan to help our mothers and our families get affordable quality childcare for their children",28168,28373
68,On policy after policy we are going to bring opportunity and prosperity to all Americans,28653,28741
69,"""I am going to lower you taxes; I am going to get rid of massive amounts of unnecessary regulations on business and in your life; Im going to repeal and replace Obamacare; Im going to appoint Justices to the Supreme Court who will follow the Constitution; Im going to rebuild our depleted military and take care of our vets; Im going to save your 2nd amendment NRA endorsement; Im going to stop illegal immigration and drugs coming into our country and yes we will build the wall Mexico will pay; and Im going to so importantly renegotiate your horrible trade deals especially NAFTA – which is the single worst trade deal ever made by any country anywhere in the world and a one-way street for jobs out of the United States – and we will make great trade deals that put the American worker first."" And Apple and our other major companies will start making their iPhones computers and other products inside of the United States – not in China and all over the world",28619,29583
70,"""We dont make our products anymore in the United States but we will again – like never before."" We will rebuild our roads bridges tunnels highways airports schools and hospitals",29435,29612
71,We will rebuild our water infrastructure and our EPA will abandon political agendas and focus on its core mission: clean air and safe water,29893,30032
72,American cars will travel the roads American planes will soar in the skies and American ships will patrol the seas,30339,30453
73,American steel will send new skyscrapers into the clouds,30813,30869
74,American hands will rebuild this nation – and American energy mined from American sources will power this nation,31222,31334
75,American workers will be hired to do the job,31686,31730
76,We will put new American steel into the spine of this country,32079,32140
77,I will fight for every neglected part of this nation – and I will fight to bring us all together as One American People,32436,32555
78,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,32834,32961
79,It is time to break with the bitter failures of the past and to embrace a new inclusive and prosperous American future,33271,33389
80,Jobs will return incomes will rise and new factories will come rushing back to our shores,33686,33775
81,Once more we will have a government of by and for the people,34140,34200
82,We Will Make America Wealthy Again,34602,34636
83,We Will Make America Safe Again,35038,35069
84,And Will Make America Great Again,35471,35504
85,Thank you and God Bless! ,35906,35930
