,sentence,start,end
149,"All of a sudden when she heard me talking about it she said ""I cant win this one"" so she went against it",59750,59854
150,She will go back immediately and you saw that when the governor of Virginia whos her friend said that was going to happen.n Detroit lost more than 1 in 3 manufacturing jobs following the NAFTA and WTO agreements,60081,60292
151,"That was supported very strongly by my opponent.n ""No industry has been hurt more by Hillary Clintons policies than the automobile industry or as we call it the car industry",60531,60704
152,"It has been a total disaster.n"" According to the Bureau of the Labor of Statistics before NAFTA went into effect there were 285000 auto workers in Michigan",60967,61122
153,Today that number is down to only 160000 and it is going to be a lot lower because if you look at the massive plants being built right now in Mexico car plants folks you can kiss these jobs goodbye,61333,61530
154," n ""But not me",61781,61794
155,Not with me,62150,62161
156,It wont happen,62530,62544
157,""" n In 2014 General Motors announced plans to double its investments in Mexico by plans by 2018",62890,62985
158,Not good,63332,63340
159," n ""In April 2016 Ford Motor Company announced plans to invest another $1.6 billion constructing an auto plant in Mexico",63684,63803
160,Mexico will become the car capital of the world very very quickly,64123,64188
161,And Michigan is going to end up with lots of empty buildings all over the place unless you elect Donald Trump president,64506,64625
162,In which case its not gonna happen,64939,64973
163,""" n In same month Fiat Chrysler announced 1300 layoffs",65315,65369
164,The list goes on and on,65700,65723
165,We will turn it around we will turn it around fast,66051,66101
166,"We will meet with these companies and we will say it will not be easy for you to move your plant to Mexico for you sell your cars through what will be a very strong border and for you not to pay tax on those cars coming in okay?  n ""And when we tell them that there will be a substantial tax on the cars that they make in Mexico and other places number one theyre not going to move in the first place and number two if they do our country will make one heck of a lot of money",66191,66665
167,""" n ""But to save your jobs and do all of the things that Im talking about we have to win on November 8th",66721,66825
168,""" n The destruction that NAFTA started will be finished off if the Transpacific Partnership is approved",67089,67192
169,"It will be almost nothing is as bad as NAFTA but it will be almost as bad as NAFTA.n ""We know from Hillarys closest friend that she is planning to ram through TPP if shes elected",67454,67632
170,She even called it as I said the gold standard,67889,67935
171,Its passage would be a disaster for Michigan in particular for the car industry in particular for the people of Michigan,68249,68369
172,I wont let it happen,68711,68731
173,""" n According to the Economic Policy Institute the United States trade deficit with the proposed TPP member countries cost over one million manufacturing jobs in our country in 2015",69061,69242
174,By far the biggest losses occurred in motor vehicles and parks which lost nearly 740000 think of that 740000 manufacturing jobs,69548,69675
175,"Michigan ranks first for jobs lost as a share of state workforce due to trade deficit with TPP members.n ""Just imagine how many more automobile jobs will be lost if Hillary gets her wish and approves TPP",69951,70154
176,It will not be pretty,70443,70464
177,Thats why I have announced that we will withdrawal from the deal before that deal can ever ever ever happen,70802,70909
178,""" n I have have previously laid out a detailed seven-point plan for trade reform available on my website",71228,71332
179,It includes strong protections against currency manipulation from countries like China and tariffs against any nation that cheats by unfairly subsidizing their goods of which many of them do,71648,71838
180, n My plan also includes a total renegotiation of NAFTA so our jobs can come back,72136,72216
181," n ""And if we cant make a much much better deal than we have right now we will walk",72486,72568
182,""" n ""Im not in any way shape or form an isolationist",72845,72897
183,I dont believe in it but we have to make great deals for our country,73194,73262
184,Were losing in our whole trade negotiation with all countries over $800 billion a year,73570,73656
185,Thats our trade deficit,73998,74021
186,Who negotiates these deals? We want great trade deals and we will have them,74364,74439
187,""" n But we want trade deals that work for America that create jobs and wealth for our country that work for the American worker",74728,74855
188," n ""We want to shrink our almost $800 billion trade deficit",75146,75204
189,We dont want to expand it and its been expanding for years,75516,75574
190,For years and years,75898,75917
191,You look at the charts up up up up up,76253,76290
192,"And I say to myself so often why dont they do something about it? And the reason is we have political hacks as our negotiators.n"" ""We have politicians as our negotiators",76565,76734
193,"We have politicians that are controlled like Hillary Clinton by her donors her special interests and her lobbyists and they wont let her do whats right for our workers and for our country.n"" We want to be leading the world in production exports and manufacturing",76964,77226
194,We want jobs to leave from other countries and come into our country for a change,77464,77545
195, n Another major issue in this race is foreign policy,77891,77943
196,Hillary Clinton has made one bad foreign policy decision after another,78300,78370
197,Beginning with the support for going to war in Iraq and I opposed it so strongly.n Nobody cared,78683,78778
198,I was a civilian but I opposed it,79106,79139
199,I said you will have a total destabilization of the Middle East,79481,79544
200,It was such common sense and look what happened,79880,79927
201,Her tenure as secretary of State may be regarded as the most disastrous in United States history,80269,80365
202,But she is totally without remorse,80727,80761
203,Her failed decisions as secretary of State unleashed ISIS onto the world,81128,81200
204, n But has she ever apologized for the death and destruction she has caused? No.n Look at the world before and after she became Secretary of State,81521,81666
205,Pre-Hillary in the early 2009s Iraq was seeing a reduction in violence,81971,82041
206,Libya was somewhat stable,82416,82441
207,Syria was under control,82833,82856
208,The group we now know today ISIS was close to being extinguished,83227,83291
209,Iran was being choked by sanctions.n Now take a look at what we have,83620,83688
210,"Fast forward to the present time.n ""After Hillary here is what it looks like",83997,84073
211,Iraq is in total chaos,84425,84447
212,Syria is in the midst of a disastrous civil war,84813,84860
213,A refugee crisis now threatens Europe and the United States where were taking in thousands and thousands and thousands of people,85191,85319
214,"ISIS has been unleashed unto the entire world.n"" ""Iran the worlds top state sponsor of terrorism has been put on the path to nuclear weapons was given $400 million in ransom payment cash "" n Very much like you can keep your doctor you can keep your plan Obamacare a total disaster",85540,85820
215,It will be repealed,86059,86078
216,It will be replaced,86454,86473
217, n Hillary Clinton is a legacy of death destruction and terrorism,86830,86894
218,America deserves a better legacy.n All of you deserve a much much better future.n I am the change agent,87210,87313
219,I am the change agent,87650,87671
220," n ""I am your messenger",88041,88063
221,And I said it many times Im nothing more than your messenger,88412,88472
222,Its a message of strong defense common sense take care of our vets great education get rid of Common Core great health care get rid of Obamacare save our Second Amendment,88750,88920
223,""" n Which is under tremendous siege right now.n Hillary Clinton is the defender of the status quo or what we have",89182,89295
224,While our country lost badly under Hillary Clinton she cashed in big time,89606,89679
225,Our country was losing,90046,90068
226,"Our people were losing but she is cashing in.n ""Bill Clintons speaking fees surged while Hillary was Secretary of State",90413,90532
227,"He was paid almost $50 million for speeches during her tenure an increase in 44 percent over the previous four years.n"" By the way things came out today that blow everything away today",90807,90991
228,Then there was all of the money funneled into the Clinton Foundation from foreign governments and corporations,91284,91394
229,It was pay for play,91763,91782
230, n Yet Hillary Clinton who is indifferent to the suffering she has caused has no remorse at all,92151,92245
231,She offers no apologies,92611,92634
232,No apologies for unleashing ISIS,93032,93064
233,No apologies for her open borders,93440,93473
234,No apologies for lying about her e-mails or about Benghazi,93837,93895
235, n The only way to learn the full depth of her public corruption is to read the 33000 e-mails that she deleted.n And the only way to get justice in this rigged system is to show up and vote on November 8th and vote big big big,94135,94360
236, n And I will bring your jobs back,94581,94614
237,"So are you ready to vote?n And what about your future? Is it going to be great good or terrible?n ""Great",94907,95011
238,So if youre ready to vote for honest government and the honest government that you deserve a Trump administration will end the corruption and restore integrity to government service,95290,95471
239,"Remember Im funding my campaign Im spending tremendous amounts of money on running for office.n"" ""Im raising money for the Republican Party and the Republican National Committee which I think is doing a very good job but Ill tell you more about that on November 8th",95715,95980
240,Ill let you know if they do a good job or if they do not such a good job,96185,96257
241,"But I think theyre going to do a great job.n"" ""No one will be above the law in a Trump administration",96513,96614
242,The State Department will work for the country not for Hillary Clintons donors,96885,96963
243,""" n And I will work for you and I will work for no one else",97241,97300
244,I will work for you,97610,97629
245,I will never lie to you,97965,97988
246,I will never put any other interests before you and I will never ever stop fighting for you,98276,98367
247,Never,98690,98695
248," n ""The government will work for the people again",99062,99110
249,That means we are only going to admit individuals into our country who support our values and were not going to issue visas where adequate screening controls take place,99422,99590
250,We are going to make sure that we have total screening and without it we cannot continue to have our government run like this,99863,99988
251,We will also seek to join in partnership with any nation that wishes to join us in defeating and destroying ISIS,100261,100373
252,""" n ""At home taxes will go down especially for look I mean its going to go down for a lot of people for business theyre going down businesses are going to flourish theyre going to come pouring back",100600,100797
253,But taxes will go down especially for middle-income Americans,101079,101140
254,""" n And small business rates will be lowered to 15 percent so we can put millions of new jobs into our poorest neighborhoods",101470,101594
255," n ""As I said Obamacare will be repealed and replaced",101912,101964
256,Voters not special interests will be in charge finally,102319,102373
257,We are going to bring our country together again,102734,102782
258,We have a divided country,103159,103184
259,Its totally divided,103575,103594
260,The era of division will be replaced with a future of unity total unity,103946,104017
261,We will love each other,104352,104375
262,We will have one county,104738,104761
263,Everybody will work together,105123,105151
264,""" n ""We are going to do it by emphasizing what we all have in common as Americans",105465,105546
265,Its time to break with the failures of the past and to fight for every last child in this country to have the better future they deserve,105808,105944
266,""" n In my administration every American will be treated equally protected equally and honored equally",106246,106347
267,We will reject bigotry and hatred and oppression in all of its forms and seek a new future built on our common culture and values as one American people,106642,106794
268," n ""This is the change I am promising to all of you; an honest government with low taxes a thriving economy and a just society for each and every American",107023,107176
269,Its time to vote for a new American future,107463,107505
270,""" n Together we will make America wealthy again we will make America united again we will make America proud again we will make America safe again and we will make America great again",107834,108017
271,God bless you,108417,108430
272, n Thank you,108830,108841
273,Thank you very much Michigan,109241,109269
274,Thank you,109669,109678
