,sentence,start,end
27,Crucially I am also going to convene my top generals and give them a simple instruction: they will have 30 days to submit to the Oval Office a plan for defeating ISIS,11328,11494
28,Any nation who shares in this goal will be our friend in this mission,11753,11822
29,For years we have been caught up in endless wars and conflicts under the leadership of failed politicians and a failed foreign policy establishment in Washington D.C,12127,12292
30,The same people who made every wrong decision in Iraq Afghanistan Libya Syria Egypt China and Russia are the same people who are advising Hillary Clinton,12584,12737
31,I am proud instead to have the support of our warfighting generals active duty military officers and top military experts who know how to win – and know how to keep us out of endless war,12993,13179
32,Today 88 retired U.S,13485,13505
33,generals and admirals signed a letter of endorsement,13911,13963
34,"""Thats one of the biggest differences between me and Hillary Clinton",14344,14412
35,"She favors what has been called military adventurism – rushing to invade countries displacing millions of families then inviting the refugees into our country – creating power vacuums filled by terrorist groups like ISIS."" I believe in a foreign policy based on our national interests that focuses on American security and regional stability – instead of using our military to create Democracies in countries with no Democratic history",14644,15079
36,We will work to form partnerships overseas based on a long-term strategy of defeating Radical Islamic Terrorism,15283,15394
37,We will first have to reverse the damage inflicted by Hillary Clinton – her legacy of failure in the Middle East Russia and Asia has made Americans less safe than ever before,15692,15866
38,As part of our plan to avoid and prevent foreign conflicts we are going to rebuild our depleted military,16136,16240
39,This is the ultimate deterrent,16610,16640
40,We will be guided by those three famous words: Peace Through Strength,17026,17095
41,"""I will ask Congress to eliminate the sequester and immediately re-invest in our military",17458,17547
42,"Right now we have the smallest air force since 1947 the smallest army since 1939 and one of the smallest Navys since 1917."" Like the Cold War we also need to fight this battle by collecting intelligence and then protecting our classified secrets",17810,18055
43,Hillary Clinton has taught us all how much of a problem we have with cyber-security,18320,18403
44,"""We cant have someone in the Oval Office who doesnt understand the meaning of the word confidential."" ""The new revelations about Hillary Clinton from the just-released FBI documents make more clear than ever that she fails to meet the minimum standard for running for public office",18672,18953
45,"If she applied for a low-level job at the State Department today she couldnt even get a security clearance."" Her conduct is disqualifying",19190,19327
46,"""Lets run through what we discovered in those FBI documents",19667,19726
47,"Its important and were hoping Matt Lauer will ask about it on Wednesday night at the Townhall."" Its clear from the FBI report that Hillary Clinton lied about her handling of confidential information",20047,20245
48,"She repeatedly told the country that she understood the classified system then she told the FBI she didnt understand that the letter ""C"" meant confidential in the documents she emailed",20512,20696
49,"""On 39 separate occasions she said she couldnt recall details about her mishandling of classified information and she couldnt even name one step she took to make sure foreign hackers couldnt get into her server",20955,21165
50,"Keep in mind that her insecure emails included emails about the drone program."" ""Its also clear from the FBI report that Hillary Clinton and her top aides knowingly destroyed evidence and covered-up their actions",21395,21607
51,"After her private server was revealed last March her staff deleted all the emails and wiped it clean using a software designed to prevent any recovery called BleachBit."" ""They used hammers to destroy phones so they couldnt be turned over later – and by the way who uses 12 different phones in 4 years? The only people who use that many phones are usually involved in very very shady activity."" ""People who have nothing to hide dont smash phones with hammers",21699,22156
52,"People who have nothing to hide dont bleach their emails or destroy evidence to keep it from being publicly archived as required under federal law."" ""Hillary Clinton failed to turn over thousands of documents then tried to shield her criminal conduct by having her chief-of-staff declare herself to be Hillary Clintons private attorney."" ""Hillary and her top aides told the FBI and others in related lawsuits that they couldnt recall or remember key facts hundreds of different times – and thats in addition to the guy who set up the server pleading the 5th."" No one takes all the risks Hillary Clinton took unless they are trying to cover up massive crimes",22029,22686
53,Hillary Clinton was using the State Department to dole out special favors and access to her friends and donors,22730,22840
54,"""Its called pay-for-play."" ""One example of pay-for-play is what the Clintons did in Haiti",23164,23253
55,Let me stop here for a second and say how much we love and appreciate the Haitian-American community in Florida and across our country,23567,23701
56,"We send our prayers to the many still suffering in Haiti from the earthquake."" But while Haiti has suffered the Clintons and their pals have cashed in",23978,24128
57,"""Bill and Hillarys brothers have signed housing deals in Haiti and one wound up on the board of a gold mining company."" Clinton Foundation donors have seen the Clintons pave the way for their investments",24387,24590
58,"""In one deal Hillary Clinton set aside environmental and labor rules to help a South Korean company with a record of violating workers rights set up what amounts to a sweat shop in Haiti."" The facility has produced only a fraction of the jobs it promised and faces reports of wage theft",24770,25056
59,People are asking: where did all the money go? This November it is up to the American people to stop the Clintons from raiding America the way they have raided so many other people and places,25224,25415
60,"""One of the groups in America that have been harmed the most by Hillary Clintons policies are African-Americans",25681,25792
61,"She sees them only as votes not as people worthy of a better future."" Many African-Americans have succeeded so greatly in this country we will honor and protect their achievements",26090,26269
62,That includes lowering taxes for our small business owners to fifteen percent,26615,26692
63,But millions of African-Americans in our inner cities remain trapped in poverty joblessness and failing schools,27087,27198
64,The Democratic Party has run the inner cities for fifty sixty seventy years and more,27575,27659
65,4 in 10 African-American children in poverty including 45% of those under the age of six,28017,28105
66,58% of African-American youth are not working,28482,28527
67,2900 people have been shot in Chicago since the beginning of the year,28897,28966
68,Nationwide African-Americans are nearly 60% of the murder victims under the age of 22,29304,29389
69,This is a national crisis – and anybody who fails to understand that is not fit to seek the Presidency of the United States,29690,29813
70,To those suffering in crime and poverty I say: give Donald J,30100,30160
71,Trump a chance,30510,30524
72,What do you have to lose by embracing our platform of change? We are going to bring back your jobs rebuild your cities and give parents and students school choice,30833,30995
73,I will never ever ever take you for granted,31282,31325
74,We are going to push a new Civil Rights agenda,31685,31731
75,We believe every American has the right to a safe community a great education and government that protects their jobs,32049,32166
76,This weekend I had the honor to join a church service in Detroit at the Great Faith Ministries International with the amazing Bishop Wayne Jackson,32465,32611
77,It was an incredible and deeply moving experience,32960,33009
78,I will fight for Detroit for Chicago for Baltimore and for every neglected part of this nation – and I will fight to bring us all together as One American People,33322,33483
79,"Let me quote the same passage from the Bible I read on Saturday from 1 John 4: ""No one has ever seen God; but if we love one another God lives in us and his love is made complete in us."" Imagine what we our country could accomplish if we started working together as One People under One God saluting One Flag",33621,33929
80,It is time to break with the bitter failures of the past and to embrace a New American Future,34111,34204
81,In this future we will respect the dignity of all Americans – and that means great jobs great schools and great neighborhoods,34495,34620
82,We will keep our children safe – which requires secure borders a strong military and supporting law enforcement,34938,35049
83,Jobs will return prosperity will rise and new factories will come rushing back to our shores,35395,35487
84,"""Government corruption will end – and the State Department will answer to the voters not Hillary Clintons donors."" Republicans are the Party of Abraham Lincoln and come November 8th we will once again have a government of by and for the people",35763,36006
85,We Will Make America Proud Again,36358,36390
86,We Will Make America Strong Again,36812,36845
87,We Will Make America Safe Again,37267,37298
88,And Will Make America Great Again,37720,37753
89,Thank you and God Bless! ,38175,38199
