,sentence,start,end
115,The arrogance of Washington D.C,48569,48600
116,will soon come face to face with the righteous verdict of the American voter,48962,49038
117,This November 8th we are going to show the whole world that America is Back – Bigger and Better and Stronger than Ever Before,49331,49456
118,Here is just some of what will happen starting in January of 2017: I am going to lower your taxes; eliminate every unnecessary regulation; unleash American energy; appoint justices to the Supreme Court who will uphold the Constitution of the United States; close our border to terrorists save the 2nd amendment; and put American workers first,49654,49996
119,We will rebuild our roads bridges tunnels highways airports schools and hospitals,50253,50334
120,American cars will travel the roads American planes will soar in the skies and American ships will patrol the seas,50698,50812
121,American steel will send new skyscrapers into the clouds,51190,51246
122,American hands will rebuild this nation – and American energy harvested from American sources will power this nation,51603,51719
123,American workers will be hired to do the job,52075,52119
124,We will put new American steel into the spine of this country,52472,52533
125,I will fight for every neglected part of this nation – and I will fight to bring us all together as One American People,52829,52948
126,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,53227,53354
127,It is time to break with the bitter failures of the past and to embrace a new inclusive and prosperous American future,53664,53782
128,Jobs will return incomes will rise and new factories will come rushing onto our shores,54087,54173
129,Once more we will have a government of by and for the people,54516,54576
130,We Will Make America Wealthy Again,54987,55021
131,We Will Make America Strong Again,55432,55465
132,We Will Make America Safe Again,55876,55907
133,And We Will Make America Great Again,56318,56354
134,Thank you and God Bless! ,56765,56789
