,sentence,start,end
47,Early ballots are mailed out on October 12th and you need to mail them back in as early as you possibly can,19928,20035
48,Next we are going to unleash American energy I just met with energy producers in Colorado and they are pleading with the government to let them create jobs and wealth in the United States,20274,20461
49,As part our plan to reach 4% growth and create at least 25 million new jobs we are going to lift the restrictions on shale oil natural gas clean coal and all forms of job-producing American energy,20661,20857
50,Fixing our trade deals will be the foundation of our economic revival China Japan and Europe are printing huge sums of money – the devaluation of currencies is staggering as to what it represents for our country our businesses and our citizens,21069,21312
51,"""Were not on a level playing field and our politicians dont understand what is going on."" Our jobs are being lost in massive numbers and we are not making things in America anymore",21528,21708
52,Too much is being made in other countries,22007,22048
53,When I am President we will start making things in America again,22416,22480
54,Companies like Apple will start making their computers and iPhones in our country,22839,22920
55,"""Our nation has lost one-third of its manufacturing jobs since Bill Clintons NAFTA – a deal supported by Hillary Clinton",23272,23392
56,"Hillarys Korea deal also cost us another 100000 jobs."" Since China entered the World Trade Organization – another Bill and Hillary-backed deal – 70000 factories have shut down or left the United States",23693,23894
57,"""Thats 15 factories closing a day on average."" Never in history has a country surrendered so much of its wealth to foreign countries",24171,24303
58,As the factories leave our money leaves with them,24642,24691
59,Stores close schools suffer the tax base erodes wages fall and the quality of life declines,25061,25152
60,"""Weve rebuilt other countries at the expense of our own."" Companies like Carrier General Electric Motorola Mattel Fiat Chrysler and so many others are moving their jobs to Mexico and to other countries",25451,25652
61,"""And now Ford has announced its moving all of its small car production to Mexico also."" ""We are going to renegotiate NAFTA and if we dont get the deal we want we will withdraw from NAFTA and start over to get a much better deal for our workers."" We are also going to stand up to foreign currency manipulation and apply tariffs to countries that cheat",25793,26143
62,Jobs will leave from other countries and come into the United States,26335,26403
63,Factories will come rushing in our schools and communities will be revitalized and our poorest citizens will get new jobs and higher pay –and new hope,26719,26869
64,But to be a rich nation we must also be a secure nation,27168,27223
65,Security begins at the border,27581,27610
66,"""A nation that doesnt control is borders is not a nation."" ""A country that doesnt protect its people isnt a country."" ""A government that doesnt put its own citizens first is a government unworthy and unfit to lead."" Here are some heartbreaking examples of how our government has failed our citizens",27873,28171
67,Countless Americans who have died in recent years would be alive today if not for the open border policies of this Administration,28398,28527
68,This includes incredible Americans like 21-year-old Sarah Root,28893,28955
69,The man who killed her arrived at the border entered federal custody and then was released into a U.S,29312,29413
70,community under the policies of this White House,29774,29822
71,He was released again after the crime and is now at large,30166,30223
72,Sarah had graduated from college with a 4.0 top of her class the day before,30564,30639
73,Also among the victims of the Obama-Clinton open borders policies was Grant Ronnebeck a 21 year-old convenience store clerk in Mesa Arizona,30956,31095
74,He was murdered by an illegal immigrant gang member previously convicted of burglary who had also been released from Federal Custody,31425,31557
75,Another victim is Kate Steinle gunned down in the Sanctuary City of San Francisco by an illegal immigrant deported five previous times,31878,32012
76,"""Then there is the case of 90 year-old Earl Olander who was brutally beaten and left to bleed to death in his home",32315,32429
77,"The perpetrators were illegal immigrants with criminal records who did not meet the Obama Administrations priorities for removal."" In California a 64-yeard old Air Force Veteran Marilyn Pharis was sexually assaulted and beaten to death with a hammer",32699,32948
78,Her killer had been arrested on multiple occasions but was never deported,33252,33325
79,Also in California my good friend Jamiel Shaw lost his amazing son at the age of 17 – he was viciously shot and killed by an illegal immigrant with three gun charges as well as battery of a police officer – but despite these previous crimes he had not been deported,33558,33823
80,A 2011 report from the Government Accountability Office found that illegal immigrants and other non-citizens in our prisons and jails together had around 25000 homicide arrests to their names,34033,34224
81,There are more than 2 million criminal aliens in the county right now – when I am President we are getting them out and quickly,34514,34641
82,On top of that illegal immigration costs our country more than $113 billion a year,34932,35014
83,For the money we are going to spend on illegal immigration over the next ten years we could provide one million at-risk students with a school voucher,35310,35460
84,At the same time our country is being infiltrated by terrorists,35787,35850
85,Just yesterday an immigrant from Bangladesh was charged in another ISIS plot,36248,36324
86,Hundreds of immigrants from high-risk regions have been implicated in terrorism inside the United States since 9/11,36697,36812
87,The terrorists who planted the bombs in New York and Jersey and who carried out the mall stabbing in Minnesota were foreign nationals admitted into our country – as was the mall shooter in Washington,37112,37311
88,Or look at cases like the Boston Bombers here on asylum or the San Bernardino Shooter here on a fiancé visa from Saudi Arabia,37562,37687
89,Or the Orlando shooter the son of a Taliban supporter from Afghanistan,37992,38062
90,I am going to keep the terrorists out of our country,38404,38456
91,Hillary Clinton wants a 550% increase in Syrian Refugees,38807,38863
92,Hillary is for open borders,39224,39251
93,I am not running to be President of the world,39604,39649
94,I am running to be President of the United States,39987,40036
95,I am for America First,40403,40425
96,For the first time in American history we have the endorsement of our ICE officers and our Border Patrol officers,40747,40860
97,We also have the endorsement of Sheriff Joe,41179,41222
98,We are going to build a border wall enforce our laws and keep our people safe,41548,41625
99,The chaos the violence and the crime will come to an end – beginning in January of 2017,41930,42017
100,"We are going to end the government corruption ""Hillary Clinton put her emails on an illegal secret server open to foreign hacking",42316,42445
101,Then she bleached and destroyed 33000 emails – after a congressional subpoena,42773,42850
102,She lied to Congress under oath and her staffers took the fifth amendment and got immunity deals,43222,43318
103,"Its worse than Watergate."" ""The investigation of Hillary Clinton was rigged and its a shame and its one of the saddest things that have ever taken place in our nation."" We have become a Banana Republic",43599,43800
104,"""Yesterday we learned that the FBI made a side deal with Clintons top aides to DESTROY their laptops."" Hillary Clinton is the ringleader of a criminal enterprise that has corrupted our government at the highest levels and the American people have one chance to stop it – by sending in your ballots",43973,44270
105,We are also going to fix our inner cities 45% of African-American children under the age of six live in poverty,44476,44587
106,"""58% of African-American youth dont have jobs."" More than 3000 have been shot in Chicago since the beginning of the year",44881,45001
107,Homicides are up nearly 50% in Washington D.C,45345,45390
108,and more than 60% in Baltimore,45777,45807
109,"""The Democrats like Hillary Clinton have run the inner cities for 50 years six years seventy years or more",46170,46276
110,Theyve produced only more joblessness failing schools and rising crime,46658,46728
111,"Theyve horribly failed and abused our African-American and Latino communities."" To those African-Americans and Latinos suffering in our country I say: What do you have to lose? Vote For Donald Trump",47063,47261
112,I will fix it,47590,47603
113,To everyone in the country I say: what do you have to lose? We will have safe communities for EVERYONE,47948,48050
114,School choice for your children,48375,48406
115,Great trade deals that bring jobs into our country not out of our country,48747,48820
116,Everyone will be included in the American Dream,49155,49202
117,Here are the amazing things we are going to do for our country starting in 2017: We are going to have the biggest job-creating tax cut since Ronald Reagan; eliminate every unnecessary regulation; end common core; repeal and replace job-killing Obamacare; make childcare affordable; save the 2nd amendment; support the men and women of law enforcement; rebuild our depleted military and take care of our vets; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States,49371,49886
118,We are going to rebuild America,50051,50082
119,We are going to revitalize America,50476,50510
120,And we are going to unite America,50894,50927
121,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,51267,51394
122,"""Youre going to look back at this rally for the rest of your life",51710,51775
123,Youre going to remember this day,52129,52161
124,Were going to make history,52529,52555
125,This is a movement like youve never seen before,52912,52959
126,"Were going to make history together."" ""Youre going to look back at this event and youre going to look back at November 8th or the day you put in your early ballot and say this is by far the most important vote Ive ever cast for anyone at any time."" You are going to be proud of your country again and you are going to be proud of your President again",53139,53489
127,"""A vote for me is a vote for change and a vote for me is really a vote for you",53630,53708
128,You are voting to believe in yourselves,54007,54046
129,A vote for commonsense government solutions to problems,54374,54429
130,"Its a vote for jobs jobs jobs."" ""Its a vote for a government of by and for the people."" All together we are going to – Make America wealthy again",54713,54858
131,We are going to make America strong again,55230,55271
132,We are going to make America safe again,55663,55702
133,And we are going to make America great again,56094,56138
