,sentence,start,end
33,"Its corruption of the highest order."" While I made my money as a highly-successful private businessman following the law Hillary Clinton made her money as a corrupt public official breaking the law and putting her government office up for sale",13903,14146
34,By her own account Hillary Clinton left the White House dead broke and now she and her husband have made more than $200 million dollars – without building a company or creating a single thing of value,14341,14541
35,During the early nineties as companies were collapsing left and right the media and powers that be said Donald Trump could never make it back,14787,14928
36,They said I had billions of dollars in borrowing and hundreds of millions in personal guarantees and no pathway out,15216,15331
37,But I never had any doubts and never gave up,15636,15680
38,"""Thats because I knew in my heart that when the chips are down is when I perform at my very best",15993,16089
39,"And when people make the mistake of underestimating me thats when they are in for their biggest surprise."" Just look at what happened in the primary",16355,16503
40,Just look at what our incredible movement is doing right now,16817,16877
41,"""The reason I never felt endangered during the real estate downturn was that I knew myself I knew my business I knew the financial system I knew the tax code and most importantly I knew how to fight",17143,17341
42,"Thats what I am – a fighter and I am now going to fight for you."" With my knowledge I knew that I would make a comeback in business",17531,17662
43,That is why I am here today,17927,17954
44,That is why I have left private business for public life – because I understand our country is in very bad shape,18244,18356
45,And now our country is in need of a major comeback – it needs one now more than ever,18615,18699
46,"""We owe $20 trillion dollars in debt but thats only part of the story – we have over $100 trillion dollars in unfunded liabilities and we have a budget thats out of control with annual deficits",18930,19123
47,"In addition because of the incompetence of our leaders we run massive trade deficits on an annual basis now almost $800 billion a year."" Our country is broke",19362,19519
48,"""We have decaying infrastructure failing schools rising crime a depleted military an open border and an economy that cant create full-time high-paying jobs",19822,19977
49,"We are a divided nation and each week it seems we are getting more and more divided with race riots in our streets on a"" monthly basis",20269,20403
50,"""This is not the America that was handed down to us and its not the America we want for our children",20658,20758
51,And its certainly not the America we want to pass down to our grandchildren,21042,21117
52,"But this is the America we will have if we dont turn things around – starting today."" What I say is not lost on the American people because 70% of you believe our country is headed in the wrong direction",21358,21561
53,We cannot have another 4 years of Barack Obama and Hillary Clinton will be worse,21812,21892
54,"""We can turn this all around – but not if we dont make a change in leadership RIGHT NOW",22194,22281
55,"The failed political establishment must go – it must go for the sake of your country your future and those you love the most."" ""In the early 90s they splashed the front pages with stories about how I was finished",22507,22719
56,Everybody said that I was done – there were front page articles in the Wall Street Journal and New York Times,22955,23064
57,"They were thrilled and delighted to write these negative stories."" ""So they said I was finished",23369,23464
58,"The only person who didnt think that I was in trouble was Donald Trump."" I started my company with a small loan and as I grew I borrowed money to grow the company",23731,23893
59,When the bottom fell out of the Real Estate market I had all the debt it stayed the same – but the value of the assets plummeted,24109,24237
60,But I knew how to use the tax code to rebuild my company when others did not,24495,24571
61,"""My understanding of the tax code gave me a big advantage over those who didnt have a clue including many of my competitors who lost everything they had never to be heard from again."" ""Now theyre gone and Im here and Im ready to turn things around for this country."" ""The early 90s was a very tough time for the world but in tough times you need tough people."" These are tough times for America today and we need tough leaders",24710,25136
62,Not people who tell you what you want to hear but people who tell you what you need to hear: we must never allow corrupt career politicians like the Clintons ever back into the White House again,25223,25417
63,"""These tough times were when I performed my very best",25697,25750
64,The economy and banks collapsing the government was a mess – but I enjoyed waking up every day to go to battle,26065,26175
65,I enjoyed getting up every morning to take on the financial establishment on behalf of my company and win,26458,26563
66,"Thats the thinking we need for our country – thats the thinking we need when we are negotiating trade deals and military deals and economic deals on behalf of the American people."" Put me into the boardroom as YOUR representative and I will deliver for you",26799,27055
67,Hillary Clinton is in it only for herself and her donors,27308,27364
68,I am here fighting for America,27726,27756
69,"""Many people have said that I perform better under pressure than anyone theyve ever seen – Ive proven that over and over again."" ""Thats what I do",28066,28211
70,"When the pressure is on when the odds are stacked against me when people say it cant be done – thats when I am just getting started."" The thing that motivates me the most is when people tell me something is impossible",28404,28621
71,For me impossible is just a starting point,28886,28928
72,From the depths of that terrible real estate depression I created a company worth billions and billions of dollars and created tens of thousands of jobs,29265,29417
73,Our company and our employees remade skylines revitalized neighborhoods rejuvenated communities and hired thousands of workers,29763,29889
74,"""On November 8th Americas comeback begins – and we are going to rise up from our present challenges bigger and better and stronger than ever before."" The people here in Pueblo know what it takes to rebuild this country",30191,30409
75,This is a city with a rich immigrant history and a rich Latino history that has contributed so much to this country and this state,30652,30782
76,Though the people of Pueblo and their families have hailed from all regions of the world you are united by this one thing: You are all Americans,31040,31184
77,And as Americans you are entitled to the same protections as every other American,31490,31571
78,Everyone lawfully living inside of our borders are entitled to the same things: safe communities a great education and access to high-paying jobs,31897,32042
79,"""This is the change I will deliver",32403,32437
80,Hillary Clinton has been there for 30 years and delivered nothing but failure,32857,32934
81,Her policies have brought death and destruction overseas and poverty at home,33336,33412
82,"Shes brought massive poverty for everyone but especially African-American and Hispanic Citizens."" She opposes school choice and wants to trap poor African-American and Hispanic children in failing government schools",33775,33990
83,We are going to get poor minority children out of failing schools and into the public private charter or magnet school of their choice,34306,34440
84,Hillary Clinton supports Obamacare and wants to expand it – Obamacare is an absolute disaster,34767,34860
85,Premiums in Colorado are set to go up another 20 percent – the only way to stop this disaster is to vote Trump,35180,35290
86,"Hillary Clinton also supports the terrible trade deals like Bill Clintons NAFTA and Chinas entry into the World Trade Organization – and next she wants the Trans-Pacific Partnership the deal she calls the ""Gold Standard."" Colorado has lost more than 1 in 7 manufacturing jobs since the NAFTA and China deals",35501,35808
87,"""But while youve lost out Hillary Clinton has raked in cash from her contributors",36049,36130
88,She and Bill have made $150 million in speeches to special interests,36484,36552
89,They gave 39 speeches to Big Banks including $2 million in speaking fees from Goldman Sachs,36908,36999
90,"The Clintons received another $2 million from a Swiss Bank after Hillary negotiated a favorable settlement for them as Secretary of State."" ""To hide her corruption Hillary Clinton put her emails on an illegal secret server open to foreign hacking",37286,37532
91,Then she deleted and bleached 33000 emails – after a congressional subpoena -- to hide them from the public,37804,37911
92,She lies to Congress under oath and her ringleaders took the fifth amendment and got immunity deals,38255,38354
93,"Its worse than Watergate."" ""The investigation of Hillary Clinton was rigged and its a shame and its one of the saddest things that have ever taken place in our nation."" We have become a Banana Republic",38626,38827
94,"""Now today we learned that the FBI made a side deal with Clintons top aides to DESTROY"" their laptops",39075,39176
95,Let me repeat that: the FBI reportedly made a deal to DESTROY the laptops of government officials implicated in a massive criminal cover-up,39495,39634
96,Hillary Clinton is the ringleader of a criminal enterprise that has corrupted our government at the highest levels and the American people have one chance to stop it – by showing up and voting on November 8th,39913,40121
97,People have had it with the years the decades of Clinton Corruption,40399,40466
98,This is the year the American people say: Enough is Enough,40798,40856
99,The Clintons are the sordid past,41223,41255
100,We are the bright future,41651,41675
101,Now another issue I want to address today is immigration,42060,42116
102,As I mentioned Pueblo is filled with wonderful hardworking immigrants,42500,42569
103,It is these hardworking immigrants who stand to lose the most from our open borders immigration policy,42952,43054
104,Illegal immigration and broken visa programs take jobs directly from Hispanic workers living here lawfully today,43440,43552
105,Illegal immigration also brings with it massive crime and massive drugs – including a terrible heroin problem right here in Colorado,43899,44031
106,We are going to build a border wall and we are going to stop the drugs gangs and the violence from pouring into Colorado,44326,44446
107,We are going to shut down the Sanctuary Cities that have led to the preventable deaths of so many,44725,44822
108,Cases like Kate Steinle murdered in San Francisco by a 5-time deported illegal immigrant,45154,45242
109,Or cases like Sarah Root killed by an illegal immigrant released at the border by President Obama – and then released again after the killing,45557,45698
110,There are over 2 million criminal aliens in this county and we are going to get them out – and we are going to get them out quickly,45947,46078
111,To the cartels the gangs the drug dealers I have a simple message for you: your days are numbered and your reign of crime will soon come crashing to an end,46293,46448
112,We also have to keep our country safe from terrorism,46730,46782
113,The terrorists who planted the bombs in New York and Jersey and who carried out the mall stabbing in Minnesota were foreign nationals admitted into our country – as was the mall shooter in Washington,47063,47262
114,Or look at cases like the Boston Bombers here on asylum or the San Bernardino Shooter here on a fiancé visa from Saudi Arabia,47513,47638
115,Or the Orlando shooter the son of a Taliban supporter from Afghanistan,47959,48029
116,Terrorists are infiltrating our country,48409,48448
117,Now Hillary Clinton wants a 550% increase in Syrian refugees and countless more refugees from across the Middle East,48815,48931
118,I want to keep you and your family safe,49287,49326
119,My job is not to represent foreign countries,49699,49743
120,My job is to represent the citizens of the United States of America – putting your jobs your wages and your security first,50056,50178
121,If you are living in the United States today as a lawful resident or U.S,50478,50550
122,citizen I will ensure you have a safe community rising wages and secure immigration system,50890,50980
123,Immigration Security is National Security,51358,51399
124,Here are some more things we will do starting in 2017 – We are going to lower your taxes; eliminate every unnecessary regulation; repeal and replace job-killing Obamacare; make childcare more affordable; save the 2nd amendment; support the men and women of law enforcement; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States,51666,52046
125,We are going to rebuild America,52288,52319
126,We are going to revitalize America,52717,52751
127,And we are going to unite America,53152,53185
128,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,53542,53669
129,Together we will make America wealthy again,54073,54116
130,We will make America strong again,54539,54572
131,We will make America safe again,54995,55026
132,And we will make America great again,55449,55485
133,Thank you and God Bless! ,55908,55932
