,sentence,start,end
36,China Japan and Europe are printing huge sums of money – the devaluation of currencies is staggering as to what it represents for our country our businesses and our citizens,15301,15474
37,"""Were not on a level playing field and our politicians dont understand what is going on."" Our jobs are being lost in massive numbers and we are not making things in America anymore",15717,15897
38,Too much is being made in other countries,16191,16232
39,When I am President we will start making things in America again,16596,16660
40,"""Our nation has lost one-third of its manufacturing jobs since Bill Clintons NAFTA – a deal supported by Hillary Clinton",16997,17117
41,"Hillarys Korea deal also cost us another 100000 jobs."" Since China entered the World Trade Organization – another Bill and Hillary-backed deal – 70000 factories have shut down or left the United States",17416,17617
42,"""Thats 15 factories closing a day on average."" ""The jobs are leaving Nevada North Carolina Pennsylvania Ohio New Hampshire Michigan Illinois Virginia and all across this country",17906,18083
43,"Im going to stop the jobs from leaving our country – and Im going to bring millions of new jobs back into our country."" ""Its going to be a new day in America."" ""For too long weve rebuilt other countries at the expense of our own."" Skyscrapers go up in Beijing while plants and factories crumble in the United States",18250,18565
44,Companies like Carrier General Electric Motorola Mattel Fiat Chrysler and so many others are moving their jobs to Mexico and to other countries,18773,18916
45,"""And now Ford has announced its moving all of its small car production to Mexico also."" ""We are going to renegotiate NAFTA and if we dont get the deal we want we will withdraw from NAFTA and start over to get a much better deal for our workers."" We will also lower taxes on American business from 35% to 15% and we will have the largest regulatory reform in American history",19071,19445
46,Thousands of new companies millions of new jobs and trillions of dollars in new wealth will come pouring into the United States,19606,19733
47,But to be a rich nation we must also be a secure nation,20057,20112
48,Security begins at the border,20480,20509
49,Hillary Clinton is unfit to be President because she supports open borders,20884,20958
50,"""In fact as Secretary of State she allowed thousands of criminal aliens to be freed into our country because their own countries wouldnt take them back -- it was her job to cancel visas to countries that refused to take back their criminals."" ""But she didnt do it."" ""The ICE officers who endorsed me – their first endorsement of a candidate ever – issued a lengthy statement on Hillary Clintons immigration plans."" Let me read from it",21125,21559
51,"Again this all a quote from the ICE officers: ""Hillary Clinton has promised the most radical immigration proposal in U.S",21717,21837
52,"history."" ""Her radical plan would result in the loss of thousands of innocent American lives mass victimization and death for many attempting to immigrate to the United States the total gutting of interior enforcement the handcuffing of ICE officers and an uncontrollable flood of illegal immigrants across U.S",22096,22406
53,"borders."" Their quote continues",22726,22757
54,"""She proposes to keep and expand executive amnesty to expand catch- and-release to expand President Obamas non-enforcement priorities to the point where there is virtually no real immigration enforcement or policing of visa overstays to support Sanctuary Cities to extend Obamacare to illegal immigrants to grant amnesty within 100 days to extend Social Security and Medicare to illegal immigrants through amnesty plus a 550% increase in the admission of Syrian refugees."" The ICE officers conclude by saying: ""Her plan is total amnesty plus open borders."" ""That whole quote is from the nations Immigration and Customs Enforcement Officers",22927,23566
55,"In short Hillarys immigration stance is disqualifying."" The first duty of the President of the United States is to protect the citizens of the United States – anyone who fails to understand that is unworthy to lead this nation",23610,23836
56,There are more than 2 million criminal aliens with convictions in the country right now and many more criminal illegal immigrants who have committed severe offenses but escaped the law entirely – when I am President we are getting them out and we are getting them out quickly,24009,24284
57,At the same time our country is being infiltrated by terrorists,24545,24608
58,Hundreds of immigrants from high-risk regions have been implicated in terrorism inside the United States since 9/11,24960,25075
59,The terrorists who planted the bombs in New York and New Jersey and who carried out the mall stabbing in Minnesota were foreign nationals admitted into our country – as was the mall shooter in Washington State,25372,25581
60,The Boston Bombers were here on asylum,25876,25914
61,The San Bernardino Shooter was here on a fiancé visa from Saudi Arabia,26291,26361
62,The Orlando shooter was the son of a Taliban supporter from Afghanistan,26703,26774
63,Yet Hillary Clinton wants a 550% increase in Syrian Refugees,27116,27176
64,I am not running to be President of the world,27512,27557
65,I am running to be President of the United States,27903,27952
66,I am for America First,28307,28329
67,We are going to build a border wall enforce our laws and keep Radical Islamic Terrorists out of our country,28658,28765
68,We are also going to end the government corruption Hillary Clinton put her emails on an illegal secret server open to foreign hacking,29060,29193
69,Then she bleached and destroyed 33000 emails – after a congressional subpoena,29535,29612
70,She lied to Congress under oath and her staffers took the Fifth Amendment and got immunity deals,29980,30076
71,"""Its worse than Watergate."" ""Hillary Clinton put her public office up for sale and if she ever got the chance shed put the Oval Office up for sale too."" ""Now we have learned that the FBI made a side deal with Clintons top aides to DESTROY their laptops."" Hillary Clinton is the ringleader of a criminal enterprise and the only way to deliver justice is to show up and vote",30245,30617
72,We are also going to fix our inner cities and help Latino Americans 45% of African-American children under the age of 6 live in poverty,30767,30902
73,"""58% of African-American youth dont have jobs."" More than 3000 people have been shot in Chicago since the beginning of the year",31192,31319
74,"""The Democrats like Hillary Clinton have run the inner cities for 50 years sixty years seventy years or more",31636,31744
75,"Theyve produced only more joblessness failing schools and rising crime."" To those African-Americans suffering in our country I say: What do you have to lose? Vote For Donald Trump",32050,32229
76,I will fix it,32559,32572
77,I will be your greatest champion and I will deliver real change and justice in your communities,32930,33025
78,I am also going to fight to help millions of Latinos trapped in poverty and fight to provide school choice to every low-income African-American and Latino child in this nation,33311,33486
79,Here are some more amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary regulation; lift restrictions on all sources of American energy and put the miners and steelworkers back to work; end Common Core; repeal and replace job-killing Obamacare; save the 2ndamendment; support the men and women of law enforcement; rebuild our depleted military and take care of our vets; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States,33542,34124
80,This Election Day you have one magnificent chance to deliver justice for every forgotten man woman and child in this country,34216,34340
81,On November 8th the arrogance of Washington D.C,34704,34751
82,will come face to face with the righteous verdict of the American voter,35124,35195
83,The failed and corrupt political establishment will be replaced with a new government of by and for the people,35526,35636
84,I am going to fight for every citizen of every background from every stretch of this nation – and I am going to fight to bring us all together as Americans,35901,36056
85,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,36334,36461
86,"""Youre going to look back at this rally for the rest of your life",36772,36837
87,Youre going to remember this day,37190,37222
88,This is a movement like youve never seen before,37582,37629
89,"Were going to make history together."" ""Youre going to look back at this election and say this is by far the most important vote Ive ever cast for anyone at any time."" A vote for me is a vote for change and a vote for me is really a vote for you",37856,38100
90,You are voting to believe in yourselves,38307,38346
91,You are voting to believe in your future,38672,38712
92,You are voting to believe in your country,39036,39077
93,All together we are going to – Make America wealthy again,39430,39487
94,We are going to make America strong again,39860,39901
95,We are going to make America safe again,40274,40313
96,And we are going to make America great again,40686,40730
